,Player,Tm,Year
75,Randolph Childress,POR,1996
76,Chris Childs,NJN,1996
78,Doug Christie,NYK,1996
79,Doug Christie,TOR,1996
80,Robert Churchwell,GSW,1996
81,Charles Claxton,BOS,1996
82,John Coker,PHO,1996
83,Derrick Coleman,PHI,1996
85,Bimbo Coles,MIA,1996
86,Bimbo Coles,GSW,1996
87,Marty Conlon,MIL,1996
88,Anthony Cook,POR,1996
90,Tyrone Corbin,SAC,1996
91,Tyrone Corbin,MIA,1996
92,Joe Courtney,CLE,1996
93,John Crotty,CLE,1996
94,Terry Cummings,MIL,1996
95,Dell Curry,CHH,1996
97,Michael Curry,WSB,1996
98,Michael Curry,DET,1996
99,Rastko Cvetkovic,DEN,1996
100,Sasha Danilovic,MIA,1996
101,Yinka Dare,NJN,1996
102,Antonio Davis,IND,1996
103,Dale Davis,IND,1996
104,Hubert Davis,NYK,1996
105,Mark Davis,MIN,1996
106,Terry Davis,DAL,1996
108,Todd Day,MIL,1996
109,Todd Day,BOS,1996
110,Andrew DeClercq,GSW,1996
111,Terry Dehere,LAC,1996
112,Vinny Del Negro,SAS,1996
113,Bison Dele,LAC,1996
114,Dell Demps,SAS,1996
115,Vlade Divac*,LAL,1996
117,Sherman Douglas,BOS,1996
118,Sherman Douglas,MIL,1996
119,Clyde Drexler*,HOU,1996
120,Kevin Duckworth,MIL,1996
121,Chris Dudley,POR,1996
122,Joe Dumars*,DET,1996
123,Richard Dumas,PHI,1996
124,Tony Dumas,DAL,1996
125,Ledell Eackles,WSB,1996
126,Acie Earl,TOR,1996
127,Tyus Edney,SAC,1996
128,Blue Edwards,VAN,1996
129,Doug Edwards,VAN,1996
130,James Edwards,CHI,1996
131,Kevin Edwards,NJN,1996
132,Craig Ehlo,ATL,1996
133,Howard Eisley,UTA,1996
134,Mario Elie,HOU,1996
135,Sean Elliott,SAS,1996
136,Dale Ellis,DEN,1996
137,LaPhonso Ellis,DEN,1996
138,LeRon Ellis,MIA,1996
139,Pervis Ellison,BOS,1996
140,Vincenzo Esposito,TOR,1996
141,Patrick Ewing*,NYK,1996
142,Duane Ferrell,IND,1996
143,Danny Ferry,CLE,1996
144,Michael Finley,PHO,1996
146,Matt Fish,NYK,1996
147,Matt Fish,DEN,1996
148,Vern Fleming,NJN,1996
149,Sherell Ford,SEA,1996
150,Greg Foster,UTA,1996
151,Rick Fox,BOS,1996
153,Kevin Gamble,MIA,1996
154,Kevin Gamble,SAC,1996
155,Kevin Garnett,MIN,1996
157,Chris Gatling,GSW,1996
158,Chris Gatling,MIA,1996
159,Kenny Gattison,VAN,1996
160,Matt Geiger,CHH,1996
162,Kendall Gill,CHH,1996
163,Kendall Gill,NJN,1996
164,Armen Gilliam,NJN,1996
166,Gerald Glass,NJN,1996
167,Gerald Glass,CHH,1996
168,Anthony Goldwire,CHH,1996
170,Greg Graham,PHI,1996
171,Greg Graham,NJN,1996
173,Ron Grandison,MIA,1996
174,Ron Grandison,ATL,1996
175,Ron Grandison,NYK,1996
176,Brian Grant,SAC,1996
177,Gary Grant,NYK,1996
179,Greg Grant,PHI,1996
180,Greg Grant,WSB,1996
181,Greg Grant,DEN,1996
182,Harvey Grant,POR,1996
183,Horace Grant,ORL,1996
184,A.C. Green,PHO,1996
185,Tom Gugliotta,MIN,1996
186,Jack Haley,CHI,1996
187,Thomas Hamilton,BOS,1996
189,Geert Hammink,ORL,1996
190,Geert Hammink,GSW,1996
191,Tom Hammonds,DEN,1996
192,Darrin Hancock,CHH,1996
193,Anfernee Hardaway,ORL,1996
195,Tim Hardaway,GSW,1996
196,Tim Hardaway,MIA,1996
197,Derek Harper,NYK,1996
198,Ron Harper,CHI,1996
199,Lucious Harris,DAL,1996
201,Antonio Harvey,VAN,1996
202,Antonio Harvey,LAC,1996
203,Hersey Hawkins,SEA,1996
204,Alvin Heggs,HOU,1996
205,Alan Henderson,ATL,1996
206,Carl Herrera,SAS,1996
207,Sean Higgins,PHI,1996
208,Grant Hill*,DET,1996
209,Tyrone Hill,CLE,1996
211,Donald Hodge,DAL,1996
212,Donald Hodge,CHH,1996
213,Fred Hoiberg,IND,1996
214,Jeff Hornacek,UTA,1996
215,Robert Horry,HOU,1996
216,Allan Houston,DET,1996
217,Byron Houston,SAC,1996
218,Juwan Howard,WSB,1996
219,Lindsey Hunter,DET,1996
220,Bobby Hurley,SAC,1996
221,Jaren Jackson,HOU,1996
222,Jim Jackson,DAL,1996
223,Mark Jackson,IND,1996
224,Henry James,HOU,1996
225,Avery Johnson,SAS,1996
226,Darryl Johnson,CLE,1996
227,Eddie Johnson,IND,1996
228,Ervin Johnson,SEA,1996
229,Kevin Johnson,PHO,1996
230,Larry Johnson,CHH,1996
231,Magic Johnson*,LAL,1996
232,Charles Jones,HOU,1996
233,Eddie Jones,LAL,1996
234,Popeye Jones,DAL,1996
235,Michael Jordan*,CHI,1996
236,Reggie Jordan,ATL,1996
237,Adam Keefe,UTA,1996
238,Shawn Kemp,SEA,1996
239,Tim Kempton,ATL,1996
240,Steve Kerr,CHI,1996
241,Jerome Kersey,GSW,1996
242,Randolph Keys,MIL,1996
243,Jason Kidd*,DAL,1996
244,Chris King,VAN,1996
245,Frankie King,LAL,1996
246,Jimmy King,TOR,1996
247,Stacey King,MIA,1996
248,Joe Kleine,PHO,1996
249,Jon Koncak,ORL,1996
250,Toni Kukoc,CHI,1996
252,Christian Laettner,MIN,1996
253,Christian Laettner,ATL,1996
255,Andrew Lang,ATL,1996
256,Andrew Lang,MIN,1996
257,Antonio Lang,CLE,1996
258,Eric Leckner,DET,1996
259,Tim Legler,WSB,1996
260,Voshon Lenard,MIA,1996
261,Cedric Lewis,WSB,1996
262,Martin Lewis,TOR,1996
264,Alton Lister,MIL,1996
265,Alton Lister,BOS,1996
267,Brad Lohaus,SAS,1996
268,Brad Lohaus,NYK,1996
269,Grant Long,ATL,1996
270,Luc Longley,CHI,1996
271,George Lynch,LAL,1996
272,Sam Mack,HOU,1996
273,Don MacLean,DEN,1996
274,Mark Macon,DET,1996
275,Rick Mahorn,NJN,1996
276,Dan Majerle,CLE,1996
278,Jeff Malone,PHI,1996
279,Jeff Malone,MIA,1996
280,Karl Malone*,UTA,1996
281,Danny Manning,PHO,1996
282,Rich Manning,VAN,1996
283,Sarunas Marciulionis*,SAC,1996
284,Donny Marshall,CLE,1996
285,Donyell Marshall,GSW,1996
286,Cuonzo Martin,VAN,1996
288,Darrick Martin,VAN,1996
289,Darrick Martin,MIN,1996
290,Jamal Mashburn,DAL,1996
291,Anthony Mason,NYK,1996
293,Tony Massenburg,TOR,1996
294,Tony Massenburg,PHI,1996
295,Vernon Maxwell,PHI,1996
296,Lee Mayberry,MIL,1996
297,Bob McCann,WSB,1996
298,George McCloud,DAL,1996
299,Clint McDaniel,SAC,1996
300,Antonio McDyess,DEN,1996
301,Jim McIlvaine,WSB,1996
302,Derrick McKey,IND,1996
303,Aaron McKie,POR,1996
304,Nate McMillan,SEA,1996
305,Loren Meyer,DAL,1996
306,Anthony Miller,LAL,1996
307,Oliver Miller,TOR,1996
308,Reggie Miller*,IND,1996
309,Chris Mills,CLE,1996
310,Terry Mills,DET,1996
311,Harold Miner,CLE,1996
312,Greg Minor,BOS,1996
313,Sam Mitchell,MIN,1996
315,Eric Mobley,MIL,1996
316,Eric Mobley,VAN,1996
317,Eric Montross,BOS,1996
318,Tracy Moore,HOU,1996
319,Chris Morris,UTA,1996
320,Lawrence Moten,VAN,1996
321,Alonzo Mourning*,MIA,1996
322,Chris Mullin*,GSW,1996
324,Todd Mundt,ATL,1996
325,Todd Mundt,BOS,1996
327,Eric Murdock,MIL,1996
328,Eric Murdock,VAN,1996
329,Gheorghe Muresan,WSB,1996
330,Lamond Murray,LAC,1996
331,Tracy Murray,TOR,1996
332,Dikembe Mutombo*,DEN,1996
334,Pete Myers,MIA,1996
335,Pete Myers,CHH,1996
336,Howard Nathan,ATL,1996
337,Johnny Newman,MIL,1996
338,Ken Norman,ATL,1996
339,Ed O'Bannon,NJN,1996
340,Shaquille O'Neal*,ORL,1996
341,Dan O'Sullivan,TOR,1996
342,Charles Oakley,NYK,1996
343,Hakeem Olajuwon*,HOU,1996
344,Greg Ostertag,UTA,1996
345,Bo Outlaw,LAC,1996
346,Doug Overton,DEN,1996
348,Billy Owens,MIA,1996
349,Billy Owens,SAC,1996
350,Robert Pack,WSB,1996
351,Robert Parish*,CHH,1996
352,Cherokee Parks,DAL,1996
353,Gary Payton*,SEA,1996
354,Anthony Peeler,LAL,1996
356,Mike Peplowski,WSB,1996
357,Mike Peplowski,MIL,1996
358,Will Perdue,SAS,1996
359,Sam Perkins,SEA,1996
360,Elliot Perry,PHO,1996
362,Tim Perry,PHI,1996
363,Tim Perry,NJN,1996
364,Chuck Person,SAS,1996
365,Wesley Person,PHO,1996
366,Bobby Phills,CLE,1996
367,Eric Piatkowski,LAC,1996
368,Ricky Pierce,IND,1996
370,Ed Pinckney,TOR,1996
371,Ed Pinckney,PHI,1996
372,Scottie Pippen*,CHI,1996
373,Olden Polynice,SAC,1996
374,Terry Porter,MIN,1996
375,Brent Price,WSB,1996
376,Mark Price,WSB,1996
377,Kevin Pritchard,WSB,1996
378,Dino Radja*,BOS,1996
379,Theo Ratliff,DET,1996
380,Eldridge Recasner,HOU,1996
381,Bryant Reeves,VAN,1996
383,Khalid Reeves,CHH,1996
384,Khalid Reeves,NJN,1996
385,Don Reid,DET,1996
387,J.R. Reid,SAS,1996
388,J.R. Reid,NYK,1996
390,Terrence Rencher,MIA,1996
391,Terrence Rencher,PHO,1996
392,Shawn Respert,MIL,1996
393,Jerry Reynolds,MIL,1996
394,Glen Rice,CHH,1996
395,Pooh Richardson,LAC,1996
396,Mitch Richmond*,SAC,1996
397,Isaiah Rider,MIN,1996
398,Eric Riley,MIN,1996
399,Doc Rivers,SAS,1996
400,Fred Roberts,LAL,1996
401,Stanley Roberts,LAC,1996
402,Alvin Robertson,TOR,1996
403,Clifford Robinson,POR,1996
404,David Robinson*,SAS,1996
405,Glenn Robinson,MIL,1996
406,James Robinson,POR,1996
407,Rumeal Robinson,POR,1996
408,Dennis Rodman*,CHI,1996
409,Lou Roe,DET,1996
410,Carlos Rogers,TOR,1996
411,Rodney Rogers,LAC,1996
413,Sean Rooks,MIN,1996
414,Sean Rooks,ATL,1996
415,Jalen Rose,DEN,1996
416,Donald Royal,ORL,1996
417,Clifford Rozier,GSW,1996
418,Trevor Ruffin,PHI,1996
419,Stefano Rusconi,PHO,1996
420,Bryon Russell,UTA,1996
421,Arvydas Sabonis*,POR,1996
423,John Salley,TOR,1996
424,John Salley,CHI,1996
425,Danny Schayes,MIA,1996
426,Steve Scheffler,SEA,1996
427,Dwayne Schintzius,IND,1996
428,Detlef Schrempf,SEA,1996
429,Byron Scott,VAN,1996
430,Dennis Scott,ORL,1996
431,Malik Sealy,LAC,1996
432,Rony Seikaly,GSW,1996
433,Brian Shaw,ORL,1996
434,Lionel Simmons,SAC,1996
435,Dickey Simpkins,CHI,1996
436,Scott Skiles,PHI,1996
438,Reggie Slater,POR,1996
439,Reggie Slater,DEN,1996
440,Reggie Slater,DAL,1996
441,Charles Smith,MIN,1996
443,Charles Smith,NYK,1996
444,Charles Smith,SAS,1996
445,Doug Smith,BOS,1996
446,Joe Smith,GSW,1996
447,Kenny Smith,HOU,1996
448,Michael Smith,SAC,1996
449,Steve Smith,ATL,1996
451,Tony Smith,PHO,1996
452,Tony Smith,MIA,1996
453,Rik Smits,IND,1996
454,Eric Snow,SEA,1996
456,Elmore Spencer,DEN,1996
457,Elmore Spencer,POR,1996
458,Felton Spencer,UTA,1996
459,Latrell Sprewell,GSW,1996
460,Jerry Stackhouse,PHI,1996
461,John Starks,NYK,1996
462,Bryant Stith,DEN,1996
463,John Stockton*,UTA,1996
464,Damon Stoudamire,TOR,1996
465,Rod Strickland,POR,1996
466,Derek Strong,LAL,1996
467,Bob Sura,CLE,1996
469,Greg Sutton,CHH,1996
470,Greg Sutton,PHI,1996
471,Larry Sykes,BOS,1996
472,Zan Tabak,TOR,1996
473,Kurt Thomas,MIA,1996
474,Brooks Thompson,ORL,1996
475,LaSalle Thompson,PHI,1996
476,Bob Thornton,WSB,1996
477,Otis Thorpe,DET,1996
478,Sedale Threatt,LAL,1996
479,Wayman Tisdale,PHO,1996
480,Andy Toolson,UTA,1996
481,Keith Tower,LAC,1996
482,Gary Trent,POR,1996
483,Jeff Turner,ORL,1996
484,Nick Van Exel,LAL,1996
485,Logan Vander Velden,LAC,1996
486,David Vaughn,ORL,1996
487,Loy Vaught,LAC,1996
488,Rasheed Wallace,WSB,1996
490,Rex Walters,NJN,1996
491,Rex Walters,PHI,1996
492,Charlie Ward,NYK,1996
493,Jamie Watson,UTA,1996
494,Clarence Weatherspoon,PHI,1996
496,Spud Webb,ATL,1996
497,Spud Webb,MIN,1996
498,Chris Webber,WSB,1996
499,Jeff Webster,WSB,1996
500,Bill Wennington,CHI,1996
501,Robert Werdann,NJN,1996
502,David Wesley,BOS,1996
503,Doug West,MIN,1996
504,Mark West,DET,1996
505,Dwayne Whitfield,TOR,1996
506,Chris Whitney,WSB,1996
507,Gerald Wilkins,VAN,1996
508,Buck Williams,POR,1996
509,Eric Williams,BOS,1996
511,Herb Williams,TOR,1996
512,Herb Williams,NYK,1996
513,Hot Rod Williams,PHO,1996
514,Jayson Williams,NJN,1996
515,Lorenzo Williams,DAL,1996
516,Micheal Williams,MIN,1996
518,Monty Williams,NYK,1996
519,Monty Williams,SAS,1996
520,Reggie Williams,DEN,1996
521,Scott Williams,PHI,1996
523,Walt Williams,SAC,1996
524,Walt Williams,MIA,1996
525,Corliss Williamson,SAC,1996
527,Kevin Willis,MIA,1996
528,Kevin Willis,GSW,1996
529,Trevor Wilson,PHI,1996
530,David Wingate,SEA,1996
531,Dontonio Wingfield,POR,1996
533,Joe Wolf,CHH,1996
534,Joe Wolf,ORL,1996
536,David Wood,GSW,1996
537,David Wood,PHO,1996
538,David Wood,DAL,1996
539,Randy Woods,DEN,1996
540,Haywoode Workman,IND,1996
542,Sharone Wright,PHI,1996
543,Sharone Wright,TOR,1996
544,George Zidek,CHH,1996
