,Player,Tm,Year
93,John Drew,ATL,1980
94,Terry Duerod,DET,1980
95,Mike Dunleavy,HOU,1980
96,T.R. Dunn,POR,1980
97,James Edwards,IND,1980
98,Bob Elliott,NJN,1980
99,Bo Ellis,DEN,1980
100,Len Elmore,KCK,1980
102,Alex English*,IND,1980
103,Alex English*,DEN,1980
104,Julius Erving*,PHI,1980
105,Earl Evans,DET,1980
106,Mike Evans,SAS,1980
107,Eric Fernsten,BOS,1980
108,Chris Ford,BOS,1980
110,Don Ford,LAL,1980
111,Don Ford,CLE,1980
112,Phil Ford,KCK,1980
113,Walt Frazier*,CLE,1980
114,World B. Free,SDC,1980
116,Terry Furlow,ATL,1980
117,Terry Furlow,UTA,1980
118,Mike Gale,SAS,1980
119,Gary Garland,DEN,1980
120,Gus Gerard,KCK,1980
121,George Gervin*,SAS,1980
122,John Gianelli,UTA,1980
123,Artis Gilmore*,CHI,1980
124,Jack Givens,ATL,1980
125,Mike Glenn,NYK,1980
126,Glen Gondrezick,DEN,1980
127,Mike Green,KCK,1980
128,Dave Greenwood,CHI,1980
129,Kevin Grevey,WSB,1980
130,Paul Griffin,SAS,1980
131,Bob Gross,POR,1980
132,Ernie Grunfeld,KCK,1980
133,Roy Hamilton,DET,1980
134,James Hardy,UTA,1980
135,Joe Hassett,IND,1980
136,Steve Hawes,ATL,1980
137,Elvin Hayes*,WSB,1980
138,Spencer Haywood*,LAL,1980
139,Gar Heard,PHO,1980
140,Gerald Henderson,BOS,1980
141,Tom Henderson,HOU,1980
142,Johnny High,PHO,1980
143,Armond Hill,ATL,1980
144,Darnell Hillman,GSW,1980
145,Brad Holland,LAL,1980
147,Lionel Hollins,POR,1980
148,Lionel Hollins,PHI,1980
149,Phil Hubbard,DET,1980
150,Kim Hughes,DEN,1980
151,Geoff Huston,NYK,1980
152,Dan Issel*,DEN,1980
153,Phil Jackson*,NJN,1980
154,Abdul Jeelani,POR,1980
155,Cheese Johnson,GSW,1980
156,Clemon Johnson,IND,1980
157,Dennis Johnson*,SEA,1980
158,Eddie Johnson,ATL,1980
159,George Johnson,NJN,1980
160,George Johnson,DEN,1980
161,John Johnson,SEA,1980
162,Magic Johnson*,LAL,1980
163,Marques Johnson,MIL,1980
164,Mickey Johnson,IND,1980
165,Ollie Johnson,CHI,1980
166,Vinnie Johnson,SEA,1980
167,Bobby Jones*,PHI,1980
168,Caldwell Jones,PHI,1980
170,Dwight Jones,HOU,1980
171,Dwight Jones,CHI,1980
172,Major Jones,HOU,1980
173,Eddie Jordan,NJN,1980
174,Jeff Judkins,BOS,1980
176,Rich Kelley,NJN,1980
177,Rich Kelley,PHO,1980
178,Greg Kelser,DET,1980
179,Larry Kenon,SAS,1980
180,Irv Kiffin,SAS,1980
181,Carl Kilpatrick,UTA,1980
182,Bernard King*,UTA,1980
183,Reggie King,KCK,1980
184,Billy Knight,IND,1980
185,Toby Knight,NYK,1980
186,Arvid Kramer,DEN,1980
187,Joel Kramer,PHO,1980
188,John Kuester,IND,1980
189,Kevin Kunnert,POR,1980
190,Mitch Kupchak,WSB,1980
191,Sam Lacey,KCK,1980
192,Tom LaGarde,SEA,1980
193,John Lambert,CLE,1980
195,Mark Landsberger,CHI,1980
196,Mark Landsberger,LAL,1980
198,Bob Lanier*,DET,1980
199,Bob Lanier*,MIL,1980
200,Allen Leavell,HOU,1980
202,Butch Lee,CLE,1980
203,Butch Lee,LAL,1980
205,Ron Lee,ATL,1980
206,Ron Lee,DET,1980
207,John Long,DET,1980
208,John Lucas,GSW,1980
210,Maurice Lucas,POR,1980
211,Maurice Lucas,NJN,1980
213,Ollie Mack,LAL,1980
214,Ollie Mack,CHI,1980
215,Moses Malone*,HOU,1980
217,Steve Malovic,WSB,1980
218,Steve Malovic,SDC,1980
219,Steve Malovic,DET,1980
221,Pete Maravich*,UTA,1980
222,Pete Maravich*,BOS,1980
223,Cedric Maxwell,BOS,1980
224,Scott May,CHI,1980
225,Bob McAdoo*,DET,1980
227,Jim McElroy,DET,1980
228,Jim McElroy,ATL,1980
230,George McGinnis*,DEN,1980
231,George McGinnis*,IND,1980
232,Billy McKinney,KCK,1980
233,Tom McMillen,ATL,1980
234,John Mengelt,CHI,1980
235,Joe Meriweather,NYK,1980
236,Dave Meyers,MIL,1980
237,Mike Mitchell,CLE,1980
238,Steve Mix,PHI,1980
239,Paul Mokeski,HOU,1980
240,Sidney Moncrief*,MIL,1980
242,Eric Money,PHI,1980
243,Eric Money,DET,1980
244,Earl Monroe*,NYK,1980
245,Calvin Murphy*,HOU,1980
246,Swen Nater,SDC,1980
248,Calvin Natt,NJN,1980
249,Calvin Natt,POR,1980
250,Mike Newlin,NJN,1980
251,Norm Nixon,LAL,1980
252,Sylvester Norris,SAS,1980
253,Mark Olberding,SAS,1980
254,John Olive,SDC,1980
255,Tom Owens,POR,1980
256,Robert Parish*,GSW,1980
257,Sonny Parker,GSW,1980
259,Billy Paultz,SAS,1980
260,Billy Paultz,HOU,1980
261,Jim Paxson,POR,1980
262,Wiley Peck,SAS,1980
263,Sam Pellom,ATL,1980
265,Roger Phegley,WSB,1980
266,Roger Phegley,NJN,1980
267,Stan Pietkiewicz,SDC,1980
268,Ben Poquette,UTA,1980
269,Kevin Porter,WSB,1980
270,Clifford Ray,GSW,1980
271,Marlon Redmond,KCK,1980
272,Robert Reid,HOU,1980
273,Kevin Restani,SAS,1980
274,Clint Richardson,PHI,1980
275,Micheal Ray Richardson,NYK,1980
276,Anthony Roberts,DEN,1980
277,Rick Robey,BOS,1980
278,Cliff Robinson,NJN,1980
279,Jackie Robinson,DET,1980
280,Truck Robinson,PHO,1980
281,Bill Robinzine,KCK,1980
282,Dave Robisch,CLE,1980
283,John Roche,DEN,1980
284,Tree Rollins,ATL,1980
285,Dan Roundfield,ATL,1980
286,Campy Russell,CLE,1980
287,Alvin Scott,PHO,1980
288,Charlie Scott*,DEN,1980
289,Lonnie Shelton,SEA,1980
290,Purvis Short,GSW,1980
292,John Shumate,DET,1980
293,John Shumate,HOU,1980
294,John Shumate,SAS,1980
295,Jack Sikma*,SEA,1980
296,James Silas,SAS,1980
297,Paul Silas,SEA,1980
298,Ralph Simpson,NJN,1980
299,Al Skinner,PHI,1980
301,Bingo Smith,CLE,1980
302,Bingo Smith,SDC,1980
303,Phil Smith,GSW,1980
304,Randy Smith,CLE,1980
306,Robert Smith,UTA,1980
307,Robert Smith,NJN,1980
308,Sam Smith,CHI,1980
309,Willie Smith,CLE,1980
310,Ricky Sobers,CHI,1980
311,Jim Spanarkel,PHI,1980
312,Larry Steele,POR,1980
313,Earl Tatum,CLE,1980
314,Brian Taylor,SDC,1980
315,Reggie Theus,CHI,1980
316,David Thompson*,DEN,1980
317,Rudy Tomjanovich,HOU,1980
318,Bernard Toone,PHI,1980
319,Raymond Townsend,GSW,1980
320,Dave Twardzik,POR,1980
321,Terry Tyler,DET,1980
322,Wes Unseld*,WSB,1980
323,Jan van Breda Kolff,NJN,1980
324,Andre Wakefield,UTA,1980
325,Foots Walker,CLE,1980
326,Wally Walker,SEA,1980
327,Bill Walton*,SDC,1980
328,Lloyd Walton,MIL,1980
329,Kermit Washington,POR,1980
330,Richard Washington,MIL,1980
331,Nick Weatherspoon,SDC,1980
332,Marvin Webster,NYK,1980
333,Scott Wedman,KCK,1980
334,Paul Westphal*,PHO,1980
335,Jo Jo White*,GSW,1980
336,Rudy White,HOU,1980
338,Jerome Whitehead,SDC,1980
339,Jerome Whitehead,UTA,1980
340,Sidney Wicks,SDC,1980
341,Bob Wilkerson,DEN,1980
342,Jamaal Wilkes*,LAL,1980
343,Duck Williams,UTA,1980
344,Freeman Williams,SDC,1980
345,Gus Williams,SEA,1980
346,Ray Williams,NYK,1980
347,Sly Williams,NYK,1980
349,John Williamson,NJN,1980
350,John Williamson,WSB,1980
351,Bill Willoughby,CLE,1980
352,Bubba Wilson,GSW,1980
353,Rick Wilson,ATL,1980
354,Brian Winters,MIL,1980
355,Larry Wright,WSB,1980
356,Tony Zeno,IND,1980
