,Player,Tm,Year
157,Magic Johnson*,LAL,1987
158,Marques Johnson,LAC,1987
159,Steffond Johnson,LAC,1987
160,Steve Johnson,POR,1987
161,Vinnie Johnson,DET,1987
163,Anthony Jones,WSB,1987
164,Anthony Jones,SAS,1987
165,Caldwell Jones,POR,1987
166,Charles Jones,WSB,1987
167,Michael Jordan*,CHI,1987
168,Clark Kellogg,IND,1987
169,Tim Kempton,LAC,1987
170,Jerome Kersey,POR,1987
171,Albert King,NJN,1987
172,Bernard King*,NYK,1987
173,Curtis Kitchen,SEA,1987
174,Greg Kite,BOS,1987
175,Joe Kleine,SAC,1987
176,Jon Koncak,ATL,1987
177,Larry Krystkowiak,SAS,1987
178,Bill Laimbeer,DET,1987
179,Jim Lampley,PHI,1987
180,Allen Leavell,HOU,1987
181,Keith Lee,CLE,1987
182,Fat Lever,DEN,1987
183,Cliff Levingston,ATL,1987
184,Alton Lister,SEA,1987
185,Lewis Lloyd,HOU,1987
186,John Long,IND,1987
187,John Lucas,MIL,1987
188,Maurice Lucas,SEA,1987
189,Kyle Macy,IND,1987
190,Rick Mahorn,DET,1987
191,Jeff Malone,WSB,1987
192,Karl Malone*,UTA,1987
193,Moses Malone*,WSB,1987
194,Pace Mannion,NJN,1987
195,Bill Martin,NYK,1987
196,Fernando Martin,POR,1987
197,Maurice Martin,DEN,1987
198,Wes Matthews,LAL,1987
200,Cedric Maxwell,LAC,1987
201,Cedric Maxwell,HOU,1987
202,Tim McCormick,PHI,1987
203,Rodney McCray,HOU,1987
204,Scooter McCray,CLE,1987
205,Xavier McDaniel,SEA,1987
206,Ben McDonald,GSW,1987
207,Hank McDowell,MIL,1987
208,Mike McGee,ATL,1987
209,Kevin McHale*,BOS,1987
210,Kevin McKenna,NJN,1987
211,Forrest McKenzie,SAS,1987
212,Nate McMillan,SEA,1987
213,Mark McNamara,PHI,1987
214,Chris McNealy,NYK,1987
215,Cozell McQueen,DET,1987
217,Dirk Minniefield,CLE,1987
218,Dirk Minniefield,HOU,1987
219,Mike Mitchell,SAS,1987
220,Paul Mokeski,MIL,1987
221,Sidney Moncrief*,MIL,1987
222,Johnny Moore,SAS,1987
223,Perry Moss,GSW,1987
224,Chris Mullin*,GSW,1987
225,Jay Murphy,WSB,1987
226,Pete Myers,CHI,1987
227,Larry Nance,PHO,1987
228,Calvin Natt,DEN,1987
229,Ed Nealy,SAS,1987
230,Chuck Nevitt,DET,1987
231,Johnny Newman,CLE,1987
233,Kurt Nimphius,LAC,1987
234,Kurt Nimphius,DET,1987
235,Dennis Nutt,DAL,1987
236,Mike O'Koren,WSB,1987
237,Charles Oakley,CHI,1987
238,Hakeem Olajuwon*,HOU,1987
239,Mark Olberding,SAC,1987
240,Jawann Oldham,NYK,1987
241,Louis Orr,NYK,1987
242,Robert Parish*,BOS,1987
243,Jim Paxson,POR,1987
244,John Paxson,CHI,1987
245,Sam Perkins,DAL,1987
246,Chuck Person,IND,1987
247,Jim Petersen,HOU,1987
248,Michael Phelps,SEA,1987
249,Ricky Pierce,MIL,1987
250,Ed Pinckney,PHO,1987
251,Dwayne Polee,LAC,1987
253,Ben Poquette,CLE,1987
254,Ben Poquette,CHI,1987
255,Terry Porter,POR,1987
256,Paul Pressey,MIL,1987
257,Harold Pressley,SAC,1987
258,Mark Price,CLE,1987
259,Kurt Rambis,LAL,1987
260,Blair Rasmussen,DEN,1987
261,Robert Reid,HOU,1987
262,Jerry Reynolds,MIL,1987
263,Clint Richardson,IND,1987
264,Doc Rivers,ATL,1987
265,Fred Roberts,BOS,1987
266,Alvin Robertson,SAS,1987
267,Cliff Robinson,PHI,1987
268,Dennis Rodman*,DET,1987
269,Johnny Rogers,SAC,1987
270,Tree Rollins,ATL,1987
271,Dan Roundfield,WSB,1987
272,Ron Rowan,POR,1987
273,Jeff Ruland,PHI,1987
274,Walker Russell,IND,1987
275,John Salley,DET,1987
276,Ralph Sampson*,HOU,1987
277,Mike Sanders,PHO,1987
278,Danny Schayes,DEN,1987
279,Russ Schoene,SEA,1987
280,Detlef Schrempf,DAL,1987
281,John Schweitz,DET,1987
282,Byron Scott,LAL,1987
283,Carey Scurry,UTA,1987
284,Brad Sellers,CHI,1987
285,Purvis Short,GSW,1987
286,Jerry Sichting,BOS,1987
287,Jack Sikma*,MIL,1987
288,McKinley Singleton,NYK,1987
289,Scott Skiles,MIL,1987
290,Clinton Smith,GSW,1987
291,Derek Smith,SAC,1987
292,Keith Smith,MIL,1987
293,Larry Smith,GSW,1987
294,Otis Smith,DEN,1987
295,Mike Smrek,LAL,1987
296,Rory Sparrow,NYK,1987
297,Terence Stansbury,SEA,1987
298,Brook Steppe,SAC,1987
299,Steve Stipanovich,IND,1987
300,John Stockton*,UTA,1987
301,Jon Sundvold,SAS,1987
302,Roy Tarpley,DAL,1987
303,Jeff Taylor,DET,1987
304,Terry Teagle,GSW,1987
305,Reggie Theus,SAC,1987
306,David Thirdkill,BOS,1987
307,Isiah Thomas*,DET,1987
308,Bernard Thompson,PHO,1987
309,Billy Thompson,LAL,1987
310,LaSalle Thompson,SAC,1987
312,Mychal Thompson,SAS,1987
313,Mychal Thompson,LAL,1987
314,Bob Thornton,NYK,1987
315,Otis Thorpe,SAC,1987
317,Sedale Threatt,PHI,1987
318,Sedale Threatt,CHI,1987
319,Wayman Tisdale,IND,1987
320,Andrew Toney,PHI,1987
321,Kelly Tripucka,UTA,1987
322,Trent Tucker,NYK,1987
323,Andre Turner,BOS,1987
324,Elston Turner,CHI,1987
325,Jeff Turner,NJN,1987
326,Melvin Turpin,CLE,1987
327,Terry Tyler,SAC,1987
328,Darnell Valentine,LAC,1987
329,Kiki Vandeweghe,POR,1987
330,Nick Vanos,PHO,1987
331,Pete Verhoeven,IND,1987
332,Jay Vincent,WSB,1987
333,Sam Vincent,BOS,1987
334,Danny Vranes,PHI,1987
335,Granville Waiters,CHI,1987
336,Darrell Walker,DEN,1987
337,Kenny Walker,NYK,1987
338,Bill Walton*,BOS,1987
339,Chris Washburn,GSW,1987
340,Pearl Washington,NJN,1987
341,Spud Webb,ATL,1987
342,Marvin Webster,MIL,1987
343,Scott Wedman,BOS,1987
344,Bill Wennington,DAL,1987
345,Mark West,CLE,1987
346,Ennis Whatley,WSB,1987
347,Rory White,LAC,1987
348,Jerome Whitehead,GSW,1987
349,Mitchell Wiggins,HOU,1987
350,Dominique Wilkins*,ATL,1987
351,Eddie Lee Wilkins,NYK,1987
352,Gerald Wilkins,NYK,1987
353,Buck Williams,NJN,1987
354,Gus Williams,ATL,1987
355,Herb Williams,IND,1987
356,Hot Rod Williams,CLE,1987
357,John Williams,WSB,1987
358,Kevin Williams,SEA,1987
359,Pete Williams,DEN,1987
360,Ray Williams,NJN,1987
361,Kevin Willis,ATL,1987
363,Michael Wilson,NJN,1987
364,Michael Wilson,ATL,1987
365,Othell Wilson,SAC,1987
366,David Wingate,PHI,1987
367,Randy Wittman,ATL,1987
368,Al Wood,DAL,1987
369,Leon Wood,NJN,1987
370,Mike Woodson,LAC,1987
371,Orlando Woolridge,NJN,1987
372,James Worthy*,LAL,1987
373,Brad Wright,NYK,1987
374,Danny Young,SEA,1987
376,Perry Young,CHI,1987
377,Perry Young,POR,1987
