,Player,Tm,Year
177,Andres Guibert,MIN,1994
178,Jay Guidinger,CLE,1994
179,Jack Haley,SAS,1994
180,Geert Hammink,ORL,1994
181,Tom Hammonds,DEN,1994
182,Anfernee Hardaway,ORL,1994
184,Derek Harper,DAL,1994
185,Derek Harper,NYK,1994
186,Ron Harper,LAC,1994
187,Lucious Harris,DAL,1994
188,Tony Harris,BOS,1994
189,Antonio Harvey,LAL,1994
190,Scott Haskin,IND,1994
191,Hersey Hawkins,CHH,1994
192,Skeeter Henry,PHO,1994
193,Steve Henson,CHH,1994
194,Carl Herrera,HOU,1994
195,Rod Higgins,CLE,1994
196,Tyrone Hill,CLE,1994
197,Donald Hodge,DAL,1994
198,Tito Horford,WSB,1994
200,Jeff Hornacek,PHI,1994
201,Jeff Hornacek,UTA,1994
202,Robert Horry,HOU,1994
203,Allan Houston,DET,1994
204,Byron Houston,GSW,1994
205,Stephen Howard,UTA,1994
206,Jay Humphries,UTA,1994
207,Lindsey Hunter,DET,1994
208,Bobby Hurley,SAC,1994
209,Jaren Jackson,POR,1994
210,Jim Jackson,DAL,1994
211,Mark Jackson,LAC,1994
212,Stanley Jackson,MIN,1994
214,Dave Jamerson,UTA,1994
215,Dave Jamerson,NJN,1994
216,Henry James,LAC,1994
217,Keith Jennings,GSW,1994
218,Chris Jent,HOU,1994
219,Avery Johnson,GSW,1994
220,Dave Johnson,CHI,1994
221,Eddie Johnson,CHH,1994
222,Ervin Johnson,SEA,1994
223,Frank Johnson,PHO,1994
224,Kevin Johnson,PHO,1994
225,Larry Johnson,CHH,1994
226,Charles Jones,DET,1994
227,Popeye Jones,DAL,1994
228,Adonis Jordan,DEN,1994
229,Reggie Jordan,LAL,1994
230,Adam Keefe,ATL,1994
231,Shawn Kemp,SEA,1994
233,Tim Kempton,CHH,1994
234,Tim Kempton,CLE,1994
235,Steve Kerr,CHI,1994
236,Jerome Kersey,POR,1994
237,Alec Kessler,MIA,1994
238,Warren Kidd,PHI,1994
239,Chris King,SEA,1994
240,Rich King,SEA,1994
242,Stacey King,CHI,1994
243,Stacey King,MIN,1994
244,Greg Kite,ORL,1994
245,Joe Kleine,PHO,1994
247,Negele Knight,PHO,1994
248,Negele Knight,SAS,1994
249,Jon Koncak,ATL,1994
250,Larry Krystkowiak,ORL,1994
251,Toni Kukoc,CHI,1994
252,Christian Laettner,MIN,1994
253,Bill Laimbeer,DET,1994
254,Andrew Lang,ATL,1994
255,Eric Leckner,PHI,1994
256,Tim Legler,DAL,1994
257,Jim Les,SAC,1994
258,Fat Lever,DAL,1994
260,Marcus Liberty,DEN,1994
261,Marcus Liberty,DET,1994
263,Todd Lichti,ORL,1994
264,Todd Lichti,GSW,1994
265,Todd Lichti,BOS,1994
266,Brad Lohaus,MIL,1994
267,Grant Long,MIA,1994
269,Luc Longley,MIN,1994
270,Luc Longley,CHI,1994
271,George Lynch,LAL,1994
272,Malcolm Mackey,PHO,1994
273,Don MacLean,WSB,1994
275,Mark Macon,DEN,1994
276,Mark Macon,DET,1994
277,Gerald Madkins,CLE,1994
278,Rick Mahorn,NJN,1994
279,Dan Majerle,PHO,1994
281,Jeff Malone,UTA,1994
282,Jeff Malone,PHI,1994
283,Karl Malone*,UTA,1994
284,Moses Malone*,PHI,1994
286,Danny Manning,LAC,1994
287,Danny Manning,ATL,1994
288,Roy Marble,DEN,1994
289,Bob Martin,LAC,1994
290,Jamal Mashburn,DAL,1994
291,Anthony Mason,NYK,1994
292,Marlon Maxey,MIN,1994
293,Vernon Maxwell,HOU,1994
294,Lee Mayberry,MIL,1994
295,Xavier McDaniel,BOS,1994
296,Derrick McKey,IND,1994
297,Nate McMillan,SEA,1994
298,Darnell Mee,DEN,1994
299,Oliver Miller,PHO,1994
300,Reggie Miller*,IND,1994
301,Chris Mills,CLE,1994
302,Terry Mills,DET,1994
303,Harold Miner,MIA,1994
304,Sam Mitchell,IND,1994
305,Tracy Moore,DET,1994
307,Darren Morningstar,DAL,1994
308,Darren Morningstar,UTA,1994
309,Chris Morris,NJN,1994
310,Alonzo Mourning*,CHH,1994
311,Chris Mullin*,GSW,1994
312,Eric Murdock,MIL,1994
313,Gheorghe Muresan,WSB,1994
315,Tod Murphy,DET,1994
316,Tod Murphy,GSW,1994
317,Tracy Murray,POR,1994
318,Jerrod Mustaf,PHO,1994
319,Dikembe Mutombo*,DEN,1994
320,Pete Myers,CHI,1994
321,Larry Nance,CLE,1994
322,Chuck Nevitt,SAS,1994
324,Johnny Newman,CHH,1994
325,Johnny Newman,NJN,1994
326,Ken Norman,MIL,1994
327,Shaquille O'Neal*,ORL,1994
328,Dan O'Sullivan,DET,1994
329,Charles Oakley,NYK,1994
330,Hakeem Olajuwon*,HOU,1994
331,Jimmy Oliver,BOS,1994
332,Bo Outlaw,LAC,1994
333,Doug Overton,WSB,1994
334,Billy Owens,GSW,1994
335,Robert Pack,DEN,1994
337,Gerald Paddio,IND,1994
338,Gerald Paddio,NYK,1994
339,Gerald Paddio,WSB,1994
340,Robert Parish*,BOS,1994
341,John Paxson,CHI,1994
342,Gary Payton*,SEA,1994
343,Anthony Peeler,LAL,1994
344,Mike Peplowski,SAC,1994
345,Will Perdue,CHI,1994
346,Sam Perkins,SEA,1994
347,Elliot Perry,PHO,1994
348,Tim Perry,PHI,1994
349,Chuck Person,MIN,1994
350,Richard Petruska,HOU,1994
351,Bobby Phills,CLE,1994
352,Ricky Pierce,SEA,1994
353,Ed Pinckney,BOS,1994
354,Scottie Pippen*,CHI,1994
356,Olden Polynice,DET,1994
357,Olden Polynice,SAC,1994
358,Terry Porter,POR,1994
359,Brent Price,WSB,1994
360,Mark Price,CLE,1994
361,Dino Radja*,BOS,1994
362,Kurt Rambis,LAL,1994
363,Mark Randall,DEN,1994
364,J.R. Reid,SAS,1994
365,Glen Rice,MIA,1994
366,Pooh Richardson,IND,1994
367,Mitch Richmond*,SAC,1994
368,Isaiah Rider,MIN,1994
369,Eric Riley,HOU,1994
370,Doc Rivers,NYK,1994
371,Stanley Roberts,LAC,1994
372,Clifford Robinson,POR,1994
373,David Robinson*,SAS,1994
374,James Robinson,POR,1994
375,Larry Robinson,HOU,1994
377,Rumeal Robinson,NJN,1994
378,Rumeal Robinson,CHH,1994
379,Dennis Rodman*,SAS,1994
380,Rodney Rogers,DEN,1994
381,Tree Rollins,ORL,1994
382,Sean Rooks,DAL,1994
383,Donald Royal,ORL,1994
384,Bryon Russell,UTA,1994
385,John Salley,MIA,1994
387,Danny Schayes,MIL,1994
388,Danny Schayes,LAL,1994
389,Steve Scheffler,SEA,1994
390,Dwayne Schintzius,NJN,1994
391,Detlef Schrempf,SEA,1994
392,Byron Scott,IND,1994
393,Dennis Scott,ORL,1994
394,Malik Sealy,IND,1994
395,Rony Seikaly,MIA,1994
396,Brian Shaw,MIA,1994
397,Lionel Simmons,SAC,1994
398,Scott Skiles,ORL,1994
399,Charles Smith,NYK,1994
400,Chris Smith,MIN,1994
401,Doug Smith,DAL,1994
402,Kenny Smith,HOU,1994
404,LaBradford Smith,WSB,1994
405,LaBradford Smith,SAC,1994
406,Reggie Smith,POR,1994
407,Steve Smith,MIA,1994
408,Tony Smith,LAL,1994
409,Rik Smits,IND,1994
411,Andre Spencer,GSW,1994
412,Andre Spencer,SAC,1994
413,Elmore Spencer,LAC,1994
414,Felton Spencer,UTA,1994
415,Latrell Sprewell,GSW,1994
416,John Starks,NYK,1994
417,Larry Stewart,WSB,1994
418,Bryant Stith,DEN,1994
419,John Stockton*,UTA,1994
420,Rod Strickland,POR,1994
421,Derek Strong,MIL,1994
422,Isiah Thomas*,DET,1994
423,Kevin Thompson,POR,1994
424,LaSalle Thompson,IND,1994
425,Otis Thorpe,HOU,1994
426,Sedale Threatt,LAL,1994
427,Wayman Tisdale,SAC,1994
428,Tom Tolbert,LAC,1994
429,Sedric Toney,CLE,1994
430,Keith Tower,ORL,1994
431,Jeff Turner,ORL,1994
432,Nick Van Exel,LAL,1994
433,Loy Vaught,LAC,1994
434,Kenny Walker,WSB,1994
435,Rex Walters,NJN,1994
436,Clarence Weatherspoon,PHI,1994
437,Spud Webb,SAC,1994
438,Chris Webber,GSW,1994
439,Bill Wennington,CHI,1994
440,Matt Wenstrom,BOS,1994
441,David Wesley,NJN,1994
442,Doug West,MIN,1994
443,Mark West,PHO,1994
444,Ennis Whatley,ATL,1994
445,Randy White,DAL,1994
446,Chris Whitney,SAS,1994
448,Morlon Wiley,MIA,1994
449,Morlon Wiley,DAL,1994
451,Dominique Wilkins*,ATL,1994
452,Dominique Wilkins*,LAC,1994
453,Gerald Wilkins,CLE,1994
454,Aaron Williams,UTA,1994
455,Buck Williams,POR,1994
456,Corey Williams,MIN,1994
457,Herb Williams,NYK,1994
458,Hot Rod Williams,CLE,1994
459,Jayson Williams,NJN,1994
460,John Williams,LAC,1994
461,Kenny Williams,IND,1994
463,Lorenzo Williams,ORL,1994
464,Lorenzo Williams,CHH,1994
465,Lorenzo Williams,DAL,1994
466,Micheal Williams,MIN,1994
467,Reggie Williams,DEN,1994
468,Scott Williams,CHI,1994
469,Walt Williams,SAC,1994
470,Kevin Willis,ATL,1994
472,Trevor Wilson,LAL,1994
473,Trevor Wilson,SAC,1994
474,David Wingate,CHH,1994
475,David Wood,DET,1994
476,Randy Woods,LAC,1994
477,Orlando Woolridge,PHI,1994
478,Haywoode Workman,IND,1994
479,James Worthy*,LAL,1994
480,Luther Wright,UTA,1994
