,Player,Tm,Year
120,Dave Greenwood,SAS,1986
121,Claude Gregory,WSB,1986
122,Ernie Grunfeld,NYK,1986
123,Petur Gudmundsson,LAL,1986
124,Bob Hansen,UTA,1986
125,Bill Hanzlik,DEN,1986
126,Derek Harper,DAL,1986
127,Steve Harris,HOU,1986
128,Scott Hastings,ATL,1986
129,Steve Hayes,UTA,1986
130,Gerald Henderson,SEA,1986
131,Jerome Henderson,LAL,1986
132,Carl Henry,SAC,1986
134,Rod Higgins,SEA,1986
135,Rod Higgins,SAS,1986
136,Rod Higgins,NJN,1986
137,Rod Higgins,CHI,1986
138,Roy Hinson,CLE,1986
139,Craig Hodges,MIL,1986
141,Mike Holton,PHO,1986
142,Mike Holton,CHI,1986
143,Phil Hubbard,CLE,1986
144,Alfredrick Hughes,SAS,1986
145,Jay Humphries,PHO,1986
146,Geoff Huston,GSW,1986
148,Marc Iavaroni,SAS,1986
149,Marc Iavaroni,UTA,1986
150,Clemon Johnson,PHI,1986
151,Dennis Johnson*,BOS,1986
152,Eddie Johnson,SAC,1986
154,Eddie Johnson,ATL,1986
155,Eddie Johnson,CLE,1986
156,Frank Johnson,WSB,1986
157,George Johnson,SEA,1986
158,George Johnson,WSB,1986
159,Ken Johnson,POR,1986
160,Magic Johnson*,LAL,1986
161,Marques Johnson,LAC,1986
162,Mickey Johnson,NJN,1986
163,Steve Johnson,SAS,1986
164,Vinnie Johnson,DET,1986
165,Bobby Jones*,PHI,1986
166,Caldwell Jones,POR,1986
167,Charles Jones,WSB,1986
168,Charles Jones,PHO,1986
169,Earl Jones,MIL,1986
170,Edgar Jones,CLE,1986
171,Ozell Jones,LAC,1986
172,Michael Jordan*,CHI,1986
173,Yvon Joseph,NJN,1986
174,Harold Keeling,DAL,1986
175,Rich Kelley,SAC,1986
176,Clark Kellogg,IND,1986
177,Jerome Kersey,POR,1986
178,Albert King,NJN,1986
179,Greg Kite,BOS,1986
180,Joe Kleine,SAC,1986
181,Jon Koncak,ATL,1986
182,Mitch Kupchak,LAL,1986
183,Bill Laimbeer,DET,1986
185,Jeff Lamp,MIL,1986
186,Jeff Lamp,SAS,1986
187,Allen Leavell,HOU,1986
188,Keith Lee,CLE,1986
189,Ronnie Lester,LAL,1986
190,Fat Lever,DEN,1986
191,Cliff Levingston,ATL,1986
192,Alton Lister,MIL,1986
193,Lewis Lloyd,HOU,1986
194,John Long,DET,1986
195,John Lucas,HOU,1986
196,Maurice Lucas,LAL,1986
197,Kyle Macy,CHI,1986
198,Rick Mahorn,DET,1986
199,Jeff Malone,WSB,1986
200,Karl Malone*,UTA,1986
201,Moses Malone*,PHI,1986
202,Pace Mannion,UTA,1986
203,Bill Martin,IND,1986
205,Brian Martin,SEA,1986
206,Brian Martin,POR,1986
207,Wes Matthews,SAS,1986
208,Cedric Maxwell,LAC,1986
209,Bob McAdoo*,PHI,1986
210,Dwayne McClain,IND,1986
211,Tim McCormick,SEA,1986
212,Rodney McCray,HOU,1986
213,Xavier McDaniel,SEA,1986
214,Ben McDonald,CLE,1986
215,Hank McDowell,HOU,1986
216,Mike McGee,LAL,1986
217,Kevin McHale*,BOS,1986
218,Kevin McKenna,WSB,1986
219,Billy McKinney,CHI,1986
220,Tom McMillen,WSB,1986
221,Chris McNealy,NYK,1986
222,Dirk Minniefield,CLE,1986
223,Mike Mitchell,SAS,1986
224,Paul Mokeski,MIL,1986
225,Sidney Moncrief*,MIL,1986
226,Johnny Moore,SAS,1986
228,Perry Moss,WSB,1986
229,Perry Moss,PHI,1986
230,Chris Mullin*,GSW,1986
231,Jay Murphy,LAC,1986
232,Larry Nance,PHO,1986
233,Calvin Natt,DEN,1986
235,Chuck Nevitt,LAL,1986
236,Chuck Nevitt,DET,1986
238,Kurt Nimphius,DAL,1986
239,Kurt Nimphius,LAC,1986
240,Norm Nixon,LAC,1986
241,Mike O'Koren,NJN,1986
242,Charles Oakley,CHI,1986
243,Hakeem Olajuwon*,HOU,1986
244,Mark Olberding,SAC,1986
245,Jawann Oldham,CHI,1986
246,Louis Orr,NYK,1986
247,Robert Parish*,BOS,1986
248,Jim Paxson,POR,1986
249,John Paxson,CHI,1986
250,Sam Perkins,DAL,1986
251,Jim Petersen,HOU,1986
252,Michael Phelps,SEA,1986
253,Ricky Pierce,MIL,1986
254,Ed Pinckney,PHO,1986
255,Charles Pittman,PHO,1986
256,David Pope,SEA,1986
257,Ben Poquette,CLE,1986
258,Terry Porter,POR,1986
259,Paul Pressey,MIL,1986
260,Kurt Rambis,LAL,1986
261,Kelvin Ransey,NJN,1986
262,Blair Rasmussen,DEN,1986
263,Robert Reid,HOU,1986
264,Jerry Reynolds,MIL,1986
265,Clint Richardson,IND,1986
266,Micheal Ray Richardson,NJN,1986
267,Doc Rivers,ATL,1986
268,Fred Roberts,UTA,1986
269,Alvin Robertson,SAS,1986
270,Rick Robey,PHO,1986
271,Cliff Robinson,WSB,1986
272,Tree Rollins,ATL,1986
273,Dan Roundfield,WSB,1986
274,Derrick Rowland,MIL,1986
275,Jeff Ruland,WSB,1986
276,Walker Russell,DET,1986
277,Ralph Sampson*,HOU,1986
278,Mike Sanders,PHO,1986
279,Danny Schayes,DEN,1986
280,Detlef Schrempf,DAL,1986
281,Byron Scott,LAL,1986
282,Carey Scurry,UTA,1986
283,Lonnie Shelton,CLE,1986
284,Purvis Short,GSW,1986
285,Jerry Sichting,BOS,1986
286,Jack Sikma*,SEA,1986
287,Derek Smith,LAC,1986
288,Larry Smith,GSW,1986
289,Mike Smrek,CHI,1986
290,Ricky Sobers,SEA,1986
291,Rory Sparrow,NYK,1986
292,Larry Spriggs,LAL,1986
293,Terence Stansbury,IND,1986
294,Steve Stipanovich,IND,1986
295,Alex Stivrins,SEA,1986
296,John Stockton*,UTA,1986
297,Greg Stokes,PHI,1986
298,Jon Sundvold,SAS,1986
299,Terry Teagle,GSW,1986
300,Reggie Theus,SAC,1986
301,Peter Thibeaux,GSW,1986
302,David Thirdkill,BOS,1986
303,Isiah Thomas*,DET,1986
304,Jim Thomas,LAC,1986
305,Bernard Thompson,PHO,1986
306,LaSalle Thompson,SAC,1986
307,Mychal Thompson,POR,1986
308,Paul Thompson,PHI,1986
309,Bob Thornton,NYK,1986
310,Otis Thorpe,SAC,1986
311,Sedale Threatt,PHI,1986
312,Wayman Tisdale,IND,1986
313,Andrew Toney,PHI,1986
315,Sedric Toney,ATL,1986
316,Sedric Toney,PHO,1986
317,Kelly Tripucka,DET,1986
318,Trent Tucker,NYK,1986
319,Elston Turner,DEN,1986
320,Jeff Turner,NJN,1986
321,Melvin Turpin,CLE,1986
322,Terry Tyler,SAC,1986
324,Darnell Valentine,POR,1986
325,Darnell Valentine,LAC,1986
326,Kiki Vandeweghe,POR,1986
327,Nick Vanos,PHO,1986
328,Pete Verhoeven,GSW,1986
329,Jay Vincent,DAL,1986
330,Sam Vincent,BOS,1986
331,Danny Vranes,SEA,1986
332,Granville Waiters,HOU,1986
333,Darrell Walker,NYK,1986
334,Bill Walton*,BOS,1986
336,Bryan Warrick,MIL,1986
337,Bryan Warrick,IND,1986
338,Spud Webb,ATL,1986
339,Scott Wedman,BOS,1986
340,Bill Wennington,DAL,1986
341,Mark West,CLE,1986
343,Ennis Whatley,CLE,1986
344,Ennis Whatley,WSB,1986
345,Ennis Whatley,SAS,1986
346,Rory White,LAC,1986
347,Willie White,DEN,1986
348,Jerome Whitehead,GSW,1986
349,Mitchell Wiggins,HOU,1986
350,Jamaal Wilkes*,LAC,1986
351,Dominique Wilkins*,ATL,1986
352,Gerald Wilkins,NYK,1986
354,Jeff Wilkins,UTA,1986
355,Jeff Wilkins,SAS,1986
356,Buck Williams,NJN,1986
357,Freeman Williams,WSB,1986
358,Gus Williams,WSB,1986
359,Guy Williams,GSW,1986
360,Herb Williams,IND,1986
361,Pete Williams,DEN,1986
363,Ray Williams,ATL,1986
364,Ray Williams,SAS,1986
365,Ray Williams,NJN,1986
366,Sly Williams,BOS,1986
367,Kevin Willis,ATL,1986
368,Voise Winters,PHI,1986
369,Randy Wittman,ATL,1986
370,Al Wood,SEA,1986
372,Leon Wood,PHI,1986
373,Leon Wood,WSB,1986
374,Mike Woodson,SAC,1986
375,Orlando Woolridge,CHI,1986
376,James Worthy*,LAL,1986
377,Danny Young,SEA,1986
378,Michael Young,PHI,1986
