,Player,Tm,Year
148,Lionel Hollins,POR,1977
150,Mo Howard,CLE,1977
151,Mo Howard,NOJ,1977
152,Lou Hudson,ATL,1977
153,Kim Hughes,NYN,1977
154,Dan Issel*,DEN,1977
155,Phil Jackson*,NYK,1977
156,Aaron James,NOJ,1977
157,Charles Johnson,GSW,1977
158,Dennis Johnson*,SEA,1977
160,George Johnson,GSW,1977
161,George Johnson,BUF,1977
162,John Johnson,HOU,1977
163,Mickey Johnson,CHI,1977
164,Ollie Johnson,KCK,1977
165,Bobby Jones*,DEN,1977
166,Caldwell Jones,PHI,1977
167,Dwight Jones,HOU,1977
168,Jimmy Jones,WSB,1977
169,Rich Jones,NYN,1977
170,Robin Jones,POR,1977
171,Wil Jones,IND,1977
172,George Karl,SAS,1977
173,Rich Kelley,NOJ,1977
174,Goo Kennedy,HOU,1977
175,Larry Kenon,SAS,1977
176,Billy Knight,IND,1977
177,Tom Kropp,CHI,1977
178,Steve Kuberski,BOS,1977
179,Kevin Kunnert,HOU,1977
180,Mitch Kupchak,WSB,1977
181,C.J. Kupec,LAL,1977
182,Sam Lacey,KCK,1977
183,Bo Lamar,LAL,1977
184,John Lambert,CLE,1977
185,Bob Lanier*,DET,1977
186,John Laskowski,CHI,1977
187,Mo Layton,NYK,1977
188,Ron Lee,PHO,1977
189,Freddie Lewis,IND,1977
190,Scott Lloyd,MIL,1977
192,Bob Love,CHI,1977
193,Bob Love,NYN,1977
194,Bob Love,SEA,1977
195,John Lucas,HOU,1977
196,Maurice Lucas,POR,1977
198,Moses Malone*,BUF,1977
199,Moses Malone*,HOU,1977
200,Pete Maravich*,NOJ,1977
201,Jack Marin,CHI,1977
202,Scott May,CHI,1977
204,Clyde Mayes,IND,1977
205,Clyde Mayes,BUF,1977
206,Clyde Mayes,POR,1977
208,Bob McAdoo*,BUF,1977
209,Bob McAdoo*,NYK,1977
210,Andre McCarter,KCK,1977
211,Ted McClain,DEN,1977
212,Paul McCracken,CHI,1977
213,Glenn McDonald,MIL,1977
214,Jim McElroy,NOJ,1977
215,George McGinnis*,PHI,1977
217,Tom McMillen,BUF,1977
218,Tom McMillen,NYK,1977
219,Jim McMillian,NYK,1977
221,Larry McNeill,NYN,1977
222,Larry McNeill,GSW,1977
223,Dean Meminger,NYK,1977
224,John Mengelt,CHI,1977
225,Joe Meriweather,ATL,1977
226,Dave Meyers,MIL,1977
227,Steve Mix,PHI,1977
228,Eric Money,DET,1977
229,Earl Monroe*,NYK,1977
230,Otto Moore,NOJ,1977
231,Allen Murphy,LAL,1977
232,Calvin Murphy*,HOU,1977
233,Swen Nater,MIL,1977
234,Lloyd Neal,POR,1977
235,Louie Nelson,SAS,1977
237,Johnny Neumann,BUF,1977
238,Johnny Neumann,LAL,1977
239,Mike Newlin,HOU,1977
240,Willie Norwood,SEA,1977
241,Mark Olberding,SAS,1977
242,Frank Oleynick,SEA,1977
243,Tom Owens,HOU,1977
244,Joe Pace,WSB,1977
245,Robert Parish*,GSW,1977
246,Sonny Parker,GSW,1977
247,Billy Paultz,SAS,1977
248,Curtis Perry,PHO,1977
249,Cliff Pondexter,CHI,1977
250,Howard Porter,DET,1977
251,Kevin Porter,DET,1977
253,Jim Price,MIL,1977
254,Jim Price,BUF,1977
255,Jim Price,DEN,1977
256,Ed Ratleff,HOU,1977
257,Clifford Ray,GSW,1977
258,Kevin Restani,MIL,1977
259,Mike Riordan,WSB,1977
260,Marv Roberts,LAL,1977
262,Truck Robinson,WSB,1977
263,Truck Robinson,ATL,1977
264,Bill Robinzine,KCK,1977
265,Dave Robisch,IND,1977
266,Marshall Rogers,GSW,1977
267,Dan Roundfield,IND,1977
268,Curtis Rowe,BOS,1977
269,Campy Russell,CLE,1977
270,Cazzie Russell,LAL,1977
271,Fred Saunders,BOS,1977
272,Dale Schlueter,PHO,1977
273,Charlie Scott*,BOS,1977
274,Bruce Seals,SEA,1977
275,Phil Sellers,DET,1977
276,Lonnie Shelton,NYK,1977
277,John Shumate,BUF,1977
278,James Silas,SAS,1977
279,Paul Silas,DEN,1977
280,Ralph Simpson,DET,1977
281,Al Skinner,NYN,1977
282,Bingo Smith,CLE,1977
284,Elmore Smith,MIL,1977
285,Elmore Smith,CLE,1977
286,Phil Smith,GSW,1977
287,Randy Smith,BUF,1977
288,Willie Smith,CHI,1977
289,Dick Snyder,CLE,1977
290,Ricky Sobers,PHO,1977
291,Mike Sojourner,ATL,1977
292,Kevin Stacom,BOS,1977
293,Bud Stallworth,NOJ,1977
294,Keith Starr,CHI,1977
295,Larry Steele,POR,1977
296,Earl Tatum,LAL,1977
297,Brian Taylor,KCK,1977
298,Fatty Taylor,DEN,1977
299,Ira Terrell,PHO,1977
300,Chuck Terry,NYN,1977
302,Claude Terry,BUF,1977
303,Claude Terry,ATL,1977
304,David Thompson*,DEN,1977
305,Nate Thurmond*,CLE,1977
306,Dean Tolson,SEA,1977
307,Rudy Tomjanovich,HOU,1977
308,Monte Towe,DEN,1977
309,George Trapp,DET,1977
310,Dave Twardzik,POR,1977
311,Wes Unseld*,WSB,1977
312,Dick Van Arsdale,PHO,1977
313,Tom Van Arsdale,PHO,1977
314,Jan van Breda Kolff,NYN,1977
315,Norm Van Lier,CHI,1977
316,Neal Walk,NYK,1977
317,Andy Walker,NOJ,1977
318,Foots Walker,CLE,1977
319,Wally Walker,POR,1977
320,Bill Walton*,POR,1977
321,Lloyd Walton,MIL,1977
322,Henry Ward,SAS,1977
323,Cornell Warner,LAL,1977
324,Kermit Washington,LAL,1977
325,Richard Washington,KCK,1977
326,Slick Watts,SEA,1977
328,Nick Weatherspoon,WSB,1977
329,Nick Weatherspoon,SEA,1977
330,Marvin Webster,DEN,1977
331,Scott Wedman,KCK,1977
332,Bob Weiss,WSB,1977
333,Paul Westphal*,PHO,1977
334,Jo Jo White*,BOS,1977
335,Rudy White,HOU,1977
336,Sidney Wicks,BOS,1977
337,Bob Wilkerson,SEA,1977
338,Jamaal Wilkes*,GSW,1977
340,Chuck Williams,DEN,1977
341,Chuck Williams,BUF,1977
342,Chuckie Williams,CLE,1977
343,Earl Williams,NYN,1977
344,Gus Williams,GSW,1977
345,Nate Williams,NOJ,1977
347,John Williamson,NYN,1977
348,John Williamson,IND,1977
349,Bill Willoughby,ATL,1977
350,Bobby Wilson,BOS,1977
351,Brian Winters,MIL,1977
352,Willie Wise,DEN,1977
354,Dave Wohl,HOU,1977
355,Dave Wohl,NYN,1977
356,Larry Wright,WSB,1977
