,Player,Tm,Year
0,Kareem Abdul-Jabbar*,LAL,1988
1,Mark Acres,BOS,1988
2,Alvan Adams,PHO,1988
3,Michael Adams,DEN,1988
4,Mark Aguirre,DAL,1988
5,Danny Ainge,BOS,1988
6,Mark Alarie,WSB,1988
7,Steve Alford,DAL,1988
8,Greg Anderson,SAS,1988
10,Richard Anderson,HOU,1988
11,Richard Anderson,POR,1988
12,Ron Anderson,IND,1988
13,Joe Arlauckas,SAC,1988
14,Vincent Askew,PHI,1988
15,John Bagley,NJN,1988
16,James Bailey,PHO,1988
17,Thurl Bailey,UTA,1988
18,Charles Barkley*,PHI,1988
19,John Battle,ATL,1988
20,William Bedford,DET,1988
21,Benoit Benjamin,LAC,1988
22,Kent Benson,CLE,1988
23,Walter Berry,SAS,1988
24,Larry Bird*,BOS,1988
25,Otis Birdsong,NJN,1988
26,Uwe Blab,DAL,1988
27,Rolando Blackman,DAL,1988
28,Nate Blackwell,SAS,1988
29,Muggsy Bogues,WSB,1988
30,Manute Bol,WSB,1988
32,Dudley Bradley,MIL,1988
33,Dudley Bradley,NJN,1988
34,Adrian Branch,NJN,1988
35,Randy Breuer,MIL,1988
36,Frank Brickowski,SAS,1988
37,Michael Brooks,DEN,1988
38,Mike Brown,CHI,1988
39,Steve Burtt,LAC,1988
40,Michael Cage,LAC,1988
41,Tony Campbell,LAL,1988
42,Rick Carlisle,NYK,1988
43,Antoine Carr,ATL,1988
45,Joe Barry Carroll,GSW,1988
46,Joe Barry Carroll,HOU,1988
47,Bill Cartwright,NYK,1988
48,Terry Catledge,WSB,1988
49,Tom Chambers,SEA,1988
50,Maurice Cheeks*,PHI,1988
52,Ben Coleman,NJN,1988
53,Ben Coleman,PHI,1988
54,Norris Coleman,LAC,1988
56,Steve Colter,PHI,1988
57,Steve Colter,WSB,1988
58,Dallas Comegys,NJN,1988
59,Lester Conner,HOU,1988
60,Jeff Cook,PHO,1988
61,Michael Cooper,LAL,1988
62,Wayne Cooper,DEN,1988
64,Tyrone Corbin,CLE,1988
65,Tyrone Corbin,PHO,1988
66,Dave Corzine,CHI,1988
67,Winston Crite,PHO,1988
68,Pat Cummings,NYK,1988
69,Terry Cummings,MIL,1988
70,Earl Cureton,LAC,1988
71,Dell Curry,CLE,1988
72,Quintin Dailey,LAC,1988
73,Adrian Dantley*,DET,1988
74,Brad Daugherty,CLE,1988
75,Brad Davis,DAL,1988
77,Charles Davis,MIL,1988
78,Charles Davis,SAS,1988
79,Walter Davis,PHO,1988
81,Darryl Dawkins,UTA,1988
82,Darryl Dawkins,DET,1988
83,Johnny Dawkins,SAS,1988
84,Darren Daye,BOS,1988
85,James Donaldson,DAL,1988
86,Billy Donovan,NYK,1988
87,Greg Dreiling,IND,1988
88,Larry Drew,LAC,1988
89,Clyde Drexler*,POR,1988
90,Kevin Duckworth,POR,1988
91,Chris Dudley,CLE,1988
92,Joe Dumars*,DET,1988
93,T.R. Dunn,DEN,1988
94,Mark Eaton,UTA,1988
95,Franklin Edwards,SAC,1988
97,James Edwards,PHO,1988
98,James Edwards,DET,1988
99,Craig Ehlo,CLE,1988
100,Dale Ellis,SEA,1988
101,Chris Engler,NJN,1988
102,Alex English*,DEN,1988
103,Mike Evans,DEN,1988
104,Patrick Ewing*,NYK,1988
105,Jim Farmer,DAL,1988
106,Dave Feitl,GSW,1988
107,Kenny Fields,LAC,1988
108,Vern Fleming,IND,1988
110,Sleepy Floyd,GSW,1988
111,Sleepy Floyd,HOU,1988
112,Tellis Frank,GSW,1988
113,World B. Free,HOU,1988
114,Kevin Gamble,POR,1988
115,Winston Garland,GSW,1988
116,Armen Gilliam,PHO,1988
118,Artis Gilmore*,CHI,1988
119,Artis Gilmore*,BOS,1988
