,Player,Tm,Year
89,Byron Dinkins,HOU,1990
90,Vlade Divac*,LAL,1990
91,James Donaldson,DAL,1990
92,Sherman Douglas,MIA,1990
93,Terry Dozier,CHH,1990
94,Greg Dreiling,IND,1990
95,Larry Drew,LAL,1990
96,Clyde Drexler*,POR,1990
97,Kevin Duckworth,POR,1990
99,Chris Dudley,CLE,1990
100,Chris Dudley,NJN,1990
101,Joe Dumars*,DET,1990
102,Mike Dunleavy,MIL,1990
103,T.R. Dunn,DEN,1990
104,Ledell Eackles,WSB,1990
105,Mark Eaton,UTA,1990
106,Blue Edwards,UTA,1990
107,James Edwards,DET,1990
108,Jay Edwards,LAC,1990
109,Kevin Edwards,MIA,1990
110,Craig Ehlo,CLE,1990
111,Sean Elliott,SAS,1990
112,Dale Ellis,SEA,1990
113,Pervis Ellison,SAC,1990
114,Alex English*,DEN,1990
115,Patrick Ewing*,NYK,1990
116,Jim Farmer,SEA,1990
117,Duane Ferrell,ATL,1990
118,Vern Fleming,IND,1990
119,Sleepy Floyd,HOU,1990
120,Tellis Frank,MIA,1990
121,Corey Gaines,PHI,1990
122,Kevin Gamble,BOS,1990
124,Winston Garland,GSW,1990
125,Winston Garland,LAC,1990
126,Tom Garrick,LAC,1990
127,Kenny Gattison,CHH,1990
128,Derrick Gervin,NJN,1990
130,Armen Gilliam,PHO,1990
131,Armen Gilliam,CHH,1990
132,Mike Gminski,PHI,1990
133,Gary Grant,LAC,1990
134,Greg Grant,PHO,1990
135,Harvey Grant,WSB,1990
136,Horace Grant,CHI,1990
138,Stuart Gray,CHH,1990
139,Stuart Gray,NYK,1990
140,Jeff Grayer,MIL,1990
141,A.C. Green,LAL,1990
142,Rickey Green,IND,1990
143,Sidney Green,ORL,1990
144,Dave Greenwood,DET,1990
145,Darrell Griffith,UTA,1990
146,Scott Haffner,MIA,1990
148,Jack Haley,CHI,1990
149,Jack Haley,NJN,1990
150,Tom Hammonds,WSB,1990
151,Bob Hansen,UTA,1990
152,Bill Hanzlik,DEN,1990
153,Tim Hardaway,GSW,1990
154,Derek Harper,DAL,1990
156,Ron Harper,CLE,1990
157,Ron Harper,LAC,1990
158,Steve Harris,LAC,1990
159,Scott Hastings,DET,1990
160,Hersey Hawkins,PHI,1990
162,Gerald Henderson,MIL,1990
163,Gerald Henderson,DET,1990
165,Mike Higgins,LAL,1990
166,Mike Higgins,DEN,1990
167,Rod Higgins,GSW,1990
168,Roy Hinson,NJN,1990
169,Craig Hodges,CHI,1990
170,Mike Holton,CHH,1990
171,Dave Hoppen,CHH,1990
172,Dennis Hopson,NJN,1990
173,Tito Horford,MIL,1990
174,Jeff Hornacek,PHO,1990
175,Ed Horton,WSB,1990
176,Eddie Hughes,DEN,1990
177,Jay Humphries,MIL,1990
178,Byron Irvin,POR,1990
179,Jaren Jackson,NJN,1990
180,Mark Jackson,NYK,1990
181,Michael Jackson,SAC,1990
182,Avery Johnson,SEA,1990
183,Buck Johnson,HOU,1990
184,Dennis Johnson*,BOS,1990
185,Eddie Johnson,PHO,1990
186,Eric Johnson,UTA,1990
187,Kevin Johnson,PHO,1990
188,Magic Johnson*,LAL,1990
189,Marques Johnson,GSW,1990
191,Steve Johnson,MIN,1990
192,Steve Johnson,SEA,1990
193,Vinnie Johnson,DET,1990
195,Nate Johnston,UTA,1990
196,Nate Johnston,POR,1990
197,Anthony Jones,DAL,1990
198,Caldwell Jones,SAS,1990
199,Charles Jones,WSB,1990
200,Michael Jordan*,CHI,1990
201,Shawn Kemp,SEA,1990
202,Tim Kempton,DEN,1990
203,Steve Kerr,CLE,1990
204,Jerome Kersey,POR,1990
206,Randolph Keys,CLE,1990
207,Randolph Keys,CHH,1990
208,Stan Kimbrough,DET,1990
209,Bernard King*,WSB,1990
210,Stacey King,CHI,1990
211,Greg Kite,SAC,1990
212,Joe Kleine,BOS,1990
213,Jon Koncak,ATL,1990
214,Frank Kornet,MIL,1990
215,Larry Krystkowiak,MIL,1990
216,Bill Laimbeer,DET,1990
217,Jerome Lane,DEN,1990
218,Andrew Lang,PHO,1990
219,Jeff Lebo,SAS,1990
220,Eric Leckner,UTA,1990
221,Tim Legler,PHO,1990
222,Gary Leonard,MIN,1990
224,Jim Les,UTA,1990
225,Jim Les,LAC,1990
226,Clifford Lett,CHI,1990
227,Fat Lever,DEN,1990
228,Cliff Levingston,ATL,1990
230,Ralph Lewis,DET,1990
231,Ralph Lewis,CHH,1990
232,Reggie Lewis,BOS,1990
233,Todd Lichti,DEN,1990
234,Alton Lister,GSW,1990
236,Lewis Lloyd,PHI,1990
237,Lewis Lloyd,HOU,1990
239,Brad Lohaus,MIN,1990
240,Brad Lohaus,MIL,1990
241,Grant Long,MIA,1990
242,John Long,ATL,1990
243,Sidney Lowe,MIN,1990
244,John Lucas,HOU,1990
245,Rick Mahorn,PHI,1990
246,Dan Majerle,PHO,1990
247,Jeff Malone,WSB,1990
248,Karl Malone*,UTA,1990
249,Moses Malone*,ATL,1990
250,Danny Manning,LAC,1990
251,Roy Marble,ATL,1990
252,Sarunas Marciulionis*,GSW,1990
253,Jeff Martin,LAC,1990
254,Anthony Mason,NJN,1990
255,Wes Matthews,ATL,1990
257,Vernon Maxwell,SAS,1990
258,Vernon Maxwell,HOU,1990
259,Bob McCann,DAL,1990
260,Mel McCants,LAL,1990
261,George McCloud,IND,1990
262,Tim McCormick,HOU,1990
263,Rodney McCray,SAC,1990
264,Xavier McDaniel,SEA,1990
265,Mike McGee,PHO,1990
266,Kevin McHale*,BOS,1990
267,Derrick McKey,SEA,1990
268,Carlton McKinney,LAC,1990
269,Nate McMillan,SEA,1990
270,Mark McNamara,LAL,1990
271,Scott Meents,SEA,1990
272,Reggie Miller*,IND,1990
273,Sam Mitchell,MIN,1990
274,Paul Mokeski,CLE,1990
275,Johnny Moore,SAS,1990
276,Chris Morris,NJN,1990
277,Mike Morrison,PHO,1990
278,John Morton,CLE,1990
279,Chris Mullin*,GSW,1990
280,Tod Murphy,MIN,1990
282,Pete Myers,NYK,1990
283,Pete Myers,NJN,1990
284,Larry Nance,CLE,1990
285,Calvin Natt,IND,1990
286,Ed Nealy,CHI,1990
287,Chuck Nevitt,HOU,1990
288,Johnny Newman,NYK,1990
289,Kurt Nimphius,PHI,1990
290,Dyron Nix,IND,1990
291,Ken Norman,LAC,1990
292,Charles Oakley,NYK,1990
293,Hakeem Olajuwon*,HOU,1990
295,Jawann Oldham,ORL,1990
296,Jawann Oldham,LAL,1990
297,Jose Ortiz,UTA,1990
298,Robert Parish*,BOS,1990
299,Zarko Paspalj,SAS,1990
300,Jim Paxson,BOS,1990
301,John Paxson,CHI,1990
302,Kenny Payne,PHI,1990
303,Will Perdue,CHI,1990
304,Sam Perkins,DAL,1990
305,Tim Perry,PHO,1990
306,Chuck Person,IND,1990
307,Jim Petersen,GSW,1990
308,Drazen Petrovic*,POR,1990
309,Ricky Pierce,MIL,1990
310,Ed Pinckney,BOS,1990
311,Scottie Pippen*,CHI,1990
312,Olden Polynice,SEA,1990
313,Terry Porter,POR,1990
314,Paul Pressey,MIL,1990
315,Harold Pressley,SAC,1990
316,Mark Price,CLE,1990
317,Brian Quinnett,NYK,1990
319,Kurt Rambis,CHH,1990
320,Kurt Rambis,PHO,1990
321,Blair Rasmussen,DEN,1990
322,J.R. Reid,CHH,1990
324,Robert Reid,POR,1990
325,Robert Reid,CHH,1990
326,Jerry Reynolds,ORL,1990
327,Glen Rice,MIA,1990
328,Pooh Richardson,MIN,1990
329,Mitch Richmond*,GSW,1990
330,David Rivers,LAC,1990
331,Doc Rivers,ATL,1990
332,Fred Roberts,MIL,1990
333,Alvin Robertson,MIL,1990
334,Clifford Robinson,POR,1990
335,David Robinson*,SAS,1990
336,Dennis Rodman*,DET,1990
337,Tree Rollins,CLE,1990
338,Doug Roth,WSB,1990
339,Scott Roth,MIN,1990
340,Jim Rowinski,MIA,1990
341,Brian Rowsom,CHH,1990
342,Donald Royal,MIN,1990
343,Delaney Rudd,UTA,1990
344,John Salley,DET,1990
345,Ralph Sampson*,SAC,1990
346,Jeff Sanders,CHI,1990
347,Mike Sanders,IND,1990
348,Danny Schayes,DEN,1990
349,Detlef Schrempf,IND,1990
350,Byron Scott,LAL,1990
351,Rony Seikaly,MIA,1990
353,Brad Sellers,SEA,1990
354,Brad Sellers,MIN,1990
355,Charles Shackleford,NJN,1990
356,John Shasky,GSW,1990
357,Purvis Short,NJN,1990
358,Dexter Shouse,PHI,1990
360,Jerry Sichting,CHH,1990
361,Jerry Sichting,MIL,1990
362,Jack Sikma*,MIL,1990
363,Scott Skiles,ORL,1990
364,Charles Smith,LAC,1990
365,Charles Smith,BOS,1990
366,Derek Smith,PHI,1990
368,Kenny Smith,SAC,1990
369,Kenny Smith,ATL,1990
370,Larry Smith,HOU,1990
371,Michael Smith,BOS,1990
372,Otis Smith,ORL,1990
373,Rik Smits,IND,1990
374,Mike Smrek,GSW,1990
375,Rory Sparrow,MIA,1990
376,John Stockton*,UTA,1990
377,Greg Stokes,SAC,1990
379,Rod Strickland,NYK,1990
380,Rod Strickland,SAS,1990
381,Jon Sundvold,MIA,1990
382,Roy Tarpley,DAL,1990
383,Jay Taylor,NJN,1990
384,Leonard Taylor,GSW,1990
385,Terry Teagle,GSW,1990
386,Reggie Theus,ORL,1990
387,Isiah Thomas*,DET,1990
388,Billy Thompson,MIA,1990
389,LaSalle Thompson,IND,1990
390,Mychal Thompson,LAL,1990
391,Bob Thornton,PHI,1990
392,Otis Thorpe,HOU,1990
393,Sedale Threatt,SEA,1990
394,Wayman Tisdale,SAC,1990
395,Tom Tolbert,GSW,1990
397,Sedric Toney,ATL,1990
398,Sedric Toney,SAC,1990
399,Kelly Tripucka,CHH,1990
400,Trent Tucker,NYK,1990
402,Andre Turner,LAC,1990
403,Andre Turner,CHH,1990
404,Henry Turner,SAC,1990
405,Jeff Turner,ORL,1990
406,Melvin Turpin,WSB,1990
408,Kelvin Upshaw,BOS,1990
409,Kelvin Upshaw,DAL,1990
410,Kelvin Upshaw,GSW,1990
411,Kiki Vandeweghe,NYK,1990
413,Jay Vincent,PHI,1990
414,Jay Vincent,LAL,1990
415,Sam Vincent,ORL,1990
416,Gary Voce,CLE,1990
417,Alexander Volkov,ATL,1990
418,Mark Wade,DAL,1990
419,Darrell Walker,WSB,1990
420,Kenny Walker,NYK,1990
421,Spud Webb,ATL,1990
423,Chris Welp,SAS,1990
424,Chris Welp,GSW,1990
425,Bill Wennington,DAL,1990
426,Doug West,MIN,1990
427,Mark West,PHO,1990
428,Randy White,DAL,1990
429,Mitchell Wiggins,HOU,1990
430,Morlon Wiley,ORL,1990
431,Dominique Wilkins*,ATL,1990
432,Eddie Lee Wilkins,NYK,1990
433,Gerald Wilkins,NYK,1990
434,Buck Williams,POR,1990
435,Herb Williams,DAL,1990
436,Hot Rod Williams,CLE,1990
437,John Williams,WSB,1990
439,Micheal Williams,PHO,1990
440,Micheal Williams,CHH,1990
442,Mike Williams,SAC,1990
443,Mike Williams,ATL,1990
445,Reggie Williams,LAC,1990
446,Reggie Williams,CLE,1990
447,Reggie Williams,SAS,1990
448,Kevin Willis,ATL,1990
449,David Wingate,SAS,1990
450,Randy Wittman,IND,1990
451,Joe Wolf,LAC,1990
452,Leon Wood,NJN,1990
453,Mike Woodson,HOU,1990
454,Orlando Woolridge,LAL,1990
455,Haywoode Workman,ATL,1990
456,James Worthy*,LAL,1990
457,Danny Young,POR,1990
458,Michael Young,LAC,1990
