,Player,Tm,Year
285,Vernon Maxwell,SAC,1999
286,Lee Mayberry,VAN,1999
287,Kelly McCarty,DEN,1999
288,Walter McCarty,BOS,1999
289,George McCloud,PHO,1999
290,Jelani McCoy,SEA,1999
291,Antonio McDyess,DEN,1999
292,Tracy McGrady*,TOR,1999
293,Jim McIlvaine,NJN,1999
294,Jeff McInnis,WAS,1999
295,Derrick McKey,IND,1999
296,Aaron McKie,PHI,1999
297,Roshown McLeod,ATL,1999
298,Ron Mercer,BOS,1999
299,Loren Meyer,DEN,1999
300,Marko Milic,PHO,1999
301,Anthony Miller,HOU,1999
302,Brad Miller,CHH,1999
303,Oliver Miller,SAC,1999
304,Reggie Miller*,IND,1999
305,Chris Mills,GSW,1999
306,Terry Mills,MIA,1999
307,Greg Minor,BOS,1999
308,Sam Mitchell,MIN,1999
309,Cuttino Mobley,HOU,1999
310,Nazr Mohammed,PHI,1999
311,Eric Montross,DET,1999
312,Mikki Moore,DET,1999
313,Chris Morris,PHO,1999
314,Alonzo Mourning*,MIA,1999
315,Chris Mullin*,IND,1999
316,Eric Murdock,NJN,1999
317,Gheorghe Muresan,NJN,1999
318,Lamond Murray,LAC,1999
319,Tracy Murray,WAS,1999
320,Dikembe Mutombo*,ATL,1999
321,Makhtar N'Diaye,VAN,1999
322,Steve Nash*,DAL,1999
323,Tyrone Nesby,LAC,1999
324,Rasho Nesterovic,MIN,1999
325,Johnny Newman,CLE,1999
326,Moochie Norris,SEA,1999
327,Dirk Nowitzki,DAL,1999
328,Charles O'Bannon,DET,1999
329,Jermaine O'Neal,POR,1999
330,Shaquille O'Neal*,LAL,1999
331,Charles Oakley,TOR,1999
332,Hakeem Olajuwon*,HOU,1999
333,Jimmy Oliver,PHO,1999
335,Kevin Ollie,SAC,1999
336,Kevin Ollie,ORL,1999
337,Michael Olowokandi,LAC,1999
338,Greg Ostertag,UTA,1999
339,Bo Outlaw,ORL,1999
341,Doug Overton,ORL,1999
342,Doug Overton,NJN,1999
343,Doug Overton,PHI,1999
344,Billy Owens,SEA,1999
345,Robert Pack,DAL,1999
346,Anthony Parker,PHI,1999
347,Cherokee Parks,VAN,1999
348,Andrae Patterson,MIN,1999
349,Ruben Patterson,LAL,1999
350,Gary Payton*,SEA,1999
351,Anthony Peeler,MIN,1999
352,Will Perdue,SAS,1999
353,Sam Perkins,IND,1999
355,Elliot Perry,MIL,1999
356,Elliot Perry,NJN,1999
357,Chuck Person,CHH,1999
358,Wesley Person,CLE,1999
359,Bobby Phills,CHH,1999
360,Eric Piatkowski,LAC,1999
361,Paul Pierce,BOS,1999
362,Scottie Pippen*,HOU,1999
363,Scot Pollard,SAC,1999
364,Olden Polynice,SEA,1999
365,Mark Pope,IND,1999
366,Terry Porter,MIA,1999
368,Vitaly Potapenko,CLE,1999
369,Vitaly Potapenko,BOS,1999
370,Brent Price,HOU,1999
371,Theo Ratliff,PHI,1999
372,Eldridge Recasner,CHH,1999
373,Bryant Reeves,VAN,1999
374,Khalid Reeves,DET,1999
375,Don Reid,DET,1999
377,J.R. Reid,CHH,1999
378,J.R. Reid,LAL,1999
379,Shawn Respert,PHO,1999
381,Rodrick Rhodes,HOU,1999
382,Rodrick Rhodes,VAN,1999
383,Glen Rice,LAL,1999
384,Pooh Richardson,LAC,1999
385,Mitch Richmond*,WAS,1999
386,Isaiah Rider,POR,1999
387,Eric Riley,BOS,1999
388,Stanley Roberts,HOU,1999
389,Clifford Robinson,PHO,1999
390,David Robinson*,SAS,1999
391,Glenn Robinson,MIL,1999
393,James Robinson,LAC,1999
394,James Robinson,MIN,1999
395,Dennis Rodman*,LAL,1999
396,Carlos Rogers,POR,1999
397,Rodney Rogers,LAC,1999
398,Sean Rooks,LAL,1999
399,Jalen Rose,IND,1999
400,Malik Rose,SAS,1999
401,Bryon Russell,UTA,1999
402,Arvydas Sabonis*,POR,1999
403,Jason Sasser,VAN,1999
404,Danny Schayes,ORL,1999
405,Dwayne Schintzius,BOS,1999
406,Detlef Schrempf,SEA,1999
408,Dennis Scott,NYK,1999
409,Dennis Scott,MIN,1999
410,Malik Sealy,MIN,1999
411,Rony Seikaly,NJN,1999
412,Charles Shackleford,CHH,1999
413,Brian Shaw,POR,1999
414,Casey Shaw,PHI,1999
415,Jeff Sheppard,ATL,1999
416,Miles Simon,ORL,1999
417,Dickey Simpkins,CHI,1999
418,Alvin Sims,PHO,1999
419,Brian Skinner,LAC,1999
420,Reggie Slater,TOR,1999
421,Charles Smith,LAC,1999
422,Joe Smith,MIN,1999
423,Michael Smith,VAN,1999
424,Steve Smith,ATL,1999
425,Rik Smits,IND,1999
426,Eric Snow,PHI,1999
427,Felton Spencer,GSW,1999
428,Latrell Sprewell,NYK,1999
429,Ryan Stack,CLE,1999
430,Jerry Stackhouse,DET,1999
431,John Starks,GSW,1999
432,Vladimir Stepania,SEA,1999
433,Michael Stewart,TOR,1999
434,Bryant Stith,DEN,1999
435,John Stockton*,UTA,1999
436,Peja Stojakovic,SAC,1999
437,Damon Stoudamire,POR,1999
438,Erick Strickland,DAL,1999
439,Mark Strickland,MIA,1999
440,Rod Strickland,WAS,1999
441,Derek Strong,ORL,1999
442,Bruno Sundov,DAL,1999
443,Bob Sura,CLE,1999
444,Johnny Taylor,DEN,1999
445,Maurice Taylor,LAC,1999
446,John Thomas,TOR,1999
447,Kurt Thomas,NYK,1999
449,Tim Thomas,PHI,1999
450,Tim Thomas,MIL,1999
451,Otis Thorpe,WAS,1999
452,Robert Traylor,MIL,1999
453,Gary Trent,DAL,1999
454,Nick Van Exel,DEN,1999
455,Keith Van Horn,NJN,1999
456,David Vaughn,NJN,1999
457,Jacque Vaughn,UTA,1999
458,Loy Vaught,DET,1999
459,Stojko Vrankovic,LAC,1999
460,Antoine Walker,BOS,1999
461,Samaki Walker,DAL,1999
462,Ben Wallace,WAS,1999
463,John Wallace,TOR,1999
464,Rasheed Wallace,POR,1999
465,Rex Walters,MIA,1999
466,Charlie Ward,NYK,1999
467,Eric Washington,DEN,1999
468,Jamie Watson,MIA,1999
469,Clarence Weatherspoon,MIA,1999
470,Chris Webber,SAC,1999
471,Bonzi Wells,POR,1999
472,Bill Wennington,CHI,1999
473,David Wesley,CHH,1999
474,Doug West,VAN,1999
475,Mark West,ATL,1999
476,DeJuan Wheat,VAN,1999
477,Tyson Wheeler,DEN,1999
478,Jahidi White,WAS,1999
479,Chris Whitney,WAS,1999
480,Dominique Wilkins*,ORL,1999
481,Gerald Wilkins,ORL,1999
482,Aaron Williams,SEA,1999
483,Alvin Williams,TOR,1999
484,Brandon Williams,SAS,1999
485,Eric Williams,DEN,1999
486,Herb Williams,NYK,1999
487,Hot Rod Williams,DAL,1999
488,Jason Williams,SAC,1999
489,Jayson Williams,NJN,1999
490,Jerome Williams,DET,1999
491,Micheal Williams,TOR,1999
492,Monty Williams,DEN,1999
494,Scott Williams,PHI,1999
495,Scott Williams,MIL,1999
496,Shammond Williams,ATL,1999
497,Travis Williams,CHH,1999
498,Walt Williams,POR,1999
499,Corliss Williamson,SAC,1999
500,Kevin Willis,TOR,1999
501,David Wingate,NYK,1999
502,Trevor Winter,MIN,1999
503,Joe Wolf,CHH,1999
504,Haywoode Workman,MIL,1999
505,Lorenzen Wright,LAC,1999
506,Korleone Young,DET,1999
