,Player,Tm,Year
85,Kelvin Cato,HOU,2000
86,Duane Causwell,MIA,2000
87,Cedric Ceballos,DAL,2000
88,John Celestand,LAL,2000
89,Rex Chapman,PHO,2000
90,Calbert Cheaney,BOS,2000
92,Pete Chilcutt,UTA,2000
93,Pete Chilcutt,CLE,2000
94,Pete Chilcutt,LAC,2000
95,Chris Childs,NYK,2000
96,Doug Christie,TOR,2000
97,Keon Clark,DEN,2000
98,Keith Closs,LAC,2000
99,Derrick Coleman,CHH,2000
100,Bimbo Coles,ATL,2000
101,Marty Conlon,LAC,2000
102,Tyrone Corbin,SAC,2000
103,Chris Crawford,ATL,2000
104,Austin Croshere,IND,2000
105,John Crotty,DET,2000
106,Terry Cummings,GSW,2000
107,Vonteego Cummings,GSW,2000
109,Bill Curley,HOU,2000
110,Bill Curley,GSW,2000
111,Dell Curry,TOR,2000
112,Michael Curry,DET,2000
113,Erick Dampier,GSW,2000
114,Antonio Daniels,SAS,2000
116,Kornel David,CHI,2000
117,Kornel David,CLE,2000
118,Antonio Davis,TOR,2000
119,Baron Davis,CHH,2000
120,Ben Davis,PHO,2000
121,Dale Davis,IND,2000
122,Emanual Davis,SEA,2000
123,Hubert Davis,DAL,2000
124,Mark Davis,GSW,2000
125,Ricky Davis,CHH,2000
126,Todd Day,PHO,2000
127,Andrew DeClercq,CLE,2000
128,Vinny Del Negro,MIL,2000
129,Tony Delk,SAC,2000
130,Derrick Dial,SAS,2000
131,Michael Dickerson,VAN,2000
132,Vlade Divac*,SAC,2000
133,Michael Doleac,ORL,2000
134,Sherman Douglas,NJN,2000
135,Bryce Drew,HOU,2000
136,Chris Dudley,NYK,2000
137,Tim Duncan,SAS,2000
138,Howard Eisley,UTA,2000
139,Obinna Ekezie,VAN,2000
140,Mario Elie,SAS,2000
141,Sean Elliott,SAS,2000
143,Dale Ellis,MIL,2000
144,Dale Ellis,CHH,2000
145,LaPhonso Ellis,ATL,2000
146,Pervis Ellison,BOS,2000
147,Evan Eschmeyer,NJN,2000
148,Patrick Ewing*,NYK,2000
149,Tony Farmer,GSW,2000
150,Jamie Feick,NJN,2000
151,Danny Ferry,CLE,2000
152,Michael Finley,DAL,2000
153,Derek Fisher,LAL,2000
154,Danny Fortson,BOS,2000
155,Greg Foster,SEA,2000
156,Jeff Foster,IND,2000
157,Rick Fox,LAL,2000
158,Adonal Foyle,GSW,2000
159,Steve Francis,HOU,2000
160,Todd Fuller,CHH,2000
161,Lawrence Funderburke,SAC,2000
162,Kevin Garnett,MIN,2000
163,Dean Garrett,MIN,2000
164,Kiwane Garris,ORL,2000
165,Pat Garrity,ORL,2000
167,Chris Gatling,ORL,2000
168,Chris Gatling,DEN,2000
169,Matt Geiger,PHI,2000
170,Devean George,LAL,2000
171,Kendall Gill,NJN,2000
172,Armen Gilliam,UTA,2000
173,Dion Glover,ATL,2000
174,Brian Grant,POR,2000
175,Gary Grant,POR,2000
176,Horace Grant,SEA,2000
177,Devin Gray,HOU,2000
178,A.C. Green,LAL,2000
179,Adrian Griffin,BOS,2000
180,Tom Gugliotta,PHO,2000
181,Darvin Ham,MIL,2000
182,Richard Hamilton,WAS,2000
183,Thomas Hamilton,HOU,2000
184,Tom Hammonds,MIN,2000
185,Anfernee Hardaway,PHO,2000
186,Tim Hardaway,MIA,2000
187,Ron Harper,LAL,2000
188,Matt Harpring,ORL,2000
189,Al Harrington,IND,2000
190,Othella Harrington,VAN,2000
191,Lucious Harris,NJN,2000
192,Antonio Harvey,POR,2000
193,Hersey Hawkins,CHI,2000
194,Michael Hawkins,CHH,2000
195,Alan Henderson,ATL,2000
196,Cedric Henderson,CLE,2000
198,Mark Hendrickson,CLE,2000
199,Mark Hendrickson,NJN,2000
200,Chris Herren,DEN,2000
201,Grant Hill*,DET,2000
202,Tyrone Hill,PHI,2000
203,Fred Hoiberg,CHI,2000
204,Derek Hood,CHH,2000
205,Jeff Hornacek,UTA,2000
206,Robert Horry,LAL,2000
207,Allan Houston,NYK,2000
208,Juwan Howard,WAS,2000
209,Troy Hudson,LAC,2000
211,Larry Hughes,PHI,2000
212,Larry Hughes,GSW,2000
213,Rick Hughes,DAL,2000
214,Lindsey Hunter,DET,2000
215,Allen Iverson*,PHI,2000
216,Bobby Jackson,MIN,2000
217,Jaren Jackson,SAS,2000
218,Jermaine Jackson,DET,2000
219,Jim Jackson,ATL,2000
220,Mark Jackson,IND,2000
221,Randell Jackson,DAL,2000
223,Sam Jacobson,LAL,2000
224,Sam Jacobson,GSW,2000
225,Tim James,MIA,2000
226,Antawn Jamison,GSW,2000
227,Harold Jamison,MIA,2000
229,Anthony Johnson,ATL,2000
230,Anthony Johnson,ORL,2000
231,Avery Johnson,SAS,2000
232,DeMarco Johnson,NYK,2000
233,Ervin Johnson,MIL,2000
234,Kevin Johnson,PHO,2000
235,Larry Johnson,NYK,2000
236,Charles Jones,LAC,2000
238,Damon Jones,GSW,2000
239,Damon Jones,DAL,2000
240,Eddie Jones,CHH,2000
241,Jumaine Jones,PHI,2000
242,Popeye Jones,DEN,2000
243,Reggie Jordan,WAS,2000
244,Adam Keefe,UTA,2000
245,Shawn Kemp,CLE,2000
246,Steve Kerr,SAS,2000
247,Jerome Kersey,SAS,2000
249,Lari Ketner,CHI,2000
250,Lari Ketner,CLE,2000
251,Jason Kidd*,PHO,2000
252,Gerard King,WAS,2000
253,Kerry Kittles,NJN,2000
254,Joe Kleine,POR,2000
255,Brevin Knight,CLE,2000
256,Travis Knight,LAL,2000
258,Toni Kukoc,CHI,2000
259,Toni Kukoc,PHI,2000
260,Christian Laettner,DET,2000
261,Raef LaFrentz,DEN,2000
262,Andrew Lang,NYK,2000
264,Antonio Lang,TOR,2000
265,Antonio Lang,PHI,2000
266,Trajan Langdon,CLE,2000
267,Rusty LaRue,CHI,2000
268,Tim Legler,GSW,2000
269,Voshon Lenard,MIA,2000
270,Quincy Lewis,UTA,2000
271,Rashard Lewis,SEA,2000
272,Randy Livingston,PHO,2000
273,Grant Long,VAN,2000
274,Luc Longley,PHO,2000
275,Felipe Lopez,VAN,2000
276,Tyronn Lue,LAL,2000
277,George Lynch,PHI,2000
278,Todd MacCulloch,PHI,2000
279,Sam Mack,GSW,2000
280,Don MacLean,PHO,2000
281,Corey Maggette,ORL,2000
282,Dan Majerle,MIA,2000
283,Karl Malone*,UTA,2000
284,Matt Maloney,CHI,2000
285,Danny Manning,MIL,2000
286,Stephon Marbury,NJN,2000
287,Shawn Marion,PHO,2000
288,Sean Marks,TOR,2000
289,Donny Marshall,CLE,2000
290,Donyell Marshall,GSW,2000
291,Darrick Martin,SAC,2000
292,Jamal Mashburn,MIA,2000
293,Anthony Mason,CHH,2000
294,Tony Massenburg,HOU,2000
295,Vernon Maxwell,SEA,2000
296,Walter McCarty,BOS,2000
297,George McCloud,DEN,2000
298,Jelani McCoy,SEA,2000
299,Antonio McDyess,DEN,2000
300,Tracy McGrady*,TOR,2000
301,Jim McIlvaine,NJN,2000
302,Jeff McInnis,LAC,2000
303,Derrick McKey,IND,2000
304,Aaron McKie,PHI,2000
305,Roshown McLeod,ATL,2000
307,Ron Mercer,DEN,2000
308,Ron Mercer,ORL,2000
309,Andre Miller,CLE,2000
310,Anthony Miller,HOU,2000
311,Brad Miller,CHH,2000
312,Oliver Miller,PHO,2000
313,Reggie Miller*,IND,2000
314,Chris Mills,GSW,2000
315,Terry Mills,DET,2000
316,Jason Miskiri,CHH,2000
317,Sam Mitchell,MIN,2000
318,Cuttino Mobley,HOU,2000
319,Nazr Mohammed,PHI,2000
320,Eric Montross,DET,2000
321,Mikki Moore,DET,2000
322,Alonzo Mourning*,MIA,2000
323,Chris Mullin*,IND,2000
324,Eric Murdock,LAC,2000
325,Gheorghe Muresan,NJN,2000
326,Lamond Murray,CLE,2000
327,Tracy Murray,WAS,2000
328,Dikembe Mutombo*,ATL,2000
329,Steve Nash*,DAL,2000
330,Tyrone Nesby,LAC,2000
331,Rasho Nesterovic,MIN,2000
332,Johnny Newman,NJN,2000
333,Moochie Norris,HOU,2000
334,Dirk Nowitzki,DAL,2000
335,Jermaine O'Neal,POR,2000
336,Shaquille O'Neal*,LAL,2000
337,Charles Oakley,TOR,2000
338,Lamar Odom,LAC,2000
339,Hakeem Olajuwon*,HOU,2000
340,Kevin Ollie,PHI,2000
341,Michael Olowokandi,LAC,2000
342,Greg Ostertag,UTA,2000
343,Bo Outlaw,ORL,2000
344,Doug Overton,BOS,2000
346,Billy Owens,PHI,2000
347,Billy Owens,GSW,2000
348,Robert Pack,DAL,2000
349,Scott Padgett,UTA,2000
350,Milt Palacio,VAN,2000
351,Anthony Parker,ORL,2000
352,Cherokee Parks,VAN,2000
353,Andrae Patterson,MIN,2000
354,Ruben Patterson,SEA,2000
355,Gary Payton*,SEA,2000
356,Anthony Peeler,MIN,2000
357,Will Perdue,CHI,2000
358,Sam Perkins,IND,2000
359,Elliot Perry,NJN,2000
360,Chuck Person,SEA,2000
361,Wesley Person,CLE,2000
362,Bobby Phills,CHH,2000
363,Eric Piatkowski,LAC,2000
364,Paul Pierce,BOS,2000
365,Scottie Pippen*,POR,2000
366,Scot Pollard,SAC,2000
367,Olden Polynice,UTA,2000
368,Terry Porter,SAS,2000
369,James Posey,DEN,2000
370,Vitaly Potapenko,BOS,2000
371,Brent Price,VAN,2000
372,Laron Profit,WAS,2000
373,Aleksandar Radojevic,TOR,2000
374,Theo Ratliff,PHI,2000
375,Eldridge Recasner,CHH,2000
376,Bryant Reeves,VAN,2000
377,Khalid Reeves,CHI,2000
379,Don Reid,DET,2000
380,Don Reid,WAS,2000
381,J.R. Reid,MIL,2000
382,Rodrick Rhodes,DAL,2000
383,Glen Rice,LAL,2000
384,Mitch Richmond*,WAS,2000
385,Isaiah Rider,ATL,2000
386,Stanley Roberts,PHI,2000
387,Ryan Robertson,SAC,2000
388,Clifford Robinson,PHO,2000
389,David Robinson*,SAS,2000
390,Eddie Robinson,CHH,2000
391,Glenn Robinson,MIL,2000
392,Dennis Rodman*,DAL,2000
393,Carlos Rogers,HOU,2000
394,Rodney Rogers,PHO,2000
395,Roy Rogers,DEN,2000
396,Sean Rooks,DAL,2000
397,Jalen Rose,IND,2000
398,Malik Rose,SAS,2000
399,Michael Ruffin,CHI,2000
400,Bryon Russell,UTA,2000
401,Arvydas Sabonis*,POR,2000
402,John Salley,LAL,2000
403,Detlef Schrempf,POR,2000
404,Dennis Scott,VAN,2000
405,Malik Sealy,MIN,2000
406,Brian Shaw,LAL,2000
407,Dickey Simpkins,CHI,2000
408,Brian Skinner,LAC,2000
409,Joe Smith,MIN,2000
410,Michael Smith,WAS,2000
411,Steve Smith,POR,2000
412,Rik Smits,IND,2000
413,Eric Snow,PHI,2000
414,Felton Spencer,SAS,2000
415,Latrell Sprewell,NYK,2000
416,Ryan Stack,CLE,2000
417,Jerry Stackhouse,DET,2000
419,John Starks,GSW,2000
420,John Starks,CHI,2000
421,Vladimir Stepania,SEA,2000
422,Joe Stephens,VAN,2000
423,Michael Stewart,TOR,2000
424,Bryant Stith,DEN,2000
425,John Stockton*,UTA,2000
426,Peja Stojakovic,SAC,2000
427,Damon Stoudamire,POR,2000
428,Erick Strickland,DAL,2000
429,Mark Strickland,MIA,2000
430,Rod Strickland,WAS,2000
431,Derek Strong,ORL,2000
432,Bruno Sundov,DAL,2000
433,Bob Sura,CLE,2000
434,Wally Szczerbiak,MIN,2000
435,Zan Tabak,IND,2000
437,Johnny Taylor,DEN,2000
438,Johnny Taylor,ORL,2000
439,Maurice Taylor,LAC,2000
440,Jason Terry,ATL,2000
442,Jamel Thomas,BOS,2000
443,Jamel Thomas,GSW,2000
444,John Thomas,TOR,2000
445,Kenny Thomas,HOU,2000
446,Kurt Thomas,NYK,2000
447,Tim Thomas,MIL,2000
448,Otis Thorpe,MIA,2000
449,Robert Traylor,MIL,2000
450,Gary Trent,DAL,2000
452,Mirsad Turkcan,NYK,2000
453,Mirsad Turkcan,MIL,2000
454,Wayne Turner,BOS,2000
455,Nick Van Exel,DEN,2000
456,Keith Van Horn,NJN,2000
457,Jacque Vaughn,UTA,2000
458,Loy Vaught,DET,2000
459,Fred Vinson,SEA,2000
460,Antoine Walker,BOS,2000
461,Samaki Walker,SAS,2000
462,Ben Wallace,ORL,2000
463,John Wallace,NYK,2000
464,Rasheed Wallace,POR,2000
465,Rex Walters,MIA,2000
466,Charlie Ward,NYK,2000
467,Clarence Weatherspoon,MIA,2000
468,Chris Webber,SAC,2000
469,Bonzi Wells,POR,2000
470,Bill Wennington,SAC,2000
471,David Wesley,CHH,2000
472,Doug West,VAN,2000
473,Mark West,PHO,2000
474,Jahidi White,WAS,2000
475,Chris Whitney,WAS,2000
476,Aaron Williams,WAS,2000
477,Alvin Williams,TOR,2000
478,Eric Williams,BOS,2000
479,Jason Williams,SAC,2000
480,Jerome Williams,DET,2000
481,Lorenzo Williams,WAS,2000
482,Monty Williams,ORL,2000
483,Scott Williams,MIL,2000
484,Shammond Williams,SEA,2000
485,Walt Williams,HOU,2000
486,Corliss Williamson,SAC,2000
487,Kevin Willis,TOR,2000
488,Dedric Willoughby,CHI,2000
489,David Wingate,NYK,2000
491,Haywoode Workman,MIL,2000
492,Haywoode Workman,TOR,2000
493,Metta World Peace,CHI,2000
494,Lorenzen Wright,ATL,2000
495,Tim Young,GSW,2000
