,Player,Tm,Year
253,Truck Robinson,NYK,1985
254,Tree Rollins,ATL,1985
256,Lorenzo Romar,MIL,1985
257,Lorenzo Romar,DET,1985
258,Dan Roundfield,DET,1985
259,Jeff Ruland,WSB,1985
260,Campy Russell,CLE,1985
261,Walker Russell,ATL,1985
262,Ralph Sampson*,HOU,1985
263,Mike Sanders,PHO,1985
264,Wayne Sappleton,NJN,1985
265,Danny Schayes,DEN,1985
266,Tom Scheffler,POR,1985
267,John Schweitz,SEA,1985
268,Alvin Scott,PHO,1985
269,Byron Scott,LAL,1985
270,Tom Sewell,WSB,1985
271,Lonnie Shelton,CLE,1985
272,Purvis Short,GSW,1985
273,Jerry Sichting,IND,1985
274,Jack Sikma*,SEA,1985
275,Charlie Sitton,DAL,1985
276,Tom Sluby,DAL,1985
277,Derek Smith,LAC,1985
278,Larry Smith,GSW,1985
279,Robert Smith,CLE,1985
280,Ricky Sobers,SEA,1985
281,Rory Sparrow,NYK,1985
282,Larry Spriggs,LAL,1985
283,Terence Stansbury,IND,1985
284,Brook Steppe,DET,1985
285,Steve Stipanovich,IND,1985
286,John Stockton*,UTA,1985
287,Jon Sundvold,SEA,1985
288,Dane Suttle,KCK,1985
290,Terry Teagle,DET,1985
291,Terry Teagle,GSW,1985
292,Reggie Theus,KCK,1985
293,Peter Thibeaux,GSW,1985
295,David Thirdkill,DET,1985
296,David Thirdkill,MIL,1985
297,David Thirdkill,SAS,1985
298,Isiah Thomas*,DET,1985
299,Jim Thomas,IND,1985
300,Bernard Thompson,POR,1985
301,LaSalle Thompson,KCK,1985
302,Mychal Thompson,POR,1985
304,Paul Thompson,CLE,1985
305,Paul Thompson,MIL,1985
306,Otis Thorpe,KCK,1985
307,Sedale Threatt,PHI,1985
308,Andrew Toney,PHI,1985
309,Linton Townes,SAS,1985
310,Kelly Tripucka,DET,1985
311,Trent Tucker,NYK,1985
312,Elston Turner,DEN,1985
313,Jeff Turner,NJN,1985
314,Melvin Turpin,CLE,1985
315,Terry Tyler,DET,1985
316,Darnell Valentine,POR,1985
317,Kiki Vandeweghe,POR,1985
318,Pete Verhoeven,KCK,1985
319,Jay Vincent,DAL,1985
320,Danny Vranes,SEA,1985
321,Granville Waiters,IND,1985
322,Darrell Walker,NYK,1985
323,Bill Walton*,LAC,1985
324,Bryan Warrick,LAC,1985
325,Scott Wedman,BOS,1985
327,Mark West,MIL,1985
328,Mark West,CLE,1985
329,Ennis Whatley,CHI,1985
330,Rory White,LAC,1985
331,Willie White,DEN,1985
332,Jerome Whitehead,GSW,1985
333,Mitchell Wiggins,HOU,1985
334,Jamaal Wilkes*,LAL,1985
335,Dominique Wilkins*,ATL,1985
336,Eddie Lee Wilkins,NYK,1985
337,Jeff Wilkins,UTA,1985
339,Dale Wilkinson,DET,1985
340,Dale Wilkinson,LAC,1985
341,Buck Williams,NJN,1985
342,Gus Williams,WSB,1985
343,Guy Williams,WSB,1985
344,Herb Williams,IND,1985
345,Kevin Williams,CLE,1985
346,Ray Williams,BOS,1985
347,Sam Williams,PHI,1985
348,Sly Williams,ATL,1985
349,Kevin Willis,ATL,1985
351,Michael Wilson,CLE,1985
352,Michael Wilson,NJN,1985
353,Othell Wilson,GSW,1985
354,Randy Wittman,ATL,1985
355,Al Wood,SEA,1985
356,Leon Wood,PHI,1985
357,Mike Woodson,KCK,1985
358,Orlando Woolridge,CHI,1985
359,James Worthy*,LAL,1985
360,Danny Young,SEA,1985
361,Michael Young,PHO,1985
