,Player,Tm,Year
111,Dante Cunningham,NOP,2016
113,Jared Cunningham,CLE,2016
114,Jared Cunningham,MIL,2016
115,Seth Curry,SAC,2016
116,Stephen Curry,GSW,2016
117,Troy Daniels,CHO,2016
118,Anthony Davis,NOP,2016
119,Ed Davis,POR,2016
120,Branden Dawson,LAC,2016
121,Dewayne Dedmon,ORL,2016
122,Bryce Dejean-Jones,NOP,2016
123,Sam Dekker,HOU,2016
124,Matthew Dellavedova,CLE,2016
125,Luol Deng,MIA,2016
126,DeMar DeRozan,TOR,2016
127,Boris Diaw,SAS,2016
128,Gorgui Dieng,MIN,2016
129,Spencer Dinwiddie,DET,2016
130,Toney Douglas,NOP,2016
131,Goran Dragic,MIA,2016
132,Andre Drummond,DET,2016
133,Jared Dudley,WAS,2016
134,Duje Dukan,SAC,2016
135,Tim Duncan,SAS,2016
136,Mike Dunleavy,CHI,2016
137,Kevin Durant,OKC,2016
138,Cleanthony Early,NYK,2016
139,Jarell Eddie,WAS,2016
140,Wayne Ellington,BRK,2016
141,Monta Ellis,IND,2016
143,James Ennis,MIA,2016
144,James Ennis,MEM,2016
145,James Ennis,NOP,2016
146,Tyler Ennis,MIL,2016
147,Jeremy Evans,DAL,2016
148,Tyreke Evans,NOP,2016
149,Festus Ezeli,GSW,2016
150,Kenneth Faried,DEN,2016
151,Jordan Farmar,MEM,2016
152,Derrick Favors,UTA,2016
153,Cristiano Felicio,CHI,2016
154,Raymond Felton,DAL,2016
155,Evan Fournier,ORL,2016
157,Randy Foye,DEN,2016
158,Randy Foye,OKC,2016
160,Tim Frazier,POR,2016
161,Tim Frazier,NOP,2016
163,Jimmer Fredette,NOP,2016
164,Jimmer Fredette,NYK,2016
166,Channing Frye,ORL,2016
167,Channing Frye,CLE,2016
168,Danilo Gallinari,DEN,2016
169,Langston Galloway,NYK,2016
170,Kevin Garnett,MIN,2016
171,Marc Gasol,MEM,2016
172,Pau Gasol,CHI,2016
173,Rudy Gay,SAC,2016
174,Alonzo Gee,NOP,2016
175,Paul George,IND,2016
176,Taj Gibson,CHI,2016
177,Manu Ginobili,SAS,2016
178,Rudy Gobert,UTA,2016
179,Drew Gooden,WAS,2016
180,Archie Goodwin,PHO,2016
181,Aaron Gordon,ORL,2016
182,Eric Gordon,NOP,2016
183,Marcin Gortat,WAS,2016
184,Andrew Goudelock,HOU,2016
185,Jerami Grant,PHI,2016
186,Jerian Grant,NYK,2016
187,Danny Green,SAS,2016
188,Draymond Green,GSW,2016
190,Erick Green,DEN,2016
191,Erick Green,UTA,2016
192,Gerald Green,MIA,2016
193,JaMychal Green,MEM,2016
195,Jeff Green,MEM,2016
196,Jeff Green,LAC,2016
197,Blake Griffin,LAC,2016
198,Jorge Gutierrez,CHO,2016
200,P.J. Hairston,CHO,2016
201,P.J. Hairston,MEM,2016
202,Jordan Hamilton,NOP,2016
203,Tyler Hansbrough,CHO,2016
204,Tim Hardaway,ATL,2016
205,James Harden,HOU,2016
206,Maurice Harkless,POR,2016
207,Justin Harper,DET,2016
208,Montrezl Harrell,HOU,2016
209,Devin Harris,DAL,2016
210,Gary Harris,DEN,2016
211,Joe Harris,CLE,2016
213,Tobias Harris,ORL,2016
214,Tobias Harris,DET,2016
215,Aaron Harrison,CHO,2016
216,Udonis Haslem,MIA,2016
217,Spencer Hawes,CHO,2016
218,Chuck Hayes,HOU,2016
219,Gordon Hayward,UTA,2016
220,Gerald Henderson,POR,2016
221,John Henson,MIL,2016
222,Mario Hezonja,ORL,2016
223,Roy Hibbert,LAL,2016
225,J.J. Hickson,DEN,2016
226,J.J. Hickson,WAS,2016
227,Nene Hilario,WAS,2016
228,George Hill,IND,2016
229,Jordan Hill,IND,2016
230,Solomon Hill,IND,2016
231,Darrun Hilliard,DET,2016
233,Kirk Hinrich,CHI,2016
234,Kirk Hinrich,ATL,2016
235,Jrue Holiday,NOP,2016
237,Justin Holiday,ATL,2016
238,Justin Holiday,CHI,2016
240,Ryan Hollins,WAS,2016
241,Ryan Hollins,MEM,2016
242,Rondae Hollis-Jefferson,BRK,2016
243,Richaun Holmes,PHI,2016
244,Rodney Hood,UTA,2016
245,Al Horford,ATL,2016
246,Dwight Howard,HOU,2016
247,Marcelo Huertas,LAL,2016
248,Josh Huestis,OKC,2016
250,Kris Humphries,WAS,2016
251,Kris Humphries,PHO,2016
252,Kris Humphries,ATL,2016
253,R.J. Hunter,BOS,2016
254,Serge Ibaka,OKC,2016
255,Andre Iguodala,GSW,2016
257,Ersan Ilyasova,DET,2016
258,Ersan Ilyasova,ORL,2016
259,Joe Ingles,UTA,2016
260,Damien Inglis,MIL,2016
261,Kyrie Irving,CLE,2016
262,Jarrett Jack,BRK,2016
263,Reggie Jackson,DET,2016
264,LeBron James,CLE,2016
265,Al Jefferson,CHO,2016
266,Cory Jefferson,PHO,2016
267,Richard Jefferson,CLE,2016
269,John Jenkins,DAL,2016
270,John Jenkins,PHO,2016
272,Brandon Jennings,DET,2016
273,Brandon Jennings,ORL,2016
274,Jonas Jerebko,BOS,2016
275,Amir Johnson,BOS,2016
276,Chris Johnson,UTA,2016
277,James Johnson,TOR,2016
279,Joe Johnson,BRK,2016
280,Joe Johnson,MIA,2016
282,Orlando Johnson,PHO,2016
283,Orlando Johnson,NOP,2016
284,Stanley Johnson,DET,2016
285,Tyler Johnson,MIA,2016
286,Wesley Johnson,LAC,2016
287,Nikola Jokic,DEN,2016
288,Dahntay Jones,CLE,2016
289,James Jones,CLE,2016
290,Terrence Jones,HOU,2016
291,Tyus Jones,MIN,2016
292,DeAndre Jordan,LAC,2016
293,Cory Joseph,TOR,2016
294,Chris Kaman,POR,2016
295,Frank Kaminsky,CHO,2016
296,Enes Kanter,OKC,2016
297,Sergey Karasev,BRK,2016
298,Sasha Kaun,CLE,2016
299,Ryan Kelly,LAL,2016
300,Michael Kidd-Gilchrist,CHO,2016
302,Sean Kilpatrick,DEN,2016
303,Sean Kilpatrick,BRK,2016
304,Brandon Knight,PHO,2016
305,Kyle Korver,ATL,2016
306,Kosta Koufos,SAC,2016
307,Jeremy Lamb,CHO,2016
308,Carl Landry,PHI,2016
309,Shane Larkin,BRK,2016
310,Joffrey Lauvergne,DEN,2016
311,Zach LaVine,MIN,2016
313,Ty Lawson,HOU,2016
314,Ty Lawson,IND,2016
316,Courtney Lee,MEM,2016
317,Courtney Lee,CHO,2016
319,David Lee,BOS,2016
320,David Lee,DAL,2016
321,Alex Len,PHO,2016
322,Kawhi Leonard,SAS,2016
323,Meyers Leonard,POR,2016
324,Jon Leuer,PHO,2016
325,Damian Lillard,POR,2016
326,Jeremy Lin,CHO,2016
327,Shaun Livingston,GSW,2016
328,Kevon Looney,GSW,2016
329,Brook Lopez,BRK,2016
330,Robin Lopez,NYK,2016
331,Kevin Love,CLE,2016
332,Kyle Lowry,TOR,2016
333,Trey Lyles,UTA,2016
335,Shelvin Mack,ATL,2016
336,Shelvin Mack,UTA,2016
337,Ian Mahinmi,IND,2016
338,Devyn Marble,ORL,2016
339,Boban Marjanovic,SAS,2016
340,Kendall Marshall,PHI,2016
341,Jarell Martin,MEM,2016
343,Kevin Martin,MIN,2016
344,Kevin Martin,SAS,2016
345,Wesley Matthews,DAL,2016
346,O.J. Mayo,MIL,2016
347,Luc Mbah a Moute,LAC,2016
348,James Michael McAdoo,GSW,2016
350,Ray McCallum,SAS,2016
351,Ray McCallum,MEM,2016
352,CJ McCollum,POR,2016
353,T.J. McConnell,PHI,2016
354,Chris McCullough,BRK,2016
355,K.J. McDaniels,HOU,2016
356,Doug McDermott,CHI,2016
357,Mitch McGary,OKC,2016
358,JaVale McGee,DAL,2016
359,Ben McLemore,SAC,2016
361,Jordan McRae,PHO,2016
362,Jordan McRae,CLE,2016
363,Josh McRoberts,MIA,2016
364,Jodie Meeks,DET,2016
365,Salah Mejri,DAL,2016
366,Jordan Mickey,BOS,2016
367,Khris Middleton,MIL,2016
368,C.J. Miles,IND,2016
370,Andre Miller,MIN,2016
371,Andre Miller,SAS,2016
372,Mike Miller,DEN,2016
373,Patty Mills,SAS,2016
374,Elijah Millsap,UTA,2016
375,Paul Millsap,ATL,2016
376,Nikola Mirotic,CHI,2016
377,Nazr Mohammed,OKC,2016
378,Greg Monroe,MIL,2016
379,Luis Montero,POR,2016
380,E'Twaun Moore,CHI,2016
381,Eric Moreland,SAC,2016
382,Marcus Morris,DET,2016
384,Markieff Morris,PHO,2016
385,Markieff Morris,WAS,2016
386,Anthony Morrow,OKC,2016
387,Donatas Motiejunas,HOU,2016
388,Timofey Mozgov,CLE,2016
389,Emmanuel Mudiay,DEN,2016
390,Shabazz Muhammad,MIN,2016
391,Xavier Munford,MEM,2016
392,Mike Muscala,ATL,2016
393,Larry Nance,LAL,2016
394,Shabazz Napier,ORL,2016
395,Gary Neal,WAS,2016
396,Jameer Nelson,DEN,2016
397,Raul Neto,UTA,2016
398,Andrew Nicholson,ORL,2016
399,Joakim Noah,CHI,2016
400,Nerlens Noel,PHI,2016
401,Lucas Nogueira,TOR,2016
403,Steve Novak,OKC,2016
404,Steve Novak,MIL,2016
405,Dirk Nowitzki,DAL,2016
406,Jusuf Nurkic,DEN,2016
407,J.J. O'Brien,UTA,2016
408,Johnny O'Bryant,MIL,2016
409,Kyle O'Quinn,NYK,2016
410,Jahlil Okafor,PHI,2016
411,Victor Oladipo,ORL,2016
412,Kelly Olynyk,BOS,2016
413,Kelly Oubre,WAS,2016
414,Zaza Pachulia,DAL,2016
415,Kostas Papanikolaou,DEN,2016
416,Jabari Parker,MIL,2016
417,Tony Parker,SAS,2016
418,Chandler Parsons,DAL,2016
419,Lamar Patterson,ATL,2016
420,Patrick Patterson,TOR,2016
421,Chris Paul,LAC,2016
422,Adreian Payne,MIN,2016
423,Cameron Payne,OKC,2016
424,Elfrid Payton,ORL,2016
425,Nikola Pekovic,MIN,2016
426,Kendrick Perkins,NOP,2016
427,Paul Pierce,LAC,2016
428,Tibor Pleiss,UTA,2016
429,Mason Plumlee,POR,2016
430,Miles Plumlee,MIL,2016
431,Otto Porter,WAS,2016
432,Bobby Portis,CHI,2016
433,Kristaps Porzingis,NYK,2016
434,Dwight Powell,DAL,2016
435,Norman Powell,TOR,2016
437,Phil Pressey,PHI,2016
438,Phil Pressey,PHO,2016
439,Ronnie Price,PHO,2016
440,Pablo Prigioni,LAC,2016
441,Tayshaun Prince,MIN,2016
442,Julius Randle,LAL,2016
443,Zach Randolph,MEM,2016
444,J.J. Redick,LAC,2016
445,Willie Reed,BRK,2016
446,Josh Richardson,MIA,2016
447,Austin Rivers,LAC,2016
448,Andre Roberson,OKC,2016
450,Brian Roberts,CHO,2016
451,Brian Roberts,POR,2016
452,Glenn Robinson,IND,2016
453,Nate Robinson,NOP,2016
454,Thomas Robinson,BRK,2016
455,Rajon Rondo,SAC,2016
456,Derrick Rose,CHI,2016
457,Terrence Ross,TOR,2016
458,Terry Rozier,BOS,2016
459,Ricky Rubio,MIN,2016
460,Damjan Rudez,MIN,2016
461,Brandon Rush,GSW,2016
462,D'Angelo Russell,LAL,2016
463,Robert Sacre,LAL,2016
465,JaKarr Sampson,PHI,2016
466,JaKarr Sampson,DEN,2016
467,Dennis Schroder,ATL,2016
468,Luis Scola,TOR,2016
469,Mike Scott,ATL,2016
470,Thabo Sefolosha,ATL,2016
471,Kevin Seraphin,NYK,2016
472,Ramon Sessions,WAS,2016
473,Iman Shumpert,CLE,2016
474,Jonathon Simmons,SAS,2016
475,Henry Sims,BRK,2016
476,Kyle Singler,OKC,2016
477,Donald Sloan,BRK,2016
478,Marcus Smart,BOS,2016
479,Greg Smith,MIN,2016
481,Ish Smith,NOP,2016
482,Ish Smith,PHI,2016
483,J.R. Smith,CLE,2016
484,Jason Smith,ORL,2016
486,Josh Smith,LAC,2016
487,Josh Smith,HOU,2016
488,Russ Smith,MEM,2016
489,Tony Snell,CHI,2016
490,Marreese Speights,GSW,2016
491,Tiago Splitter,ATL,2016
492,Nik Stauskas,PHI,2016
494,Lance Stephenson,LAC,2016
495,Lance Stephenson,MEM,2016
497,Alex Stepheson,LAC,2016
498,Alex Stepheson,MEM,2016
500,Jarnell Stokes,MEM,2016
501,Jarnell Stokes,MIA,2016
502,Amar'e Stoudemire,MIA,2016
503,Rodney Stuckey,IND,2016
504,Jared Sullinger,BOS,2016
505,Edy Tavares,ATL,2016
506,Jeff Teague,ATL,2016
507,Mirza Teletovic,PHO,2016
508,Garrett Temple,WAS,2016
509,Jason Terry,HOU,2016
510,Isaiah Thomas,BOS,2016
511,Lance Thomas,NYK,2016
512,Hollis Thompson,PHI,2016
514,Jason Thompson,GSW,2016
515,Jason Thompson,TOR,2016
516,Klay Thompson,GSW,2016
517,Tristan Thompson,CLE,2016
519,Marcus Thornton,HOU,2016
520,Marcus Thornton,WAS,2016
521,Anthony Tolliver,DET,2016
522,Axel Toupane,DEN,2016
523,Karl-Anthony Towns,MIN,2016
524,P.J. Tucker,PHO,2016
525,Evan Turner,BOS,2016
526,Myles Turner,IND,2016
528,Beno Udrih,MEM,2016
529,Beno Udrih,MIA,2016
530,Jonas Valanciunas,TOR,2016
532,Anderson Varejao,CLE,2016
533,Anderson Varejao,GSW,2016
534,Greivis Vasquez,MIL,2016
535,Rashad Vaughn,MIL,2016
536,Charlie Villanueva,DAL,2016
537,Noah Vonleh,POR,2016
538,Nikola Vucevic,ORL,2016
539,Sasha Vujacic,NYK,2016
540,Dwyane Wade,MIA,2016
541,Dion Waiters,OKC,2016
542,Kemba Walker,CHO,2016
543,John Wall,WAS,2016
544,T.J. Warren,PHO,2016
545,C.J. Watson,ORL,2016
547,Briante Weber,MEM,2016
548,Briante Weber,MIA,2016
550,Sonny Weems,PHO,2016
551,Sonny Weems,PHI,2016
552,David West,SAS,2016
553,Russell Westbrook,OKC,2016
554,Hassan Whiteside,MIA,2016
555,Shayne Whittington,IND,2016
556,Andrew Wiggins,MIN,2016
557,C.J. Wilcox,LAC,2016
558,Alan Williams,PHO,2016
559,Deron Williams,DAL,2016
560,Derrick Williams,NYK,2016
561,Elliot Williams,MEM,2016
562,Lou Williams,LAL,2016
563,Marvin Williams,CHO,2016
564,Mo Williams,CLE,2016
565,Justise Winslow,MIA,2016
566,Jeff Withey,UTA,2016
567,Christian Wood,PHI,2016
568,Metta World Peace,LAL,2016
569,Brandan Wright,MEM,2016
570,Delon Wright,TOR,2016
571,Tony Wroten,PHI,2016
572,James Young,BOS,2016
573,Joe Young,IND,2016
574,Nick Young,LAL,2016
575,Thaddeus Young,BRK,2016
576,Cody Zeller,CHO,2016
577,Tyler Zeller,BOS,2016
