,Player,Tm,Year
79,Cedric Ceballos,DET,2001
80,Cedric Ceballos,MIA,2001
81,Calbert Cheaney,DEN,2001
83,Chris Childs,NYK,2001
84,Chris Childs,TOR,2001
85,Doug Christie,SAC,2001
87,Keon Clark,DEN,2001
88,Keon Clark,TOR,2001
89,Mateen Cleaves,DET,2001
90,John Coker,GSW,2001
91,Derrick Coleman,CHH,2001
92,Bimbo Coles,CLE,2001
93,Jason Collier,HOU,2001
95,Sean Colson,ATL,2001
96,Sean Colson,HOU,2001
97,Tyrone Corbin,TOR,2001
98,Chris Crawford,ATL,2001
99,Jamal Crawford,CHI,2001
100,Austin Croshere,IND,2001
101,John Crotty,UTA,2001
102,Vonteego Cummings,GSW,2001
104,Bill Curley,DAL,2001
105,Bill Curley,GSW,2001
106,Dell Curry,TOR,2001
107,Michael Curry,DET,2001
108,Erick Dampier,GSW,2001
109,Antonio Daniels,SAS,2001
111,Kornel David,TOR,2001
112,Kornel David,DET,2001
113,Antonio Davis,TOR,2001
114,Baron Davis,CHH,2001
115,Dale Davis,POR,2001
116,Emanual Davis,SEA,2001
118,Hubert Davis,DAL,2001
119,Hubert Davis,WAS,2001
120,Ricky Davis,MIA,2001
121,Terry Davis,DEN,2001
122,Todd Day,MIN,2001
123,Andrew DeClercq,ORL,2001
125,Vinny Del Negro,GSW,2001
126,Vinny Del Negro,PHO,2001
127,Tony Delk,PHO,2001
128,Derrick Dial,SAS,2001
129,Michael Dickerson,VAN,2001
130,Vlade Divac*,SAC,2001
131,Michael Doleac,ORL,2001
132,Keyon Dooling,LAC,2001
133,Sherman Douglas,NJN,2001
134,Bryce Drew,CHI,2001
135,Chris Dudley,PHO,2001
136,Tim Duncan,SAS,2001
137,Tyus Edney,IND,2001
138,Kevin Edwards,VAN,2001
139,Howard Eisley,DAL,2001
141,Obinna Ekezie,WAS,2001
142,Obinna Ekezie,DAL,2001
143,Khalid El-Amin,CHI,2001
144,Mario Elie,PHO,2001
145,Sean Elliott,SAS,2001
146,LaPhonso Ellis,MIN,2001
147,Pervis Ellison,SEA,2001
148,Evan Eschmeyer,NJN,2001
149,Patrick Ewing*,SEA,2001
150,Jamie Feick,NJN,2001
151,Danny Ferry,SAS,2001
152,Michael Finley,DAL,2001
153,Derek Fisher,LAL,2001
154,Marcus Fizer,CHI,2001
155,Danny Fortson,GSW,2001
156,Greg Foster,LAL,2001
157,Jeff Foster,IND,2001
158,Rick Fox,LAL,2001
159,Adonal Foyle,GSW,2001
160,Steve Francis,HOU,2001
161,Todd Fuller,MIA,2001
162,Lawrence Funderburke,SAC,2001
164,Ruben Garces,PHO,2001
165,Ruben Garces,GSW,2001
166,Chris Garner,GSW,2001
167,Kevin Garnett,MIN,2001
168,Dean Garrett,MIN,2001
169,Pat Garrity,ORL,2001
170,Chris Gatling,CLE,2001
171,Matt Geiger,PHI,2001
172,Devean George,LAL,2001
173,Eddie Gill,NJN,2001
174,Kendall Gill,NJN,2001
175,Dion Glover,ATL,2001
176,Anthony Goldwire,DEN,2001
177,Steve Goodrich,CHI,2001
178,Brian Grant,MIA,2001
179,Gary Grant,POR,2001
180,Horace Grant,LAL,2001
181,A.C. Green,MIA,2001
182,Adrian Griffin,BOS,2001
183,Tom Gugliotta,PHO,2001
184,A.J. Guyton,CHI,2001
185,Darvin Ham,MIL,2001
186,Richard Hamilton,WAS,2001
187,Zendon Hamilton,LAC,2001
188,Tom Hammonds,MIN,2001
189,Anfernee Hardaway,PHO,2001
190,Tim Hardaway,MIA,2001
191,Ron Harper,LAL,2001
192,Matt Harpring,CLE,2001
193,Al Harrington,IND,2001
195,Othella Harrington,VAN,2001
196,Othella Harrington,NYK,2001
197,Lucious Harris,NJN,2001
198,Jason Hart,MIL,2001
199,Antonio Harvey,POR,2001
200,Donnell Harvey,DAL,2001
201,Hersey Hawkins,CHH,2001
202,Michael Hawkins,CLE,2001
203,Alan Henderson,ATL,2001
204,Cedric Henderson,CLE,2001
205,Chris Herren,BOS,2001
206,Grant Hill*,ORL,2001
207,Tyrone Hill,PHI,2001
208,Fred Hoiberg,CHI,2001
209,Robert Horry,LAL,2001
210,Eddie House,MIA,2001
211,Allan Houston,NYK,2001
213,Juwan Howard,WAS,2001
214,Juwan Howard,DAL,2001
215,Troy Hudson,ORL,2001
216,Larry Hughes,GSW,2001
217,Lindsey Hunter,MIL,2001
218,Zydrunas Ilgauskas,CLE,2001
219,Allen Iverson*,PHI,2001
220,Bobby Jackson,SAC,2001
221,Jaren Jackson,SAS,2001
223,Jim Jackson,ATL,2001
224,Jim Jackson,CLE,2001
225,Marc Jackson,GSW,2001
227,Mark Jackson,TOR,2001
228,Mark Jackson,NYK,2001
229,Stephen Jackson,NJN,2001
230,Sam Jacobson,MIN,2001
231,Tim James,CHH,2001
232,Antawn Jamison,GSW,2001
234,Anthony Johnson,ATL,2001
235,Anthony Johnson,CLE,2001
236,Avery Johnson,SAS,2001
237,DerMarr Johnson,ATL,2001
238,Ervin Johnson,MIL,2001
239,Larry Johnson,NYK,2001
240,Damon Jones,VAN,2001
241,Eddie Jones,MIA,2001
242,Jumaine Jones,PHI,2001
243,Popeye Jones,WAS,2001
245,Garth Joseph,TOR,2001
246,Garth Joseph,DEN,2001
247,Adam Keefe,GSW,2001
248,Shawn Kemp,POR,2001
249,Steve Kerr,SAS,2001
250,Jerome Kersey,MIL,2001
251,Lari Ketner,IND,2001
252,Jason Kidd*,PHO,2001
253,Gerard King,WAS,2001
255,Brevin Knight,CLE,2001
256,Brevin Knight,ATL,2001
257,Travis Knight,NYK,2001
259,Toni Kukoc,PHI,2001
260,Toni Kukoc,ATL,2001
262,Christian Laettner,DAL,2001
263,Christian Laettner,WAS,2001
264,Raef LaFrentz,DEN,2001
265,Trajan Langdon,CLE,2001
266,Dan Langhi,HOU,2001
267,Voshon Lenard,DEN,2001
268,Quincy Lewis,UTA,2001
269,Rashard Lewis,SEA,2001
270,Randy Livingston,GSW,2001
271,Art Long,SAC,2001
272,Grant Long,VAN,2001
273,Luc Longley,NYK,2001
275,Felipe Lopez,WAS,2001
276,Felipe Lopez,MIN,2001
277,Tyronn Lue,LAL,2001
278,George Lynch,PHI,2001
279,Todd MacCulloch,PHI,2001
280,Don MacLean,MIA,2001
281,Mark Madsen,LAL,2001
282,Corey Maggette,LAC,2001
283,Jamaal Magloire,CHH,2001
284,Dan Majerle,MIA,2001
285,Karl Malone*,UTA,2001
286,Matt Maloney,ATL,2001
287,Danny Manning,UTA,2001
288,Stephon Marbury,NJN,2001
289,Shawn Marion,PHO,2001
290,Donyell Marshall,UTA,2001
291,Darrick Martin,SAC,2001
292,Kenyon Martin,NJN,2001
293,Jamal Mashburn,CHH,2001
294,Anthony Mason,MIA,2001
295,Desmond Mason,SEA,2001
296,Tony Massenburg,VAN,2001
298,Vernon Maxwell,PHI,2001
299,Vernon Maxwell,DAL,2001
300,Walter McCarty,BOS,2001
301,Dan McClintock,DEN,2001
302,George McCloud,DEN,2001
303,Jelani McCoy,SEA,2001
304,Antonio McDyess,DEN,2001
305,Tracy McGrady*,ORL,2001
306,Jim McIlvaine,NJN,2001
307,Jeff McInnis,LAC,2001
308,Derrick McKey,IND,2001
309,Aaron McKie,PHI,2001
311,Roshown McLeod,ATL,2001
312,Roshown McLeod,PHI,2001
314,Paul McPherson,PHO,2001
315,Paul McPherson,GSW,2001
316,Stanislav Medvedenko,LAL,2001
317,Ron Mercer,CHI,2001
318,Chris Mihm,CLE,2001
319,Darius Miles,LAC,2001
320,Andre Miller,CLE,2001
322,Anthony Miller,ATL,2001
323,Anthony Miller,HOU,2001
324,Anthony Miller,PHI,2001
325,Brad Miller,CHI,2001
326,Mike Miller,ORL,2001
327,Reggie Miller*,IND,2001
328,Chris Mills,GSW,2001
329,Terry Mills,IND,2001
330,Sam Mitchell,MIN,2001
331,Cuttino Mobley,HOU,2001
333,Nazr Mohammed,PHI,2001
334,Nazr Mohammed,ATL,2001
335,Jerome Moiso,BOS,2001
337,Eric Montross,DET,2001
338,Eric Montross,TOR,2001
339,Mikki Moore,DET,2001
340,Hanno Mottola,ATL,2001
341,Alonzo Mourning*,MIA,2001
342,Chris Mullin*,GSW,2001
343,Lamond Murray,CLE,2001
345,Tracy Murray,DEN,2001
346,Tracy Murray,TOR,2001
348,Dikembe Mutombo*,ATL,2001
349,Dikembe Mutombo*,PHI,2001
350,Mamadou N'Diaye,TOR,2001
351,Lee Nailon,CHH,2001
352,Eduardo Najera,DAL,2001
353,Steve Nash*,DAL,2001
355,Tyrone Nesby,LAC,2001
356,Tyrone Nesby,WAS,2001
357,Rasho Nesterovic,MIN,2001
358,Ira Newble,SAS,2001
359,Johnny Newman,NJN,2001
360,Moochie Norris,HOU,2001
361,Dirk Nowitzki,DAL,2001
362,Jermaine O'Neal,IND,2001
363,Shaquille O'Neal*,LAL,2001
364,Charles Oakley,TOR,2001
365,Lamar Odom,LAC,2001
366,Hakeem Olajuwon*,HOU,2001
368,Kevin Ollie,NJN,2001
369,Kevin Ollie,PHI,2001
370,Michael Olowokandi,LAC,2001
371,Greg Ostertag,UTA,2001
372,Bo Outlaw,ORL,2001
374,Doug Overton,BOS,2001
375,Doug Overton,CHH,2001
376,Doug Overton,NJN,2001
377,Billy Owens,DET,2001
378,Olumide Oyedeji,SEA,2001
379,Robert Pack,DEN,2001
380,Scott Padgett,UTA,2001
381,Milt Palacio,BOS,2001
382,Andy Panko,ATL,2001
384,Cherokee Parks,WAS,2001
385,Cherokee Parks,LAC,2001
386,Ruben Patterson,SEA,2001
387,Gary Payton*,SEA,2001
388,Anthony Peeler,MIN,2001
389,Mike Penberthy,LAL,2001
390,Will Perdue,POR,2001
391,Sam Perkins,IND,2001
393,Elliot Perry,ORL,2001
394,Elliot Perry,PHO,2001
395,Wesley Person,CLE,2001
396,Morris Peterson,TOR,2001
397,Eric Piatkowski,LAC,2001
398,Paul Pierce,BOS,2001
399,Scottie Pippen*,POR,2001
400,Scot Pollard,SAC,2001
401,Olden Polynice,UTA,2001
402,Mark Pope,MIL,2001
403,Chris Porter,GSW,2001
404,Terry Porter,SAS,2001
405,James Posey,DEN,2001
406,Lavor Postell,NYK,2001
407,Vitaly Potapenko,BOS,2001
408,Brent Price,VAN,2001
409,Laron Profit,WAS,2001
410,Joel Przybilla,MIL,2001
411,Theo Ratliff,PHI,2001
412,Eldridge Recasner,CHH,2001
413,Michael Redd,MIL,2001
414,Bryant Reeves,VAN,2001
415,Don Reid,ORL,2001
416,J.R. Reid,CLE,2001
417,Glen Rice,NYK,2001
418,Quentin Richardson,LAC,2001
419,Mitch Richmond*,WAS,2001
420,Isaiah Rider,LAL,2001
421,Terrance Roberson,CHH,2001
422,Clifford Robinson,PHO,2001
423,David Robinson*,SAS,2001
424,Eddie Robinson,CHH,2001
425,Glenn Robinson,MIL,2001
426,Jamal Robinson,MIA,2001
427,James Robinson,ORL,2001
429,Larry Robinson,CLE,2001
430,Larry Robinson,ATL,2001
431,Carlos Rogers,HOU,2001
432,Rodney Rogers,PHO,2001
433,Sean Rooks,LAC,2001
434,Jalen Rose,IND,2001
435,Malik Rose,SAS,2001
436,Michael Ruffin,CHI,2001
437,Bryon Russell,UTA,2001
438,Arvydas Sabonis*,POR,2001
439,Soumaila Samake,NJN,2001
441,Pepe Sanchez,ATL,2001
442,Pepe Sanchez,PHI,2001
443,Daniel Santiago,PHO,2001
444,Detlef Schrempf,POR,2001
445,Shawnelle Scott,SAS,2001
446,Brian Shaw,LAL,2001
447,Brian Skinner,LAC,2001
448,Reggie Slater,MIN,2001
449,Jabari Smith,SAC,2001
450,Joe Smith,DET,2001
451,Michael Smith,WAS,2001
452,Mike Smith,WAS,2001
453,Steve Smith,POR,2001
454,Tony Smith,ATL,2001
455,Eric Snow,PHI,2001
456,Felton Spencer,NYK,2001
457,Latrell Sprewell,NYK,2001
458,Jerry Stackhouse,DET,2001
459,John Starks,UTA,2001
460,Vladimir Stepania,NJN,2001
461,DeShawn Stevenson,UTA,2001
462,Michael Stewart,TOR,2001
463,Bryant Stith,BOS,2001
464,John Stockton*,UTA,2001
465,Peja Stojakovic,SAC,2001
466,Damon Stoudamire,POR,2001
468,Erick Strickland,NYK,2001
469,Erick Strickland,VAN,2001
471,Mark Strickland,DEN,2001
472,Mark Strickland,NJN,2001
474,Rod Strickland,WAS,2001
475,Rod Strickland,POR,2001
476,Derek Strong,LAC,2001
477,Bruno Sundov,IND,2001
478,Bob Sura,GSW,2001
479,Stromile Swift,VAN,2001
480,Wally Szczerbiak,MIN,2001
481,Zan Tabak,IND,2001
482,Dragan Tarlac,CHI,2001
483,Maurice Taylor,HOU,2001
484,Jason Terry,ATL,2001
485,Jamel Thomas,NJN,2001
486,Kenny Thomas,HOU,2001
487,Kurt Thomas,NYK,2001
488,Tim Thomas,MIL,2001
489,Otis Thorpe,CHH,2001
490,Robert Traylor,CLE,2001
491,Gary Trent,DAL,2001
492,Jake Tsakalidis,PHO,2001
493,Hedo Turkoglu,SAC,2001
494,Nick Van Exel,DEN,2001
495,Keith Van Horn,NJN,2001
496,David Vanterpool,WAS,2001
497,Jacque Vaughn,UTA,2001
499,Loy Vaught,DAL,2001
500,Loy Vaught,WAS,2001
501,Jake Voskuhl,CHI,2001
502,Antoine Walker,BOS,2001
503,Samaki Walker,SAS,2001
504,Ben Wallace,DET,2001
505,John Wallace,DET,2001
506,Rasheed Wallace,POR,2001
507,Charlie Ward,NYK,2001
508,Clarence Weatherspoon,CLE,2001
509,Chris Webber,SAC,2001
510,Bonzi Wells,POR,2001
511,David Wesley,CHH,2001
512,Doug West,VAN,2001
513,Jahidi White,WAS,2001
514,Chris Whitney,WAS,2001
515,Aaron Williams,NJN,2001
516,Alvin Williams,TOR,2001
517,Eric Williams,BOS,2001
518,Jason Williams,SAC,2001
520,Jerome Williams,DET,2001
521,Jerome Williams,TOR,2001
522,Monty Williams,ORL,2001
523,Scott Williams,MIL,2001
524,Shammond Williams,SEA,2001
525,Walt Williams,HOU,2001
527,Corliss Williamson,TOR,2001
528,Corliss Williamson,DET,2001
530,Kevin Willis,TOR,2001
531,Kevin Willis,DEN,2001
532,David Wingate,SEA,2001
533,Ruben Wolkowyski,SEA,2001
534,Metta World Peace,CHI,2001
535,Lorenzen Wright,ATL,2001
536,Wang Zhizhi,DAL,2001
