,Player,Tm,Year
172,Kevin Gamble,SAC,1997
173,Kevin Garnett,MIN,1997
174,Dean Garrett,MIN,1997
176,Chris Gatling,DAL,1997
177,Chris Gatling,NJN,1997
178,Reggie Geary,CLE,1997
179,Matt Geiger,CHH,1997
180,Kendall Gill,NJN,1997
181,Armen Gilliam,MIL,1997
183,Anthony Goldwire,CHH,1997
184,Anthony Goldwire,DEN,1997
185,Greg Graham,SEA,1997
186,Brian Grant,SAC,1997
187,Gary Grant,MIA,1997
188,Harvey Grant,WSB,1997
189,Horace Grant,ORL,1997
191,Devin Gray,SAC,1997
192,Devin Gray,SAS,1997
193,Evric Gray,NJN,1997
194,Jeff Grayer,SAC,1997
196,A.C. Green,PHO,1997
197,A.C. Green,DAL,1997
198,Litterial Green,DET,1997
199,Tom Gugliotta,MIN,1997
200,Jack Haley,NJN,1997
202,Darvin Ham,DEN,1997
203,Darvin Ham,IND,1997
204,Steve Hamer,BOS,1997
205,Tom Hammonds,DEN,1997
207,Darrin Hancock,MIL,1997
208,Darrin Hancock,ATL,1997
209,Darrin Hancock,SAS,1997
210,Anfernee Hardaway,ORL,1997
211,Tim Hardaway,MIA,1997
212,Derek Harper,DAL,1997
213,Ron Harper,CHI,1997
214,Othella Harrington,HOU,1997
215,Lucious Harris,PHI,1997
216,Antonio Harvey,SEA,1997
217,Hersey Hawkins,SEA,1997
218,Michael Hawkins,BOS,1997
219,Shane Heal,MIN,1997
220,Alan Henderson,ATL,1997
221,Mark Hendrickson,PHI,1997
222,Carl Herrera,SAS,1997
223,Grant Hill*,DET,1997
224,Tyrone Hill,CLE,1997
225,Fred Hoiberg,IND,1997
226,Jeff Hornacek,UTA,1997
228,Robert Horry,PHO,1997
229,Robert Horry,LAL,1997
230,Allan Houston,NYK,1997
231,Juwan Howard,WSB,1997
233,Stephen Howard,SAS,1997
234,Stephen Howard,UTA,1997
235,Lindsey Hunter,DET,1997
236,Bobby Hurley,SAC,1997
237,Allen Iverson*,PHI,1997
238,Jaren Jackson,WSB,1997
240,Jim Jackson,DAL,1997
241,Jim Jackson,NJN,1997
243,Mark Jackson,DEN,1997
244,Mark Jackson,IND,1997
245,Henry James,ATL,1997
246,Chris Jent,NYK,1997
247,Avery Johnson,SAS,1997
249,Eddie Johnson,IND,1997
250,Eddie Johnson,HOU,1997
251,Ervin Johnson,DEN,1997
252,Kevin Johnson,PHO,1997
253,Larry Johnson,NYK,1997
254,Charles Jones,HOU,1997
255,Eddie Jones,LAL,1997
256,Popeye Jones,TOR,1997
257,Michael Jordan*,CHI,1997
259,Reggie Jordan,POR,1997
260,Reggie Jordan,MIN,1997
261,Adam Keefe,UTA,1997
262,Shawn Kemp,SEA,1997
263,Tim Kempton,SAS,1997
264,Steve Kerr,CHI,1997
265,Jerome Kersey,LAL,1997
267,Jason Kidd*,DAL,1997
268,Jason Kidd*,PHO,1997
269,Frankie King,PHI,1997
270,Jimmy King,DEN,1997
272,Stacey King,BOS,1997
273,Stacey King,DAL,1997
274,Kerry Kittles,NJN,1997
276,Joe Kleine,PHO,1997
277,Joe Kleine,LAL,1997
278,Joe Kleine,NJN,1997
279,Travis Knight,LAL,1997
280,Larry Krystkowiak,LAL,1997
281,Toni Kukoc,CHI,1997
282,Christian Laettner,ATL,1997
283,Andrew Lang,MIL,1997
284,Antonio Lang,CLE,1997
285,Priest Lauderdale,ATL,1997
287,Eric Leckner,CHH,1997
288,Eric Leckner,VAN,1997
289,Tim Legler,WSB,1997
290,Voshon Lenard,MIA,1997
291,Martin Lewis,TOR,1997
292,Alton Lister,BOS,1997
293,Randy Livingston,HOU,1997
294,Horacio Llamas Grey,PHO,1997
295,Brad Lohaus,TOR,1997
296,Grant Long,DET,1997
297,John Long,TOR,1997
298,Luc Longley,CHI,1997
299,George Lynch,VAN,1997
300,Sam Mack,HOU,1997
301,Don MacLean,PHI,1997
302,Rick Mahorn,DET,1997
303,Dan Majerle,MIA,1997
304,Karl Malone*,UTA,1997
305,Matt Maloney,HOU,1997
306,Danny Manning,PHO,1997
308,Rich Manning,VAN,1997
309,Rich Manning,LAC,1997
310,Stephon Marbury,MIN,1997
311,Sarunas Marciulionis*,DEN,1997
312,Donny Marshall,CLE,1997
313,Donyell Marshall,GSW,1997
314,Cuonzo Martin,MIL,1997
315,Darrick Martin,LAC,1997
317,Jamal Mashburn,DAL,1997
318,Jamal Mashburn,MIA,1997
319,Anthony Mason,CHH,1997
320,Tony Massenburg,NJN,1997
321,Vernon Maxwell,SAS,1997
322,Lee Mayberry,VAN,1997
323,Walter McCarty,NYK,1997
324,Amal McCaskill,ORL,1997
326,George McCloud,DAL,1997
327,George McCloud,LAL,1997
328,Xavier McDaniel,NJN,1997
329,Antonio McDyess,DEN,1997
330,Jim McIlvaine,SEA,1997
331,Jeff McInnis,DEN,1997
332,Derrick McKey,IND,1997
334,Aaron McKie,POR,1997
335,Aaron McKie,DET,1997
336,Nate McMillan,SEA,1997
338,Loren Meyer,DAL,1997
339,Loren Meyer,PHO,1997
340,Anthony Miller,ATL,1997
342,Oliver Miller,DAL,1997
343,Oliver Miller,TOR,1997
344,Reggie Miller*,IND,1997
345,Chris Mills,CLE,1997
346,Terry Mills,DET,1997
347,Greg Minor,BOS,1997
348,Sam Mitchell,MIN,1997
349,Eric Mobley,VAN,1997
351,Eric Montross,DAL,1997
352,Eric Montross,NJN,1997
353,Tracy Moore,HOU,1997
354,Chris Morris,UTA,1997
355,Lawrence Moten,VAN,1997
356,Alonzo Mourning*,MIA,1997
357,Chris Mullin*,GSW,1997
358,Eric Murdock,DEN,1997
359,Gheorghe Muresan,WSB,1997
360,Lamond Murray,LAC,1997
361,Tracy Murray,WSB,1997
362,Dikembe Mutombo*,ATL,1997
364,Martin Muursepp,MIA,1997
365,Martin Muursepp,DAL,1997
366,Steve Nash*,PHO,1997
368,Ruben Nembhard,UTA,1997
369,Ruben Nembhard,POR,1997
370,Ivano Newbill,ATL,1997
371,Johnny Newman,MIL,1997
373,Gaylon Nickerson,SAS,1997
374,Gaylon Nickerson,WSB,1997
375,Ken Norman,ATL,1997
376,Moochie Norris,VAN,1997
378,Ed O'Bannon,NJN,1997
379,Ed O'Bannon,DAL,1997
380,Jermaine O'Neal,POR,1997
381,Shaquille O'Neal*,LAL,1997
382,Charles Oakley,NYK,1997
383,Hakeem Olajuwon*,HOU,1997
384,Jimmy Oliver,TOR,1997
385,Greg Ostertag,UTA,1997
386,Bo Outlaw,LAC,1997
387,Doug Overton,PHI,1997
388,Billy Owens,SAC,1997
389,Ray Owes,GSW,1997
391,Robert Pack,NJN,1997
392,Robert Pack,DAL,1997
393,Robert Parish*,CHI,1997
394,Cherokee Parks,MIN,1997
395,Gary Payton*,SEA,1997
396,Anthony Peeler,VAN,1997
397,Will Perdue,SAS,1997
398,Sam Perkins,SEA,1997
399,Elliot Perry,MIL,1997
400,Wesley Person,PHO,1997
401,Bobby Phills,CLE,1997
402,Eric Piatkowski,LAC,1997
404,Ricky Pierce,DEN,1997
405,Ricky Pierce,CHH,1997
406,Ed Pinckney,MIA,1997
407,Scottie Pippen*,CHI,1997
408,Olden Polynice,SAC,1997
409,Terry Porter,MIN,1997
410,Vitaly Potapenko,CLE,1997
411,Brent Price,HOU,1997
412,Mark Price,GSW,1997
413,Dino Radja*,BOS,1997
414,Theo Ratliff,DET,1997
415,Eldridge Recasner,ATL,1997
416,Bryant Reeves,VAN,1997
418,Khalid Reeves,NJN,1997
419,Khalid Reeves,DAL,1997
420,Don Reid,DET,1997
422,Shawn Respert,MIL,1997
423,Shawn Respert,TOR,1997
424,Glen Rice,CHH,1997
425,Pooh Richardson,LAC,1997
426,Mitch Richmond*,SAC,1997
427,Isaiah Rider,POR,1997
428,Fred Roberts,DAL,1997
429,Stanley Roberts,LAC,1997
430,Chris Robinson,VAN,1997
431,Clifford Robinson,POR,1997
432,David Robinson*,SAS,1997
433,Glenn Robinson,MIL,1997
434,James Robinson,MIN,1997
436,Rumeal Robinson,LAL,1997
437,Rumeal Robinson,PHO,1997
438,Rumeal Robinson,POR,1997
439,Dennis Rodman*,CHI,1997
440,Lou Roe,GSW,1997
441,Carlos Rogers,TOR,1997
442,Rodney Rogers,LAC,1997
443,Roy Rogers,VAN,1997
444,Sean Rooks,LAL,1997
445,Jalen Rose,IND,1997
446,Malik Rose,CHH,1997
448,Donald Royal,ORL,1997
449,Donald Royal,GSW,1997
450,Donald Royal,CHH,1997
452,Clifford Rozier,GSW,1997
453,Clifford Rozier,TOR,1997
454,Bryon Russell,UTA,1997
455,Arvydas Sabonis*,POR,1997
456,Kevin Salvadori,SAC,1997
458,Jason Sasser,SAS,1997
459,Jason Sasser,DAL,1997
460,Danny Schayes,ORL,1997
461,Steve Scheffler,SEA,1997
462,Dwayne Schintzius,LAC,1997
463,Detlef Schrempf,SEA,1997
464,Brent Scott,IND,1997
465,Byron Scott,LAL,1997
466,Dennis Scott,ORL,1997
467,James Scott,MIA,1997
468,Shawnelle Scott,CLE,1997
469,Malik Sealy,LAC,1997
470,Rony Seikaly,ORL,1997
471,Brian Shaw,ORL,1997
472,Lionel Simmons,SAC,1997
473,Dickey Simpkins,CHI,1997
474,Reggie Slater,TOR,1997
475,Charles Smith,SAS,1997
476,Joe Smith,GSW,1997
478,Kenny Smith,DET,1997
479,Kenny Smith,ORL,1997
480,Kenny Smith,DEN,1997
481,Michael Smith,SAC,1997
482,Steve Smith,ATL,1997
483,Stevin Smith,DAL,1997
484,Tony Smith,CHH,1997
485,Rik Smits,IND,1997
486,Eric Snow,SEA,1997
487,Elmore Spencer,SEA,1997
489,Felton Spencer,ORL,1997
490,Felton Spencer,GSW,1997
491,Latrell Sprewell,GSW,1997
492,Jerry Stackhouse,PHI,1997
493,John Starks,NYK,1997
494,Matt Steigenga,CHI,1997
495,Joe Stephens,HOU,1997
496,Larry Stewart,SEA,1997
497,Bryant Stith,DEN,1997
498,John Stockton*,UTA,1997
499,Damon Stoudamire,TOR,1997
500,Erick Strickland,DAL,1997
501,Mark Strickland,MIA,1997
502,Rod Strickland,WSB,1997
503,Derek Strong,ORL,1997
504,Bob Sura,CLE,1997
505,Brett Szabo,BOS,1997
506,Zan Tabak,TOR,1997
507,Carl Thomas,CLE,1997
508,Kurt Thomas,MIA,1997
510,Brooks Thompson,UTA,1997
511,Brooks Thompson,DEN,1997
513,LaSalle Thompson,DEN,1997
514,LaSalle Thompson,IND,1997
515,Otis Thorpe,DET,1997
516,Sedale Threatt,HOU,1997
517,Wayman Tisdale,PHO,1997
518,Keith Tower,MIL,1997
519,Gary Trent,POR,1997
520,Nick Van Exel,LAL,1997
521,David Vaughn,ORL,1997
522,Loy Vaught,LAC,1997
523,Stojko Vrankovic,MIN,1997
524,Antoine Walker,BOS,1997
525,Samaki Walker,DAL,1997
526,Ben Wallace,WSB,1997
527,John Wallace,NYK,1997
528,Rasheed Wallace,POR,1997
529,Rex Walters,PHI,1997
530,Charlie Ward,NYK,1997
532,Jamie Watson,UTA,1997
533,Jamie Watson,DAL,1997
534,Clarence Weatherspoon,PHI,1997
535,Chris Webber,WSB,1997
536,Bill Wennington,CHI,1997
537,Robert Werdann,NJN,1997
538,David Wesley,BOS,1997
539,Doug West,MIN,1997
540,Mark West,CLE,1997
541,Ennis Whatley,POR,1997
542,Donald Whiteside,TOR,1997
543,Chris Whitney,WSB,1997
544,Dominique Wilkins*,SAS,1997
545,Gerald Wilkins,ORL,1997
547,Aaron Williams,DEN,1997
548,Aaron Williams,VAN,1997
549,Buck Williams,NYK,1997
550,Eric Williams,BOS,1997
551,Herb Williams,NYK,1997
552,Hot Rod Williams,PHO,1997
553,Jayson Williams,NJN,1997
554,Jerome Williams,DET,1997
555,Lorenzo Williams,WSB,1997
556,Monty Williams,SAS,1997
558,Reggie Williams,IND,1997
559,Reggie Williams,NJN,1997
560,Scott Williams,PHI,1997
561,Walt Williams,TOR,1997
562,Corliss Williamson,SAC,1997
563,Kevin Willis,HOU,1997
564,David Wingate,SEA,1997
565,Dontonio Wingfield,POR,1997
566,Joe Wolf,MIL,1997
567,David Wood,MIL,1997
568,Haywoode Workman,IND,1997
569,Lorenzen Wright,LAC,1997
570,Sharone Wright,TOR,1997
572,George Zidek,CHH,1997
573,George Zidek,DEN,1997
