,Player,Tm,G,Year
120,Tim McCormick,SEA,77,1986
115,Rick Carlisle,BOS,77,1986
118,Charles Oakley,CHI,77,1986
116,Trent Tucker,NYK,77,1986
114,Isiah Thomas,DET,77,1986
117,Larry Smith,GSW,77,1986
123,Dirk Minniefield,CLE,76,1986
124,Ernie Grunfeld,NYK,76,1986
125,Cedric Maxwell,LAC,76,1986
126,Byron Scott,LAL,76,1986
127,Adrian Dantley,UTA,76,1986
134,Larry Drew,SAC,75,1986
138,Greg Ballard,GSW,75,1986
137,Otis Thorpe,SAC,75,1986
136,James Worthy,LAL,75,1986
135,Clyde Drexler,POR,75,1986
139,Rory White,LAC,75,1986
133,World B. Free,CLE,75,1986
131,Clemon Johnson,PHI,75,1986
130,Jim Paxson,POR,75,1986
129,Marques Johnson,LAC,75,1986
128,John Paxson,CHI,75,1986
132,Wes Matthews,SAS,75,1986
144,Louis Orr,NYK,74,1986
148,Kurt Rambis,LAL,74,1986
147,Terence Stansbury,IND,74,1986
145,Allen Leavell,HOU,74,1986
146,Tree Rollins,ATL,74,1986
143,Julius Erving,PHI,74,1986
142,Mark Aguirre,DAL,74,1986
141,Moses Malone,PHI,74,1986
140,Rory Sparrow,NYK,74,1986
149,Sidney Moncrief,MIL,73,1986
150,Elston Turner,DEN,73,1986
151,Franklin Edwards,LAC,73,1986
152,Larry Nance,PHO,73,1986
153,Albert King,NJN,73,1986
154,Magic Johnson,LAL,72,1986
155,Dale Ellis,DAL,72,1986
156,Kent Benson,DET,72,1986
159,Bob Thornton,NYK,71,1986
160,Artis Gilmore,SAS,71,1986
161,Mike McGee,LAL,71,1986
158,Steve Johnson,SAS,71,1986
157,Terry Tyler,SAC,71,1986
162,Jon Sundvold,SAS,70,1986
164,Walter Davis,PHO,70,1986
165,Sedale Threatt,PHI,70,1986
166,Ken Bannister,NYK,70,1986
167,Bobby Jones,PHI,70,1986
168,Dudley Bradley,WSB,70,1986
169,Michael Phelps,SEA,70,1986
163,Orlando Woolridge,CHI,70,1986
172,Charles Pittman,PHO,69,1986
170,James Donaldson,DAL,69,1986
171,Calvin Natt,DEN,69,1986
173,Kevin McHale,BOS,68,1986
174,Hakeem Olajuwon,HOU,68,1986
175,Alfredrick Hughes,SAS,68,1986
176,Dave Greenwood,SAS,68,1986
182,Stuart Gray,IND,67,1986
181,Norm Nixon,LAC,67,1986
180,Kurt Nimphius,LAC,67,1986
179,Dave Corzine,CHI,67,1986
177,Mike O'Koren,NJN,67,1986
178,Mark West,CLE,67,1986
183,Craig Hodges,MIL,66,1986
184,Tom Chambers,SEA,66,1986
185,Bill Martin,IND,66,1986
186,John Lucas,HOU,65,1986
191,Detlef Schrempf,DAL,64,1986
193,Purvis Short,GSW,64,1986
192,Ken Johnson,POR,64,1986
189,John Battle,ATL,64,1986
190,Terry Catledge,PHI,64,1986
188,Darren Daye,WSB,64,1986
187,Greg Kite,BOS,64,1986
194,Scott Hastings,ATL,62,1986
195,John Long,DET,62,1986
196,Pete Verhoeven,GSW,61,1986
197,Bernard Thompson,PHO,61,1986
199,Lancaster Gordon,LAC,60,1986
200,Ron Anderson,IND,60,1986
198,Perry Moss,PHI,60,1986
202,Fred Roberts,UTA,58,1986
203,Steve Hayes,UTA,58,1986
204,Junior Bridgeman,LAC,58,1986
201,Keith Lee,CLE,58,1986
205,Steve Harris,HOU,57,1986
206,Sam Vincent,BOS,57,1986
207,Pace Mannion,UTA,57,1986
208,Charles Davis,MIL,57,1986
210,Bill Wennington,DAL,56,1986
209,Tom McMillen,WSB,56,1986
211,Chris Mullin,GSW,55,1986
212,Jerry Reynolds,MIL,55,1986
213,Mitch Kupchak,LAL,55,1986
214,Kenny Carr,POR,55,1986
215,Doc Rivers,ATL,53,1986
216,Pete Williams,DEN,53,1986
217,Edgar Jones,CLE,53,1986
218,Jeff Turner,NJN,53,1986
220,Jawann Oldham,CHI,52,1986
219,James Edwards,PHO,52,1986
221,Darryl Dawkins,NJN,51,1986
222,Patrick Ewing,NYK,50,1986
223,Georgi Glouchkov,PHO,49,1986
224,David Thirdkill,BOS,49,1986
225,James Bailey,NYK,48,1986
226,Rod Foster,PHO,48,1986
227,Uwe Blab,DAL,48,1986
228,Blair Rasmussen,DEN,48,1986
229,Jeff Wilkins,UTA,48,1986
230,Micheal Ray Richardson,NJN,47,1986
231,Rick Robey,PHO,46,1986
232,Paul Mokeski,MIL,45,1986
233,Fred Cofield,NYK,45,1986
234,Dwayne McClain,IND,45,1986
235,Jeff Lamp,MIL,44,1986
236,Lonnie Shelton,CLE,44,1986
237,Larry Spriggs,LAL,43,1986
238,Granville Waiters,HOU,43,1986
239,Willie White,DEN,43,1986
241,Marc Iavaroni,SAS,42,1986
240,Peter Thibeaux,GSW,42,1986
242,George Johnson,SEA,41,1986
243,Frank Brickowski,SEA,40,1986
244,Ron Brewer,CLE,40,1986
245,Leon Wood,WSB,39,1986
246,Johnny Davis,CLE,39,1986
247,Sam Bowie,POR,38,1986
248,Mike Glenn,MIL,38,1986
249,Mike Smrek,CHI,38,1986
250,Rich Kelley,SAC,37,1986
253,Lester Conner,GSW,36,1986
252,Craig Ehlo,HOU,36,1986
251,Lorenzo Charles,ATL,36,1986
254,Quintin Dailey,CHI,35,1986
255,Jeff Cook,SAS,34,1986
256,Darnell Valentine,LAC,34,1986
257,Mike Bratz,SAC,33,1986
258,Mike Gibson,DET,32,1986
259,Quinn Buckner,IND,32,1986
260,Mike Brittain,SAS,32,1986
263,Pat Cummings,NYK,31,1986
261,Bryan Warrick,IND,31,1986
262,Greg Stokes,PHI,31,1986
264,Chris McNealy,NYK,30,1986
265,Jeff Ruland,WSB,30,1986
266,Kevin McKenna,WSB,30,1986
267,Bob McAdoo,PHI,29,1986
268,Bobby Cattage,NJN,29,1986
269,Johnny Moore,SAS,28,1986
270,Carl Henry,SAC,28,1986
271,Ronnie Lester,LAL,27,1986
272,Chuck Nevitt,DET,25,1986
273,Mike Holton,CHI,24,1986
274,Phil Hubbard,CLE,23,1986
275,Ray Williams,SAS,23,1986
276,Paul Thompson,PHI,23,1986
277,Hank McDowell,HOU,22,1986
278,Ben McDonald,CLE,21,1986
279,Kenny Green,PHI,21,1986
280,Jeff Cross,LAC,21,1986
281,Harold Keeling,DAL,20,1986
282,Clark Kellogg,IND,19,1986
284,Michael Adams,SAC,18,1986
283,Michael Jordan,CHI,18,1986
285,Antoine Carr,ATL,17,1986
286,Tyrone Corbin,SAS,16,1986
287,Frank Johnson,WSB,14,1986
288,Jay Murphy,LAC,14,1986
289,Jamaal Wilkes,LAC,13,1986
290,Earl Jones,MIL,12,1986
291,Rod Higgins,SEA,12,1986
294,David Pope,SEA,11,1986
292,Derek Smith,LAC,11,1986
293,Nick Vanos,PHO,11,1986
295,Tony Brown,CHI,10,1986
296,Sedric Toney,PHO,10,1986
297,Billy McKinney,CHI,9,1986
298,Wallace Bryant,DAL,9,1986
299,Freeman Williams,WSB,9,1986
300,Petur Gudmundsson,LAL,8,1986
301,Ennis Whatley,CLE,8,1986
302,Ken Green,NYK,7,1986
303,Andrew Toney,PHI,6,1986
305,David Cooke,SAC,6,1986
306,Sly Williams,BOS,6,1986
304,Jim Thomas,LAC,6,1986
307,Guy Williams,GSW,5,1986
308,Butch Carter,NYK,5,1986
309,Brian Martin,POR,5,1986
310,Voise Winters,PHI,4,1986
311,Devin Durrant,PHO,4,1986
313,Alex Stivrins,SEA,3,1986
312,Ozell Jones,LAC,3,1986
314,Bill Cartwright,NYK,2,1986
315,Ron Crevier,DET,2,1986
316,Derrick Rowland,MIL,2,1986
317,Claude Gregory,WSB,2,1986
318,Michael Young,PHI,2,1986
319,Yvon Joseph,NJN,1,1986
320,Jerome Henderson,LAL,1,1986
321,Walker Russell,DET,1,1986
