,Player,Tm,G,Year
133,Boris Diaw,PHO,73,2007
134,Beno Udrih,SAS,73,2007
135,Sasha Vujacic,LAL,73,2007
136,Anthony Parker,TOR,73,2007
144,Jamaal Tinsley,IND,72,2007
149,Kendrick Perkins,BOS,72,2007
148,Matt Carroll,CHA,72,2007
147,Josh Smith,ATL,72,2007
146,Ronny Turiaf,LAL,72,2007
145,Gerald Wallace,CHA,72,2007
139,Jordan Farmar,LAL,72,2007
143,Tyrus Thomas,CHI,72,2007
142,Zaza Pachulia,ATL,72,2007
141,P.J. Brown,CHI,72,2007
140,Carlos Arroyo,ORL,72,2007
138,Mickael Pietrus,GSW,72,2007
137,Channing Frye,NYK,72,2007
153,James Posey,MIA,71,2007
154,Luke Ridnour,SEA,71,2007
151,Thabo Sefolosha,CHI,71,2007
152,Morris Peterson,TOR,71,2007
150,Tracy McGrady,HOU,71,2007
161,Marko Jaric,MIN,70,2007
166,Larry Hughes,CLE,70,2007
165,Mike Miller,MEM,70,2007
163,Francisco Elson,SAS,70,2007
162,Andrei Kirilenko,UTA,70,2007
164,Josh Howard,DAL,70,2007
160,Antawn Jamison,WAS,70,2007
159,Metta World Peace,SAC,70,2007
158,Steven Hunter,PHI,70,2007
157,Mickael Gelabale,SEA,70,2007
156,Marcus Camby,DEN,70,2007
155,Chauncey Billups,DET,70,2007
167,Al Jefferson,BOS,69,2007
168,Chris Bosh,TOR,69,2007
169,Jermaine O'Neal,IND,69,2007
170,Delonte West,BOS,69,2007
171,Ronald Murray,DET,69,2007
175,Zach Randolph,POR,68,2007
177,Mo Williams,MIL,68,2007
176,Renaldo Balkman,NYK,68,2007
178,Corliss Williamson,SAC,68,2007
174,Gary Payton,MIA,68,2007
172,Robert Horry,SAS,68,2007
173,David Noel,MIL,68,2007
186,Kurt Thomas,PHO,67,2007
190,Jorge Garbajosa,TOR,67,2007
189,Rodney Carney,PHI,67,2007
188,Lorenzen Wright,ATL,67,2007
187,Emeka Okafor,CHA,67,2007
185,Jerry Stackhouse,DAL,67,2007
184,Brian Skinner,MIL,67,2007
183,Sergio Rodriguez,POR,67,2007
182,Sasha Pavlovic,CLE,67,2007
181,Travis Outlaw,POR,67,2007
180,Jason Maxiell,DET,67,2007
179,Jason Kapono,MIA,67,2007
194,Tony Battie,ORL,66,2007
196,Ersan Ilyasova,MIL,66,2007
195,Keyon Dooling,ORL,66,2007
191,Dorell Wright,MIA,66,2007
193,Reggie Evans,DEN,66,2007
192,Andrew Bogut,MIL,66,2007
197,Carmelo Anthony,DEN,65,2007
198,Malik Rose,NYK,65,2007
199,Etan Thomas,WAS,65,2007
200,Andrea Bargnani,TOR,65,2007
201,Brian Cook,LAL,65,2007
202,Grant Hill,ORL,65,2007
206,Jacque Vaughn,SAS,64,2007
208,Nate Robinson,NYK,64,2007
207,Nene Hilario,DEN,64,2007
203,Chris Paul,NOK,64,2007
205,Marvin Williams,ATL,64,2007
204,Yakhouba Diawara,DEN,64,2007
209,J.R. Smith,DEN,63,2007
210,Antoine Wright,NJN,63,2007
211,Brad Miller,SAC,63,2007
212,Caron Butler,WAS,63,2007
213,Baron Davis,GSW,63,2007
214,Leon Powe,BOS,63,2007
215,LaMarcus Aldridge,POR,63,2007
217,Kenny Thomas,SAC,62,2007
218,Roger Mason,WAS,62,2007
216,Damon Stoudamire,MEM,62,2007
219,Austin Croshere,DAL,61,2007
220,Hassan Adams,NJN,61,2007
221,Josh Boone,NJN,61,2007
222,Gordan Giricek,UTA,61,2007
223,Daniel Ewing,LAC,61,2007
224,Jason Williams,MIA,61,2007
225,Salim Stoudamire,ATL,61,2007
226,Lou Williams,PHI,61,2007
233,Malik Allen,CHI,60,2007
232,Devean George,DAL,60,2007
231,Kris Humphries,TOR,60,2007
229,Luke Walton,LAL,60,2007
230,Rashard Lewis,SEA,60,2007
227,Damon Jones,CLE,60,2007
228,Daniel Gibson,CLE,60,2007
234,Jamal Crawford,NYK,59,2007
237,Alexander Johnson,MEM,59,2007
235,Pau Gasol,MEM,59,2007
236,Keith Bogans,ORL,59,2007
239,Sam Cassell,LAC,58,2007
240,Solomon Jones,ATL,58,2007
241,Ronnie Price,SAC,58,2007
242,Primoz Brezec,CHA,58,2007
243,Devin Brown,NOK,58,2007
238,David Lee,NYK,58,2007
244,Brandon Roy,POR,57,2007
245,Trevor Ariza,ORL,57,2007
246,Andre Miller,PHI,57,2007
247,Joe Johnson,ATL,57,2007
254,Bobby Jackson,NOK,56,2007
258,Ronnie Brewer,UTA,56,2007
257,Marc Jackson,NOK,56,2007
256,Andray Blatche,WAS,56,2007
255,Matt Bonner,SAS,56,2007
249,Lamar Odom,LAL,56,2007
253,Hilton Armstrong,NOK,56,2007
252,Mark Madsen,MIN,56,2007
251,Eddie House,NJN,56,2007
250,Tyronn Lue,ATL,56,2007
248,Michael Doleac,MIA,56,2007
262,Jared Jeffries,NYK,55,2007
264,Juan Dixon,POR,55,2007
263,Ray Allen,SEA,55,2007
261,Richard Jefferson,NJN,55,2007
260,Vladimir Radmanovic,LAL,55,2007
259,Josh Childress,ATL,55,2007
265,Joe Smith,PHI,54,2007
266,Brian Scalabrine,BOS,54,2007
267,Dan Gadzuric,MIL,54,2007
268,Stromile Swift,MEM,54,2007
269,Linton Johnson,NOK,54,2007
270,Lawrence Roberts,MEM,54,2007
271,Shaun Livingston,LAC,54,2007
272,Adrian Griffin,CHI,54,2007
275,James Singleton,LAC,53,2007
277,Kevin Ollie,PHI,53,2007
276,Michael Redd,MIL,53,2007
274,Royal Ivey,ATL,53,2007
273,Andres Nocioni,CHI,53,2007
278,David West,NOK,52,2007
279,Mardy Collins,NYK,52,2007
280,Lindsey Hunter,DET,52,2007
281,Dwyane Wade,MIA,51,2007
282,Jason Richardson,GSW,51,2007
283,Nazr Mohammed,DET,51,2007
284,Clifford Robinson,NJN,50,2007
285,Derek Anderson,CHA,50,2007
286,Dan Dickau,POR,50,2007
287,Allen Iverson,DEN,50,2007
290,Quentin Richardson,NYK,49,2007
288,Steve Blake,DEN,49,2007
289,Dee Brown,UTA,49,2007
294,Adonal Foyle,GSW,48,2007
295,Mike Sweetney,CHI,48,2007
291,Tarence Kinsey,MEM,48,2007
293,Yao Ming,HOU,48,2007
292,Walter Herrmann,CHA,48,2007
296,Donell Taylor,WAS,47,2007
297,Paul Pierce,BOS,47,2007
298,John Lucas III,HOU,47,2007
299,Mike Wilks,SEA,47,2007
300,Allan Ray,BOS,47,2007
301,Maceo Baston,IND,47,2007
303,Shawne Williams,IND,46,2007
302,Dale Davis,DET,46,2007
304,Brevin Knight,CHA,45,2007
306,Marcus Banks,PHO,45,2007
305,Marquis Daniels,IND,45,2007
307,Steve Francis,NYK,44,2007
308,Calvin Booth,WAS,44,2007
309,Bobby Jones,PHI,44,2007
310,Cedric Simmons,NOK,43,2007
311,Mike Dunleavy,IND,43,2007
312,Chris Webber,DET,43,2007
313,Joel Przybilla,POR,43,2007
317,J.J. Redick,ORL,42,2007
320,Ike Diogu,IND,42,2007
319,Quincy Douby,SAC,42,2007
318,Al Harrington,GSW,42,2007
316,Chris Quinn,MIA,42,2007
314,Troy Murphy,IND,42,2007
315,Speedy Claxton,ATL,42,2007
321,Bo Outlaw,ORL,41,2007
322,Justin Reed,MIN,41,2007
323,Lynn Greer,MIL,41,2007
324,Kwame Brown,LAL,41,2007
325,Orien Greene,IND,41,2007
326,Jerome James,NYK,41,2007
327,Kelenna Azubuike,GSW,41,2007
328,Shaquille O'Neal,MIA,40,2007
329,Rawle Marshall,IND,40,2007
330,Anthony Johnson,DAL,40,2007
333,Charlie Villanueva,MIL,39,2007
334,DerMarr Johnson,DEN,39,2007
332,Fred Jones,TOR,39,2007
331,Kirk Snyder,HOU,39,2007
335,Jeff McInnis,CHA,38,2007
336,Aaron Williams,LAC,38,2007
337,Alan Henderson,PHI,38,2007
338,Stephen Jackson,GSW,38,2007
339,Andre Brown,SEA,38,2007
340,Sarunas Jasikevicius,IND,37,2007
341,C.J. Miles,UTA,37,2007
342,Darius Songaila,WAS,37,2007
343,Rashad McCants,MIN,37,2007
347,Earl Boykins,MIL,35,2007
348,Steve Novak,HOU,35,2007
344,David Wesley,CLE,35,2007
346,Sean May,CHA,35,2007
345,Eddie Jones,MIA,35,2007
349,Troy Hudson,MIN,34,2007
351,Viktor Khryapa,CHI,33,2007
352,Pat Garrity,ORL,33,2007
353,J.J. Barea,DAL,33,2007
350,Tony Allen,BOS,33,2007
354,Maurice Ager,DAL,32,2007
355,Wally Szczerbiak,BOS,32,2007
356,Paul Davis,LAC,31,2007
357,Vassilis Spanoulis,HOU,31,2007
358,Darrick Martin,TOR,31,2007
360,Shammond Williams,LAL,30,2007
362,Damir Markota,MIL,30,2007
359,Michael Ruffin,WAS,30,2007
361,Josh Powell,GSW,30,2007
363,Jalen Rose,PHO,29,2007
364,Junior Harrington,MEM,29,2007
365,Mouhamed Sene,SEA,28,2007
366,Earl Barron,MIA,28,2007
367,Rafael Araujo,UTA,28,2007
368,Bonzi Wells,HOU,28,2007
369,Brian Cardinal,MEM,28,2007
370,Ryan Hollins,CHA,27,2007
371,Jared Reiner,MIL,27,2007
372,Raef LaFrentz,POR,27,2007
376,Justin Williams,SAC,26,2007
377,Nenad Krstic,NJN,26,2007
374,Keith McLeod,GSW,26,2007
375,Othella Harrington,CHA,26,2007
373,Travis Diener,ORL,26,2007
378,David Harrison,IND,24,2007
379,Scot Pollard,CLE,24,2007
380,Michael Olowokandi,BOS,24,2007
381,Scott Padgett,HOU,24,2007
382,Melvin Ely,CHA,24,2007
383,Cedric Bozeman,ATL,23,2007
384,Jake Tsakalidis,MEM,23,2007
385,Pat Burke,PHO,23,2007
386,Jason Hart,LAC,23,2007
387,Shannon Brown,CLE,23,2007
388,Jamal Sampson,DEN,22,2007
389,Didier Ilunga-Mbenga,DAL,21,2007
390,Bernard Robinson,CHA,21,2007
391,Brandon Bass,NOK,21,2007
392,Uros Slokar,TOR,20,2007
393,Anthony Roberson,GSW,20,2007
394,Matt Freije,ATL,19,2007
395,Ronald Dupree,DET,19,2007
396,Bracey Wright,MIN,19,2007
397,Kelvin Cato,NYK,18,2007
398,Jumaine Jones,PHO,18,2007
399,Alan Anderson,CHA,17,2007
400,P.J. Tucker,TOR,17,2007
402,Patrick O'Bryant,GSW,16,2007
401,Eric Williams,SAS,16,2007
403,Ira Newble,CLE,15,2007
404,Will Blalock,DET,14,2007
405,Stanislav Medvedenko,ATL,14,2007
406,Danny Fortson,SEA,14,2007
407,Stephen Graham,POR,14,2007
408,Marcus Vinicius,NOK,13,2007
409,Shavlik Randolph,PHI,13,2007
410,Andreas Glyniadakis,SEA,13,2007
411,Esteban Batista,ATL,13,2007
412,Peja Stojakovic,NOK,13,2007
413,Eddie Griffin,MIN,13,2007
416,Robert Hite,MIA,12,2007
414,Maurice Taylor,SAC,12,2007
415,Pops Mensah-Bonsu,DAL,12,2007
417,Luke Schenscher,POR,11,2007
418,Eric Piatkowski,PHO,11,2007
419,Jackie Butler,SAS,11,2007
420,James Lang,WAS,11,2007
421,Ivan McFarlin,PHI,11,2007
422,Yaroslav Korolev,LAC,10,2007
423,Kyle Lowry,MEM,10,2007
424,Aaron McKie,LAL,10,2007
425,Luke Jackson,TOR,10,2007
426,Lou Amundson,PHI,10,2007
429,Steven Smith,PHI,8,2007
430,Wayne Simien,MIA,8,2007
428,Amir Johnson,DET,8,2007
427,Desmon Farmer,SEA,8,2007
431,Doug Christie,LAC,7,2007
432,Pape Sow,TOR,7,2007
433,Kevinn Pinkney,BOS,6,2007
434,James White,SAS,6,2007
435,Dijon Thompson,ATL,6,2007
436,Andre Barrett,CHI,6,2007
437,Julius Hodge,MIL,5,2007
438,Jeremy Richardson,ATL,5,2007
439,Randolph Morris,NYK,5,2007
440,Chris McCray,MIL,5,2007
441,Mile Ilic,NJN,5,2007
442,Kevin Willis,DAL,5,2007
445,Randy Livingston,SEA,4,2007
443,Will Conroy,LAC,4,2007
444,Dwayne Jones,CLE,4,2007
446,Vitaly Potapenko,SAC,3,2007
447,Roger Powell,UTA,3,2007
448,Sean Marks,PHO,3,2007
449,Kenyon Martin,DEN,2,2007
450,Alvin Williams,LAC,2,2007
451,Anthony Carter,DEN,2,2007
452,Theo Ratliff,BOS,2,2007
453,Mike Hall,WAS,2,2007
454,James Augustine,ORL,2,2007
455,Renaldo Major,GSW,1,2007
456,Von Wafer,LAC,1,2007
457,Dajuan Wagner,GSW,1,2007
