,Player,Tm,G,Year
96,Shawn Bradley,DAL,77,2005
95,Tony Allen,BOS,77,2005
94,Caron Butler,LAL,77,2005
92,Kirk Hinrich,CHI,77,2005
91,Antonio McDyess,DET,77,2005
90,Mike Sweetney,NYK,77,2005
89,Dwyane Wade,MIA,77,2005
88,Fred Jones,IND,77,2005
105,Travis Best,NJN,76,2005
110,J.R. Smith,NOH,76,2005
109,Richard Hamilton,DET,76,2005
108,Jeff McInnis,CLE,76,2005
107,Devin Harris,DAL,76,2005
106,Tierre Brown,LAL,76,2005
99,Jumaine Jones,LAL,76,2005
104,Fred Hoiberg,MIN,76,2005
103,Joel Przybilla,POR,76,2005
102,Josh Howard,DAL,76,2005
101,Lindsey Hunter,DET,76,2005
100,Steven Hunter,PHO,76,2005
98,Mike Miller,MEM,76,2005
117,Michael Redd,MIL,75,2005
120,Carmelo Anthony,DEN,75,2005
119,Antonio Daniels,SEA,75,2005
118,Steve Nash,PHO,75,2005
116,Bobby Simmons,LAC,75,2005
114,Nenad Krstic,NJN,75,2005
113,Robert Horry,SAS,75,2005
112,Chris Mihm,LAL,75,2005
115,Allen Iverson,PHI,75,2005
111,James Jones,IND,75,2005
123,Howard Eisley,UTA,74,2005
128,Zaza Pachulia,MIL,74,2005
133,Ben Wallace,DET,74,2005
131,Josh Smith,ATL,74,2005
130,Manu Ginobili,SAS,74,2005
129,Ira Newble,CLE,74,2005
132,Joe Smith,MIL,74,2005
127,Robert Traylor,CLE,74,2005
125,Keyon Dooling,MIA,74,2005
124,Derek Fisher,GSW,74,2005
121,Mikki Moore,LAC,74,2005
122,Keith Bogans,CHA,74,2005
126,Jason Hart,CHA,74,2005
136,Lucious Harris,CLE,73,2005
137,Eddie Gill,IND,73,2005
138,Shaquille O'Neal,MIA,73,2005
135,Emeka Okafor,CHA,73,2005
134,Austin Croshere,IND,73,2005
139,Brian Cook,LAL,72,2005
140,Primoz Brezec,CHA,72,2005
141,Antonio Davis,CHI,72,2005
142,Samuel Dalembert,PHI,72,2005
143,Jason Richardson,GSW,72,2005
148,Pat Garrity,ORL,71,2005
151,DerMarr Johnson,DEN,71,2005
150,Al Jefferson,BOS,71,2005
149,Jason Williams,MEM,71,2005
146,Rashard Lewis,SEA,71,2005
147,Tim Thomas,NYK,71,2005
145,Predrag Drobnjak,ATL,71,2005
144,Jacque Vaughn,NJN,71,2005
152,Bryon Russell,DEN,70,2005
153,Troy Murphy,GSW,70,2005
154,Jason Collier,ATL,70,2005
155,Ruben Patterson,POR,70,2005
156,Kenyon Martin,DEN,70,2005
157,Eddie Griffin,MIN,70,2005
158,Gerald Wallace,CHA,70,2005
159,Greg Buckner,DEN,70,2005
160,Rasho Nesterovic,SAS,70,2005
161,Othella Harrington,CHI,70,2005
162,Jamal Crawford,NYK,70,2005
165,Adrian Griffin,CHI,69,2005
163,Brian Grant,LAL,69,2005
164,Bonzi Wells,MEM,69,2005
166,Eric Piatkowski,CHI,68,2005
167,Brendan Haywood,WAS,68,2005
168,Kirk Snyder,UTA,68,2005
169,Antawn Jamison,WAS,68,2005
170,Sebastian Telfair,POR,68,2005
171,Aaron McKie,PHI,68,2005
172,Lee Nailon,NOH,68,2005
181,Hedo Turkoglu,ORL,67,2005
178,Dan Dickau,NOH,67,2005
180,Devin Brown,SAS,67,2005
179,Chris Andersen,NOH,67,2005
174,Grant Hill,ORL,67,2005
177,Francisco Elson,DEN,67,2005
175,Mickael Pietrus,GSW,67,2005
173,Curtis Borchardt,UTA,67,2005
176,Kris Humphries,UTA,67,2005
188,Kobe Bryant,LAL,66,2005
194,Tim Duncan,SAS,66,2005
193,Anthony Carter,MIN,66,2005
191,Marcus Camby,DEN,66,2005
190,Ryan Bowen,HOU,66,2005
189,Boris Diaw,ATL,66,2005
192,Reggie Miller,IND,66,2005
187,Scott Padgett,HOU,66,2005
185,Corey Maggette,LAC,66,2005
182,Jason Kidd,NJN,66,2005
184,Peja Stojakovic,SAC,66,2005
183,Al Harrington,ATL,66,2005
186,Brevin Knight,CHA,66,2005
197,Rasual Butler,MIA,65,2005
199,Maurice Evans,SAC,65,2005
198,Shandon Anderson,MIA,65,2005
196,Sasha Pavlovic,CLE,65,2005
195,Donyell Marshall,TOR,65,2005
200,Lamar Odom,LAL,64,2005
201,Rodney Buford,NJN,64,2005
202,Michael Finley,DAL,64,2005
211,Eddy Curry,CHI,63,2005
210,Theo Ratliff,POR,63,2005
208,Chris Kaman,LAC,63,2005
209,Juan Dixon,WAS,63,2005
205,Darius Miles,POR,63,2005
207,Anthony Johnson,IND,63,2005
204,Vladimir Radmanovic,SEA,63,2005
203,Leandro Barbosa,PHO,63,2005
206,Raja Bell,UTA,63,2005
212,Kelvin Cato,ORL,62,2005
213,Royal Ivey,ATL,62,2005
214,Erick Strickland,MIL,62,2005
215,Michael Olowokandi,MIN,62,2005
216,Lamond Murray,TOR,62,2005
217,Danny Fortson,SEA,62,2005
222,Larry Hughes,WAS,61,2005
224,Jeff Foster,IND,61,2005
223,Tony Massenburg,SAS,61,2005
220,Bob Sura,HOU,61,2005
221,Juwan Howard,HOU,61,2005
219,Luke Walton,LAL,61,2005
218,Luol Deng,CHI,61,2005
225,Stromile Swift,MEM,60,2005
226,Marquis Daniels,DAL,60,2005
227,Kendrick Perkins,BOS,60,2005
228,Sam Cassell,MIN,59,2005
229,Travis Outlaw,POR,59,2005
230,Rafael Araujo,TOR,59,2005
231,Erick Dampier,DAL,59,2005
234,John Salmons,PHI,58,2005
232,Brian Cardinal,MEM,58,2005
233,Zeljko Rebraca,LAC,58,2005
236,Vince Carter,NJN,57,2005
235,Willie Green,PHI,57,2005
237,Brad Miller,SAC,56,2005
239,Tony Delk,ATL,56,2005
240,Pau Gasol,MEM,56,2005
241,Jerry Stackhouse,DAL,56,2005
238,Greg Ostertag,SAC,56,2005
242,Nene Hilario,DEN,55,2005
243,Stacey Augmon,ORL,55,2005
244,Bostjan Nachbar,NOH,55,2005
245,Jiri Welsch,BOS,55,2005
246,DeShawn Stevenson,ORL,55,2005
247,Calbert Cheaney,GSW,55,2005
252,Marcus Fizer,MIL,54,2005
255,Jarvis Hayes,WAS,54,2005
254,David Wesley,HOU,54,2005
253,Anderson Varejao,CLE,54,2005
250,Shareef Abdur-Rahim,POR,54,2005
251,Chris Wilcox,LAC,54,2005
249,Nazr Mohammed,NYK,54,2005
248,Brian Scalabrine,NJN,54,2005
256,Jon Barry,HOU,53,2005
257,Antoine Walker,ATL,53,2005
258,Keith McLeod,UTA,53,2005
259,Toni Kukoc,MIL,53,2005
260,Nick Van Exel,POR,53,2005
261,Darrell Armstrong,DAL,52,2005
262,Dahntay Jones,MEM,52,2005
264,Stephen Jackson,IND,51,2005
263,Carlos Boozer,UTA,51,2005
266,Marko Jaric,LAC,50,2005
267,Jarron Collins,UTA,50,2005
268,Malik Rose,SAS,50,2005
269,James Posey,MEM,50,2005
265,Eddie House,SAC,50,2005
270,Scot Pollard,IND,49,2005
271,Christian Laettner,MIA,49,2005
272,Tyronn Lue,ATL,49,2005
273,Ronald Murray,SEA,49,2005
274,Mike Wilks,SAS,48,2005
275,Corliss Williamson,PHI,48,2005
279,Kenny Thomas,PHI,47,2005
281,Ronald Dupree,DET,47,2005
280,Darvin Ham,DET,47,2005
278,Derek Anderson,POR,47,2005
277,Etan Thomas,WAS,47,2005
276,Mike James,MIL,47,2005
282,Zach Randolph,POR,46,2005
283,Chris Webber,SAC,46,2005
284,Ervin Johnson,MIN,46,2005
285,Speedy Claxton,GSW,46,2005
286,Loren Woods,TOR,45,2005
287,Kevin Martin,SAC,45,2005
288,Mario Kasun,ORL,45,2005
289,Jabari Smith,NJN,45,2005
295,Steve Blake,WAS,44,2005
294,Casey Jacobsen,NOH,44,2005
293,Jermaine O'Neal,IND,44,2005
292,George Lynch,NOH,44,2005
290,John Thomas,MIN,44,2005
291,Walter McCarty,BOS,44,2005
296,Matt Barnes,SAC,43,2005
297,Cuttino Mobley,SAC,43,2005
298,David Harrison,IND,43,2005
299,Stanislav Medvedenko,LAL,43,2005
300,Richie Frahm,POR,43,2005
301,Zoran Planinic,NJN,43,2005
305,Laron Profit,WAS,42,2005
308,Josh Davis,PHI,42,2005
306,Clifford Robinson,GSW,42,2005
307,Obinna Ekezie,ATL,42,2005
304,Rodney White,DEN,42,2005
303,Kwame Brown,WAS,42,2005
302,Eduardo Najera,GSW,42,2005
309,Mark Madsen,MIN,41,2005
310,Andrei Kirilenko,UTA,41,2005
311,Jim Jackson,PHO,40,2005
312,Clarence Weatherspoon,HOU,40,2005
313,Carlos Arroyo,DET,40,2005
314,Jamaal Tinsley,IND,40,2005
315,Anthony Peeler,WAS,40,2005
316,DeSagana Diop,CLE,39,2005
317,Bo Outlaw,PHO,39,2005
318,Kenny Anderson,ATL,39,2005
319,Delonte West,BOS,39,2005
322,Jake Voskuhl,PHO,38,2005
321,Donta Smith,ATL,38,2005
320,Maurice Taylor,HOU,38,2005
324,Zarko Cabarkapa,GSW,37,2005
325,Anfernee Hardaway,NYK,37,2005
326,Darko Milicic,DET,37,2005
323,Steve Smith,CHA,37,2005
327,Dale Davis,GSW,36,2005
328,Jackson Vroman,NOH,36,2005
329,Lionel Chalmers,LAC,36,2005
330,Sasha Vujacic,LAL,35,2005
331,Ryan Humphrey,MEM,35,2005
332,Calvin Booth,DAL,34,2005
333,Eric Williams,TOR,34,2005
334,Kareem Rush,CHA,34,2005
337,Keith Van Horn,MIL,33,2005
338,Theron Smith,CHA,33,2005
336,Vitaly Potapenko,SEA,33,2005
335,Richard Jefferson,NJN,33,2005
339,Jannero Pargo,CHI,32,2005
340,Moochie Norris,NYK,32,2005
341,Viktor Khryapa,POR,32,2005
342,Jake Tsakalidis,MEM,31,2005
343,Bernard Robinson,CHA,31,2005
344,Raul Lopez,UTA,31,2005
345,Doug Christie,SAC,31,2005
346,Brandon Hunter,ORL,31,2005
352,Elden Campbell,DET,30,2005
351,Shaun Livingston,LAC,30,2005
350,Rodney Rogers,NOH,30,2005
349,David West,NOH,30,2005
348,Andris Biedrins,GSW,30,2005
347,Carlos Delfino,DET,30,2005
353,Damien Wilkins,SEA,29,2005
355,Kevin Willis,ATL,29,2005
354,Junior Harrington,NOH,29,2005
356,Baron Davis,GSW,28,2005
358,Tom Gugliotta,ATL,27,2005
359,Andre Barrett,HOU,27,2005
357,Pape Sow,TOR,27,2005
360,Kevin Ollie,PHI,26,2005
364,Billy Thomas,NJN,25,2005
365,Wesley Person,DEN,25,2005
366,Brian Skinner,SAC,25,2005
363,Matt Carroll,CHA,25,2005
362,Bobby Jackson,SAC,25,2005
361,John Edwards,IND,25,2005
367,Vin Baker,NYK,24,2005
369,Antonio Burks,MEM,24,2005
368,Anthony Goldwire,MIL,24,2005
370,Justin Reed,BOS,23,2005
371,Nikoloz Tskitishvili,DEN,23,2005
372,Aaron Williams,TOR,23,2005
373,Sean Marks,SAS,23,2005
374,Jamal Sampson,CHA,23,2005
375,Jamaal Magloire,NOH,23,2005
376,Matt Freije,NOH,23,2005
377,Malik Allen,CHA,22,2005
381,Bruno Sundov,NYK,21,2005
382,Ben Handlogten,UTA,21,2005
379,Jermaine Jackson,NYK,21,2005
380,Maciej Lampe,NOH,21,2005
378,Erik Daniels,SAC,21,2005
383,Wang Zhizhi,MIA,20,2005
384,Allan Houston,NYK,20,2005
385,Jared Reiner,CHI,19,2005
386,Scott Williams,CLE,19,2005
387,Alonzo Mourning,MIA,19,2005
388,Ha Seung-Jin,POR,19,2005
389,Michael Curry,IND,18,2005
390,Ron Mercer,NJN,18,2005
391,Jamison Brewer,NYK,18,2005
393,Jahidi White,CHA,17,2005
392,Randy Livingston,UTA,17,2005
395,Zendon Hamilton,MIL,16,2005
396,Robert Swift,SEA,16,2005
397,Rod Strickland,HOU,16,2005
398,Cory Alexander,CHA,16,2005
394,Ansu Sesay,GSW,16,2005
399,Luis Flores,GSW,15,2005
400,Didier Ilunga-Mbenga,DAL,15,2005
401,Horace Jenkins,DET,15,2005
402,Vlade Divac,LAL,15,2005
403,Devean George,LAL,15,2005
406,Kendall Gill,MIL,14,2005
408,Mateen Cleaves,SEA,14,2005
407,Charlie Ward,HOU,14,2005
405,Samaki Walker,WAS,14,2005
404,Damone Brown,WAS,14,2005
409,Michael Stewart,ATL,12,2005
410,Aleksandar Radojevic,UTA,12,2005
411,Smush Parker,DET,11,2005
412,Darrick Martin,LAC,11,2005
413,Reece Gaines,MIL,11,2005
414,Mamadou N'Diaye,LAC,11,2005
415,Dajuan Wagner,CLE,11,2005
416,Kaniel Dickens,NJN,11,2005
417,Kerry Kittles,LAC,11,2005
418,Daniel Santiago,MIL,11,2005
422,Mark Jones,ORL,10,2005
421,Jelani McCoy,ATL,10,2005
419,Luke Jackson,CLE,10,2005
420,Corsley Edwards,NOH,10,2005
423,Frank Williams,CHI,9,2005
424,Glenn Robinson,SAS,9,2005
425,Awvee Storey,NJN,9,2005
426,Mark Pope,DEN,9,2005
427,Paul Shirley,PHO,9,2005
428,Marcus Haislip,IND,9,2005
429,James Thomas,POR,9,2005
434,Kedrick Brown,PHI,8,2005
437,Andrew DeClercq,ORL,8,2005
436,Andre Emmett,MEM,8,2005
435,Alex Garcia,NOH,8,2005
433,Jerome Moiso,NJN,8,2005
431,Tamar Slay,CHA,8,2005
430,Tremaine Fowlkes,IND,8,2005
432,Michael Bradley,ORL,8,2005
438,Torraye Braggs,HOU,7,2005
439,Jonathan Bender,IND,7,2005
440,Dion Glover,SAS,7,2005
441,Metta World Peace,IND,7,2005
444,Geno Carlisle,POR,6,2005
442,Britton Johnsen,IND,6,2005
443,Peter John Ramos,WAS,6,2005
445,Pavel Podkolzin,DAL,5,2005
446,Omar Cook,TOR,5,2005
447,Ibo Kutluay,SEA,5,2005
448,Derrick Coleman,DET,5,2005
451,Yuta Tabuse,PHO,4,2005
452,Maurice Baker,POR,4,2005
449,Lonny Baxter,NOH,4,2005
450,Kirk Penney,LAC,4,2005
453,Qyntel Woods,MIA,3,2005
454,Voshon Lenard,DEN,3,2005
455,Donnell Harvey,NJN,3,2005
456,Jackie Butler,NYK,3,2005
457,Dorell Wright,MIA,3,2005
458,Lawrence Funderburke,CHI,2,2005
459,Ndudi Ebi,MIN,2,2005
460,Tony Bobbitt,LAL,2,2005
461,Linton Johnson,SAS,2,2005
462,Anthony Miller,ATL,2,2005
463,Brandin Knight,HOU,1,2005
