,Player,Tm,G,Year
148,Buck Johnson,WSB,73,1993
150,Jim Les,SAC,73,1993
160,Rony Seikaly,MIA,72,1993
164,Greg Grant,PHI,72,1993
163,Will Perdue,CHI,72,1993
162,David Wingate,CHH,72,1993
161,Victor Alexander,GSW,72,1993
159,Sean Rooks,DAL,72,1993
158,Tom Tolbert,ORL,72,1993
157,Otis Thorpe,HOU,72,1993
156,Harvey Grant,WSB,72,1993
170,Kevin McHale,BOS,71,1993
174,Todd Day,MIL,71,1993
173,Brad Daugherty,CLE,71,1993
172,Chris Dudley,NJN,71,1993
171,Dominique Wilkins,ATL,71,1993
175,Rick Fox,BOS,71,1993
169,Felton Spencer,MIN,71,1993
167,Larry Krystkowiak,UTA,71,1993
166,Vernon Maxwell,HOU,71,1993
165,Scott Williams,CHI,71,1993
168,Antoine Carr,SAS,71,1993
181,Anthony Bonner,SAC,70,1993
185,Chris Gatling,GSW,70,1993
183,Greg Anthony,NYK,70,1993
182,Thurl Bailey,MIN,70,1993
184,Michael Adams,WSB,70,1993
180,Drazen Petrovic,NJN,70,1993
179,Sean Elliott,SAS,70,1993
178,Danny Schayes,MIL,70,1993
177,Jud Buechler,GSW,70,1993
176,Mike Iuzzolino,DAL,70,1993
186,Keith Askins,MIA,69,1993
187,Spud Webb,SAC,69,1993
188,Ron Anderson,PHI,69,1993
189,Rod Higgins,SAC,69,1993
190,Kendall Gill,CHH,69,1993
191,Dana Barros,SEA,69,1993
192,Trent Tucker,CHI,69,1993
193,LaBradford Smith,WSB,69,1993
194,Lionel Simmons,SAC,69,1993
197,Rafael Addison,NJN,68,1993
198,Brian Shaw,MIA,68,1993
195,Brent Price,WSB,68,1993
196,Brian Howard,DAL,68,1993
201,Kurt Rambis,SAC,67,1993
202,Hot Rod Williams,CLE,67,1993
199,Olden Polynice,DET,67,1993
200,Charles Jones,WSB,67,1993
206,Winston Garland,HOU,66,1993
207,Tim Hardaway,GSW,66,1993
203,Frank Brickowski,MIL,66,1993
205,Larry Smith,SAS,66,1993
204,J.R. Reid,SAS,66,1993
208,Danny Young,DET,65,1993
209,Duane Cooper,LAL,65,1993
210,Jerome Kersey,POR,65,1993
211,Randy White,DAL,64,1993
213,David Wood,SAS,64,1993
214,Rodney McCray,CHI,64,1993
215,Greg Kite,ORL,64,1993
216,Mark Eaton,UTA,64,1993
217,Johnny Newman,CHH,64,1993
212,Vincent Askew,SEA,64,1993
218,LaSalle Thompson,IND,63,1993
219,Alaa Abdelnaby,BOS,63,1993
220,Bill Cartwright,CHI,63,1993
222,Don MacLean,WSB,62,1993
223,Derek Harper,DAL,62,1993
221,Dennis Rodman,DET,62,1993
225,Doug Smith,DAL,61,1993
224,Lance Blanks,MIN,61,1993
226,Gary Plummer,DEN,60,1993
227,Rex Chapman,WSB,60,1993
228,Rolando Blackman,NYK,60,1993
229,Walt Williams,SAC,59,1993
230,John Paxson,CHI,59,1993
231,Pete Chilcutt,SAC,59,1993
234,Tony Campbell,NYK,58,1993
235,Malik Sealy,IND,58,1993
233,Byron Scott,LAL,58,1993
232,Manute Bol,PHI,58,1993
236,Kenny Williams,IND,57,1993
237,Gerald Glass,DET,56,1993
238,Oliver Miller,PHO,56,1993
239,Herb Williams,NYK,55,1993
240,Kevin Brooks,DEN,55,1993
241,Duane Causwell,SAC,55,1993
242,Luc Longley,MIN,55,1993
243,Tony Smith,LAL,55,1993
244,Kenny Anderson,NJN,55,1993
245,Dennis Scott,ORL,54,1993
246,Brad Sellers,MIN,54,1993
249,Mike Sanders,CLE,53,1993
247,Dexter Cambridge,DAL,53,1993
248,Steve Henson,ATL,53,1993
251,Sleepy Floyd,HOU,52,1993
252,James Edwards,LAL,52,1993
253,Litterial Green,ORL,52,1993
250,Negele Knight,PHO,52,1993
254,John Salley,MIA,51,1993
255,Mark Aguirre,DET,51,1993
256,Hubert Davis,NYK,50,1993
257,Orlando Woolridge,DET,50,1993
261,Pervis Ellison,WSB,49,1993
263,Stephen Howard,UTA,49,1993
262,Sam Perkins,LAL,49,1993
258,Travis Mays,ATL,49,1993
260,Kevin Johnson,PHO,49,1993
259,Clyde Drexler,POR,49,1993
268,Tracy Murray,POR,48,1993
271,Charles Shackleford,PHI,48,1993
270,Todd Lichti,DEN,48,1993
269,Mark Macon,DEN,48,1993
272,Richard Dumas,PHO,48,1993
267,Steve Smith,MIA,48,1993
266,Matt Geiger,MIA,48,1993
265,Jeff Grayer,GSW,48,1993
264,Tate George,NJN,48,1993
273,Steve Kerr,ORL,47,1993
274,Jon Barry,MIL,47,1993
275,Isaac Austin,UTA,46,1993
276,Marty Conlon,SAC,46,1993
277,Chris Mullin,GSW,46,1993
278,Doug Overton,WSB,45,1993
279,Mitch Richmond,SAC,45,1993
280,Elmore Spencer,LAC,44,1993
282,Marlon Maxey,MIN,43,1993
281,Greg Dreiling,IND,43,1993
283,Tree Rollins,HOU,42,1993
284,Dave Johnson,POR,42,1993
285,Randy Woods,LAC,41,1993
286,Gerald Paddio,SEA,41,1993
287,Kiki Vandeweghe,LAC,41,1993
288,John Battle,CLE,41,1993
289,Kevin Lynch,CHH,40,1993
290,Kevin Edwards,MIA,40,1993
291,John Crotty,UTA,40,1993
292,Alec Kessler,MIA,40,1993
293,Sam Mack,SAS,40,1993
296,Tracy Moore,DAL,39,1993
297,Kennard Winchester,HOU,39,1993
294,Bryant Stith,DEN,39,1993
295,Alvin Robertson,MIL,39,1993
298,Willie Anderson,SAS,38,1993
299,Billy Owens,GSW,37,1993
300,Maurice Cheeks,NJN,35,1993
301,Corey Williams,CHI,35,1993
302,Tom Hammonds,DEN,35,1993
303,Mark Randall,DET,35,1993
304,Jaren Jackson,LAC,34,1993
305,Mike Gminski,CHH,34,1993
307,Greg Foster,ATL,33,1993
308,Morlon Wiley,DAL,33,1993
306,Melvin Newbern,DET,33,1993
309,Bernard King,NJN,32,1993
310,Jay Guidinger,CLE,32,1993
311,Jerrod Mustaf,PHO,32,1993
312,Benoit Benjamin,SEA,31,1993
313,Lester Conner,LAC,31,1993
314,Bobby Phills,CLE,31,1993
315,Sarunas Marciulionis,GSW,30,1993
316,Ed Nealy,GSW,30,1993
317,Tim Legler,DAL,30,1993
318,Tim Kempton,PHO,30,1993
320,Steve Scheffler,SEA,29,1993
319,Sean Higgins,GSW,29,1993
321,Robert Werdann,DEN,28,1993
322,Jim Jackson,DAL,28,1993
323,Darrell Walker,CHI,28,1993
324,Alex Blackwell,LAL,27,1993
325,Eddie Lee Wilkins,PHI,26,1993
326,Willie Burton,MIA,26,1993
327,Isaiah Morris,DET,25,1993
328,Sidney Green,CHH,24,1993
332,Doug Christie,LAL,23,1993
331,Reggie Smith,POR,23,1993
330,Steve Bardo,DAL,23,1993
329,Derek Strong,MIL,23,1993
333,Blair Rasmussen,ATL,22,1993
334,Lorenzo Williams,BOS,22,1993
335,Joe Wolf,POR,21,1993
336,Terry Catledge,ORL,21,1993
337,Jerome Lane,CLE,21,1993
338,Bison Dele,ORL,21,1993
339,Alton Lister,GSW,20,1993
340,Walter Palmer,DAL,20,1993
341,Radisav Curcic,DAL,20,1993
342,Paul Pressey,GSW,18,1993
343,Andre Spencer,GSW,17,1993
344,William Bedford,SAS,16,1993
345,Eric Anderson,NYK,16,1993
346,Delaney Rudd,POR,15,1993
347,Gundars Vetra,MIN,13,1993
348,Sean Green,IND,13,1993
349,Kenny Payne,PHI,13,1993
350,Randy Breuer,ATL,12,1993
351,Mark Acres,WSB,12,1993
352,Jayson Williams,NJN,12,1993
353,Moses Malone,MIL,11,1993
354,Jeff Ruland,DET,11,1993
356,Alex Stivrins,PHO,10,1993
355,John Bagley,BOS,10,1993
357,Marcus Webb,BOS,9,1993
358,Bo Kimble,NYK,9,1993
359,Chris Corchiani,ORL,9,1993
360,Lamont Strothers,DAL,9,1993
361,Jeff Sanders,ATL,9,1993
362,Henry James,SAC,8,1993
363,Anthony Pullard,MIL,8,1993
364,Keith Jennings,GSW,8,1993
365,Terry Cummings,SAS,8,1993
368,Bart Kofoed,BOS,7,1993
367,Ed Pinckney,BOS,7,1993
366,Joe Courtney,GSW,7,1993
370,Jo Jo English,CHI,6,1993
369,James Donaldson,UTA,6,1993
371,Pat Durham,GSW,5,1993
372,Dwayne Schintzius,NJN,5,1993
373,Doug Lee,NJN,5,1993
377,Byron Irvin,WSB,4,1993
380,Duane Washington,LAC,4,1993
378,Matt Othick,SAS,4,1993
379,Steve Burtt,WSB,4,1993
376,Howard Wright,ORL,4,1993
375,Larry Robinson,WSB,4,1993
374,Thomas Jordan,PHI,4,1993
381,Stan Kimbrough,SAC,3,1993
382,Dan O'Sullivan,NJN,3,1993
383,Alan Ogg,MIL,3,1993
384,Rich King,SEA,3,1993
385,Kenny Battle,BOS,3,1993
386,Terry Teagle,HOU,2,1993
387,Dave Hoppen,NJN,2,1993
388,Barry Stevens,GSW,2,1993
389,Ricky Blanton,CHI,2,1993
