,Player,Tm,G,Year
161,Harold Ellis,LAC,69,1995
158,Latrell Sprewell,GSW,69,1995
165,Bobby Hurley,SAC,68,1995
167,Xavier McDaniel,BOS,68,1995
166,Bimbo Coles,MIA,68,1995
164,Corie Blount,CHI,68,1995
163,Charles Barkley,PHO,68,1995
162,Pete Chilcutt,HOU,68,1995
169,Mark West,DET,67,1995
170,Khalid Reeves,MIA,67,1995
171,Joe Dumars,DET,67,1995
172,Sam Bowie,LAL,67,1995
173,Terrell Brandon,CLE,67,1995
168,Randy Brown,SAC,67,1995
174,Sarunas Marciulionis,SEA,66,1995
175,Dino Radja,BOS,66,1995
176,Clifford Rozier,GSW,66,1995
179,Scott Burrell,CHH,65,1995
181,Kevin Willis,MIA,65,1995
180,Wayman Tisdale,PHO,65,1995
178,Sherman Douglas,BOS,65,1995
177,Juwan Howard,WSB,65,1995
182,Ervin Johnson,SEA,64,1995
183,Eddie Jones,LAL,64,1995
184,Derrick Alston,PHI,64,1995
185,Vernon Maxwell,HOU,64,1995
186,Oliver Miller,DET,64,1995
187,Robert Horry,HOU,64,1995
188,Chris Smith,MIN,64,1995
189,Rod Strickland,POR,64,1995
195,Joe Wolf,CHH,63,1995
194,Bryon Russell,UTA,63,1995
193,Jerome Kersey,POR,63,1995
192,Doug Smith,DAL,63,1995
191,Greg Minor,BOS,63,1995
190,Bison Dele,DEN,63,1995
196,Tim Hardaway,GSW,62,1995
197,Jon Koncak,ATL,62,1995
198,Ed Pinckney,MIL,62,1995
199,Dennis Scott,ORL,62,1995
200,Anthony Tucker,WSB,62,1995
201,Scott Skiles,WSB,62,1995
202,Randy Woods,LAC,62,1995
206,Greg Anthony,NYK,61,1995
208,Carl Herrera,HOU,61,1995
207,Tony Smith,LAL,61,1995
203,Brad Lohaus,MIA,61,1995
205,Benoit Benjamin,NJN,61,1995
204,Greg Foster,MIN,61,1995
209,Jamie Watson,UTA,60,1995
211,Alton Lister,MIL,60,1995
212,Malik Sealy,LAC,60,1995
210,Doc Rivers,SAS,60,1995
213,Dickey Simpkins,CHI,59,1995
214,Antonio Harvey,LAL,59,1995
215,Pat Durham,MIN,59,1995
216,Sedale Threatt,LAL,59,1995
221,Rick Mahorn,NJN,58,1995
224,Greg Dreiling,CLE,58,1995
223,Tony Dumas,DAL,58,1995
222,Cedric Ceballos,LAL,58,1995
220,Chris Gatling,GSW,58,1995
218,Duane Causwell,SAC,58,1995
217,Lionel Simmons,SAC,58,1995
219,Anthony Bonner,NYK,58,1995
225,Sean Higgins,NJN,57,1995
226,Cliff Levingston,DEN,57,1995
227,Jud Buechler,CHI,57,1995
228,Eric Leckner,DET,57,1995
229,Steve Colter,CLE,57,1995
232,Herb Williams,NYK,56,1995
233,Derrick Coleman,NJN,56,1995
231,George Lynch,LAL,56,1995
230,Duane Ferrell,IND,56,1995
234,Roy Tarpley,DAL,55,1995
235,Luc Longley,CHI,55,1995
236,B.J. Tyler,PHI,55,1995
237,Mark Macon,DET,55,1995
238,Pervis Ellison,BOS,55,1995
239,Vern Fleming,IND,55,1995
240,Jim McIlvaine,WSB,55,1995
241,Ledell Eackles,MIA,54,1995
242,Chris Webber,WSB,54,1995
243,Donald Hodge,DAL,54,1995
247,Chris Childs,NJN,53,1995
248,Willie Burton,PHI,53,1995
245,Bill Curley,DET,53,1995
246,Rick Fox,BOS,53,1995
244,Greg Sutton,CHH,53,1995
249,David Wingate,CHH,52,1995
250,Jon Barry,MIL,52,1995
251,Tree Rollins,ORL,51,1995
252,David Wesley,BOS,51,1995
253,Alaa Abdelnaby,SAC,51,1995
254,Jim Jackson,DAL,51,1995
255,Greg Anderson,ATL,51,1995
259,Greg Graham,PHI,50,1995
261,Keith Askins,MIA,50,1995
260,Stacey King,MIN,50,1995
256,Johnny Dawkins,DET,50,1995
258,Victor Alexander,GSW,50,1995
257,Charles Oakley,NYK,50,1995
262,Dennis Rodman,SAS,49,1995
263,Trevor Ruffin,PHO,49,1995
264,Carlos Rogers,GSW,49,1995
265,Craig Ehlo,ATL,49,1995
266,Jeff Turner,ORL,49,1995
267,Mark Bryant,POR,49,1995
268,Mark Price,CLE,48,1995
269,Sleepy Floyd,NJN,48,1995
271,Jeff Grayer,PHI,47,1995
270,Kevin Johnson,PHO,47,1995
272,Terry Davis,DAL,46,1995
273,Anthony Miller,LAL,46,1995
274,Darrin Hancock,CHH,46,1995
275,Danny Manning,PHO,46,1995
276,Eric Mobley,MIL,46,1995
277,Harold Miner,MIA,45,1995
278,Aaron McKie,POR,45,1995
279,Rex Chapman,WSB,45,1995
280,Antonio Davis,IND,44,1995
281,Negele Knight,DET,44,1995
283,James Donaldson,UTA,43,1995
282,Dwayne Schintzius,NJN,43,1995
285,Lindsey Hunter,DET,42,1995
286,George McCloud,DAL,42,1995
287,Robert Pack,DEN,42,1995
288,Tim Perry,PHI,42,1995
284,Tim Breaux,HOU,42,1995
289,Chucky Brown,HOU,41,1995
290,Monty Williams,NYK,41,1995
291,Dwayne Morton,GSW,41,1995
292,Clyde Drexler,POR,41,1995
296,Larry Stewart,WSB,40,1995
297,Eric Riley,LAC,40,1995
294,Kevin Duckworth,WSB,40,1995
295,Donyell Marshall,MIN,40,1995
293,Tom Gugliotta,GSW,40,1995
298,Byron Houston,SEA,39,1995
299,Don MacLean,WSB,39,1995
300,Morlon Wiley,DAL,38,1995
301,LaSalle Thompson,IND,38,1995
302,Brooks Thompson,ORL,38,1995
303,Doug Edwards,ATL,38,1995
304,Willie Anderson,SAS,38,1995
307,Ryan Lorthridge,GSW,37,1995
306,Zan Tabak,HOU,37,1995
305,Steve Henson,POR,37,1995
310,Blue Edwards,UTA,36,1995
308,Otis Thorpe,HOU,36,1995
309,Rony Seikaly,GSW,36,1995
311,Terry Porter,POR,35,1995
312,Darrick Martin,MIN,34,1995
313,Felton Spencer,UTA,34,1995
314,Howard Eisley,MIN,34,1995
315,Ivano Newbill,DET,34,1995
316,John Williams,IND,34,1995
317,Gary Grant,LAC,33,1995
318,Scott Brooks,DAL,31,1995
319,Jack Haley,SAS,31,1995
321,Henry Turner,SAC,30,1995
320,Acie Earl,BOS,30,1995
322,Tracy Murray,POR,29,1995
323,Bill Cartwright,SEA,29,1995
324,Michael Adams,CHH,29,1995
325,James Edwards,POR,28,1995
326,John Battle,CLE,28,1995
327,Mike Brown,MIN,27,1995
328,Ricky Pierce,GSW,27,1995
329,Ennis Whatley,ATL,27,1995
331,Kurt Rambis,LAL,26,1995
330,Matt Fish,LAC,26,1995
332,Chris Whitney,SAS,25,1995
333,Chris Mullin,GSW,25,1995
334,Reggie Slater,DEN,25,1995
335,Lloyd Daniels,LAL,25,1995
336,Tim Legler,GSW,24,1995
337,Jim Les,ATL,24,1995
338,Kenny Walker,WSB,24,1995
339,Julius Nwosu,SAS,23,1995
340,Doug Lee,SAC,22,1995
344,Fred Roberts,CLE,21,1995
343,Kenny Gattison,CHH,21,1995
342,Charles Shackleford,MIN,21,1995
341,Jaren Jackson,PHI,21,1995
345,Dontonio Wingfield,SEA,20,1995
346,Larry Krystkowiak,CHI,19,1995
347,Jeff Malone,PHI,19,1995
348,Elmore Spencer,LAC,19,1995
349,Walter Bond,UTA,18,1995
350,Steve Scheffler,SEA,18,1995
351,Michael Jordan,CHI,17,1995
352,Moses Malone,SAS,17,1995
353,Andres Guibert,MIN,17,1995
355,Richard Dumas,PHO,15,1995
356,Trevor Wilson,SAC,15,1995
354,Aaron Williams,MIL,15,1995
359,Kevin Pritchard,MIA,14,1995
357,Greg Grant,DEN,14,1995
358,Kevin Edwards,NJN,14,1995
361,Antonio Lang,PHO,12,1995
362,Doug Christie,NYK,12,1995
360,Jay Humphries,UTA,12,1995
363,Corey Gaines,PHI,11,1995
364,Askia Jones,MIN,11,1995
368,Jerome Harmon,PHI,10,1995
367,Tom Tolbert,CHH,10,1995
366,Sergei Bazarevich,ATL,10,1995
365,Charlie Ward,NYK,10,1995
370,Aaron Swinson,PHO,9,1995
371,Greg Kite,IND,9,1995
369,James Blackwell,BOS,9,1995
372,Jo Jo English,CHI,8,1995
373,Mark Randall,DEN,8,1995
374,Adrian Caldwell,HOU,7,1995
375,Corey Crowder,SAS,7,1995
376,Danny Young,MIL,7,1995
377,Gerald Madkins,CLE,7,1995
380,Randolph Keys,LAL,6,1995
381,LaPhonso Ellis,DEN,6,1995
379,Mike Peplowski,DET,6,1995
378,Brian Oliver,WSB,6,1995
382,Manute Bol,GSW,5,1995
383,Rod Higgins,GSW,5,1995
384,Fred Vinson,ATL,5,1995
385,Alphonso Ford,PHI,5,1995
386,Mark Strickland,IND,4,1995
387,Elmer Bennett,CLE,4,1995
392,Keith Tower,ORL,3,1995
395,Tony Harris,BOS,3,1995
394,Tate George,MIL,3,1995
393,Eldridge Recasner,DEN,3,1995
391,Charles Jones,HOU,3,1995
390,Darrell Armstrong,ORL,3,1995
389,Tony Bennett,CHH,3,1995
388,Derrick Phelps,SAC,3,1995
396,Lester Conner,LAL,2,1995
397,Tony Dawson,BOS,2,1995
398,Darnell Mee,DEN,2,1995
399,Rich King,SEA,2,1995
400,Tom Hovasse,ATL,2,1995
401,Ron Grandison,NYK,2,1995
402,Yinka Dare,NJN,1,1995
403,Micheal Williams,MIN,1,1995
404,Bob Martin,LAC,1,1995
405,Geert Hammink,ORL,1,1995
