,Player,Tm,G,Year,ID
128,Elvin Hayes,HOU,82,1982,hayesel01
293,Jeff Ruland,WSB,82,1982,rulanje01
312,Jim Spanarkel,DAL,82,1982,spanaji01
32,Allan Bristow,DAL,82,1982,bristal01
309,Randy Smith,NYK,82,1982,smithra01
34,Michael Brooks,SDC,82,1982,brookmi01
35,Fred Brown,SEA,82,1982,brownfr01
36,Rickey Brown,GSW,82,1982,brownri01
75,Johnny Davis,IND,82,1982,davisjo01
109,Artis Gilmore,CHI,82,1982,gilmoar01
296,Danny Schayes,UTA,82,1982,schayda01
43,Don Buse,IND,82,1982,busedo01
280,Micheal Ray Richardson,NYK,82,1982,richami01
318,Reggie Theus,CHI,82,1982,theusre01
96,Alex English,DEN,82,1982,englial01
90,T.R. Dunn,DEN,82,1982,dunntr01
58,Darwin Cook,NJN,82,1982,cookda01
269,Ben Poquette,UTA,82,1982,poquebe01
264,Jim Paxson,POR,82,1982,paxsoji02
83,James Donaldson,SEA,82,1982,donalja01
64,Dave Corzine,SAS,82,1982,corzida01
255,Norm Nixon,LAL,82,1982,nixonno01
221,Kyle Macy,PHO,82,1982,macyky01
233,Kevin McHale,BOS,82,1982,mchalke01
313,Rory Sparrow,ATL,82,1982,sparrro01
302,Jack Sikma,SEA,82,1982,sikmaja01
73,Brad Davis,DAL,82,1982,davisbr01
133,Gerald Henderson,BOS,82,1982,hendege01
340,Marvin Webster,NYK,82,1982,webstma01
124,James Hardy,UTA,82,1982,hardyja01
347,Jamaal Wilkes,LAL,82,1982,wilkeja01
349,Jeff Wilkins,UTA,82,1982,wilkije01
350,Buck Williams,NJN,82,1982,willibu01
355,Herb Williams,IND,82,1982,willihe01
332,Kiki Vandeweghe,DEN,82,1982,vandeki01
356,Ray Williams,NJN,82,1982,willira01
330,Darnell Valentine,POR,82,1982,valenda01
20,Rolando Blackman,DAL,82,1982,blackro01
329,Terry Tyler,DET,82,1982,tylerte01
327,Kelly Tripucka,DET,82,1982,tripuke01
114,Dave Greenwood,CHI,82,1982,greenda01
223,Moses Malone,HOU,81,1982,malonmo01
