,Player,Tm,G,Year
87,Jeff Green,OKC,78,2009
85,Rudy Fernandez,POR,78,2009
84,Brandon Roy,POR,78,2009
88,Jason Maxiell,DET,78,2009
103,Nene Hilario,DEN,77,2009
109,Keyon Dooling,NJN,77,2009
108,Chauncey Billups,DEN,77,2009
107,Zaza Pachulia,ATL,77,2009
106,C.J. Watson,GSW,77,2009
105,Tony Battie,ORL,77,2009
104,Yao Ming,HOU,77,2009
102,Matt Barnes,PHO,77,2009
101,Chris Bosh,TOR,77,2009
100,George Hill,SAS,77,2009
99,Hedo Turkoglu,ORL,77,2009
98,Spencer Hawes,SAC,77,2009
97,Courtney Lee,ORL,77,2009
96,Darius Songaila,WAS,77,2009
113,Kendrick Perkins,BOS,76,2009
115,David West,NOH,76,2009
114,Lou Amundson,PHO,76,2009
112,Paul Millsap,UTA,76,2009
110,Glen Davis,BOS,76,2009
111,Darrell Arthur,MEM,76,2009
116,Brandon Rush,IND,75,2009
118,James Posey,NOH,75,2009
119,Shaquille O'Neal,PHO,75,2009
120,Daequan Cook,MIA,75,2009
121,Thaddeus Young,PHI,75,2009
122,JaVale McGee,WAS,75,2009
123,Daniel Gibson,CLE,75,2009
124,Udonis Haslem,MIA,75,2009
125,Tim Duncan,SAS,75,2009
117,Sebastian Telfair,MIN,75,2009
132,Craig Smith,MIN,74,2009
137,Kelenna Azubuike,GSW,74,2009
136,T.J. Ford,IND,74,2009
135,Jeff Foster,IND,74,2009
134,Steve Nash,PHO,74,2009
133,Wally Szczerbiak,CLE,74,2009
127,Kevin Durant,OKC,74,2009
131,Jarvis Hayes,NJN,74,2009
130,Arron Afflalo,DET,74,2009
129,Jason Terry,DAL,74,2009
128,Brevin Knight,UTA,74,2009
126,Nate Robinson,NYK,74,2009
139,Troy Murphy,IND,73,2009
140,Beno Udrih,SAC,73,2009
138,Mike Miller,MIN,73,2009
141,D.J. Augustin,CHA,72,2009
142,Quentin Richardson,NYK,72,2009
143,Luke Ridnour,MIL,72,2009
144,Tony Parker,SAS,72,2009
145,C.J. Miles,UTA,72,2009
146,Roko Ukic,TOR,72,2009
147,Mehmet Okur,UTA,72,2009
153,Nick Collison,OKC,71,2009
157,Bobby Simmons,NJN,71,2009
156,Chris Andersen,DEN,71,2009
155,Chuck Hayes,HOU,71,2009
154,Steve Novak,LAC,71,2009
152,Al Thornton,LAC,71,2009
151,Bobby Jackson,SAC,71,2009
150,Gerald Wallace,CHA,71,2009
149,Andray Blatche,WAS,71,2009
148,Royal Ivey,PHI,71,2009
158,Leon Powe,BOS,70,2009
159,Roy Hibbert,IND,70,2009
160,Rasho Nesterovic,IND,70,2009
161,Hilton Armstrong,NOH,70,2009
162,Charlie Bell,MIL,70,2009
163,Leandro Barbosa,PHO,70,2009
164,Randy Foye,MIN,70,2009
167,Devin Harris,NJN,69,2009
169,Josh Smith,ATL,69,2009
168,Carl Landry,HOU,69,2009
166,Steve Blake,POR,69,2009
165,Metta World Peace,HOU,69,2009
170,Quinton Ross,MEM,68,2009
171,Al Harrington,NYK,68,2009
172,Earl Watson,OKC,68,2009
173,Deron Williams,UTA,68,2009
174,Jose Calderon,TOR,68,2009
179,Andrei Kirilenko,UTA,67,2009
183,Danny Granger,IND,67,2009
182,Rodney Carney,MIN,67,2009
181,Richard Hamilton,DET,67,2009
180,Ime Udoka,SAS,67,2009
178,Al Horford,ATL,67,2009
177,Dan Gadzuric,MIL,67,2009
176,Anthony Morrow,GSW,67,2009
175,Caron Butler,WAS,67,2009
184,Sasha Pavlovic,CLE,66,2009
185,Chris Quinn,MIA,66,2009
186,Carmelo Anthony,DEN,66,2009
187,Ryan Anderson,NJN,66,2009
188,Kenyon Martin,DEN,66,2009
189,Rasheed Wallace,DET,66,2009
193,Antoine Wright,DAL,65,2009
196,Joel Anthony,MIA,65,2009
194,Jordan Farmar,LAL,65,2009
195,Baron Davis,LAC,65,2009
192,Luke Walton,LAL,65,2009
190,Francisco Garcia,SAC,65,2009
191,Zydrunas Ilgauskas,CLE,65,2009
197,J.J. Redick,ORL,64,2009
198,Delonte West,CLE,64,2009
199,Brian Cardinal,MIN,64,2009
204,Anthony Randolph,GSW,63,2009
207,Marcin Gortat,ORL,63,2009
206,Solomon Jones,ATL,63,2009
205,Devin Brown,NOH,63,2009
208,Channing Frye,POR,63,2009
203,Von Wafer,HOU,63,2009
201,Greg Buckner,MEM,63,2009
200,Matt Harpring,UTA,63,2009
202,Yakhouba Diawara,MIA,63,2009
212,Amir Johnson,DET,62,2009
215,Antonio McDyess,DET,62,2009
214,J.J. Hickson,CLE,62,2009
213,Marcus Camby,LAC,62,2009
211,James Singleton,DAL,62,2009
210,Andris Biedrins,GSW,62,2009
209,Josh Boone,NJN,62,2009
216,Greg Oden,POR,61,2009
217,Yi Jianlian,NJN,61,2009
218,Antonio Daniels,NOH,61,2009
219,Peja Stojakovic,NOH,61,2009
220,Darko Milicic,MEM,61,2009
221,Marvin Williams,ATL,61,2009
224,Josh Powell,LAL,60,2009
225,Robin Lopez,PHO,60,2009
222,Sean Marks,NOH,60,2009
223,Shane Battier,HOU,60,2009
227,Francisco Elson,MIL,59,2009
228,Stephen Jackson,GSW,59,2009
229,Walter Herrmann,DET,59,2009
230,Boris Diaw,CHA,59,2009
226,Joe Alexander,MIL,59,2009
231,Jason Richardson,PHO,58,2009
232,Kwame Brown,DET,58,2009
233,Will Bynum,DET,57,2009
234,Kevin Garnett,BOS,57,2009
238,Aaron Gray,CHI,56,2009
240,Javaris Crittenton,WAS,56,2009
239,Kyle Weaver,OKC,56,2009
237,Brent Barry,HOU,56,2009
236,Jared Jeffries,NYK,56,2009
235,Ben Wallace,CLE,56,2009
241,Jamaal Magloire,MIA,55,2009
242,Travis Diener,IND,55,2009
243,Acie Law,ATL,55,2009
244,Donte Greene,SAC,55,2009
245,Goran Dragic,PHO,55,2009
249,Mickael Pietrus,ORL,54,2009
251,Marquis Daniels,IND,54,2009
250,Allen Iverson,DET,54,2009
252,Fabricio Oberto,SAS,54,2009
248,Julian Wright,NOH,54,2009
246,Jamario Moon,TOR,54,2009
247,Jamal Crawford,GSW,54,2009
253,Renaldo Balkman,DEN,53,2009
254,Jerryd Bayless,POR,53,2009
255,Andres Nocioni,CHI,53,2009
256,Amar'e Stoudemire,PHO,53,2009
257,DeAndre Jordan,LAC,53,2009
258,Mario West,ATL,53,2009
259,Mike James,WAS,53,2009
260,John Salmons,SAC,53,2009
261,Trenton Hassell,NJN,53,2009
262,Marko Jaric,MEM,53,2009
265,Fred Jones,LAC,52,2009
266,Stephen Graham,IND,52,2009
264,Josh Howard,DAL,52,2009
263,Ronnie Price,UTA,52,2009
267,Kevin Martin,SAC,51,2009
268,Corey Maggette,GSW,51,2009
269,Kirk Hinrich,CHI,51,2009
270,Darnell Jackson,CLE,51,2009
271,Brian Skinner,LAC,51,2009
272,Mike Taylor,LAC,51,2009
273,Kevin Ollie,MIN,50,2009
274,Andrew Bynum,LAL,50,2009
275,Tarence Kinsey,CLE,50,2009
276,Juan Dixon,WAS,50,2009
277,Al Jefferson,MIN,50,2009
280,Kyle Lowry,MEM,49,2009
279,Luol Deng,CHI,49,2009
278,Malik Allen,MIL,49,2009
283,Jared Dudley,PHO,48,2009
281,Kosta Koufos,UTA,48,2009
282,Rafer Alston,HOU,48,2009
285,Bobby Brown,SAC,47,2009
284,Gabe Pruitt,BOS,47,2009
286,Theo Ratliff,PHI,46,2009
287,Tony Allen,BOS,46,2009
288,Vladimir Radmanovic,LAL,46,2009
289,Nenad Krstic,OKC,46,2009
290,Mikki Moore,SAC,46,2009
291,Tyson Chandler,NOH,45,2009
292,Raja Bell,CHA,45,2009
294,Adam Morrison,CHA,44,2009
295,Manu Ginobili,SAS,44,2009
293,Chris Douglas-Roberts,NJN,44,2009
296,Brad Miller,SAC,43,2009
297,Devean George,DAL,43,2009
298,Thabo Sefolosha,CHI,43,2009
299,Morris Peterson,NOH,43,2009
300,Jameer Nelson,ORL,42,2009
301,Marco Belinelli,GSW,42,2009
302,Shawn Marion,MIA,42,2009
303,DeSagana Diop,CHA,41,2009
304,Jermaine O'Neal,TOR,41,2009
305,Damien Wilkins,OKC,41,2009
307,James Jones,MIA,40,2009
306,Rob Kurz,GSW,40,2009
308,Nazr Mohammed,CHA,39,2009
310,Zach Randolph,LAC,39,2009
311,Brandan Wright,GSW,39,2009
312,Mardy Collins,LAC,39,2009
313,Juwan Howard,CHA,39,2009
314,Will Solomon,TOR,39,2009
315,Desmond Mason,OKC,39,2009
309,Brian Scalabrine,BOS,39,2009
316,Gerald Green,DAL,38,2009
317,Jake Voskuhl,TOR,38,2009
318,Carlos Boozer,UTA,37,2009
319,Chris Wilcox,OKC,37,2009
323,Ricky Davis,LAC,36,2009
324,Keith Bogans,ORL,36,2009
320,Tim Thomas,NYK,36,2009
322,Joe Smith,OKC,36,2009
321,Andrew Bogut,MIL,36,2009
325,Tracy McGrady,HOU,35,2009
326,Darius Miles,MEM,34,2009
327,Rashad McCants,MIN,34,2009
328,Matt Carroll,CHA,34,2009
329,Michael Redd,MIL,33,2009
330,Cartier Martin,CHA,33,2009
331,Josh McRoberts,IND,33,2009
332,Sean Williams,NJN,33,2009
334,Oleksiy Pecherov,WAS,32,2009
333,DeShawn Stevenson,WAS,32,2009
338,Jason Collins,MIN,31,2009
339,Alexis Ajinca,CHA,31,2009
335,Melvin Ely,NOH,31,2009
337,Chris Kaman,LAC,31,2009
336,Drew Gooden,CHI,31,2009
340,Alando Tucker,PHO,30,2009
341,Larry Hughes,CHI,30,2009
342,Shelden Williams,SAC,30,2009
343,Jacque Vaughn,SAS,30,2009
344,Tyronn Lue,MIL,30,2009
345,Shannon Brown,CHA,30,2009
346,Elton Brand,PHI,29,2009
347,Kris Humphries,TOR,29,2009
348,Henry Walker,BOS,29,2009
351,Jason Hart,LAC,28,2009
349,Danilo Gallinari,NYK,28,2009
350,Lindsey Hunter,CHI,28,2009
352,Maceo Baston,IND,27,2009
353,Ryan Hollins,DAL,27,2009
354,Eduardo Najera,NJN,27,2009
355,Johan Petro,DEN,27,2009
356,Paul Davis,LAC,27,2009
357,Patrick O'Bryant,BOS,26,2009
358,Robert Swift,OKC,26,2009
359,Etan Thomas,WAS,26,2009
360,Jarron Collins,UTA,26,2009
363,Monta Ellis,GSW,25,2009
364,Morris Almond,UTA,25,2009
362,Donyell Marshall,PHI,25,2009
361,Kareem Rush,PHI,25,2009
365,Sean May,CHA,24,2009
366,Sean Singletary,CHA,24,2009
367,Anthony Roberson,NYK,23,2009
368,Randolph Morris,ATL,23,2009
369,Stephon Marbury,BOS,23,2009
370,Didier Ilunga-Mbenga,LAL,23,2009
371,Luther Head,HOU,22,2009
372,Brian Cook,ORL,21,2009
373,Ryan Bowen,NOH,21,2009
374,Kyrylo Fesenko,UTA,21,2009
377,Maurice Ager,NJN,20,2009
378,Mark Blount,MIA,20,2009
376,Quincy Douby,SAC,20,2009
375,Malik Rose,OKC,20,2009
379,Mark Madsen,MIN,19,2009
380,Pops Mensah-Bonsu,TOR,19,2009
381,Hamed Haddadi,MEM,19,2009
382,Ike Diogu,POR,19,2009
383,Anthony Tolliver,SAS,19,2009
384,Chucky Atkins,OKC,19,2009
385,Alex Acker,LAC,18,2009
386,Damon Jones,MIL,18,2009
387,Chris Mihm,LAL,18,2009
388,Mike Dunleavy,IND,18,2009
390,Dee Brown,WAS,17,2009
389,Lorenzen Wright,CLE,17,2009
391,Thomas Gardner,ATL,16,2009
393,Othello Hunter,ATL,16,2009
392,Marcus Banks,MIA,16,2009
394,Shawne Williams,DAL,15,2009
395,Malik Hairston,SAS,15,2009
396,Corey Brewer,MIN,15,2009
397,Jermareo Davidson,GSW,14,2009
398,DeMarcus Nelson,GSW,13,2009
399,Stromile Swift,PHO,13,2009
400,Jeremy Richardson,ORL,12,2009
401,Sonny Weems,DEN,12,2009
402,Hassan Adams,TOR,12,2009
405,Michael Ruffin,POR,11,2009
406,Cuttino Mobley,LAC,11,2009
403,Cedric Simmons,CHI,11,2009
404,Austin Croshere,MIL,11,2009
407,Jawad Williams,CLE,10,2009
408,Sun Yue,LAL,10,2009
409,Shavlik Randolph,POR,10,2009
410,Cheikh Samb,LAC,10,2009
411,Jerry Stackhouse,DAL,10,2009
412,Adonal Foyle,ORL,9,2009
413,Marcus Williams,GSW,9,2009
414,Dikembe Mutombo,HOU,9,2009
418,Walter Sharpe,DET,8,2009
417,Shaun Livingston,OKC,8,2009
416,Kenny Thomas,SAC,8,2009
415,Linton Johnson,CHI,8,2009
419,D.J. White,OKC,7,2009
420,Calvin Booth,SAC,7,2009
421,Dorell Wright,MIA,6,2009
422,J.R. Giddens,BOS,6,2009
423,Eddie Gill,MIL,6,2009
424,Nathan Jawai,TOR,6,2009
425,Dontell Jefferson,CHA,6,2009
426,Dwayne Jones,CHA,6,2009
427,Brendan Haywood,WAS,6,2009
428,Mouhamed Sene,OKC,5,2009
431,Andre Brown,CHA,4,2009
430,Trey Johnson,CLE,4,2009
429,James White,HOU,4,2009
432,Desmon Farmer,SAS,3,2009
433,Eddy Curry,NYK,3,2009
434,Joey Dorsey,HOU,3,2009
435,Blake Ahearn,SAS,3,2009
436,Speedy Claxton,ATL,2,2009
437,Gilbert Arenas,WAS,2,2009
438,Joe Crawford,NYK,2,2009
439,Jerome James,NYK,2,2009
440,Demetris Nichols,CHI,2,2009
441,Courtney Sims,PHO,1,2009
442,Steven Hill,OKC,1,2009
443,Martell Webster,POR,1,2009
