,Player,Tm,G,Year
92,Greg Minor,BOS,78,1996
91,Brian Grant,SAC,78,1996
90,Tom Gugliotta,MIN,78,1996
89,Latrell Sprewell,GSW,78,1996
110,Alvin Robertson,TOR,77,1996
109,Stacey Augmon,ATL,77,1996
107,Bryant Reeves,VAN,77,1996
111,Nick Anderson,ORL,77,1996
108,Haywoode Workman,IND,77,1996
106,Lamond Murray,LAC,77,1996
101,Tim Legler,WSB,77,1996
104,Scottie Pippen,CHI,77,1996
103,Vern Fleming,NJN,77,1996
102,Sean Elliott,SAS,77,1996
105,Matt Geiger,CHH,77,1996
117,Reggie Miller,IND,76,1996
121,Ricky Pierce,IND,76,1996
119,George Lynch,LAL,76,1996
118,Antonio McDyess,DEN,76,1996
120,Gheorghe Muresan,WSB,76,1996
116,Oliver Miller,TOR,76,1996
115,Harvey Grant,POR,76,1996
114,Jerome Kersey,GSW,76,1996
113,Patrick Ewing,NYK,76,1996
112,James Robinson,POR,76,1996
122,Terrell Brandon,CLE,75,1996
123,Keith Askins,MIA,75,1996
124,Brian Shaw,ORL,75,1996
125,Vernon Maxwell,PHI,75,1996
126,Isaiah Rider,MIN,75,1996
127,Derrick McKey,IND,75,1996
128,Theo Ratliff,DET,75,1996
133,Robert Parish,CHH,74,1996
137,Marty Conlon,MIL,74,1996
136,Hubert Davis,NYK,74,1996
135,Pete Chilcutt,HOU,74,1996
134,Kurt Thomas,MIA,74,1996
129,Jud Buechler,CHI,74,1996
131,Nick Van Exel,LAL,74,1996
130,Dikembe Mutombo,DEN,74,1996
132,Anthony Bowie,ORL,74,1996
138,Anthony Peeler,LAL,73,1996
139,Greg Foster,UTA,73,1996
140,Derrick Alston,PHI,73,1996
141,Arvydas Sabonis,POR,73,1996
142,Duane Causwell,SAC,73,1996
143,Doug West,MIN,73,1996
147,Bobby Phills,CLE,72,1996
148,Jerry Stackhouse,PHI,72,1996
146,Hakeem Olajuwon,HOU,72,1996
145,Loren Meyer,DAL,72,1996
144,Bobby Hurley,SAC,72,1996
149,Todd Day,BOS,71,1996
150,Tom Hammonds,DEN,71,1996
151,Mark Bryant,HOU,71,1996
152,Bill Wennington,CHI,71,1996
153,Robert Horry,HOU,71,1996
154,Felton Spencer,UTA,71,1996
155,Charles Barkley,PHO,71,1996
156,Anthony Avent,VAN,71,1996
157,George Zidek,CHH,71,1996
161,Calbert Cheaney,WSB,70,1996
163,Damon Stoudamire,TOR,70,1996
162,Eddie Jones,LAL,70,1996
159,Benoit Benjamin,MIL,70,1996
160,Buck Williams,POR,70,1996
158,Alonzo Mourning,MIA,70,1996
164,Gary Trent,POR,69,1996
169,Pervis Ellison,BOS,69,1996
171,Scott Brooks,DAL,69,1996
170,Don Reid,DET,69,1996
165,Greg Anthony,VAN,69,1996
168,Sherman Douglas,MIL,69,1996
166,Vincent Askew,SEA,69,1996
167,Randolph Keys,MIL,69,1996
174,Jon Barry,GSW,68,1996
175,Randy Brown,CHI,68,1996
173,Kenny Smith,HOU,68,1996
172,Popeye Jones,DAL,68,1996
176,Tony Dumas,DAL,67,1996
177,Rodney Rogers,LAC,67,1996
179,Rod Strickland,POR,67,1996
180,Zan Tabak,TOR,67,1996
181,Joe Dumars,DET,67,1996
182,Shawn Bradley,NJN,67,1996
178,Jon Koncak,ORL,67,1996
183,Chris Morris,UTA,66,1996
188,Rasheed Wallace,WSB,65,1996
190,Dee Brown,BOS,65,1996
189,Howard Eisley,UTA,65,1996
186,Michael Smith,SAC,65,1996
187,Eric Piatkowski,LAC,65,1996
184,Lorenzo Williams,DAL,65,1996
185,Bison Dele,LAC,65,1996
191,Donald Royal,ORL,64,1996
193,Dennis Rodman,CHI,64,1996
194,Rony Seikaly,GSW,64,1996
195,Eric Murdock,VAN,64,1996
196,Cherokee Parks,DAL,64,1996
197,Ed O'Bannon,NJN,64,1996
192,Eric Williams,BOS,64,1996
203,Wayman Tisdale,PHO,63,1996
207,Horace Grant,ORL,63,1996
206,Pooh Richardson,LAC,63,1996
205,Rik Smits,IND,63,1996
204,Frank Brickowski,SEA,63,1996
200,Darrin Hancock,CHH,63,1996
202,Joe Wolf,ORL,63,1996
201,Derek Strong,LAL,63,1996
199,Eldridge Recasner,HOU,63,1996
198,Detlef Schrempf,SEA,63,1996
215,Luc Longley,CHI,62,1996
212,Donyell Marshall,GSW,62,1996
216,Eddie Johnson,IND,62,1996
213,Charlie Ward,NYK,62,1996
214,Hot Rod Williams,PHO,62,1996
211,Jimmy King,TOR,62,1996
208,Malik Sealy,LAC,62,1996
210,Bob McCann,WSB,62,1996
209,Shawn Respert,MIL,62,1996
218,Trevor Ruffin,PHI,61,1996
219,Eric Montross,BOS,61,1996
220,Mitchell Butler,WSB,61,1996
221,Sam Cassell,HOU,61,1996
222,Lucious Harris,DAL,61,1996
217,Junior Burrough,BOS,61,1996
225,David Wingate,SEA,60,1996
226,Dickey Simpkins,CHI,60,1996
224,Chris Carr,PHO,60,1996
223,Cory Alexander,SAS,60,1996
227,Clifford Rozier,GSW,59,1996
229,Travis Best,IND,59,1996
228,Bryon Russell,UTA,59,1996
230,Yinka Dare,NJN,58,1996
231,John Crotty,CLE,58,1996
232,Alton Lister,BOS,57,1996
233,Greg Ostertag,UTA,57,1996
234,Mark Davis,MIN,57,1996
235,Jason Caffey,CHI,57,1996
236,Corie Blount,LAL,57,1996
237,Mahmoud Abdul-Rauf,DEN,57,1996
241,Don MacLean,DEN,56,1996
242,Rex Chapman,MIA,56,1996
239,Kevin Johnson,PHO,56,1996
240,Carlos Rogers,TOR,56,1996
238,Joe Kleine,PHO,56,1996
243,Doug Overton,DEN,55,1996
244,Nate McMillan,SEA,55,1996
245,Ledell Eackles,WSB,55,1996
246,Chris Mullin,GSW,55,1996
247,Shaquille O'Neal,ORL,54,1996
248,Duane Ferrell,IND,54,1996
249,Lionel Simmons,SAC,54,1996
250,Ashraf Amaya,VAN,54,1996
251,Tim Breaux,HOU,54,1996
255,Sarunas Marciulionis,SAC,53,1996
257,Dino Radja,BOS,53,1996
256,Corliss Williamson,SAC,53,1996
253,Rafael Addison,CHH,53,1996
254,Charles Oakley,NYK,53,1996
252,Marques Bragg,MIN,53,1996
258,Tim Hardaway,GSW,52,1996
259,Clyde Drexler,HOU,52,1996
260,Bimbo Coles,MIA,52,1996
261,Reggie Williams,DEN,52,1996
262,Stanley Roberts,LAC,51,1996
263,Adrian Caldwell,IND,51,1996
264,Andrew Lang,ATL,51,1996
265,Spud Webb,ATL,51,1996
266,Rick Mahorn,NJN,50,1996
267,Willie Anderson,TOR,49,1996
269,Tyrone Corbin,SAC,49,1996
270,Lou Roe,DET,49,1996
268,Sean Rooks,MIN,49,1996
271,Kevin Willis,MIA,47,1996
272,Gary Grant,NYK,47,1996
273,Mark West,DET,47,1996
274,Chris Gatling,GSW,47,1996
275,Ed Pinckney,TOR,47,1996
276,Matt Bullard,ATL,46,1996
277,Greg Anderson,SAS,46,1996
278,Sharone Wright,PHI,46,1996
279,Charles Jones,HOU,46,1996
282,Mario Elie,HOU,45,1996
283,Greg Graham,NJN,45,1996
280,Walt Williams,SAC,45,1996
281,LaPhonso Ellis,DEN,45,1996
284,Dontonio Wingfield,POR,44,1996
285,Kevin Gamble,MIA,44,1996
286,Lawrence Moten,VAN,44,1996
287,Christian Laettner,MIN,44,1996
288,Sean Higgins,PHI,44,1996
289,Tyrone Hill,CLE,44,1996
290,LaSalle Thompson,PHI,44,1996
291,Carl Herrera,SAS,44,1996
294,Eric Snow,SEA,43,1996
293,Rumeal Robinson,POR,43,1996
292,Herb Williams,NYK,43,1996
295,Acie Earl,TOR,42,1996
296,Anthony Goldwire,CHH,42,1996
297,Charles Smith,NYK,41,1996
298,Michael Curry,DET,41,1996
299,Antonio Lang,CLE,41,1996
300,Jerome Allen,MIN,41,1996
301,Billy Owens,MIA,40,1996
302,Richard Dumas,PHI,39,1996
303,Pete Myers,MIA,39,1996
304,Kenny Anderson,CHH,38,1996
305,Antonio Harvey,LAC,37,1996
306,David Wood,DAL,37,1996
307,Kendall Gill,CHH,36,1996
308,Darrick Martin,MIN,35,1996
309,Steve Scheffler,SEA,35,1996
310,Kevin Edwards,NJN,34,1996
311,Eric Mobley,VAN,34,1996
312,Ken Norman,ATL,34,1996
313,Donny Marshall,CLE,34,1996
314,Terrence Rencher,MIA,34,1996
315,Keith Tower,LAC,34,1996
316,Tony Smith,PHO,34,1996
323,Dwayne Schintzius,IND,33,1996
322,Danny Manning,PHO,33,1996
321,David Vaughn,ORL,33,1996
320,Rex Walters,PHI,33,1996
319,Fred Roberts,LAL,33,1996
317,Brooks Thompson,ORL,33,1996
318,J.R. Reid,NYK,33,1996
324,Danny Schayes,MIA,32,1996
327,Brad Lohaus,SAS,32,1996
325,Doug Christie,TOR,32,1996
326,Magic Johnson,LAL,32,1996
329,Robert Pack,WSB,31,1996
330,Sam Mack,HOU,31,1996
331,Doug Edwards,VAN,31,1996
328,Khalid Reeves,NJN,31,1996
335,Voshon Lenard,MIA,30,1996
334,Tony Massenburg,PHI,30,1996
333,Greg Sutton,PHI,30,1996
332,Vincenzo Esposito,TOR,30,1996
336,Rich Manning,VAN,29,1996
337,John Amaechi,CLE,28,1996
338,Gerald Wilkins,VAN,28,1996
339,Sherell Ford,SEA,28,1996
340,James Edwards,CHI,28,1996
341,Randolph Childress,POR,28,1996
342,Terry Davis,DAL,28,1996
343,Anthony Miller,LAL,27,1996
347,Jeff Malone,PHI,25,1996
348,John Salley,TOR,25,1996
346,Eric Riley,MIN,25,1996
344,Byron Houston,SAC,25,1996
345,Kenny Gattison,VAN,25,1996
349,Reggie Jordan,ATL,24,1996
350,Todd Mundt,ATL,24,1996
351,Joe Courtney,CLE,23,1996
352,Mark Macon,DET,23,1996
353,Andrew DeClercq,GSW,22,1996
354,Tim Perry,NJN,22,1996
355,Michael Adams,CHH,21,1996
356,Chris Whitney,WSB,21,1996
357,Scott Burrell,CHH,20,1996
360,Harold Miner,CLE,19,1996
361,Mario Bennett,PHO,19,1996
359,Sasha Danilovic,MIA,19,1996
358,Jerry Reynolds,MIL,19,1996
362,Eric Leckner,DET,18,1996
363,Jamal Mashburn,DAL,18,1996
364,Ron Grandison,MIA,18,1996
365,Monty Williams,SAS,17,1996
366,Doug Smith,BOS,17,1996
367,Jamie Watson,UTA,16,1996
368,Matt Fish,DEN,16,1996
369,Dell Demps,SAS,16,1996
370,Martin Lewis,TOR,16,1996
373,Logan Vander Velden,LAC,15,1996
374,Fred Hoiberg,IND,15,1996
372,Stacey King,MIA,15,1996
371,Chris Webber,WSB,15,1996
375,Rastko Cvetkovic,DEN,14,1996
376,Jeff Turner,ORL,13,1996
377,Donald Hodge,DAL,13,1996
378,Scott Williams,PHI,13,1996
379,Andy Toolson,UTA,13,1996
380,Robert Werdann,NJN,13,1996
381,Darrell Armstrong,ORL,13,1996
382,LeRon Ellis,MIA,12,1996
383,Clint McDaniel,SAC,12,1996
388,Derrick Coleman,PHI,11,1996
391,Darryl Johnson,CLE,11,1996
390,Elmore Spencer,POR,11,1996
389,Greg Grant,PHI,11,1996
386,Melvin Booker,HOU,11,1996
387,Anthony Cook,POR,11,1996
385,Jeff Webster,WSB,11,1996
384,Thomas Hamilton,BOS,11,1996
392,Scott Skiles,PHI,10,1996
393,Gerald Glass,NJN,10,1996
394,Steve Bardo,DET,9,1996
395,Mike Brown,PHI,9,1996
396,Micheal Williams,MIN,9,1996
402,Donnie Boyce,ATL,8,1996
401,Elmer Bennett,PHI,8,1996
400,Randy Woods,DEN,8,1996
399,Kevin Duckworth,MIL,8,1996
397,Tracy Moore,HOU,8,1996
398,Dwayne Whitfield,TOR,8,1996
403,Mark Price,WSB,7,1996
404,Bob Thornton,WSB,7,1996
405,Henry James,HOU,7,1996
406,Stefano Rusconi,PHO,7,1996
407,Trevor Wilson,PHI,6,1996
408,Frankie King,LAL,6,1996
409,Muggsy Bogues,CHH,6,1996
412,Mike Peplowski,MIL,5,1996
413,Dan O'Sullivan,TOR,5,1996
414,Corey Beck,CHH,5,1996
411,Howard Nathan,ATL,5,1996
410,John Coker,PHO,5,1996
415,Jaren Jackson,HOU,4,1996
416,Anthony Bonner,ORL,4,1996
417,Cuonzo Martin,VAN,4,1996
418,Alvin Heggs,HOU,4,1996
419,Robert Churchwell,GSW,4,1996
420,Reggie Slater,DEN,4,1996
421,Geert Hammink,GSW,3,1996
422,Tim Kempton,ATL,3,1996
423,Cedric Lewis,WSB,3,1996
424,Charles Claxton,BOS,3,1996
425,Kevin Pritchard,WSB,2,1996
426,Jack Haley,CHI,1,1996
427,Larry Sykes,BOS,1,1996
