,Player,Tm,G,Year,ID
272,Joe Johnson,PHO,82,2004,johnsjo02
528,Antoine Walker,DAL,82,2004,walkean02
408,Gary Payton,LAL,82,2004,paytoga01
445,Clifford Robinson,GSW,82,2004,robincl02
42,Raja Bell,UTA,82,2004,bellra01
309,Jamaal Magloire,NOH,82,2004,magloja01
388,Kevin Ollie,CLE,82,2004,ollieke01
46,Mike Bibby,SAC,82,2004,bibbymi01
321,Desmond Mason,MIL,82,2004,masonde01
440,Michael Redd,MIL,82,2004,reddmi01
52,Mark Blount,BOS,82,2004,blounma01
347,Andre Miller,DEN,82,2004,millean02
187,Devean George,LAL,82,2004,georgde01
417,Morris Peterson,TOR,82,2004,petermo01
184,Kevin Garnett,MIN,82,2004,garneke01
59,Bruce Bowen,SAS,82,2004,bowenbr01
61,Earl Boykins,DEN,82,2004,boykiea01
352,Yao Ming,HOU,82,2004,mingya01
428,Tayshaun Prince,DET,82,2004,princta01
174,Jeff Foster,IND,82,2004,fosteje01
426,James Posey,MEM,82,2004,poseyja01
364,Ronald Murray,SEA,82,2004,murraro01
169,Derek Fisher,LAL,82,2004,fishede01
485,Damon Stoudamire,POR,82,2004,stoudda01
377,Rasho Nesterovic,SAS,82,2004,nestera01
304,Raul Lopez,UTA,82,2004,lopezra01
391,Bo Outlaw,MEM,82,2004,outlabo01
124,Samuel Dalembert,PHI,82,2004,dalemsa01
266,Jared Jeffries,WAS,82,2004,jeffrja01
108,Doug Christie,SAC,82,2004,chrisdo01
260,Antawn Jamison,DAL,82,2004,jamisan01
285,Kerry Kittles,NJN,82,2004,kittlke01
10,Carmelo Anthony,DEN,82,2004,anthoca01
265,Richard Jefferson,NJN,82,2004,jefferi01
475,Latrell Sprewell,MIN,82,2004,sprewla01
5,Rafer Alston,MIA,82,2004,alstora01
275,Damon Jones,MIL,82,2004,jonesda01
473,Eric Snow,PHI,82,2004,snower01
281,Chris Kaman,LAC,82,2004,kamanch01
541,Earl Watson,MEM,81,2004,watsoea01
501,Jason Terry,ATL,81,2004,terryja01
276,Eddie Jones,MIA,81,2004,jonesed02
484,Peja Stojakovic,SAC,81,2004,stojape01
277,Fred Jones,IND,81,2004,jonesfr01
433,Zach Randolph,POR,81,2004,randoza01
530,Ben Wallace,DET,81,2004,wallabe01
115,Jarron Collins,UTA,81,2004,collija03
26,Marcus Banks,BOS,81,2004,banksma01
104,Sam Cassell,MIN,81,2004,cassesa01
227,Trenton Hassell,MIN,81,2004,hassetr01
247,Zydrunas Ilgauskas,CLE,81,2004,ilgauzy01
236,Robert Horry,SAS,81,2004,horryro01
549,Jiri Welsch,BOS,81,2004,welscji01
149,Vlade Divac,SAC,81,2004,divacvl01
240,Juwan Howard,ORL,81,2004,howarju01
253,Stephen Jackson,ATL,80,2004,jacksst02
419,Paul Pierce,BOS,80,2004,piercpa01
504,Kurt Thomas,NYK,80,2004,thomaku01
302,Rashard Lewis,SEA,80,2004,lewisra02
9,Shandon Anderson,NYK,80,2004,andersh01
250,Jim Jackson,HOU,80,2004,jacksji01
353,Cuttino Mobley,HOU,80,2004,moblecu01
517,Hedo Turkoglu,SAS,80,2004,turkohe01
386,Lamar Odom,MIA,80,2004,odomla01
120,Jamal Crawford,CHI,80,2004,crawfja01
351,Reggie Miller,IND,80,2004,millere01
81,P.J. Brown,NOH,80,2004,brownpj01
407,Sasha Pavlovic,UTA,79,2004,pavloal01
502,Etan Thomas,WAS,79,2004,thomaet01
200,Drew Gooden,ORL,79,2004,goodedr01
219,Al Harrington,IND,79,2004,harrial01
576,Corliss Williamson,DET,79,2004,willico02
256,LeBron James,CLE,79,2004,jamesle01
17,Darrell Armstrong,NOH,79,2004,armstda01
235,Fred Hoiberg,MIN,79,2004,hoibefr01
36,Shane Battier,MEM,79,2004,battish01
107,Calbert Cheaney,GSW,79,2004,cheanca01
314,Shawn Marion,PHO,79,2004,mariosh01
179,Steve Francis,HOU,79,2004,francst01
306,George Lynch,NOH,78,2004,lynchge01
376,Steve Nash,DAL,78,2004,nashst01
211,Richard Hamilton,DET,78,2004,hamilri01
284,Andrei Kirilenko,UTA,78,2004,kirilan01
186,Pau Gasol,MEM,78,2004,gasolpa01
116,Jason Collins,NJN,78,2004,collija04
254,Casey Jacobsen,PHO,78,2004,jacobca01
383,Jermaine O'Neal,IND,78,2004,onealje01
390,Greg Ostertag,UTA,78,2004,ostergr01
47,Chauncey Billups,DET,78,2004,billuch01
442,Jason Richardson,GSW,78,2004,richaja01
190,Manu Ginobili,SAS,77,2004,ginobma01
232,Nene Hilario,DEN,77,2004,hilarne01
121,Austin Croshere,IND,77,2004,croshau01
326,Walter McCarty,BOS,77,2004,mccarwa01
229,Brendan Haywood,WAS,77,2004,haywobr01
459,John Salmons,PHI,77,2004,salmojo01
432,Vladimir Radmanovic,SEA,77,2004,radmavl01
382,Dirk Nowitzki,DAL,77,2004,nowitdi01
498,Stromile Swift,MEM,77,2004,swiftst01
234,Kirk Hinrich,CHI,76,2004,hinriki01
201,Brian Grant,MIA,76,2004,grantbr01
95,Brian Cardinal,GSW,76,2004,cardibr01
132,Dale Davis,POR,76,2004,davisda01
469,Joe Smith,MIL,76,2004,smithjo02
143,Boris Diaw,ATL,76,2004,diawbo01
305,Tyronn Lue,ORL,76,2004,luety01
158,Mike Dunleavy,GSW,75,2004,dunlemi02
409,Anthony Peeler,SAC,75,2004,peelean01
48,Steve Blake,WAS,75,2004,blakest01
336,Aaron McKie,PHI,75,2004,mckieaa01
55,Carlos Boozer,CLE,75,2004,boozeca01
226,Udonis Haslem,MIA,75,2004,hasleud01
181,Dan Gadzuric,MIL,75,2004,gadzuda01
57,Chris Bosh,TOR,75,2004,boshch01
500,Maurice Taylor,HOU,75,2004,tayloma01
404,Tony Parker,SAS,75,2004,parketo01
166,Reggie Evans,SEA,75,2004,evansre01
125,Erick Dampier,GSW,74,2004,dampier01
80,Kwame Brown,WAS,74,2004,brownkw01
290,Kyle Korver,PHI,74,2004,korveky01
503,Kenny Thomas,PHI,74,2004,thomake01
103,Vince Carter,TOR,73,2004,cartevi01
53,Keith Bogans,ORL,73,2004,boganke01
474,Darius Songaila,SAC,73,2004,songada01
308,Corey Maggette,LAC,73,2004,maggeco01
406,Ruben Patterson,POR,73,2004,patteru01
122,Eddy Curry,CHI,73,2004,curryed01
300,Voshon Lenard,DEN,73,2004,lenarvo01
291,Toni Kukoc,MIL,73,2004,kukocto01
580,Metta World Peace,IND,73,2004,artesro01
268,Anthony Johnson,IND,73,2004,johnsan02
348,Brad Miller,SAC,72,2004,millebr01
457,Kareem Rush,LAL,72,2004,rushka01
458,Bryon Russell,LAL,72,2004,russebr01
565,Jason Williams,MEM,72,2004,willija02
168,Michael Finley,DAL,72,2004,finlemi01
307,Mark Madsen,MIN,72,2004,madsema01
555,Rodney White,DEN,72,2004,whitero02
537,Luke Walton,LAL,72,2004,waltolu01
93,Marcus Camby,DEN,72,2004,cambyma01
559,Aaron Williams,NJN,72,2004,williaa01
6,Chris Andersen,DEN,71,2004,anderch01
387,Mehmet Okur,DET,71,2004,okurme01
140,Andrew DeClercq,ORL,71,2004,declean01
509,Robert Traylor,NOH,71,2004,traylro01
126,Antonio Daniels,SEA,71,2004,daniean01
471,Steve Smith,NOH,71,2004,smithst01
150,Juan Dixon,WAS,71,2004,dixonju01
54,Calvin Booth,SEA,71,2004,boothca01
551,David West,NOH,71,2004,westda01
18,Carlos Arroyo,UTA,71,2004,arroyca01
523,Jacque Vaughn,ATL,71,2004,vaughja01
27,Leandro Barbosa,PHO,70,2004,barbole01
123,Michael Curry,TOR,70,2004,currymi01
228,Jarvis Hayes,WAS,70,2004,hayesja01
462,Brian Scalabrine,NJN,69,2004,scalabr01
105,Kelvin Cato,HOU,69,2004,catoke01
221,Lucious Harris,NJN,69,2004,harrilu01
448,Rodney Rogers,NJN,69,2004,rogerro01
444,Luke Ridnour,SEA,69,2004,ridnolu01
22,Stacey Augmon,NOH,69,2004,augmost01
157,Tim Duncan,SAS,69,2004,duncati01
69,Elton Brand,LAC,69,2004,brandel01
338,Stanislav Medvedenko,LAL,68,2004,medvest01
89,Caron Butler,MIA,68,2004,butleca01
510,Gary Trent,MIN,68,2004,trentga01
332,Tracy McGrady,ORL,67,2004,mcgratr01
384,Shaquille O'Neal,LAL,67,2004,onealsh01
131,Baron Davis,NOH,67,2004,davisba01
283,Jason Kidd,NJN,67,2004,kiddja01
239,Josh Howard,DAL,67,2004,howarjo01
455,Malik Rose,SAS,67,2004,rosema01
317,Donyell Marshall,TOR,66,2004,marshdo01
65,Shawn Bradley,DAL,66,2004,bradlsh01
524,Jake Voskuhl,PHO,66,2004,voskuja01
271,Ervin Johnson,MIN,66,2004,johnser02
94,Elden Campbell,DET,65,2004,campbel01
319,Kenyon Martin,NJN,65,2004,martike01
427,Vitaly Potapenko,SEA,65,2004,potapvi01
557,Chris Wilcox,LAC,65,2004,wilcoch01
366,Dikembe Mutombo,NYK,65,2004,mutomdi01
255,Jerome James,SEA,65,2004,jamesje01
581,Lorenzen Wright,MEM,65,2004,wrighlo02
86,Kobe Bryant,LAL,65,2004,bryanko01
349,Mike Miller,MEM,65,2004,millemi01
130,Antonio Davis,CHI,65,2004,davisan01
443,Quentin Richardson,LAC,65,2004,richaqu01
378,Ira Newble,CLE,64,2004,newblir01
164,Francisco Elson,DEN,62,2004,elsonfr01
579,Qyntel Woods,POR,62,2004,woodsqy01
45,Travis Best,DAL,61,2004,besttr01
156,Predrag Drobnjak,LAC,61,2004,drobnpr01
423,Scot Pollard,IND,61,2004,pollasc01
242,Larry Hughes,WAS,61,2004,hughela01
526,Dwyane Wade,MIA,61,2004,wadedw01
550,David Wesley,NOH,61,2004,wesleda01
554,Jahidi White,PHO,61,2004,whiteja01
110,Speedy Claxton,GSW,60,2004,claxtsp01
237,Eddie House,LAC,60,2004,houseed01
327,Amal McCaskill,PHI,59,2004,mccasam01
548,Bonzi Wells,MEM,59,2004,wellsbo01
246,Steven Hunter,ORL,59,2004,huntest01
396,Zaza Pachulia,ORL,59,2004,pachuza01
399,Milt Palacio,TOR,59,2004,palacmi01
30,Brent Barry,SEA,59,2004,barrybr01
325,Tony Massenburg,SAC,59,2004,masseto01
154,Keyon Dooling,LAC,58,2004,doolike01
261,Marko Jaric,LAC,58,2004,jaricma01
398,Scott Padgett,HOU,58,2004,padgesc01
375,Eduardo Najera,DAL,58,2004,najered01
76,Devin Brown,SAS,58,2004,brownde02
463,Ansu Sesay,SEA,57,2004,sesayan01
139,Ricky Davis,BOS,57,2004,davisri01
31,Jon Barry,DEN,57,2004,barryjo01
569,Mo Williams,UTA,57,2004,willima01
189,Kendall Gill,CHI,56,2004,gillke01
173,Danny Fortson,DAL,56,2004,fortsda01
220,Othella Harrington,NYK,56,2004,harriot01
466,Brian Skinner,MIL,56,2004,skinnbr01
148,DeSagana Diop,CLE,56,2004,diopde01
16,Brandon Armstrong,NJN,56,2004,armstbr01
119,Chris Crawford,ATL,56,2004,crawfch01
465,Bobby Simmons,LAC,56,2004,simmobo01
560,Alvin Williams,TOR,56,2004,willial02
564,Frank Williams,NYK,56,2004,willifr02
127,Marquis Daniels,DAL,56,2004,daniema01
4,Ray Allen,SEA,56,2004,allenra02
486,Amar'e Stoudemire,PHO,55,2004,stoudam01
195,Dion Glover,ATL,55,2004,glovedi01
172,T.J. Ford,MIL,55,2004,fordtj01
202,Horace Grant,LAL,55,2004,grantho01
395,Doug Overton,LAC,55,2004,overtdo01
258,Mike James,BOS,55,2004,jamesmi01
15,Gilbert Arenas,WAS,55,2004,arenagi01
342,Chris Mihm,BOS,54,2004,mihmch01
210,Darvin Ham,DET,54,2004,hamda01
178,Richie Frahm,SEA,54,2004,frahmri01
479,DeShawn Stevenson,UTA,54,2004,stevede01
461,Daniel Santiago,MIL,54,2004,santida01
495,Bob Sura,DET,53,2004,surabo01
435,Theo Ratliff,ATL,53,2004,ratlith01
