,Player,Tm,G,Year,ID
256,Louis Orr,IND,82,1981,orrlo01
34,Quinn Buckner,MIL,82,1981,bucknqu01
156,George Johnson,SAS,82,1981,johnsge02
283,Truck Robinson,PHO,82,1981,robintr01
281,Rick Robey,BOS,82,1981,robeyri01
111,Mike Glenn,NYK,82,1981,glennmi01
110,Artis Gilmore,CHI,82,1981,gilmoar01
44,Joe Barry Carroll,GSW,82,1981,carrojo01
109,George Gervin,SAS,82,1981,gervige01
47,Bill Cartwright,NYK,82,1981,cartwbi01
268,Ben Poquette,UTA,82,1981,poquebe01
51,Jim Chones,LAL,82,1981,choneji01
264,Roger Phegley,CLE,82,1981,pheglro01
164,Mickey Johnson,MIL,82,1981,johnsmi01
258,Robert Parish,BOS,82,1981,parisro01
61,Dave Corzine,SAS,82,1981,corzida01
254,Mark Olberding,SAS,82,1981,olberma01
244,Swen Nater,SDC,82,1981,natersw01
241,Johnny Moore,SAS,82,1981,moorejo01
97,Chris Ford,BOS,82,1981,fordch01
187,Billy Knight,IND,82,1981,knighbi01
237,Mike Mitchell,CLE,82,1981,mitchmi01
94,Julius Erving,PHI,82,1981,ervinju01
77,Coby Dietrick,CHI,82,1981,dietrco01
227,Kevin McHale,BOS,82,1981,mchalke01
188,Joel Kramer,PHO,82,1981,kramejo01
211,Kyle Macy,PHO,82,1981,macyky01
202,Ron Lee,DET,82,1981,leero01
191,Mitch Kupchak,WSB,82,1981,kupchmi01
193,Tom LaGarde,DAL,82,1981,lagarto01
88,T.R. Dunn,DEN,82,1981,dunntr01
298,Alvin Scott,PHO,82,1981,scottal01
276,Robert Reid,HOU,82,1981,reidro01
33,Joe Bryant,SDC,82,1981,bryanjo01
117,Paul Griffin,SAS,82,1981,griffpa01
132,Gerald Henderson,BOS,82,1981,hendege01
354,Freeman Williams,SDC,82,1981,willifr01
8,James Bailey,SEA,82,1981,baileja01
9,Greg Ballard,WSB,82,1981,ballagr01
336,Marvin Webster,NYK,82,1981,webstma01
330,Wally Walker,SEA,82,1981,walkewa01
141,Lionel Hollins,PHI,82,1981,hollili01
15,Larry Bird,BOS,82,1981,birdla01
323,Terry Tyler,DET,82,1981,tylerte01
119,Bob Gross,POR,82,1981,grossbo01
318,Reggie Theus,CHI,82,1981,theusre01
20,Dudley Bradley,IND,82,1981,bradldu01
192,Sam Lacey,KCK,82,1981,laceysa01
313,Jim Spanarkel,DAL,82,1981,spanaji01
115,Dave Greenwood,CHI,82,1981,greenda01
308,Larry Smith,GSW,82,1981,smithla01
29,Michael Brooks,SDC,82,1981,brookmi01
27,Allan Bristow,UTA,82,1981,bristal01
310,Randy Smith,CLE,82,1981,smithra01
306,Jack Sikma,SEA,82,1981,sikmaja01
351,Jamaal Wilkes,LAL,81,1981,wilkeja01
93,Alex English,DEN,81,1981,englial01
194,Bill Laimbeer,CLE,81,1981,laimbbi01
217,Cedric Maxwell,BOS,81,1981,maxwece01
284,Wayne Robinson,DET,81,1981,robinwa01
136,Johnny High,PHO,81,1981,highjo01
337,Scott Wedman,KCK,81,1981,wedmasc01
42,Kenny Carr,CLE,81,1981,carrke01
360,Mike Woodson,NYK,81,1981,woodsmi01
186,Reggie King,KCK,81,1981,kingre01
90,James Edwards,IND,81,1981,edwarja01
168,Bobby Jones,PHI,81,1981,jonesbo01
118,Darrell Griffith,UTA,81,1981,griffda01
185,Bernard King,GSW,81,1981,kingbe01
49,Maurice Cheeks,PHI,81,1981,cheekma01
261,Billy Paultz,HOU,81,1981,paultbi01
57,Darwin Cook,NJN,81,1981,cookda01
167,Vinnie Johnson,SEA,81,1981,johnsvi01
59,Michael Cooper,LAL,81,1981,coopemi01
269,Kevin Porter,WSB,81,1981,porteke01
153,Clemon Johnson,IND,81,1981,johnscl01
130,Elvin Hayes,WSB,81,1981,hayesel01
169,Caldwell Jones,PHI,81,1981,jonesca01
170,Dwight Jones,CHI,81,1981,jonesdw01
179,Rich Kelley,PHO,81,1981,kelleri01
143,Phil Hubbard,DET,80,1981,hubbaph01
134,Keith Herron,DET,80,1981,herroke01
158,John Johnson,SEA,80,1981,johnsjo01
150,Dan Issel,DEN,80,1981,isselda01
0,Kareem Abdul-Jabbar,LAL,80,1981,abdulka01
6,Tiny Archibald,BOS,80,1981,architi01
21,Mike Bratz,CLE,80,1981,bratzmi01
316,Brian Taylor,SDC,80,1981,taylobr01
350,Bob Wilkerson,CHI,80,1981,wilkebo01
239,Paul Mokeski,DET,80,1981,mokespa01
240,Sidney Moncrief,MIL,80,1981,moncrsi01
67,Adrian Dantley,UTA,80,1981,dantlad01
213,Moses Malone,HOU,80,1981,malonmo01
272,Kelvin Ransey,POR,80,1981,ranseke01
201,Allen Leavell,HOU,79,1981,leaveal01
301,Purvis Short,GSW,79,1981,shortpu01
154,Dennis Johnson,PHO,79,1981,johnsde01
295,Campy Russell,NYK,79,1981,russeca02
279,Micheal Ray Richardson,NYK,79,1981,richami01
166,Reggie Johnson,SAS,79,1981,johnsre01
262,Jim Paxson,POR,79,1981,paxsoji02
120,Ernie Grunfeld,KCK,79,1981,grunfer01
58,Jeff Cook,PHO,79,1981,cookje01
257,Tom Owens,POR,79,1981,owensto01
253,Mike O'Koren,NJN,79,1981,okoremi01
252,Norm Nixon,LAL,79,1981,nixonno01
247,Mike Newlin,NJN,79,1981,newlimi01
355,Ray Williams,NYK,79,1981,willira01
231,Tom McMillen,ATL,79,1981,mcmilto01
80,Leon Douglas,KCK,79,1981,douglle01
320,Mychal Thompson,POR,79,1981,thompmy01
326,Jan van Breda Kolff,NJN,78,1981,vanbrja01
131,Gar Heard,SDC,78,1981,heardga01
22,Jim Brewer,LAL,78,1981,breweji01
30,Fred Brown,SEA,78,1981,brownfr01
74,Walter Davis,PHO,78,1981,daviswa03
319,David Thompson,DEN,77,1981,thompda01
263,Sam Pellom,ATL,77,1981,pellosa01
278,Clint Richardson,PHI,77,1981,richacl01
181,Larry Kenon,CHI,77,1981,kenonla01
48,Harvey Catchings,MIL,77,1981,catchha01
26,Junior Bridgeman,MIL,77,1981,bridgju01
11,Billy Ray Bates,POR,77,1981,batesbi01
243,Calvin Murphy,HOU,76,1981,murphca01
10,Mike Bantom,IND,76,1981,bantomi01
75,Darryl Dawkins,PHI,76,1981,dawkida01
76,Larry Demic,NYK,76,1981,demicla01
82,Larry Drew,DET,76,1981,drewla01
69,Johnny Davis,IND,76,1981,davisjo01
309,Phil Smith,SDC,76,1981,smithph01
163,Marques Johnson,MIL,76,1981,johnsma01
322,Andrew Toney,PHI,75,1981,toneyan01
155,Eddie Johnson,ATL,75,1981,johnsed02
116,Kevin Grevey,WSB,75,1981,greveke01
307,James Silas,SAS,75,1981,silasja01
4,Alvan Adams,PHO,75,1981,adamsal01
129,Steve Hawes,ATL,74,1981,hawesst01
233,Joe Meriweather,KCK,74,1981,meriwjo01
245,Calvin Natt,POR,74,1981,nattca01
64,Pat Cummings,MIL,74,1981,cummipa01
87,Mike Dunleavy,HOU,74,1981,dunlemi01
122,Bill Hanzlik,SEA,74,1981,hanzlbi01
91,Bob Elliott,NJN,73,1981,elliobo01
113,Glen Gondrezick,DEN,73,1981,gondrgl01
259,Sonny Parker,GSW,73,1981,parkeso01
14,Henry Bibby,SDC,73,1981,bibbyhe01
332,Kermit Washington,POR,73,1981,washike01
290,Dave Robisch,DEN,73,1981,robisda01
92,Len Elmore,MIL,72,1981,elmorle01
135,Kenny Higgs,DEN,72,1981,higgske01
238,Steve Mix,PHI,72,1981,mixst01
37,Marty Byrnes,DAL,72,1981,byrnema01
204,Scott Lloyd,DAL,72,1981,lloydsc01
95,Mike Evans,MIL,71,1981,evansmi01
60,Wayne Cooper,UTA,71,1981,coopewa01
242,Lowes Moore,NJN,71,1981,moorelo01
16,Otis Birdsong,KCK,71,1981,birdsot01
312,Ricky Sobers,CHI,71,1981,soberri01
287,Bill Robinzine,DAL,70,1981,robinbi01
105,Calvin Garrett,HOU,70,1981,garreca01
335,Richard Washington,CLE,69,1981,washiri01
226,George McGinnis,IND,69,1981,mcginge01
359,Brian Winters,MIL,69,1981,wintebr01
198,Mark Landsberger,LAL,69,1981,landsma01
172,Major Jones,HOU,68,1981,jonesma01
207,Maurice Lucas,NJN,68,1981,lucasma01
78,James Donaldson,SEA,68,1981,donalja01
142,Cedrick Hordges,DEN,68,1981,hordgce01
81,John Drew,ATL,67,1981,drewjo01
199,Bob Lanier,MIL,67,1981,laniebo01
356,Sly Williams,NYK,67,1981,willisl01
273,Clifford Ray,GSW,66,1981,raycl01
62,Charlie Criss,ATL,66,1981,crissch01
99,Phil Ford,KCK,66,1981,fordph01
133,Tom Henderson,HOU,66,1981,hendeto01
