,Player,Tm,G,Year,ID
135,Derek Harper,DAL,82,1988,harpede01
285,Olden Polynice,SEA,82,1988,polynol01
159,Mike Holton,POR,82,1988,holtomi01
164,Jeff Hornacek,PHO,82,1988,hornaje01
305,John Salley,DET,82,1988,sallejo01
299,Dennis Rodman,DET,82,1988,rodmade01
297,Alvin Robertson,SAS,82,1988,roberal01
171,Mark Jackson,NYK,82,1988,jacksma01
184,Vinnie Johnson,DET,82,1988,johnsvi01
188,Michael Jordan,CHI,82,1988,jordami01
286,Terry Porter,POR,82,1988,portete01
195,Joe Kleine,SAC,82,1988,kleinjo01
206,Alton Lister,SEA,82,1988,listeal01
269,Charles Oakley,CHI,82,1988,oaklech01
235,Reggie Miller,IND,82,1988,millere01
232,Nate McMillan,SEA,82,1988,mcmilna01
231,Derrick McKey,SEA,82,1988,mckeyde01
199,Bill Laimbeer,DET,82,1988,laimbbi01
202,Fat Lever,DEN,82,1988,leverfa01
47,Bill Cartwright,NYK,82,1988,cartwbi01
213,Karl Malone,UTA,82,1988,malonka01
49,Tom Chambers,SEA,82,1988,chambto01
314,Detlef Schrempf,DAL,82,1988,schrede01
203,Cliff Levingston,ATL,82,1988,levincl01
319,Brad Sellers,CHI,82,1988,sellebr01
386,Spud Webb,ATL,82,1988,webbsp01
2,Alvan Adams,PHO,82,1988,adamsal01
3,Michael Adams,DEN,82,1988,adamsmi01
92,Joe Dumars,DET,82,1988,dumarjo01
93,T.R. Dunn,DEN,82,1988,dunntr01
415,Randy Wittman,ATL,82,1988,wittmra01
94,Mark Eaton,UTA,82,1988,eatonma01
8,Greg Anderson,SAS,82,1988,andergr01
405,John Williams,WSB,82,1988,willijo02
104,Patrick Ewing,NYK,82,1988,ewingpa01
378,Kenny Walker,NYK,82,1988,walkeke01
351,Otis Thorpe,SAC,82,1988,thorpot01
15,John Bagley,NJN,82,1988,baglejo01
17,Thurl Bailey,UTA,82,1988,baileth01
126,A.C. Green,LAL,82,1988,greenac01
337,John Stockton,UTA,82,1988,stockjo01
128,Sidney Green,NYK,82,1988,greensi02
324,Jack Sikma,MIL,82,1988,sikmaja01
133,Bob Hansen,UTA,81,1988,hansebo01
124,Horace Grant,CHI,81,1988,grantho01
170,Marc Iavaroni,UTA,81,1988,iavarma01
127,Rickey Green,UTA,81,1988,greenri01
277,John Paxson,CHI,81,1988,paxsojo01
89,Clyde Drexler,POR,81,1988,drexlcl01
208,John Long,IND,81,1988,longjo01
312,Danny Schayes,DEN,81,1988,schayda01
5,Danny Ainge,BOS,81,1988,aingeda01
401,Gerald Wilkins,NYK,81,1988,wilkige01
343,Isiah Thomas,DET,81,1988,thomais01
340,Roy Tarpley,DAL,81,1988,tarplro01
320,Purvis Short,HOU,81,1988,shortpu01
209,John Lucas,MIL,81,1988,lucasjo01
313,Russ Schoene,SEA,81,1988,schoeru01
315,Byron Scott,LAL,81,1988,scottby01
35,Randy Breuer,MIL,81,1988,breuera01
85,James Donaldson,DAL,81,1988,donalja01
225,Ben McDonald,GSW,81,1988,mcdonbe01
223,Rodney McCray,HOU,81,1988,mccraro01
295,Doc Rivers,ATL,80,1988,riverdo01
289,Mark Price,CLE,80,1988,pricema01
288,Harold Pressley,SAC,80,1988,pressha01
336,Steve Stipanovich,IND,80,1988,stipast01
347,Mychal Thompson,LAL,80,1988,thompmy01
108,Vern Fleming,IND,80,1988,flemive01
201,Allen Leavell,HOU,80,1988,leaveal01
102,Alex English,DEN,80,1988,englial01
406,Kevin Williams,SEA,80,1988,willike01
420,Mike Woodson,LAC,80,1988,woodsmi01
0,Kareem Abdul-Jabbar,LAL,80,1988,abdulka01
212,Jeff Malone,WSB,80,1988,malonje01
18,Charles Barkley,PHI,80,1988,barklch01
66,Dave Corzine,CHI,80,1988,corzida01
43,Antoine Carr,ATL,80,1988,carran01
270,Hakeem Olajuwon,HOU,79,1988,olajuha01
74,Brad Daugherty,CLE,79,1988,daughbr01
189,Jerome Kersey,POR,79,1988,kerseje01
279,Chuck Person,IND,79,1988,persoch01
185,Caldwell Jones,POR,79,1988,jonesca01
214,Moses Malone,WSB,79,1988,malonmo01
355,Wayman Tisdale,IND,79,1988,tisdawa01
50,Maurice Cheeks,PHI,79,1988,cheekma01
29,Muggsy Bogues,WSB,79,1988,boguemu01
71,Dell Curry,CLE,79,1988,curryde01
283,Ed Pinckney,SAC,79,1988,pincked01
284,Scottie Pippen,CHI,79,1988,pippesc01
1,Mark Acres,BOS,79,1988,acresma01
365,Melvin Turpin,UTA,79,1988,turpime01
291,Blair Rasmussen,DEN,79,1988,rasmubl01
99,Craig Ehlo,CLE,79,1988,ehlocr01
367,Darnell Valentine,LAC,79,1988,valenda01
112,Tellis Frank,GSW,78,1988,frankte01
224,Xavier McDaniel,SEA,78,1988,mcdanxa01
400,Dominique Wilkins,ATL,78,1988,wilkido01
90,Kevin Duckworth,POR,78,1988,duckwke01
165,Phil Hubbard,CLE,78,1988,hubbaph01
404,Hot Rod Williams,CLE,77,1988,williho01
4,Mark Aguirre,DAL,77,1988,aguirma01
134,Bill Hanzlik,DEN,77,1988,hanzlbi01
265,Johnny Newman,NYK,77,1988,newmajo01
175,Dennis Johnson,BOS,77,1988,johnsde01
424,Danny Young,SEA,77,1988,youngda01
30,Manute Bol,WSB,77,1988,bolma01
69,Terry Cummings,MIL,76,1988,cummite01
24,Larry Bird,BOS,76,1988,birdla01
301,Tree Rollins,ATL,76,1988,rollitr01
177,Frank Johnson,WSB,75,1988,johnsfr01
100,Dale Ellis,SEA,75,1988,ellisda01
75,Brad Davis,DAL,75,1988,davisbr01
422,James Worthy,LAL,75,1988,worthja01
403,Herb Williams,IND,75,1988,willihe01
