,Player,Tm,G,Year
127,Jerome Kersey,POR,77,1992
125,Spud Webb,SAC,77,1992
126,Alec Kessler,MIA,77,1992
141,Doug Smith,DAL,76,1992
140,Rafael Addison,NJN,76,1992
139,Clyde Drexler,POR,76,1992
138,Larry Stewart,WSB,76,1992
137,Olden Polynice,LAC,76,1992
136,Mark Macon,DEN,76,1992
135,John Battle,CLE,76,1992
152,Scott Skiles,ORL,75,1992
151,Rodney McCray,DAL,75,1992
150,Herb Williams,DAL,75,1992
148,Dana Barros,SEA,75,1992
149,Jeff Turner,ORL,75,1992
145,Gerald Glass,MIN,75,1992
147,Charles Barkley,PHI,75,1992
143,Mark Aguirre,DET,75,1992
142,Charles Jones,WSB,75,1992
146,Marcus Liberty,DEN,75,1992
144,Rolando Blackman,DAL,75,1992
154,Rik Smits,IND,74,1992
153,Darrell Walker,DET,74,1992
155,John Bagley,BOS,73,1992
156,Brad Daugherty,CLE,73,1992
162,Mookie Blaylock,NJN,72,1992
166,Mark Price,CLE,72,1992
165,Greg Kite,ORL,72,1992
164,Wayman Tisdale,SAC,72,1992
163,Sarunas Marciulionis,GSW,72,1992
160,Nate McMillan,SEA,72,1992
161,James Edwards,LAC,72,1992
159,John Salley,DET,72,1992
157,Charles Shackleford,PHI,72,1992
158,Robert Pack,POR,72,1992
170,Sam Bowie,NJN,71,1992
172,Manute Bol,PHI,71,1992
171,Thurl Bailey,MIN,71,1992
169,Alaa Abdelnaby,POR,71,1992
167,Dikembe Mutombo,DEN,71,1992
168,Jay Humphries,MIL,71,1992
173,Brad Lohaus,MIL,70,1992
174,Hakeem Olajuwon,HOU,70,1992
175,Andre Turner,WSB,70,1992
176,Joe Kleine,BOS,70,1992
177,Tate George,NJN,70,1992
178,Terry Cummings,SAS,70,1992
181,Tom Chambers,PHO,69,1992
182,Dennis Hopson,SAC,69,1992
180,Pete Chilcutt,SAC,69,1992
179,Tyrone Corbin,UTA,69,1992
183,Todd Lichti,DEN,68,1992
184,Mark Acres,ORL,68,1992
185,David Robinson,SAS,68,1992
186,Willie Burton,MIA,68,1992
187,Terry Davis,DAL,68,1992
188,Danny Ferry,CLE,68,1992
189,Kiki Vandeweghe,NYK,67,1992
190,Greg Sutton,SAS,67,1992
191,Joe Wolf,DEN,67,1992
192,Randy Breuer,MIN,67,1992
196,Luc Longley,MIN,66,1992
197,Duane Ferrell,ATL,66,1992
193,Anthony Frederick,CHH,66,1992
195,Bob Hansen,CHI,66,1992
194,Pervis Ellison,WSB,66,1992
198,Frank Brickowski,MIL,65,1992
200,Ledell Eackles,WSB,65,1992
201,Randy White,DAL,65,1992
202,Henry James,CLE,65,1992
203,Derrick Coleman,NJN,65,1992
204,Derek Harper,DAL,65,1992
199,Delaney Rudd,UTA,65,1992
208,Cedric Ceballos,PHO,64,1992
210,Harvey Grant,WSB,64,1992
209,Bill Cartwright,CHI,64,1992
207,Kenny Anderson,NJN,64,1992
206,Dale Davis,IND,64,1992
205,Shawn Kemp,SEA,64,1992
211,Scott Williams,CHI,63,1992
212,Craig Ehlo,CLE,63,1992
213,Sam Perkins,LAL,63,1992
214,Benoit Benjamin,SEA,63,1992
215,Tony Smith,LAL,63,1992
216,Jim Les,SAC,62,1992
217,Felton Spencer,MIN,61,1992
218,Steve Smith,MIA,61,1992
221,Greg Dreiling,IND,60,1992
223,Donald Royal,SAS,60,1992
222,Vinnie Johnson,SAS,60,1992
220,Nick Anderson,ORL,60,1992
219,Kenny Williams,IND,60,1992
224,Doc Rivers,LAC,59,1992
225,Keith Askins,MIA,59,1992
226,Tree Rollins,HOU,59,1992
227,Eric Leckner,CHH,59,1992
228,Rod Strickland,SAS,57,1992
229,Willie Anderson,SAS,57,1992
234,Paul Pressey,SAS,56,1992
233,Kevin McHale,BOS,56,1992
235,Craig Hodges,CHI,56,1992
232,Mark Bryant,POR,56,1992
231,Randy Brown,SAC,56,1992
230,Maurice Cheeks,ATL,56,1992
236,Stanley Roberts,ORL,55,1992
237,Johnny Newman,CHH,55,1992
238,Kevin Lynch,CHH,55,1992
239,Otis Smith,ORL,55,1992
240,Greg Grant,PHI,55,1992
241,James Worthy,LAL,54,1992
242,Chris Gatling,GSW,54,1992
246,Jerrod Mustaf,PHO,52,1992
248,Derrick McKey,SEA,52,1992
247,Anthony Bowie,ORL,52,1992
244,Winston Bennett,CLE,52,1992
245,Ed Nealy,PHO,52,1992
243,Mike Iuzzolino,DAL,52,1992
249,Donald Hodge,DAL,51,1992
252,Corey Crowder,UTA,51,1992
253,Chris Corchiani,ORL,51,1992
250,J.R. Reid,CHH,51,1992
251,George McCloud,IND,51,1992
255,Eric Murdock,UTA,50,1992
256,Jayson Williams,PHI,50,1992
254,Steve Henson,MIL,50,1992
260,Avery Johnson,HOU,49,1992
262,Jack Haley,LAL,49,1992
261,Charles Smith,LAC,49,1992
258,Kenny Payne,PHI,49,1992
257,Mitchell Wiggins,PHI,49,1992
259,Greg Foster,WSB,49,1992
263,Dave Jamerson,HOU,48,1992
264,Steve Kerr,CLE,48,1992
265,Bison Dele,ORL,48,1992
266,LaBradford Smith,WSB,48,1992
267,Tod Murphy,MIN,47,1992
270,Walter Davis,DEN,46,1992
271,Brian Shaw,MIA,46,1992
269,Doug Lee,NJN,46,1992
268,Jerry Reynolds,ORL,46,1992
272,Marty Conlon,SEA,45,1992
273,Larry Bird,BOS,45,1992
274,Larry Smith,HOU,45,1992
275,Danny Young,LAC,44,1992
276,Bart Kofoed,SEA,44,1992
277,James Donaldson,DAL,44,1992
282,Danny Schayes,MIL,43,1992
281,Carl Herrera,HOU,43,1992
280,Alan Ogg,MIA,43,1992
279,Lance Blanks,DET,43,1992
278,Brad Sellers,DET,43,1992
283,Dominique Wilkins,ATL,42,1992
284,John Turner,HOU,42,1992
285,Negele Knight,PHO,42,1992
286,Tracy Moore,DAL,42,1992
287,Rory Sparrow,LAL,42,1992
288,Morlon Wiley,ATL,41,1992
290,Elliot Perry,CHH,40,1992
291,Scott Hastings,DEN,40,1992
289,Rich King,SEA,40,1992
293,Sam Vincent,ORL,39,1992
292,Mark Randall,MIN,39,1992
294,Rodney Monroe,ATL,38,1992
295,Kevin Brooks,DEN,37,1992
296,Sherman Douglas,BOS,37,1992
297,Tom Hammonds,WSB,37,1992
298,Chucky Brown,LAL,36,1992
299,Charles Thomas,DET,36,1992
300,Vlade Divac,LAL,36,1992
304,Sean Green,IND,35,1992
305,Tom Tolbert,GSW,35,1992
303,Wayne Cooper,POR,35,1992
302,Tony Brown,SEA,35,1992
301,Mike Gminski,CHH,35,1992
306,Dave Feitl,NJN,34,1992
307,Bo Kimble,LAC,34,1992
308,Brian Oliver,PHI,34,1992
309,Tom Copa,SAS,33,1992
310,Dwayne Schintzius,SAC,33,1992
311,Brad Davis,DAL,33,1992
312,William Bedford,DET,32,1992
313,Sean Higgins,ORL,32,1992
317,Isaac Austin,UTA,31,1992
318,Dee Brown,BOS,31,1992
314,Steve Burtt,PHO,31,1992
316,Les Jepsen,SAC,31,1992
315,Fat Lever,DAL,31,1992
319,LeRon Ellis,LAC,29,1992
320,Kurt Rambis,PHO,28,1992
321,Brian Howard,DAL,27,1992
322,Jimmy Oliver,CLE,27,1992
323,Jim Petersen,GSW,27,1992
324,Alton Lister,GSW,26,1992
325,Rickey Green,BOS,26,1992
326,Bob McCann,DET,26,1992
327,Rod Higgins,GSW,25,1992
328,Randy Wittman,IND,24,1992
329,Trent Tucker,SAS,24,1992
330,Brian Quinnett,NYK,24,1992
331,Ennis Whatley,POR,23,1992
332,Tim McCormick,NYK,22,1992
333,Anthony Cook,DEN,22,1992
334,John Morton,MIA,21,1992
335,Tharon Mayes,PHI,21,1992
336,Rex Chapman,CHH,21,1992
337,Mike Sanders,CLE,21,1992
338,Keith Owens,LAL,20,1992
339,Tom Garrick,SAS,19,1992
340,Stojko Vrankovic,BOS,19,1992
341,Stephen Thompson,SAC,18,1992
342,Dennis Scott,ORL,18,1992
343,Kennard Winchester,NYK,15,1992
344,David Rivers,LAC,15,1992
345,Jud Buechler,GSW,15,1992
346,Jeff Ruland,PHI,13,1992
347,Jeff Sanders,ATL,12,1992
349,Dave Hoppen,PHI,11,1992
350,Kevin Pritchard,BOS,11,1992
348,Quintin Dailey,SEA,11,1992
351,Lanard Copeland,LAC,10,1992
352,Bobby Phills,CLE,10,1992
353,Tellis Frank,MIN,10,1992
354,Ralph Sampson,WSB,10,1992
355,Jerome Lane,DEN,9,1992
356,Milos Babic,MIA,9,1992
357,Cliff Robinson,LAL,9,1992
358,Kenny Battle,BOS,8,1992
359,Michael Ansley,PHI,8,1992
360,Gerald Henderson,HOU,8,1992
363,Steve Scheffler,DEN,7,1992
362,Demetrius Calip,LAL,7,1992
361,Tony Massenburg,GSW,7,1992
364,Albert King,WSB,6,1992
365,Dave Popson,MIL,5,1992
366,Jaren Jackson,GSW,5,1992
367,Gary Leonard,ATL,5,1992
368,Myron Brown,MIN,4,1992
369,Lamont Strothers,POR,4,1992
370,Chuck Nevitt,CHI,4,1992
371,Patrick Eddie,NYK,4,1992
372,Ron Grandison,CHH,3,1992
373,Jon Sundvold,MIA,3,1992
376,Bob Thornton,UTA,2,1992
377,Carlton McKinney,NYK,2,1992
374,Travis Mays,ATL,2,1992
375,Mike Smrek,GSW,2,1992
378,Cedric Hunter,CHH,1,1992
379,Larry Robinson,BOS,1,1992
380,Dan Godfread,HOU,1,1992
381,Steve Bardo,SAS,1,1992
382,Derek Strong,WSB,1,1992
383,Joao Vianna,DAL,1,1992
384,Carl Thomas,SAC,1,1992
385,Billy Thompson,GSW,1,1992
