,Player,Tm,G,Year,ID
0,Kareem Abdul-Jabbar,LAL,82,1980,abdulka01
310,Ricky Sobers,CHI,82,1980,soberri01
97,James Edwards,IND,82,1980,edwarja01
96,T.R. Dunn,POR,82,1980,dunntr01
173,Eddie Jordan,NJN,82,1980,jordaed01
90,Larry Demic,NYK,82,1980,demicla01
295,Jack Sikma,SEA,82,1980,sikmaja01
85,Johnny Davis,IND,82,1980,davisjo01
304,Randy Smith,CLE,82,1980,smithra01
70,Michael Cooper,LAL,82,1980,coopemi01
284,Tree Rollins,ATL,82,1980,rollitr01
315,Reggie Theus,CHI,82,1980,theusre01
183,Reggie King,KCK,82,1980,kingre01
64,Jim Chones,LAL,82,1980,choneji01
57,Bill Cartwright,NYK,82,1980,cartwbi01
321,Terry Tyler,DET,82,1980,tylerte01
322,Wes Unseld,WSB,82,1980,unselwe01
54,M.L. Carr,BOS,82,1980,carrml01
172,Major Jones,HOU,82,1980,jonesma01
283,John Roche,DEN,82,1980,rochejo01
237,Mike Mitchell,CLE,82,1980,mitchmi01
130,Paul Griffin,SAS,82,1980,griffpa01
257,Sonny Parker,GSW,82,1980,parkeso01
152,Dan Issel,DEN,82,1980,isselda01
164,Mickey Johnson,IND,82,1980,johnsmi01
268,Ben Poquette,UTA,82,1980,poquebe01
142,Johnny High,PHO,82,1980,highjo01
139,Gar Heard,PHO,82,1980,heardga01
136,Steve Hawes,ATL,82,1980,hawesst01
128,Dave Greenwood,CHI,82,1980,greenda01
282,Dave Robisch,CLE,82,1980,robisda01
124,Jack Givens,ATL,82,1980,givenja01
273,Kevin Restani,SAS,82,1980,restake01
275,Micheal Ray Richardson,NYK,82,1980,richami01
277,Rick Robey,BOS,82,1980,robeyri01
251,Norm Nixon,LAL,82,1980,nixonno01
280,Truck Robinson,PHO,82,1980,robintr01
112,Phil Ford,KCK,82,1980,fordph01
323,Jan van Breda Kolff,NJN,82,1980,vanbrja01
297,Paul Silas,SEA,82,1980,silaspa01
22,Otis Birdsong,KCK,82,1980,birdsot01
215,Moses Malone,HOU,82,1980,malonmo01
334,Paul Westphal,PHO,82,1980,westppa01
32,Dudley Bradley,IND,82,1980,bradldu01
21,Larry Bird,BOS,82,1980,birdla01
20,Henry Bibby,PHI,82,1980,bibbyhe01
33,Mike Bratz,PHO,82,1980,bratzmi01
342,Jamaal Wilkes,LAL,82,1980,wilkeja01
344,Freeman Williams,SDC,82,1980,willifr01
345,Gus Williams,SEA,82,1980,willigu01
346,Ray Williams,NYK,82,1980,willira01
192,Tom LaGarde,SEA,82,1980,lagarto01
37,Allan Bristow,UTA,82,1980,bristal01
35,Ron Brewer,POR,82,1980,brewero01
7,Greg Ballard,WSB,82,1980,ballagr01
167,Bobby Jones,PHI,81,1980,jonesbo01
76,Charlie Criss,ATL,81,1980,crissch01
161,John Johnson,SEA,81,1980,johnsjo01
285,Dan Roundfield,ATL,81,1980,roundda01
46,Don Buse,PHO,81,1980,busedo01
159,George Johnson,NJN,81,1980,johnsge02
246,Swen Nater,SDC,81,1980,natersw01
157,Dennis Johnson,SEA,81,1980,johnsde01
281,Bill Robinzine,KCK,81,1980,robinbi01
43,Joe Bryant,SDC,81,1980,bryanjo01
270,Clifford Ray,GSW,81,1980,raycl01
191,Sam Lacey,KCK,81,1980,laceysa01
238,Steve Mix,PHI,81,1980,mixst01
137,Elvin Hayes,WSB,81,1980,hayesel01
36,Junior Bridgeman,MIL,81,1980,bridgju01
185,Toby Knight,NYK,81,1980,knighto01
354,Brian Winters,MIL,80,1980,wintebr01
168,Caldwell Jones,PHI,80,1980,jonesca01
223,Cedric Maxwell,BOS,80,1980,maxwece01
208,John Lucas,GSW,80,1980,lucasjo01
3,Tiny Archibald,BOS,80,1980,architi01
132,Ernie Grunfeld,KCK,80,1980,grunfer01
93,John Drew,ATL,80,1980,drewjo01
329,Kermit Washington,POR,80,1980,washike01
38,Fred Brown,SEA,80,1980,brownfr01
87,Darryl Dawkins,PHI,80,1980,dawkida01
158,Eddie Johnson,ATL,79,1980,johnsed02
91,Coby Dietrick,CHI,79,1980,dietrco01
156,Clemon Johnson,IND,79,1980,johnscl01
71,Wayne Cooper,GSW,79,1980,coopewa01
143,Armond Hill,ATL,79,1980,hillar01
236,Dave Meyers,MIL,79,1980,meyerda01
165,Ollie Johnson,CHI,79,1980,johnsol01
60,Maurice Cheeks,PHI,79,1980,cheekma01
287,Alvin Scott,PHO,79,1980,scottal01
106,Mike Evans,SAS,79,1980,evansmi01
351,Bill Willoughby,CLE,78,1980,willobi01
73,Dave Corzine,WSB,78,1980,corzida01
314,Brian Taylor,SDC,78,1980,taylobr01
179,Larry Kenon,SAS,78,1980,kenonla01
121,George Gervin,SAS,78,1980,gervige01
104,Julius Erving,PHI,78,1980,ervinju01
119,Gary Garland,DEN,78,1980,garlaga01
335,Jo Jo White,GSW,78,1980,whitejo01
250,Mike Newlin,NJN,78,1980,newlimi01
8,Mike Bantom,IND,77,1980,bantomi01
50,Austin Carr,CLE,77,1980,carrau01
154,Abdul Jeelani,POR,77,1980,jeelaab01
296,James Silas,SAS,77,1980,silasja01
162,Magic Johnson,LAL,77,1980,johnsma02
200,Allen Leavell,HOU,77,1980,leaveal01
163,Marques Johnson,MIL,77,1980,johnsma01
343,Duck Williams,UTA,77,1980,willidu01
240,Sidney Moncrief,MIL,77,1980,moncrsi01
232,Billy McKinney,KCK,76,1980,mckinbi01
272,Robert Reid,HOU,76,1980,reidro01
140,Gerald Henderson,BOS,76,1980,hendege01
134,James Hardy,UTA,76,1980,hardyja01
289,Lonnie Shelton,SEA,76,1980,sheltlo01
255,Tom Owens,POR,76,1980,owensto01
355,Larry Wright,WSB,76,1980,wrighla01
325,Foots Walker,CLE,76,1980,walkefo01
245,Calvin Murphy,HOU,76,1980,murphca01
328,Lloyd Walton,MIL,76,1980,waltoll01
138,Spencer Haywood,LAL,76,1980,haywosp01
253,Mark Olberding,SAS,75,1980,olberma01
330,Richard Washington,MIL,75,1980,washiri01
25,Ron Boone,UTA,75,1980,boonero01
2,Alvan Adams,PHO,75,1980,adamsal01
86,Walter Davis,PHO,75,1980,daviswa03
341,Bob Wilkerson,DEN,75,1980,wilkebo01
72,Hollis Copeland,NYK,75,1980,copelho01
184,Billy Knight,IND,75,1980,knighbi01
319,Raymond Townsend,GSW,75,1980,townsra01
125,Mike Glenn,NYK,75,1980,glennmi01
53,Kenny Carr,CLE,74,1980,carrke01
193,John Lambert,CLE,74,1980,lambejo01
135,Joe Hassett,IND,74,1980,hassejo01
108,Chris Ford,BOS,73,1980,fordch01
120,Gus Gerard,KCK,73,1980,gerargu01
261,Jim Paxson,POR,72,1980,paxsoji02
10,Rick Barry,HOU,72,1980,barryri01
133,Roy Hamilton,DET,72,1980,hamilro01
256,Robert Parish,GSW,72,1980,parisro01
58,Harvey Catchings,MIL,72,1980,catchha01
151,Geoff Huston,NYK,71,1980,hustoge01
78,Pat Cummings,MIL,71,1980,cummipa01
340,Sidney Wicks,SDC,71,1980,wickssi01
269,Kevin Porter,WSB,70,1980,porteke01
150,Kim Hughes,DEN,70,1980,hugheki01
92,Leon Douglas,DET,70,1980,douglle01
302,Bingo Smith,SDC,70,1980,smithbi02
326,Wally Walker,SEA,70,1980,walkewa01
278,Cliff Robinson,NJN,70,1980,robincl01
207,John Long,DET,69,1980,longjo01
288,Charlie Scott,DEN,69,1980,scottch01
333,Scott Wedman,KCK,68,1980,wedmasc01
19,Del Beshore,CHI,68,1980,beshode01
114,World B. Free,SDC,68,1980,freewo01
80,Adrian Dantley,UTA,68,1980,dantlad01
320,Dave Twardzik,POR,67,1980,twardda01
6,James Bailey,SEA,67,1980,baileja01
118,Mike Gale,SAS,67,1980,galemi01
44,Quinn Buckner,MIL,67,1980,bucknqu01
1,Tom Abernethy,GSW,67,1980,abernto01
94,Terry Duerod,DET,67,1980,duerote01
34,Jim Brewer,POR,67,1980,breweji01
141,Tom Henderson,HOU,66,1980,hendeto01
75,Dave Cowens,BOS,66,1980,cowenda01
69,Jeff Cook,PHO,66,1980,cookje01
129,Kevin Grevey,WSB,65,1980,greveke01
235,Joe Meriweather,NYK,65,1980,meriwjo01
174,Jeff Judkins,BOS,65,1980,judkije01
30,Winford Boynes,NJN,64,1980,boynewi01
149,Phil Hubbard,DET,64,1980,hubbaph01
317,Rudy Tomjanovich,HOU,62,1980,tomjaru01
309,Willie Smith,CLE,62,1980,smithwi02
290,Purvis Short,GSW,62,1980,shortpu01
131,Bob Gross,POR,62,1980,grossbo01
29,Tom Boswell,UTA,61,1980,bosweto01
59,Don Chaney,BOS,60,1980,chanedo01
307,Robert Smith,NJN,59,1980,smithro01
126,Glen Gondrezick,DEN,59,1980,gondrgl01
225,Bob McAdoo,DET,58,1980,mcadobo01
100,Len Elmore,KCK,58,1980,elmorle01
331,Nick Weatherspoon,SDC,57,1980,weathni01
347,Sly Williams,NYK,57,1980,willisl01
176,Rich Kelley,NJN,57,1980,kelleri01
67,Jim Cleamons,WSB,57,1980,cleamji01
88,Paul Dawkins,UTA,57,1980,dawkipa01
107,Eric Fernsten,BOS,56,1980,fernser01
17,Kent Benson,MIL,56,1980,bensoke01
117,Terry Furlow,UTA,55,1980,furlote01
243,Eric Money,DET,55,1980,moneyer01
102,Alex English,IND,54,1980,englial01
224,Scott May,CHI,54,1980,maysc01
195,Mark Landsberger,CHI,54,1980,landsma01
98,Bob Elliott,NJN,54,1980,elliobo01
187,Joel Kramer,PHO,54,1980,kramejo01
233,Tom McMillen,ATL,53,1980,mcmilto01
171,Dwight Jones,CHI,53,1980,jonesdw01
248,Calvin Natt,NJN,53,1980,nattca01
110,Don Ford,LAL,52,1980,forddo01
274,Clint Richardson,PHI,52,1980,richacl01
262,Wiley Peck,SAS,52,1980,peckwi01
303,Phil Smith,GSW,51,1980,smithph01
244,Earl Monroe,NYK,51,1980,monroea01
95,Mike Dunleavy,HOU,51,1980,dunlemi01
267,Stan Pietkiewicz,SDC,50,1980,pietkst01
265,Roger Phegley,WSB,50,1980,pheglro01
178,Greg Kelser,DET,50,1980,kelsegr01
144,Darnell Hillman,GSW,49,1980,hillmda01
123,Artis Gilmore,CHI,48,1980,gilmoar01
99,Bo Ellis,DEN,48,1980,ellisbo02
49,Mack Calvin,UTA,48,1980,calvima01
259,Billy Paultz,SAS,47,1980,paultbi01
230,George McGinnis,DEN,45,1980,mcginge01
79,Bob Dandridge,WSB,45,1980,dandrbo01
263,Sam Pellom,ATL,44,1980,pellosa01
286,Campy Russell,CLE,41,1980,russeca02
210,Maurice Lucas,POR,41,1980,lucasma01
311,Jim Spanarkel,PHI,40,1980,spanaji01
190,Mitch Kupchak,WSB,40,1980,kupchmi01
316,David Thompson,DEN,39,1980,thompda01
166,Vinnie Johnson,SEA,38,1980,johnsvi01
