,Player,Tm,G,Year
286,Johnny Dawkins,SAS,32,1989
287,Phil Hubbard,CLE,31,1989
288,Fennis Dembo,DET,31,1989
289,Mark Davis,MIL,31,1989
291,Ed Nealy,PHO,30,1989
290,Will Perdue,CHI,30,1989
292,Pete Myers,NYK,29,1989
293,Tony Brown,MIL,29,1989
294,Ramon Rivas,BOS,28,1989
295,Kiki Vandeweghe,NYK,27,1989
296,Grant Gondrezick,LAC,27,1989
297,Brook Steppe,POR,27,1989
298,Eddie Hughes,DEN,26,1989
299,Danny Manning,LAC,26,1989
300,Steve Kerr,PHO,26,1989
303,Tito Horford,MIL,25,1989
301,Anthony Jones,DAL,25,1989
302,Jerry Sichting,POR,25,1989
304,Ben Gillery,SAC,24,1989
305,Jay Vincent,SAS,24,1989
306,Bernard Thompson,HOU,23,1989
307,Kelvin Upshaw,BOS,23,1989
308,Todd Mitchell,MIA,22,1989
309,Anthony Taylor,MIA,21,1989
312,Clinton Wheeler,POR,20,1989
311,Rob Lock,LAC,20,1989
310,Sam Bowie,POR,20,1989
314,Bart Kofoed,UTA,19,1989
313,Roy Tarpley,DAL,19,1989
315,Anthony Bowie,SAS,18,1989
319,Calvin Natt,DEN,14,1989
320,Darryl Dawkins,DET,14,1989
321,Tom Tolbert,CHH,14,1989
318,Michael Jackson,SAC,14,1989
317,Cliff Robinson,PHI,14,1989
316,Sidney Lowe,CHH,14,1989
322,Otis Birdsong,BOS,13,1989
323,Rolando Ferreira,POR,12,1989
324,Jeff Grayer,MIL,11,1989
325,Wayne Englestad,DEN,11,1989
326,Ben McDonald,GSW,11,1989
327,Dave Popson,LAC,10,1989
328,Dominic Pressley,WSB,10,1989
329,Ken Bannister,LAC,9,1989
330,Ennis Whatley,LAC,8,1989
332,Randy Allen,SAC,7,1989
331,Orlando Graham,GSW,7,1989
334,Larry Bird,BOS,6,1989
333,Jim Rowinski,DET,6,1989
335,Ron Cavenall,NJN,5,1989
336,Pace Mannion,DET,5,1989
337,Petur Gudmundsson,SAS,5,1989
338,John Stroeder,GSW,4,1989
339,Andre Turner,MIL,4,1989
340,Steve Harris,DET,3,1989
346,Rob Rose,LAC,2,1989
350,Winston Crite,PHO,2,1989
349,Mike Dunleavy,MIL,2,1989
348,Richard Morton,IND,2,1989
347,Sedric Toney,IND,2,1989
342,Mike Champion,SEA,2,1989
345,Kenny Gattison,PHO,2,1989
344,Greg Ballard,SEA,2,1989
343,David Wood,CHI,2,1989
341,Keith Smart,SAS,2,1989
351,Barry Sumpter,LAC,1,1989
