,Player,Tm,G,Year
148,Al Horford,BOS,72,2018
147,Jarrett Allen,BRK,72,2018
157,Enes Kanter,NYK,71,2018
158,Shaun Livingston,GSW,71,2018
156,Kosta Koufos,SAC,71,2018
154,Eric Bledsoe,MIL,71,2018
155,Tyler Ulis,PHO,71,2018
153,Caris LeVert,BRK,71,2018
165,Jeff Teague,MIN,70,2018
159,J.J. Redick,PHI,70,2018
160,C.J. Miles,TOR,70,2018
161,Jaylen Brown,BOS,70,2018
162,David Nwaba,CHI,70,2018
163,Danny Green,SAS,70,2018
164,Draymond Green,GSW,70,2018
166,Quincy Acy,BRK,70,2018
167,Norman Powell,TOR,70,2018
179,Delon Wright,TOR,69,2018
177,Dennis Smith,DAL,69,2018
178,Bam Adebayo,MIA,69,2018
175,Shelvin Mack,ORL,69,2018
180,Darren Collison,IND,69,2018
181,Josh Huestis,OKC,69,2018
176,Zaza Pachulia,GSW,69,2018
168,Al-Farouq Aminu,POR,69,2018
174,Jonathon Simmons,ORL,69,2018
172,Eric Gordon,HOU,69,2018
171,Stanley Johnson,DET,69,2018
170,Alex Len,PHO,69,2018
169,J.J. Barea,DAL,69,2018
173,Royce O'Neale,UTA,69,2018
182,Justin Jackson,SAC,68,2018
183,Rondae Hollis-Jefferson,BRK,68,2018
184,Lauri Markkanen,CHI,68,2018
185,Kevin Durant,GSW,68,2018
186,Justise Winslow,MIA,68,2018
190,Trevor Ariza,HOU,67,2018
192,Nemanja Bjelica,MIN,67,2018
191,Isaiah Taylor,ATL,67,2018
188,Gary Harris,DEN,67,2018
189,Dennis Schroder,ATL,67,2018
187,Eric Moreland,DET,67,2018
193,Ryan Anderson,HOU,66,2018
194,Kevon Looney,GSW,66,2018
195,Zach Collins,POR,66,2018
196,Mario Chalmers,MEM,66,2018
200,Manu Ginobili,SAS,65,2018
202,Myles Turner,IND,65,2018
201,Garrett Temple,SAC,65,2018
203,JaVale McGee,GSW,65,2018
199,Kent Bazemore,ATL,65,2018
197,Rajon Rondo,NOP,65,2018
198,T.J. Warren,PHO,65,2018
204,Brandon Paul,SAS,64,2018
205,Alec Burks,UTA,64,2018
206,Nicolas Batum,CHO,64,2018
207,Robin Lopez,CHI,64,2018
208,Andre Iguodala,GSW,64,2018
213,Joel Embiid,PHI,63,2018
215,Daniel Theis,BOS,63,2018
214,Wesley Matthews,DAL,63,2018
209,Malik Monk,CHO,63,2018
212,Treveon Graham,CHO,63,2018
211,Josh Hart,LAL,63,2018
210,Ekpe Udoh,UTA,63,2018
220,Deyonta Davis,MEM,62,2018
221,Dewayne Dedmon,ATL,62,2018
219,Reggie Bullock,DET,62,2018
216,Wesley Iwundu,ORL,62,2018
217,Malik Beasley,DEN,62,2018
218,Jarrett Jack,NYK,62,2018
222,Terrance Ferguson,OKC,61,2018
223,Luc Mbah a Moute,HOU,61,2018
224,Salah Mejri,DAL,61,2018
225,Austin Rivers,LAC,61,2018
226,Cedi Osman,CLE,61,2018
228,Kyrie Irving,BOS,60,2018
227,Skal Labissiere,SAC,60,2018
229,Kevin Love,CLE,59,2018
230,Tim Frazier,WAS,59,2018
231,Jimmy Butler,MIN,59,2018
232,Brandon Ingram,LAL,59,2018
233,Maurice Harkless,POR,59,2018
234,Zach Randolph,SAC,59,2018
237,Vince Carter,SAC,58,2018
238,Aaron Gordon,ORL,58,2018
235,Chris Paul,HOU,58,2018
236,Langston Galloway,DET,58,2018
240,Nikola Vucevic,ORL,57,2018
241,Evan Fournier,ORL,57,2018
242,Rudy Gay,SAS,57,2018
243,Patrick McCaw,GSW,57,2018
244,Tim Hardaway,NYK,57,2018
245,Jordan Bell,GSW,57,2018
239,Jose Calderon,CLE,57,2018
246,Rudy Gobert,UTA,56,2018
247,Tyler Dorsey,ATL,56,2018
248,Andrew Harrison,MEM,56,2018
249,Ben McLemore,MEM,56,2018
253,Doug McDermott,NYK,55,2018
255,JaMychal Green,MEM,55,2018
254,Miles Plumlee,ATL,55,2018
252,Cristiano Felicio,CHI,55,2018
251,Joffrey Lauvergne,SAS,55,2018
250,Tony Parker,SAS,55,2018
265,Marcus Morris,BOS,54,2018
264,Shane Larkin,BOS,54,2018
263,Paul Zipser,CHI,54,2018
262,Corey Brewer,LAL,54,2018
261,Sterling Brown,MIL,54,2018
260,Tyler Ennis,LAL,54,2018
259,Hassan Whiteside,MIA,54,2018
258,Marcus Smart,BOS,54,2018
257,Devin Booker,PHO,54,2018
256,Malcolm Delaney,ATL,54,2018
274,Tristan Thompson,CLE,53,2018
273,Omri Casspi,GSW,53,2018
272,Dwayne Bacon,CHO,53,2018
271,Jae Crowder,CLE,53,2018
270,Joe Young,IND,53,2018
269,Mike Muscala,ATL,53,2018
266,T.J. Leaf,IND,53,2018
268,Arron Afflalo,ORL,53,2018
267,Jordan Clarkson,LAL,53,2018
280,Lonzo Ball,LAL,52,2018
275,Timothe Luwawu-Cabarrot,PHI,52,2018
283,Kris Dunn,CHI,52,2018
282,Tyreke Evans,MEM,52,2018
281,Marreese Speights,ORL,52,2018
284,Michael Carter-Williams,CHO,52,2018
279,Nene Hilario,HOU,52,2018
278,Frank Mason,SAC,52,2018
277,Marco Belinelli,ATL,52,2018
276,Cheick Diallo,NOP,52,2018
285,Jason Terry,MIL,51,2018
286,Tarik Black,HOU,51,2018
287,Stephen Curry,GSW,51,2018
288,Dante Cunningham,NOP,51,2018
289,Lucas Nogueira,TOR,49,2018
295,Malcolm Brogdon,MIL,48,2018
298,D'Angelo Russell,BRK,48,2018
297,DeMarcus Cousins,NOP,48,2018
296,Kristaps Porzingis,NYK,48,2018
290,Jared Dudley,PHO,48,2018
294,Jawun Evans,LAC,48,2018
293,Abdel Nader,BOS,48,2018
292,Richaun Holmes,PHI,48,2018
291,Tobias Harris,DET,48,2018
299,Tyson Chandler,PHO,46,2018
300,Ersan Ilyasova,ATL,46,2018
301,Dwyane Wade,CLE,46,2018
302,James Ennis,MEM,45,2018
303,Milos Teodosic,LAC,45,2018
304,Reggie Jackson,DET,45,2018
307,Devin Harris,DAL,44,2018
308,Elfrid Payton,ORL,44,2018
305,Damyean Dotson,NYK,44,2018
306,Channing Frye,CLE,44,2018
310,Ivica Zubac,LAL,43,2018
311,George Hill,SAC,43,2018
309,Jameer Nelson,NOP,43,2018
312,Marcus Georges-Hunt,MIN,42,2018
313,Emmanuel Mudiay,DEN,42,2018
314,Larry Nance,LAL,42,2018
315,Tyler Zeller,BRK,42,2018
316,Khem Birch,ORL,42,2018
317,Gerald Green,HOU,41,2018
318,Raul Neto,UTA,41,2018
319,John Wall,WAS,41,2018
320,Avery Bradley,DET,40,2018
324,Andre Roberson,OKC,39,2018
326,Willie Reed,LAC,39,2018
325,Tyler Cavanaugh,ATL,39,2018
322,Rodney Hood,UTA,39,2018
323,Torrey Craig,DEN,39,2018
321,Jerryd Bayless,PHI,39,2018
327,Thabo Sefolosha,UTA,38,2018
328,Paul Millsap,DEN,38,2018
329,C.J. Williams,LAC,38,2018
330,Justin Anderson,PHI,38,2018
331,Henry Ellenson,DET,38,2018
332,Matthew Dellavedova,MIL,38,2018
333,Alex Caruso,LAL,37,2018
334,Luke Babbitt,ATL,37,2018
339,Ivan Rabb,MEM,36,2018
338,Johnny O'Bryant,CHO,36,2018
337,Chandler Parsons,MEM,36,2018
335,Al Jefferson,IND,36,2018
336,Trey Burke,NYK,36,2018
340,Nik Stauskas,BRK,35,2018
341,Jake Layman,POR,35,2018
342,Wayne Selden,MEM,35,2018
347,Guerschon Yabusele,BOS,33,2018
350,Trevor Booker,PHI,33,2018
349,Blake Griffin,LAC,33,2018
348,Quinn Cook,GSW,33,2018
346,Jason Smith,WAS,33,2018
345,Cody Zeller,CHO,33,2018
344,Meyers Leonard,POR,33,2018
343,Noah Vonleh,POR,33,2018
355,Aaron Brooks,MIN,32,2018
358,Kenneth Faried,DEN,32,2018
357,Ante Zizic,CLE,32,2018
356,Kobi Simmons,MEM,32,2018
353,Shabazz Muhammad,MIN,32,2018
354,Mike James,PHO,32,2018
352,Joe Johnson,UTA,32,2018
351,Kyle Collinsworth,DAL,32,2018
359,Timofey Mozgov,BRK,31,2018
360,Jabari Parker,MIL,31,2018
361,DeAndre Liggins,MIL,31,2018
362,Dakari Johnson,OKC,31,2018
363,Dion Waiters,MIA,30,2018
364,Nerlens Noel,DAL,30,2018
365,Tyrone Wallace,LAC,30,2018
366,Nikola Mirotic,NOP,30,2018
367,Ron Baker,NYK,29,2018
368,Dwight Buycks,DET,29,2018
371,Jonathan Isaac,ORL,27,2018
370,Brandan Wright,MEM,27,2018
369,Caleb Swanigan,POR,27,2018
373,Greg Monroe,BOS,26,2018
374,DeAndre' Bembry,ATL,26,2018
375,Willy Hernangomez,NYK,26,2018
376,Jahlil Okafor,BRK,26,2018
372,Emeka Okafor,NOP,26,2018
379,Cameron Payne,CHI,25,2018
380,Alex Poythress,IND,25,2018
378,Malachi Richardson,SAC,25,2018
377,Juan Hernangomez,DEN,25,2018
381,Ryan Arcidiacono,CHI,24,2018
382,John Holland,CLE,24,2018
383,Terrence Ross,ORL,24,2018
384,Zach LaVine,CHI,24,2018
385,Andrew Bogut,LAL,24,2018
390,Shaquille Harrison,PHO,23,2018
392,Julyan Stone,CHO,23,2018
391,Danuel House,PHO,23,2018
387,Sean Kilpatrick,MIL,23,2018
389,Quincy Pondexter,CHI,23,2018
388,Jordan Mickey,MIA,23,2018
386,Glenn Robinson,IND,23,2018
393,Rashad Vaughn,MIL,22,2018
394,Tony Allen,NOP,22,2018
395,JaKarr Sampson,SAC,22,2018
396,D.J. Wilson,MIL,22,2018
397,Davon Reed,PHO,21,2018
398,Dorian Finney-Smith,DAL,21,2018
399,Danilo Gallinari,LAC,21,2018
400,Cole Aldrich,MIN,21,2018
406,Luke Kornet,NYK,20,2018
404,Myke Henry,MEM,20,2018
405,Alec Peters,PHO,20,2018
403,Richard Jefferson,DEN,20,2018
401,Boban Marjanovic,LAC,20,2018
402,Bobby Brown,HOU,20,2018
407,Damien Wilkins,IND,19,2018
408,Chris McCullough,WAS,19,2018
409,Isaiah Canaan,PHO,19,2018
410,Antonio Blakeney,CHI,19,2018
411,Darrell Arthur,DEN,19,2018
415,Isaiah Hicks,NYK,18,2018
416,Rodney McGruder,MIA,18,2018
413,Zhou Qi,HOU,18,2018
414,Kadeem Allen,BOS,18,2018
412,Josh Magette,ATL,18,2018
417,Isaiah Thomas,LAL,17,2018
418,Troy Williams,NYK,17,2018
419,Travis Wear,LAL,17,2018
420,Derrick White,SAS,17,2018
424,Isaiah Whitehead,BRK,16,2018
425,Georgios Papagiannis,SAC,16,2018
422,Derrick Walton,MIA,16,2018
423,Rodney Purvis,ORL,16,2018
421,Derrick Rose,CLE,16,2018
430,Malcolm Miller,TOR,15,2018
434,Damian Jones,GSW,15,2018
433,Thomas Bryant,LAL,15,2018
431,Jamel Artis,ORL,15,2018
432,Jamil Wilson,LAC,15,2018
429,Damion Lee,ATL,15,2018
428,Ramon Sessions,WAS,15,2018
427,Nick Collison,OKC,15,2018
426,Andrew White,ATL,15,2018
442,Markelle Fultz,PHI,14,2018
447,Udonis Haslem,MIA,14,2018
446,Lorenzo Brown,TOR,14,2018
445,Alfonzo McKinnie,TOR,14,2018
444,Iman Shumpert,CLE,14,2018
443,Dante Exum,UTA,14,2018
437,Darrun Hilliard,SAS,14,2018
441,London Perrantes,CLE,14,2018
439,Furkan Korkmaz,PHI,14,2018
438,Kay Felder,CHI,14,2018
436,Omer Asik,NOP,14,2018
435,Derrick Jones,MIA,14,2018
440,Brandon Jennings,MIL,14,2018
448,Jabari Bird,BOS,13,2018
449,Antonius Cleveland,DAL,13,2018
450,Charles Cooke,NOP,13,2018
451,Briante Weber,HOU,13,2018
455,Demetrius Jackson,HOU,12,2018
457,Gary Payton,MIL,12,2018
456,Kyle Singler,OKC,12,2018
454,Mike Conley,MEM,12,2018
453,Jalen Jones,DAL,12,2018
452,Solomon Hill,NOP,12,2018
458,Patrick Beverley,LAC,11,2018
459,Johnathan Motley,DAL,11,2018
460,Ike Anigbogu,IND,11,2018
461,James Webb,BRK,10,2018
462,Bruno Caboclo,SAC,10,2018
463,Milton Doyle,BRK,10,2018
464,Mirza Teletovic,MIL,10,2018
465,Jeff Withey,DAL,9,2018
466,Brice Johnson,MEM,9,2018
467,Tony Bradley,UTA,9,2018
468,Georges Niang,UTA,9,2018
469,Kawhi Leonard,SAS,9,2018
470,Aaron Harrison,DAL,9,2018
472,Jon Leuer,DET,8,2018
471,Marshall Plumlee,MIL,8,2018
474,Wade Baldwin,POR,7,2018
475,Jack Cooley,SAC,7,2018
476,Joakim Noah,NYK,7,2018
477,Gian Clavell,DAL,7,2018
478,Larry Drew,NOP,7,2018
473,MarShon Brooks,MEM,7,2018
482,Jaylen Morris,ATL,6,2018
484,Daniel Hamilton,OKC,6,2018
483,James Young,PHI,6,2018
481,Xavier Munford,MIL,6,2018
480,Joel Bolomboy,MIL,6,2018
479,Okaro White,MIA,6,2018
492,Xavier Rathan-Mayes,MEM,5,2018
496,Nate Wolters,UTA,5,2018
495,Alan Williams,PHO,5,2018
494,Jacob Wiley,BRK,5,2018
493,Nigel Hayes,SAC,5,2018
491,Adreian Payne,ORL,5,2018
489,Vander Blue,LAL,5,2018
488,R.J. Hunter,HOU,5,2018
487,Jordan Crawford,NOP,5,2018
486,Walt Lemon,NOP,5,2018
490,Marcus Paige,CHO,5,2018
485,Josh Gray,PHO,5,2018
500,Omari Johnson,MEM,4,2018
497,Erik McCree,UTA,4,2018
498,Matt Costello,SAS,4,2018
499,Vince Hunter,MEM,4,2018
501,Mangok Mathiang,CHO,4,2018
502,Markel Brown,HOU,4,2018
503,Jonathan Gibson,BOS,4,2018
504,Nicolas Brussino,ATL,4,2018
513,Josh Smith,NOP,3,2018
512,Tim Quarterman,HOU,3,2018
510,Jacob Pullen,PHI,3,2018
514,James Michael McAdoo,PHI,3,2018
511,Jameel Warney,DAL,3,2018
506,Reggie Hearn,DET,3,2018
509,David Stockton,UTA,3,2018
507,Marquis Teague,MEM,3,2018
505,Monte Morris,DEN,3,2018
508,Matt Williams,MIA,3,2018
519,Ben Moore,IND,2,2018
522,Josh McRoberts,DAL,2,2018
520,Jarell Eddie,BOS,2,2018
521,Luis Montero,DET,2,2018
518,Andre Ingram,LAL,2,2018
517,PJ Dozier,OKC,2,2018
516,Xavier Silas,BOS,2,2018
515,Derrick Williams,LAL,2,2018
531,Justin Patton,MIN,1,2018
538,Gordon Hayward,BOS,1,2018
537,Scotty Hopson,DAL,1,2018
536,Trey McKinney-Jones,IND,1,2018
535,Kendrick Perkins,CLE,1,2018
534,Tyler Lydon,DEN,1,2018
533,Edmond Sumner,IND,1,2018
532,Jeremy Lin,BRK,1,2018
525,Devin Robinson,WAS,1,2018
530,Anthony Brown,MIN,1,2018
529,Aaron Jackson,HOU,1,2018
528,Chinanu Onuaku,HOU,1,2018
527,Naz Mitrou-Long,UTA,1,2018
526,Luol Deng,LAL,1,2018
524,Chris Boucher,GSW,1,2018
523,Mindaugas Kuzminskas,NYK,1,2018
539,Jeremy Evans,ATL,1,2018
