,Player,Tm,G,Year
101,Charles Jones,PHO,78,1985
100,John Paxson,SAS,78,1985
99,Calvin Natt,DEN,78,1985
98,Frank Brickowski,SEA,78,1985
103,Maurice Cheeks,PHI,78,1985
118,Orlando Woolridge,CHI,77,1985
122,Alvin Scott,PHO,77,1985
121,Rickey Green,UTA,77,1985
120,Trent Tucker,NYK,77,1985
119,Magic Johnson,LAL,77,1985
116,Clark Kellogg,IND,77,1985
117,Rich Kelley,UTA,77,1985
115,Jerome Kersey,POR,77,1985
114,Dan Issel,DEN,77,1985
113,Rick Mahorn,WSB,77,1985
130,Roy Hinson,CLE,76,1985
127,Sam Bowie,POR,76,1985
129,Joe Meriweather,KCK,76,1985
128,Phil Hubbard,CLE,76,1985
124,Johnny Davis,CLE,76,1985
126,Jeff Malone,WSB,76,1985
123,Mike McGee,LAL,76,1985
125,Danny Vranes,SEA,76,1985
131,Quinn Buckner,BOS,75,1985
132,Herb Williams,IND,75,1985
133,Michael Cage,LAC,75,1985
134,Ken Bannister,NYK,75,1985
135,Danny Ainge,BOS,75,1985
136,Larry Spriggs,LAL,75,1985
137,Darnell Valentine,POR,75,1985
142,Othell Wilson,GSW,74,1985
145,Terence Stansbury,IND,74,1985
143,Clint Richardson,PHI,74,1985
144,Chuck Aleksinas,GSW,74,1985
141,James Bailey,NYK,74,1985
139,Cliff Levingston,ATL,74,1985
138,Mike Holton,PHO,74,1985
140,Steve Johnson,CHI,74,1985
146,Jon Sundvold,SEA,73,1985
147,Dudley Bradley,WSB,73,1985
148,Sidney Moncrief,MIL,73,1985
153,George Gervin,SAS,72,1985
155,Dale Ellis,DAL,72,1985
154,Kent Benson,DET,72,1985
151,Kiki Vandeweghe,POR,72,1985
152,Jeff Turner,NJN,72,1985
150,Larry Drew,KCK,72,1985
149,Marques Johnson,LAC,72,1985
156,Ricky Sobers,SEA,71,1985
157,World B. Free,CLE,71,1985
161,Jerry Sichting,IND,70,1985
163,Harvey Catchings,LAC,70,1985
162,Ennis Whatley,CHI,70,1985
158,Tree Rollins,ATL,70,1985
160,Andrew Toney,PHI,70,1985
159,James Edwards,PHO,70,1985
164,Ernie Grunfeld,NYK,69,1985
167,Butch Carter,NYK,69,1985
168,Rickey Brown,ATL,69,1985
165,Tom McMillen,WSB,69,1985
166,Doc Rivers,ATL,69,1985
169,Rod Higgins,CHI,68,1985
170,Jim Paxson,POR,68,1985
171,Charles Pittman,PHO,68,1985
172,Jack Sikma,SEA,68,1985
173,Bill Walton,LAC,67,1985
174,Ozell Jones,SAS,67,1985
175,Bob McAdoo,LAL,66,1985
176,Gary Plummer,GSW,66,1985
177,John Long,DET,66,1985
178,Mickey Johnson,GSW,66,1985
181,Mark West,CLE,65,1985
183,George Johnson,NJN,65,1985
182,Bill Garnett,IND,65,1985
180,Don Buse,KCK,65,1985
179,Kyle Macy,PHO,65,1985
184,Scott Hastings,ATL,64,1985
185,Jawann Oldham,CHI,63,1985
186,Pat Cummings,NYK,63,1985
187,Lancaster Gordon,LAC,63,1985
188,Maurice Lucas,PHO,63,1985
192,Granville Waiters,IND,62,1985
191,Carlos Clark,BOS,62,1985
190,Antoine Carr,ATL,62,1985
189,Billy Paultz,UTA,62,1985
193,Larry Nance,PHO,61,1985
194,Dave Greenwood,CHI,61,1985
195,Cory Blackwell,SEA,60,1985
196,Jim Petersen,HOU,60,1985
197,Cliff Robinson,WSB,60,1985
198,Mike Glenn,ATL,60,1985
199,Reggie King,SEA,60,1985
201,Bernard Thompson,POR,59,1985
200,Devin Durrant,IND,59,1985
203,Darwin Cook,NJN,58,1985
204,Mitch Kupchak,LAL,58,1985
205,Bryan Warrick,LAC,58,1985
202,Clemon Johnson,PHI,58,1985
206,Marc Iavaroni,SAS,57,1985
207,Lonnie Shelton,CLE,57,1985
208,Charles Davis,MIL,57,1985
209,Cedric Maxwell,BOS,57,1985
210,Wallace Bryant,DAL,56,1985
211,Mike Bratz,GSW,56,1985
212,Dan Roundfield,DET,56,1985
213,Danny Schayes,DEN,56,1985
214,Tony Campbell,DET,56,1985
215,Otis Birdsong,NJN,56,1985
218,Kelly Tripucka,DET,55,1985
219,Bernard King,NYK,55,1985
217,Greg Kite,BOS,55,1985
216,Adrian Dantley,UTA,55,1985
220,Jeff Cook,SAS,54,1985
221,Pete Verhoeven,KCK,54,1985
222,Bob Hansen,UTA,54,1985
223,Brook Steppe,DET,54,1985
224,Eddie Lee Wilkins,NYK,54,1985
225,Ron Cavenall,NYK,53,1985
227,Billy Knight,SAS,52,1985
228,Fred Roberts,UTA,52,1985
226,Stuart Gray,IND,52,1985
229,Peter Thibeaux,GSW,51,1985
230,Kenny Fields,MIL,51,1985
231,Sidney Green,CHI,48,1985
232,Kenny Carr,POR,48,1985
233,M.L. Carr,BOS,47,1985
234,Major Jones,DET,47,1985
235,Steve Burtt,GSW,47,1985
236,John Lucas,HOU,47,1985
238,Sam Williams,PHI,46,1985
239,Kevin Williams,CLE,46,1985
237,Frank Johnson,WSB,46,1985
240,Craig Ehlo,HOU,45,1985
241,Ricky Pierce,MIL,44,1985
242,J.J. Anderson,UTA,44,1985
243,Charlie Sitton,DAL,43,1985
244,Mike O'Koren,NJN,43,1985
245,Jamaal Wilkes,LAL,42,1985
246,Allen Leavell,HOU,42,1985
247,Albert King,NJN,42,1985
248,Caldwell Jones,CHI,42,1985
249,Joe Kopicki,DEN,42,1985
250,Randy Wittman,ATL,41,1985
251,Tom Scheffler,POR,39,1985
252,Darryl Dawkins,NJN,39,1985
253,Larry Micheaux,HOU,39,1985
254,Willie White,DEN,39,1985
255,Rick Carlisle,BOS,38,1985
256,Leon Wood,PHI,38,1985
257,Jeff Ruland,WSB,37,1985
258,Ron Anderson,CLE,36,1985
259,Sly Williams,ATL,34,1985
260,Pace Mannion,UTA,34,1985
261,Hank McDowell,HOU,34,1985
262,Wayne Sappleton,NJN,33,1985
263,Mark McNamara,KCK,33,1985
264,Paul Thompson,CLE,33,1985
265,Ronnie Lester,LAL,32,1985
266,Tom Sluby,DAL,31,1985
267,Kevin McKenna,NJN,29,1985
268,Edgar Jones,CLE,26,1985
269,Phil Ford,HOU,25,1985
270,Walter Davis,PHO,23,1985
271,Jay Murphy,LAC,23,1985
272,Ray Williams,BOS,23,1985
273,Ed Nealy,KCK,22,1985
274,David Pope,KCK,22,1985
277,Guy Williams,WSB,21,1985
278,Tom Sewell,WSB,21,1985
276,Mike Sanders,PHO,21,1985
275,Walker Russell,ATL,21,1985
279,John Schweitz,SEA,19,1985
280,Mike Dunleavy,MIL,19,1985
281,John Drew,UTA,19,1985
282,Terry Teagle,GSW,19,1985
283,Franklin Edwards,LAC,16,1985
284,Sidney Lowe,ATL,15,1985
290,Chuck Nevitt,LAL,11,1985
289,Howard Carter,DAL,11,1985
288,Ron Brewer,NJN,11,1985
286,Steve Hayes,PHI,11,1985
285,Don Collins,WSB,11,1985
287,Michael Wilson,CLE,11,1985
291,Kenton Edelin,IND,10,1985
292,Greg Kelser,IND,10,1985
293,Dale Wilkinson,LAC,10,1985
294,David Thirdkill,DET,10,1985
295,Stewart Granger,ATL,9,1985
296,Geoff Huston,CLE,8,1985
298,Chris Engler,NJN,7,1985
297,Robert Smith,CLE,7,1985
299,Dane Suttle,KCK,6,1985
300,Scooter McCray,SEA,6,1985
301,Lorenzo Romar,DET,5,1985
302,Kenny Natt,UTA,4,1985
303,Leo Rautins,ATL,4,1985
304,Butch Graves,CLE,4,1985
305,Charlie Criss,ATL,4,1985
306,Rick Robey,PHO,4,1985
309,Joe Cooper,SEA,3,1985
310,Campy Russell,CLE,3,1985
308,Danny Young,SEA,3,1985
307,Jerry Eaves,ATL,3,1985
311,Earl Jones,LAL,2,1985
312,Michael Young,PHO,2,1985
313,Truck Robinson,NYK,2,1985
314,Ralph Jackson,IND,1,1985
315,Tom LaGarde,NJN,1,1985
316,Linton Townes,SAS,1,1985
