,Player,Tm,G,Year,ID
87,John Gianelli,NYK,82,1976,gianejo01
48,Jim Chones,CLE,82,1976,choneji01
227,Phil Smith,GSW,82,1976,smithph01
228,Randy Smith,BUF,82,1976,smithra01
259,Jo Jo White,BOS,82,1976,whitejo01
257,Paul Westphal,PHO,82,1976,westppa01
229,Dick Snyder,CLE,82,1976,snydedi01
32,Bill Bradley,NYK,82,1976,bradlbi01
33,Jim Brewer,CLE,82,1976,breweji01
78,Chris Ford,DET,82,1976,fordch01
182,Mike Newlin,HOU,82,1976,newlimi01
254,Scott Wedman,KCK,82,1976,wedmasc01
40,Tom Burleson,SEA,82,1976,burleto01
69,Charles Dudley,GSW,82,1976,dudlech01
245,Neal Walk,NYK,82,1976,walkne01
44,Fred Carter,PHI,82,1976,cartefr01
252,Slick Watts,SEA,82,1976,wattssl01
25,Dave Bing,WSB,82,1976,bingda01
262,Jamaal Wilkes,GSW,82,1976,wilkeja01
204,Truck Robinson,WSB,82,1976,robintr01
208,Campy Russell,CLE,82,1976,russeca02
165,Larry McNeill,KCK,82,1976,mcneila01
196,Clifford Ray,GSW,82,1976,raycl01
178,Calvin Murphy,HOU,82,1976,murphca01
197,Kevin Restani,MIL,82,1976,restake01
1,Kareem Abdul-Jabbar,LAL,82,1976,abdulka01
50,Jim Cleamons,CLE,82,1976,cleamji01
212,Charlie Scott,BOS,82,1976,scottch01
120,George Johnson,GSW,82,1976,johnsge02
124,Mickey Johnson,CHI,81,1976,johnsmi01
213,Bruce Seals,SEA,81,1976,sealsbr01
173,Steve Mix,PHI,81,1976,mixst01
249,Cornell Warner,LAL,81,1976,warneco01
171,Joe Meriweather,HOU,81,1976,meriwjo01
246,Foots Walker,CLE,81,1976,walkefo01
224,Bingo Smith,CLE,81,1976,smithbi02
115,Lou Hudson,ATL,81,1976,hudsolo01
71,Al Eberhard,DET,81,1976,eberhal01
125,Ollie Johnson,KCK,81,1976,johnsol01
119,Charles Johnson,GSW,81,1976,johnsch01
234,Larry Steele,POR,81,1976,steella01
141,Sam Lacey,KCK,81,1976,laceysa01
112,Tom Henderson,ATL,81,1976,hendeto01
89,Herm Gilliam,SEA,81,1976,gillihe01
221,Paul Silas,BOS,81,1976,silaspa01
176,Otto Moore,NOJ,81,1976,mooreot01
15,Rick Barry,GSW,81,1976,barryri01
8,Jim Ard,BOS,81,1976,ardji01
265,Nate Williams,NOJ,81,1976,willina01
34,Junior Bridgeman,MIL,81,1976,bridgju01
46,Ken Charles,BUF,81,1976,charlke01
2,Alvan Adams,PHO,80,1976,adamsal01
194,Jim Price,MIL,80,1976,priceji01
174,Eric Money,DET,80,1976,moneyer01
207,Curtis Rowe,DET,80,1976,rowecu01
117,Phil Jackson,NYK,80,1976,jacksph01
47,Phil Chenier,WSB,80,1976,cheniph01
107,Elvin Hayes,WSB,80,1976,hayesel01
139,Kevin Kunnert,HOU,80,1976,kunneke01
146,Clyde Lee,PHI,79,1976,leecl01
239,Rudy Tomjanovich,HOU,79,1976,tomjaru01
23,Henry Bibby,NOJ,79,1976,bibbyhe01
106,Nate Hawthorne,PHO,79,1976,hawthna01
261,Sidney Wicks,POR,79,1976,wickssi01
49,Archie Clark,DET,79,1976,clarkar01
66,Derrek Dickey,GSW,79,1976,dickede01
271,Brian Winters,MIL,78,1976,wintebr01
7,Tiny Archibald,KCK,78,1976,architi01
157,Bob McAdoo,BUF,78,1976,mcadobo01
202,Mike Riordan,WSB,78,1976,riordmi01
55,Dave Cowens,BOS,78,1976,cowenda01
108,Spencer Haywood,NYK,78,1976,haywosp01
225,Elmore Smith,MIL,78,1976,smithel01
241,Wes Unseld,WSB,78,1976,unselwe01
230,Ricky Sobers,PHO,78,1976,soberri01
