,Player,Tm,G,Year,ID
86,John Havlicek,BOS,82,1972,havlijo01
105,John Johnson,CLE,82,1972,johnsjo01
162,Mike Newlin,HOU,82,1972,newlimi01
30,Wilt Chamberlain,LAL,82,1972,chambwi01
248,Bob Weiss,CHI,82,1972,weissbo01
161,Don Nelson,BOS,82,1972,nelsodo01
249,Walt Wesley,CLE,82,1972,weslewa01
180,Clifford Ray,CHI,82,1972,raycl01
39,Barry Clemens,SEA,82,1972,clemeba01
253,Sidney Wicks,POR,82,1972,wickssi01
231,Dick Van Arsdale,PHO,82,1972,vanardi01
15,Walt Bellamy,ATL,82,1972,bellawa01
191,Curtis Rowe,DET,82,1972,rowecu01
196,Tom Sanders,BOS,82,1972,sandeto01
204,Bingo Smith,CLE,82,1972,smithbi02
88,Elvin Hayes,HOU,82,1972,hayesel01
158,Calvin Murphy,HOU,82,1972,murphca01
79,Gary Gregor,POR,82,1972,gregoga01
76,Johnny Green,CIN,82,1972,greenjo01
75,Gail Goodrich,LAL,82,1972,goodrga01
73,Herm Gilliam,ATL,82,1972,gillihe01
203,Jerry Sloan,CHI,82,1972,sloanje01
141,Stan McKenzie,POR,82,1972,mckenst01
197,Dale Schlueter,POR,81,1972,schluda01
1,Kareem Abdul-Jabbar,MIL,81,1972,abdulka01
236,Neal Walk,PHO,81,1972,walkne01
120,Stu Lantz,HOU,81,1972,lantzst01
78,Hal Greer,PHI,81,1972,greerha01
118,Sam Lacey,CIN,81,1972,laceysa01
33,Phil Chenier,BAL,81,1972,cheniph01
154,Otto Moore,PHO,81,1972,mooreot01
255,Art Williams,BOS,81,1972,williar01
257,Nate Williams,CIN,81,1972,willina01
260,Lee Winfield,SEA,81,1972,winfile01
121,Mo Layton,PHO,80,1972,laytomo01
258,Ron Williams,GSW,80,1972,williro01
18,Tom Boerwinkle,CHI,80,1972,boerwto01
53,Dave DeBusschere,NYK,80,1972,debusda01
119,Bob Lanier,DET,80,1972,laniebo01
202,Paul Silas,PHO,80,1972,silaspa01
254,Lenny Wilkens,SEA,80,1972,wilkele01
11,Jim Barnett,GSW,80,1972,barneji02
46,Bob Dandridge,MIL,80,1972,dandrbo01
6,Lucius Allen,MIL,80,1972,allenlu01
5,Rick Adelman,POR,80,1972,adelmri01
157,Jeff Mullins,GSW,80,1972,mullije01
81,Happy Hairston,LAL,80,1972,hairsha01
145,Jim McMillian,LAL,80,1972,mcmilji01
138,Jon McGlocklin,MIL,80,1972,mcglojo01
103,Phil Jackson,NYK,80,1972,jacksph01
195,Cazzie Russell,GSW,79,1972,russeca01
10,Dick Barnett,NYK,79,1972,barnedi01
261,Dave Wohl,PHI,79,1972,wohlda01
32,Don Chaney,BOS,79,1972,chanedo01
42,Dave Cowens,BOS,79,1972,cowenda01
252,Jo Jo White,BOS,79,1972,whitejo01
116,Howard Komives,DET,79,1972,komivho01
85,Clem Haskins,PHO,79,1972,haskicl01
56,Terry Dischinger,DET,79,1972,dischte01
17,John Block,MIL,79,1972,blockjo01
126,Bob Love,CHI,79,1972,lovebo01
122,Clyde Lee,GSW,78,1972,leecl01
238,Jimmy Walker,DET,78,1972,walkeji01
131,Jack Marin,BAL,78,1972,marinja01
205,Elmore Smith,BUF,78,1972,smithel01
148,John Mengelt,CIN,78,1972,mengejo01
163,Willie Norwood,DET,78,1972,norwowi01
237,Chet Walker,CHI,78,1972,walkech01
60,Joe Ellis,GSW,78,1972,ellisjo01
19,Bill Bradley,NYK,78,1972,bradlbi01
221,Nate Thurmond,GSW,78,1972,thurmna01
222,Rudy Tomjanovich,HOU,78,1972,tomjaru01
64,Hank Finkel,BOS,78,1972,finkeha01
147,Dean Meminger,NYK,78,1972,meminde01
146,Cliff Meely,HOU,77,1972,meelycl01
111,Bob Kauffman,BUF,77,1972,kauffbo01
97,Lou Hudson,ATL,77,1972,hudsolo01
129,Jerry Lucas,NYK,77,1972,lucasje01
70,Walt Frazier,NYK,77,1972,fraziwa01
