,Player,Tm,G,Year,ID
228,Andrew Lang,ATL,82,1995,langan01
210,Shawn Kemp,SEA,82,1995,kempsh01
387,John Stockton,UTA,82,1995,stockjo01
301,Doug Overton,WSB,82,1995,overtdo01
159,A.C. Green,PHO,82,1995,greenac01
305,Gary Payton,SEA,82,1995,paytoga01
434,Lorenzo Williams,DAL,82,1995,willilo01
65,Sam Cassell,HOU,82,1995,cassesa01
309,Sam Perkins,SEA,82,1995,perkisa01
211,Steve Kerr,CHI,82,1995,kerrst01
310,Elliot Perry,PHO,82,1995,perryel01
22,Dana Barros,PHI,82,1995,barroda01
429,Buck Williams,POR,82,1995,willibu01
334,Mitch Richmond,SAC,82,1995,richmmi01
177,Hersey Hawkins,CHH,82,1995,hawkihe01
59,Michael Cage,CLE,82,1995,cagemi01
43,Shawn Bradley,PHI,82,1995,bradlsh01
332,Glen Rice,MIA,82,1995,ricegl01
200,Avery Johnson,SAS,82,1995,johnsav01
198,Mark Jackson,IND,82,1995,jacksma01
359,Detlef Schrempf,SEA,82,1995,schrede01
150,Armen Gilliam,NJN,82,1995,gilliar01
77,Marty Conlon,MIL,82,1995,conloma01
375,Michael Smith,SAC,82,1995,smithmi02
293,Johnny Newman,MIL,82,1995,newmajo01
290,Dikembe Mutombo,DEN,82,1995,mutomdi01
95,Todd Day,MIL,82,1995,dayto01
133,Danny Ferry,CLE,82,1995,ferryda01
247,Dan Majerle,PHO,82,1995,majerda01
14,B.J. Armstrong,CHI,82,1995,armstbj01
249,Karl Malone,UTA,82,1995,malonka01
20,Vin Baker,MIL,82,1995,bakervi01
107,Chris Dudley,POR,82,1995,dudlech02
91,Hubert Davis,NYK,82,1995,davishu01
262,Lee Mayberry,MIL,82,1995,maybele01
386,Bryant Stith,DEN,81,1995,stithbr01
331,J.R. Reid,SAS,81,1995,reidjr01
185,Jeff Hornacek,UTA,81,1995,hornaje01
126,Dale Ellis,DEN,81,1995,ellisda01
373,Kenny Smith,HOU,81,1995,smithke01
124,Mario Elie,HOU,81,1995,eliema01
125,Sean Elliott,SAS,81,1995,elliose01
342,David Robinson,SAS,81,1995,robinda01
68,Tom Chambers,UTA,81,1995,chambto01
