,Player,Tm,G,Year,ID
412,Mark West,PHO,82,1993,westma01
97,Dale Davis,IND,82,1993,davisda01
242,Karl Malone,UTA,82,1993,malonka01
118,Craig Ehlo,CLE,82,1993,ehlocr01
115,Blue Edwards,MIL,82,1993,edwarbl01
387,John Stockton,UTA,82,1993,stockjo01
327,Glen Rice,MIA,82,1993,ricegl01
104,Vlade Divac,LAL,82,1993,divacvl01
407,Clarence Weatherspoon,PHI,82,1993,weathcl01
336,Clifford Robinson,POR,82,1993,robincl02
271,Dikembe Mutombo,DEN,82,1993,mutomdi01
254,Xavier McDaniel,BOS,82,1993,mcdanxa01
39,David Benoit,UTA,82,1993,benoida01
337,David Robinson,SAS,82,1993,robinda01
200,Adam Keefe,ATL,82,1993,keefead01
259,Reggie Miller,IND,82,1993,millere01
395,Sedale Threatt,LAL,82,1993,threase01
352,Detlef Schrempf,IND,82,1993,schrede01
185,Mark Jackson,LAC,82,1993,jacksma01
249,Lee Mayberry,MIL,82,1993,maybele01
119,Mario Elie,POR,82,1993,eliema01
25,Anthony Avent,MIL,82,1993,aventan01
420,Buck Williams,POR,82,1993,willibu01
55,Scott Brooks,HOU,82,1993,brooksc01
58,Mike Brown,UTA,82,1993,brownmi01
446,James Worthy,LAL,82,1993,worthja01
65,Michael Cage,SEA,82,1993,cagemi01
283,Charles Oakley,NYK,82,1993,oaklech01
287,Hakeem Olajuwon,HOU,82,1993,olajuha01
152,A.C. Green,LAL,82,1993,greenac01
297,Gary Payton,SEA,82,1993,paytoga01
193,Eddie Johnson,SEA,82,1993,johnsed03
84,Tyrone Corbin,UTA,82,1993,corbity01
134,Kevin Gamble,BOS,82,1993,gamblke01
196,Larry Johnson,CHH,82,1993,johnsla02
126,Duane Ferrell,ATL,82,1993,ferredu01
365,Kenny Smith,HOU,82,1993,smithke01
18,B.J. Armstrong,CHI,82,1993,armstbj01
51,Terrell Brandon,CLE,82,1993,brandte01
122,LaPhonso Ellis,DEN,82,1993,ellisla01
121,Dale Ellis,SAS,82,1993,ellisda01
240,Dan Majerle,PHO,82,1993,majerda01
362,Charles Smith,NYK,81,1993,smithch01
371,Rik Smits,IND,81,1993,smitsri01
219,Christian Laettner,MIN,81,1993,laettch01
260,Terry Mills,DET,81,1993,millste01
262,Sam Mitchell,IND,81,1993,mitchsa01
312,Terry Porter,POR,81,1993,portete01
125,Patrick Ewing,NYK,81,1993,ewingpa01
309,Scottie Pippen,CHI,81,1993,pippesc01
169,Carl Herrera,HOU,81,1993,herreca01
303,Tim Perry,PHI,81,1993,perryti01
167,Hersey Hawkins,PHI,81,1993,hawkihe01
279,Shaquille O'Neal,ORL,81,1993,onealsh01
158,Tom Gugliotta,WSB,81,1993,guglito01
380,Larry Stewart,WSB,81,1993,stewala01
80,Bimbo Coles,MIA,81,1993,colesbi01
246,Anthony Mason,NYK,81,1993,masonan01
3,Mahmoud Abdul-Rauf,DEN,81,1993,abdulma02
45,Muggsy Bogues,CHH,81,1993,boguemu01
10,Danny Ainge,PHO,80,1993,aingeda01
94,Dell Curry,CHH,80,1993,curryde01
339,Rumeal Robinson,NJN,80,1993,robinru01
411,Doug West,MIN,80,1993,westdo01
44,Mookie Blaylock,ATL,80,1993,blaylmo01
419,Gerald Wilkins,CLE,80,1993,wilkige01
363,Chris Smith,MIN,80,1993,smithch03
141,Armen Gilliam,PHI,80,1993,gilliar01
232,Brad Lohaus,MIL,80,1993,lohaubr01
146,Paul Graham,ATL,80,1993,grahapa01
165,Ron Harper,LAC,80,1993,harpero01
60,Mark Bryant,POR,80,1993,bryanma01
57,Dee Brown,BOS,80,1993,brownde01
378,John Starks,NYK,80,1993,starkjo01
228,Reggie Lewis,BOS,80,1993,lewisre01
435,Kevin Willis,ATL,80,1993,willike02
331,Fred Roberts,MIL,79,1993,roberfr01
106,Sherman Douglas,BOS,79,1993,douglsh01
62,Matt Bullard,HOU,79,1993,bullama01
177,Byron Houston,GSW,79,1993,houstby01
176,Robert Horry,HOU,79,1993,horryro01
244,Danny Manning,LAC,79,1993,mannida01
175,Jeff Hornacek,PHI,79,1993,hornaje01
241,Jeff Malone,UTA,79,1993,malonje01
294,Robert Parish,BOS,79,1993,parisro01
173,Donald Hodge,DAL,79,1993,hodgedo01
401,Loy Vaught,LAC,79,1993,vaughlo01
268,Eric Murdock,MIL,79,1993,murdoer01
14,Nick Anderson,ORL,79,1993,anderni01
432,Reggie Williams,DEN,79,1993,willire01
251,Bob McCann,MIN,79,1993,mccanbo01
220,Bill Laimbeer,DET,79,1993,laimbbi01
50,Sam Bowie,NJN,79,1993,bowiesa01
392,Isiah Thomas,DET,79,1993,thomais01
67,Elden Campbell,LAL,79,1993,campbel01
304,Chuck Person,MIN,78,1993,persoch01
198,Michael Jordan,CHI,78,1993,jordami01
361,Scott Skiles,ORL,78,1993,skilesc01
388,Rod Strickland,POR,78,1993,stricro02
252,George McCloud,IND,78,1993,mccloge01
229,Marcus Liberty,DEN,78,1993,liberma01
201,Shawn Kemp,SEA,78,1993,kempsh01
217,Jon Koncak,ATL,78,1993,koncajo01
266,Alonzo Mourning,CHH,78,1993,mournal01
180,Jay Humphries,UTA,78,1993,humphja01
214,Joe Kleine,BOS,78,1993,kleinjo01
264,Chris Morris,NJN,77,1993,morrich01
307,Ricky Pierce,SEA,77,1993,piercri01
56,Chucky Brown,NJN,77,1993,brownch01
49,Anthony Bowie,ORL,77,1993,bowiean01
298,Anthony Peeler,LAL,77,1993,peelean01
272,Larry Nance,CLE,77,1993,nancela01
150,Horace Grant,CHI,77,1993,grantho01
291,Robert Pack,DEN,77,1993,packro01
194,Frank Johnson,PHO,77,1993,johnsfr01
377,Latrell Sprewell,GSW,77,1993,sprewla01
343,Donald Royal,ORL,77,1993,royaldo01
111,Joe Dumars,DET,77,1993,dumarjo01
332,Stanley Roberts,LAC,77,1993,roberst01
95,Lloyd Daniels,SAS,77,1993,daniell01
256,Derrick McKey,SEA,77,1993,mckeyde01
330,Doc Rivers,NYK,77,1993,riverdo01
278,Ken Norman,LAC,76,1993,normake01
166,Scott Hastings,DEN,76,1993,hastisc01
396,Wayman Tisdale,SAC,76,1993,tisdawa01
212,Stacey King,CHI,76,1993,kingst01
127,Danny Ferry,CLE,76,1993,ferryda01
431,Micheal Williams,MIN,76,1993,willimi02
79,Derrick Coleman,NJN,76,1993,colemde01
233,Grant Long,MIA,76,1993,longgr01
29,Charles Barkley,PHO,76,1993,barklch01
59,Randy Brown,SAC,75,1993,brownra02
399,Jeff Turner,ORL,75,1993,turneje01
137,Kenny Gattison,CHH,75,1993,gattike01
99,Terry Davis,DAL,75,1993,daviste01
38,Tony Bennett,CHH,75,1993,benneto01
315,Mark Price,CLE,75,1993,pricema01
190,Avery Johnson,SAS,75,1993,johnsav01
128,Vern Fleming,IND,75,1993,flemive01
73,Cedric Ceballos,PHO,74,1993,cebalce01
172,Tyrone Hill,GSW,74,1993,hillty01
147,Gary Grant,LAC,74,1993,grantga01
425,John Williams,LAC,74,1993,willijo02
239,Rick Mahorn,NJN,74,1993,mahorri01
47,Walter Bond,DAL,74,1993,bondwa01
109,Kevin Duckworth,POR,74,1993,duckwke01
328,Pooh Richardson,IND,74,1993,richapo01
