,Player,Tm,G,Year,ID
282,Byron Scott,LAL,82,1987,scottby01
287,Jack Sikma,MIL,82,1987,sikmaja01
178,Bill Laimbeer,DET,82,1987,laimbbi01
277,Mike Sanders,PHO,82,1987,sandemi01
275,John Salley,DET,82,1987,sallejo01
264,Doc Rivers,ATL,82,1987,riverdo01
167,Michael Jordan,CHI,82,1987,jordami01
79,James Donaldson,DAL,82,1987,donalja01
170,Jerome Kersey,POR,82,1987,kerseje01
176,Jon Koncak,ATL,82,1987,koncajo01
72,Brad Davis,DAL,82,1987,davisbr01
247,Jim Petersen,HOU,82,1987,peterji01
48,Tom Chambers,SEA,82,1987,chambto01
246,Chuck Person,IND,82,1987,persoch01
244,John Paxson,CHI,82,1987,paxsojo01
111,Artis Gilmore,SAS,82,1987,gilmoar01
237,Charles Oakley,CHI,82,1987,oaklech01
224,Chris Mullin,GSW,82,1987,mullich01
56,Darwin Cook,WSB,82,1987,cookda01
57,Michael Cooper,LAL,82,1987,coopemi01
205,Xavier McDaniel,SEA,82,1987,mcdanxa01
62,Dave Corzine,CHI,82,1987,corzida01
192,Karl Malone,UTA,82,1987,malonka01
64,Terry Cummings,MIL,82,1987,cummite01
183,Cliff Levingston,ATL,82,1987,levincl01
83,Clyde Drexler,POR,82,1987,drexlcl01
182,Fat Lever,DEN,82,1987,leverfa01
327,Terry Tyler,SAC,82,1987,tylerte01
108,Sleepy Floyd,GSW,82,1987,floydsl01
99,Alex English,DEN,82,1987,englial01
127,Ron Harper,CLE,82,1987,harpero01
353,Buck Williams,NJN,82,1987,willibu01
315,Otis Thorpe,SAC,82,1987,thorpot01
310,LaSalle Thompson,SAC,82,1987,thompla01
12,Greg Ballard,GSW,82,1987,ballagr01
147,Jay Humphries,PHO,82,1987,humphja01
107,Vern Fleming,IND,82,1987,flemive01
304,Terry Teagle,GSW,82,1987,teaglte01
300,John Stockton,UTA,82,1987,stockjo01
94,Dale Ellis,SEA,82,1987,ellisda01
372,James Worthy,LAL,82,1987,worthja01
27,Manute Bol,WSB,82,1987,bolma01
361,Kevin Willis,ATL,81,1987,willike02
70,Adrian Dantley,DET,81,1987,dantlad01
202,Tim McCormick,PHI,81,1987,mccorti01
203,Rodney McCray,HOU,81,1987,mccraro01
120,Rickey Green,UTA,81,1987,greenri01
101,Mike Evans,DEN,81,1987,evansmi01
11,Thurl Bailey,UTA,81,1987,baileth01
