,Player,Tm,G,Year,ID
63,Andrew Bogut,MIL,82,2006,bogutan01
162,Derek Fisher,GSW,82,2006,fishede01
458,Eric Snow,CLE,82,2006,snower01
334,Andre Miller,DEN,82,2006,millean02
258,Antawn Jamison,WAS,82,2006,jamisan01
321,Antonio McDyess,DET,82,2006,mcdyean01
513,Sasha Vujacic,LAL,82,2006,vujacsa01
538,Damien Wilkins,SEA,82,2006,wilkida02
44,Tony Battie,ORL,82,2006,battito01
268,Joe Johnson,ATL,82,2006,johnsjo02
307,Jamaal Magloire,MIL,82,2006,magloja01
491,Kenny Thomas,SAC,82,2006,thomake01
52,Mike Bibby,SAC,82,2006,bibbymi01
273,Damon Jones,CLE,82,2006,jonesda01
438,John Salmons,PHI,82,2006,salmojo01
291,Raef LaFrentz,BOS,82,2006,lafrera01
288,Kyle Korver,PHI,82,2006,korveky01
518,Ben Wallace,DET,82,2006,wallabe01
516,Antoine Walker,MIA,82,2006,walkean02
408,Tayshaun Prince,DET,82,2006,princta01
231,Dwight Howard,ORL,82,2006,howardw01
394,Morris Peterson,TOR,82,2006,petermo01
115,Erick Dampier,DAL,82,2006,dampier01
385,Smush Parker,LAL,82,2006,parkesm01
463,DeShawn Stevenson,ORL,82,2006,stevede01
372,Mehmet Okur,UTA,82,2006,okurme01
68,Bruce Bowen,SAS,82,2006,bowenbr01
362,Andres Nocioni,CHI,82,2006,nocioan01
239,Andre Iguodala,PHI,82,2006,iguodan01
226,Kirk Hinrich,CHI,81,2006,hinriki01
139,DeSagana Diop,DAL,81,2006,diopde01
217,Udonis Haslem,MIA,81,2006,hasleud01
74,Devin Brown,UTA,81,2006,brownde02
392,Gary Payton,MIA,81,2006,paytoga01
145,Mike Dunleavy,GSW,81,2006,dunlemi02
54,Chauncey Billups,DET,81,2006,billuch01
309,Shawn Marion,PHO,81,2006,mariosh01
45,Shane Battier,MEM,81,2006,battish01
311,Donyell Marshall,CLE,81,2006,marshdo01
366,Dirk Nowitzki,DAL,81,2006,nowitdi01
135,Boris Diaw,PHO,81,2006,diawbo01
110,Brian Cook,LAL,81,2006,cookbr01
510,Charlie Villanueva,TOR,81,2006,villach01
254,Stephen Jackson,IND,81,2006,jacksst02
230,Eddie House,PHO,81,2006,houseed01
520,Rasheed Wallace,DET,80,2006,wallara01
222,Luther Head,HOU,80,2006,headlu01
481,Jason Terry,DAL,80,2006,terryja01
160,Raymond Felton,CHA,80,2006,feltora01
116,Antonio Daniels,WAS,80,2006,daniean01
80,Kobe Bryant,LAL,80,2006,bryanko01
191,Ben Gordon,CHI,80,2006,gordobe01
206,Richard Hamilton,DET,80,2006,hamilri01
233,Juwan Howard,HOU,80,2006,howarju01
144,Tim Duncan,SAS,80,2006,duncati01
457,Josh Smith,ATL,80,2006,smithjo03
192,Joey Graham,TOR,80,2006,grahajo01
202,Orien Greene,BOS,80,2006,greenor01
154,Maurice Evans,DET,80,2006,evansma01
360,Rasho Nesterovic,SAS,80,2006,nestera01
339,Nazr Mohammed,SAS,80,2006,mohamna01
546,Deron Williams,UTA,80,2006,willide01
509,Jacque Vaughn,NJN,80,2006,vaughja01
418,Michael Redd,MIL,80,2006,reddmi01
283,Jason Kidd,NJN,80,2006,kiddja01
428,Clifford Robinson,NJN,80,2006,robincl02
183,Pau Gasol,MEM,80,2006,gasolpa01
15,Gilbert Arenas,WAS,80,2006,arenagi01
289,Nenad Krstic,NJN,80,2006,krstine01
13,Carmelo Anthony,DEN,80,2006,anthoca01
370,Lamar Odom,LAL,80,2006,odomla01
386,Tony Parker,SAS,80,2006,parketo01
397,Paul Pierce,BOS,79,2006,piercpa01
96,Vince Carter,NJN,79,2006,cartevi01
244,Jarrett Jack,POR,79,2006,jackja01
107,Jarron Collins,UTA,79,2006,collija03
101,Tyson Chandler,CHI,79,2006,chandty01
338,Cuttino Mobley,LAC,79,2006,moblecu01
358,Steve Nash,PHO,79,2006,nashst01
111,Jamal Crawford,NYK,79,2006,crawfja01
550,Marvin Williams,ATL,79,2006,willima02
221,Brendan Haywood,WAS,79,2006,haywobr01
335,Brad Miller,SAC,79,2006,millebr01
73,Primoz Brezec,CHA,79,2006,brezepr01
256,LeBron James,CLE,79,2006,jamesle01
257,Mike James,TOR,79,2006,jamesmi01
87,Rasual Butler,NOK,79,2006,butlera01
190,Drew Gooden,CLE,79,2006,goodedr01
319,Rashad McCants,MIN,79,2006,mccanra01
72,Elton Brand,LAC,79,2006,brandel01
424,Luke Ridnour,SEA,79,2006,ridnolu01
50,Raja Bell,PHO,79,2006,bellra01
3,Ray Allen,SEA,78,2006,allenra02
390,Chris Paul,NOK,78,2006,paulch01
561,Lorenzen Wright,MEM,78,2006,wrighlo02
381,Zaza Pachulia,ATL,78,2006,pachuza01
64,Matt Bonner,TOR,78,2006,bonnema01
279,Chris Kaman,LAC,78,2006,kamanch01
299,Rashard Lewis,SEA,78,2006,lewisra02
94,Matt Carroll,CHA,78,2006,carroma01
240,Zydrunas Ilgauskas,CLE,78,2006,ilgauzy01
262,Richard Jefferson,NJN,78,2006,jefferi01
134,Luol Deng,CHI,78,2006,denglu01
503,Hedo Turkoglu,ORL,78,2006,turkohe01
197,Danny Granger,IND,78,2006,grangda01
97,Sam Cassell,LAC,78,2006,cassesa01
169,Adonal Foyle,GSW,77,2006,foylead01
161,Michael Finley,SAS,77,2006,finlemi01
218,Trenton Hassell,MIN,77,2006,hassetr01
263,Jared Jeffries,WAS,77,2006,jeffrja01
212,Al Harrington,ATL,76,2006,harrial01
181,Kevin Garnett,MIN,76,2006,garneke01
435,Michael Ruffin,WAS,76,2006,ruffimi01
278,Jumaine Jones,CHA,76,2006,jonesju01
140,Juan Dixon,POR,76,2006,dixonju01
422,Jason Richardson,GSW,75,2006,richaja01
277,James Jones,PHO,75,2006,jonesja02
446,Bobby Simmons,MIL,75,2006,simmobo01
76,P.J. Brown,NOK,75,2006,brownpj01
