,Player,Tm,G,Year,ID
0,Paul Arizin,PHW,66,1952,arizipa01
1,Cliff Barker,INO,44,1952,barkecl01
2,Don Barksdale,BLB,62,1952,barksdo01
3,Leo Barnhorst,INO,66,1952,barnhle01
4,Elmer Behnke,MLH,4,1952,behnkel01
5,Charlie Black,MLH,13,1952,blackch01
6,Nelson Bobb,PHW,62,1952,bobbne01
7,Vince Boryla,NYK,42,1952,borylvi01
8,Don Boven,MLH,66,1952,bovendo01
9,Bob Brannum,BOS,66,1952,brannbo01
10,Frankie Brian,FTW,66,1952,brianfr01
11,Stan Brown,PHW,15,1952,brownst01
12,Walt Budko,PHW,63,1952,budkowa01
14,Art Burris,FTW,29,1952,burriar01
15,Art Burris,MLH,12,1952,burriar01
16,Gerry Calabrese,SYR,58,1952,calabge01
17,Bill Calhoun,BLB,55,1952,calhobi01
18,Al Cervi,SYR,55,1952,cervial01
19,Cal Christensen,MLH,24,1952,chrisca01
20,Nat Clifton,NYK,62,1952,cliftna01
21,Bill Closs,FTW,57,1952,clossbi01
22,Jack Coleman,ROC,66,1952,colemja01
23,Chuck Cooper,BOS,66,1952,coopech01
24,Bob Cousy,BOS,66,1952,cousybo01
26,Dillard Crocker,INO,6,1952,crockdi01
27,Dillard Crocker,MLH,32,1952,crockdi01
28,Ed Dahler,PHW,14,1952,dahleed01
29,Bob Davies,ROC,65,1952,daviebo01
30,Nate DeLong,MLH,17,1952,delonna01
31,Dick Dickey,BOS,45,1952,dickedi01
32,Bob Donham,BOS,66,1952,donhabo01
34,Dike Eddleman,MLH,50,1952,eddledi01
35,Dike Eddleman,FTW,16,1952,eddledi01
36,Jake Fendley,FTW,58,1952,fendlja01
37,Larry Foust,FTW,66,1952,foustla01
38,Jerry Fowler,MLH,6,1952,fowleje01
39,Joe Fulks,PHW,61,1952,fulksjo01
40,Bill Gabor,SYR,57,1952,gaborbi01
41,Harry Gallatin,NYK,66,1952,gallaha01
42,Vern Gardner,PHW,27,1952,gardnve01
43,Joe Graboski,INO,66,1952,grabojo01
45,Alex Hannum,BLB,35,1952,hannual01
46,Alex Hannum,ROC,31,1952,hannual01
47,Bob Harris,BOS,66,1952,harribo01
48,Bob Harrison,MNL,65,1952,harribo02
49,Lew Hitch,MNL,61,1952,hitchle01
50,Joe Holland,INO,55,1952,hollajo01
51,Red Holzman,ROC,65,1952,holzmre01
52,Mel Hutchins,MLH,66,1952,hutchme01
53,Joe Hutton,MNL,60,1952,huttojo01
54,Arnie Johnson,ROC,66,1952,johnsar01
55,Ralph Johnson,FTW,66,1952,johnsra01
56,Neil Johnston,PHW,64,1952,johnsne01
57,Wah Wah Jones,INO,58,1952,joneswa01
58,Noble Jorgensen,SYR,66,1952,jorgeno01
59,George Kaftan,NYK,52,1952,kaftage01
60,Jack Kerris,FTW,66,1952,kerrija01
61,Jack Kiley,FTW,47,1952,kileyja01
62,George King,SYR,66,1952,kingge01
63,Walt Kirk,MLH,11,1952,kirkwa01
64,Frank Kudelka,BLB,65,1952,kudelfr01
65,Bob Lavoy,INO,63,1952,lavoybo01
66,Don Lofgran,INO,63,1952,lofgrdo01
67,Ray Lumpp,NYK,62,1952,lumppra01
68,Ed Macauley,BOS,66,1952,macaued01
69,John Mahnken,BOS,60,1952,mahnkjo01
70,Slater Martin,MNL,66,1952,martisl01
71,John McConathy,MLH,11,1952,mcconjo01
72,Alfred McGuire,NYK,59,1952,mcguial01
73,Dick McGuire,NYK,64,1952,mcguidi01
74,Bones McKinney,BOS,63,1952,mckinbo01
76,Joe McNamee,ROC,24,1952,mcnamjo01
77,Joe McNamee,BLB,34,1952,mcnamjo01
78,Dick Mehen,MLH,65,1952,mehendi01
79,Stan Miasek,BLB,66,1952,miasest01
80,Ed Mikan,PHW,66,1952,mikaned01
81,George Mikan,MNL,64,1952,mikange01
82,Vern Mikkelsen,MNL,66,1952,mikkeve01
83,Dave Minor,BLB,57,1952,minorda01
84,Paul Noel,ROC,8,1952,noelpa01
85,Ralph O'Brien,INO,64,1952,obriera01
87,Kevin O'Shea,MLH,43,1952,osheake01
88,Kevin O'Shea,BLB,22,1952,osheake01
89,Wally Osterkorn,SYR,66,1952,osterwa01
91,Don Otten,FTW,7,1952,ottendo01
92,Don Otten,MLH,57,1952,ottendo01
