,Player,Tm,G,Year,ID
0,Jeff Adrien,GSW,23,2011,adrieje01
1,Arron Afflalo,DEN,69,2011,afflaar01
2,Maurice Ager,MIN,4,2011,agerma01
4,Alexis Ajinca,DAL,10,2011,ajincal01
5,Alexis Ajinca,TOR,24,2011,ajincal01
6,Solomon Alabi,TOR,12,2011,alabiso01
7,Cole Aldrich,OKC,18,2011,aldrico01
8,LaMarcus Aldridge,POR,81,2011,aldrila01
9,Malik Allen,ORL,18,2011,allenma01
10,Ray Allen,BOS,80,2011,allenra02
11,Tony Allen,MEM,72,2011,allento01
12,Al-Farouq Aminu,LAC,81,2011,aminual01
13,Lou Amundson,GSW,46,2011,amundlo01
14,Chris Andersen,DEN,45,2011,anderch01
16,David Andersen,TOR,11,2011,anderda03
17,David Andersen,NOH,29,2011,anderda03
18,James Anderson,SAS,26,2011,anderja01
19,Ryan Anderson,ORL,64,2011,anderry01
21,Carmelo Anthony,DEN,50,2011,anthoca01
22,Carmelo Anthony,NYK,27,2011,anthoca01
23,Joel Anthony,MIA,75,2011,anthojo01
25,Gilbert Arenas,WAS,21,2011,arenagi01
26,Gilbert Arenas,ORL,49,2011,arenagi01
27,Trevor Ariza,NOH,75,2011,arizatr01
29,Hilton Armstrong,WAS,41,2011,armsthi01
30,Hilton Armstrong,ATL,12,2011,armsthi01
32,Carlos Arroyo,MIA,49,2011,arroyca01
33,Carlos Arroyo,BOS,15,2011,arroyca01
34,Darrell Arthur,MEM,80,2011,arthuda01
35,Omer Asik,CHI,82,2011,asikom01
36,D.J. Augustin,CHA,82,2011,augusdj01
37,Luke Babbitt,POR,24,2011,babbilu01
39,Renaldo Balkman,DEN,5,2011,balkmre01
40,Renaldo Balkman,NYK,3,2011,balkmre01
41,Marcus Banks,TOR,3,2011,banksma01
42,Leandro Barbosa,TOR,58,2011,barbole01
43,J.J. Barea,DAL,81,2011,bareajo01
44,Andrea Bargnani,TOR,66,2011,bargnan01
45,Matt Barnes,LAL,53,2011,barnema02
47,Earl Barron,PHO,12,2011,barroea01
48,Earl Barron,MIL,7,2011,barroea01
49,Earl Barron,POR,2,2011,barroea01
50,Brandon Bass,ORL,76,2011,bassbr01
51,Tony Battie,PHI,38,2011,battito01
53,Shane Battier,HOU,59,2011,battish01
54,Shane Battier,MEM,23,2011,battish01
55,Nicolas Batum,POR,80,2011,batumni01
57,Jerryd Bayless,NOH,11,2011,bayleje01
58,Jerryd Bayless,TOR,60,2011,bayleje01
59,Michael Beasley,MIN,73,2011,beaslmi01
60,Rodrigue Beaubois,DAL,28,2011,beaubro01
61,Marco Belinelli,NOH,80,2011,belinma01
62,Charlie Bell,GSW,19,2011,bellch01
63,Raja Bell,UTA,68,2011,bellra01
65,Mike Bibby,ATL,56,2011,bibbymi01
66,Mike Bibby,WAS,2,2011,bibbymi01
67,Mike Bibby,MIA,22,2011,bibbymi01
68,Andris Biedrins,GSW,59,2011,biedran01
70,Chauncey Billups,DEN,51,2011,billuch01
71,Chauncey Billups,NYK,21,2011,billuch01
72,DeJuan Blair,SAS,81,2011,blairde01
73,Steve Blake,LAL,79,2011,blakest01
74,Andray Blatche,WAS,64,2011,blatcan01
75,Eric Bledsoe,LAC,81,2011,bledser01
76,Keith Bogans,CHI,82,2011,boganke01
77,Andrew Bogut,MIL,65,2011,bogutan01
78,Matt Bonner,SAS,66,2011,bonnema01
79,Trevor Booker,WAS,65,2011,booketr01
80,Carlos Boozer,CHI,59,2011,boozeca01
81,Chris Bosh,MIA,77,2011,boshch01
82,Earl Boykins,MIL,57,2011,boykiea01
83,Craig Brackins,PHI,3,2011,brackcr01
84,Avery Bradley,BOS,31,2011,bradlav01
85,Elton Brand,PHI,81,2011,brandel01
87,Corey Brewer,MIN,56,2011,breweco01
88,Corey Brewer,DAL,13,2011,breweco01
89,Ronnie Brewer,CHI,81,2011,brewero02
90,Jon Brockman,MIL,63,2011,brockjo01
92,Aaron Brooks,HOU,34,2011,brookaa01
93,Aaron Brooks,PHO,25,2011,brookaa01
95,Derrick Brown,CHA,41,2011,brownde04
96,Derrick Brown,NYK,8,2011,brownde04
97,Kwame Brown,CHA,66,2011,brownkw01
98,Shannon Brown,LAL,82,2011,brownsh01
99,Kobe Bryant,LAL,82,2011,bryanko01
100,Chase Budinger,HOU,78,2011,budinch01
101,Caron Butler,DAL,29,2011,butleca01
103,Rasual Butler,LAC,41,2011,butlera01
104,Rasual Butler,CHI,6,2011,butlera01
105,Andrew Bynum,LAL,54,2011,bynuman01
106,Will Bynum,DET,61,2011,bynumwi01
107,Jose Calderon,TOR,68,2011,caldejo01
108,Marcus Camby,POR,59,2011,cambyma01
109,Derrick Caracter,LAL,41,2011,caracde01
110,Brian Cardinal,DAL,56,2011,cardibr01
112,Rodney Carney,GSW,25,2011,carnero01
113,Rodney Carney,MEM,2,2011,carnero01
115,DeMarre Carroll,MEM,7,2011,carrode01
116,DeMarre Carroll,HOU,5,2011,carrode01
117,Matt Carroll,CHA,54,2011,carroma01
119,Anthony Carter,DEN,14,2011,cartean01
120,Anthony Carter,NYK,19,2011,cartean01
122,Vince Carter,ORL,22,2011,cartevi01
123,Vince Carter,PHO,51,2011,cartevi01
124,Omri Casspi,SAC,71,2011,casspom01
125,Mario Chalmers,MIA,70,2011,chalmma01
126,Tyson Chandler,DAL,74,2011,chandty01
128,Wilson Chandler,NYK,51,2011,chandwi01
129,Wilson Chandler,DEN,21,2011,chandwi01
130,Josh Childress,PHO,54,2011,childjo01
132,Earl Clark,PHO,9,2011,clarkea01
133,Earl Clark,ORL,33,2011,clarkea01
135,Jarron Collins,LAC,23,2011,collija03
136,Jarron Collins,POR,5,2011,collija03
137,Jason Collins,ATL,49,2011,collija04
138,Sherron Collins,CHA,20,2011,collish01
139,Darren Collison,IND,79,2011,collida01
140,Nick Collison,OKC,71,2011,collini01
141,Mike Conley,MEM,81,2011,conlemi01
142,Brian Cook,LAC,40,2011,cookbr01
143,Daequan Cook,OKC,43,2011,cookda02
144,Marcus Cousin,UTA,4,2011,cousima01
145,DeMarcus Cousins,SAC,81,2011,couside01
146,Jamal Crawford,ATL,76,2011,crawfja01
148,Jordan Crawford,ATL,16,2011,crawfjo02
149,Jordan Crawford,WAS,26,2011,crawfjo02
151,Dante Cunningham,POR,56,2011,cunnida01
152,Dante Cunningham,CHA,22,2011,cunnida01
153,Stephen Curry,GSW,74,2011,curryst01
154,Samuel Dalembert,SAC,80,2011,dalemsa01
155,Erick Dampier,MIA,51,2011,dampier01
156,Antonio Daniels,PHI,4,2011,daniean01
157,Marquis Daniels,BOS,49,2011,daniema01
159,Baron Davis,LAC,43,2011,davisba01
160,Baron Davis,CLE,15,2011,davisba01
161,Ed Davis,TOR,65,2011,davised01
162,Glen Davis,BOS,78,2011,davisgl01
163,Austin Daye,DET,72,2011,dayeau01
164,Carlos Delfino,MIL,49,2011,delfica01
165,Luol Deng,CHI,82,2011,denglu01
166,DeMar DeRozan,TOR,82,2011,derozde01
167,Boris Diaw,CHA,82,2011,diawbo01
168,Ike Diogu,LAC,36,2011,dioguik01
169,DeSagana Diop,CHA,16,2011,diopde01
170,Keyon Dooling,MIL,80,2011,doolike01
171,Joey Dorsey,TOR,43,2011,dorsejo01
172,Toney Douglas,NYK,81,2011,douglto01
173,Chris Douglas-Roberts,MIL,44,2011,douglch01
174,Zabian Dowdell,PHO,24,2011,dowdeza01
176,Goran Dragic,PHO,48,2011,dragigo01
177,Goran Dragic,HOU,22,2011,dragigo01
178,Jared Dudley,PHO,82,2011,dudleja01
179,Chris Duhon,ORL,51,2011,duhonch01
180,Tim Duncan,SAS,76,2011,duncati01
181,Mike Dunleavy,IND,61,2011,dunlemi02
182,Ronald Dupree,TOR,3,2011,duprero01
183,Kevin Durant,OKC,78,2011,duranke01
184,Devin Ebanks,LAL,20,2011,ebankde01
185,Wayne Ellington,MIN,62,2011,ellinwa01
186,Monta Ellis,GSW,80,2011,ellismo01
187,Francisco Elson,UTA,62,2011,elsonfr01
188,Melvin Ely,DEN,30,2011,elyme01
190,Semih Erden,BOS,37,2011,erdense01
191,Semih Erden,CLE,4,2011,erdense01
192,Jeremy Evans,UTA,49,2011,evansje01
194,Maurice Evans,ATL,47,2011,evansma01
195,Maurice Evans,WAS,26,2011,evansma01
196,Reggie Evans,TOR,30,2011,evansre01
197,Tyreke Evans,SAC,57,2011,evansty01
198,Patrick Ewing,NOH,7,2011,ewingpa02
199,Christian Eyenga,CLE,44,2011,eyengch01
200,Jordan Farmar,NJN,73,2011,farmajo01
202,Derrick Favors,NJN,56,2011,favorde01
203,Derrick Favors,UTA,22,2011,favorde01
205,Raymond Felton,NYK,54,2011,feltora01
206,Raymond Felton,DEN,21,2011,feltora01
207,Rudy Fernandez,POR,78,2011,fernaru01
208,Kyrylo Fesenko,UTA,53,2011,fesenky01
209,Landry Fields,NYK,82,2011,fieldla01
210,Derek Fisher,LAL,82,2011,fishede01
211,Jonny Flynn,MIN,53,2011,flynnjo01
212,Gary Forbes,DEN,63,2011,forbega01
213,T.J. Ford,IND,41,2011,fordtj01
214,Jeff Foster,IND,56,2011,fosteje01
215,Randy Foye,LAC,63,2011,foyera01
216,Channing Frye,PHO,77,2011,fryech01
218,Dan Gadzuric,GSW,28,2011,gadzuda01
219,Dan Gadzuric,NJN,14,2011,gadzuda01
221,Sundiata Gaines,MIN,8,2011,gainesu01
222,Sundiata Gaines,TOR,6,2011,gainesu01
223,Sundiata Gaines,NJN,10,2011,gainesu01
225,Danilo Gallinari,NYK,48,2011,gallida01
226,Danilo Gallinari,DEN,14,2011,gallida01
227,Francisco Garcia,SAC,58,2011,garcifr01
228,Kevin Garnett,BOS,71,2011,garneke01
229,Marc Gasol,MEM,81,2011,gasolma01
230,Pau Gasol,LAL,82,2011,gasolpa01
231,Rudy Gay,MEM,54,2011,gayru01
233,Alonzo Gee,SAS,5,2011,geeal01
234,Alonzo Gee,WAS,11,2011,geeal01
235,Alonzo Gee,CLE,40,2011,geeal01
236,Paul George,IND,61,2011,georgpa01
237,Daniel Gibson,CLE,67,2011,gibsoda01
238,Taj Gibson,CHI,80,2011,gibsota01
239,Manu Ginobili,SAS,80,2011,ginobma01
240,Ryan Gomes,LAC,76,2011,gomesry01
241,Drew Gooden,MIL,35,2011,goodedr01
242,Ben Gordon,DET,82,2011,gordobe01
243,Eric Gordon,LAC,56,2011,gordoer01
245,Marcin Gortat,ORL,25,2011,gortama01
246,Marcin Gortat,PHO,55,2011,gortama01
247,Joey Graham,CLE,39,2011,grahajo01
248,Stephen Graham,NJN,59,2011,grahast01
249,Danny Granger,IND,79,2011,grangda01
250,Aaron Gray,NOH,41,2011,grayaa01
251,Danny Green,SAS,8,2011,greenda02
253,Jeff Green,OKC,49,2011,greenje02
254,Jeff Green,BOS,26,2011,greenje02
