,Player,Tm,G,Year,ID
0,Kareem Abdul-Jabbar,LAL,76,1982,abdulka01
1,Alvan Adams,PHO,79,1982,adamsal01
2,Mark Aguirre,DAL,51,1982,aguirma01
3,Danny Ainge,BOS,53,1982,aingeda01
4,Tiny Archibald,BOS,68,1982,architi01
5,Dennis Awtrey,POR,10,1982,awtrede01
6,Carl Bailey,POR,1,1982,baileca01
8,James Bailey,SEA,10,1982,baileja01
9,James Bailey,NJN,67,1982,baileja01
10,Greg Ballard,WSB,79,1982,ballagr01
11,Gene Banks,SAS,80,1982,banksge01
13,Mike Bantom,IND,39,1982,bantomi01
14,Mike Bantom,PHI,43,1982,bantomi01
15,Billy Ray Bates,POR,75,1982,batesbi01
16,Mel Bennett,CLE,3,1982,benneme01
17,Kent Benson,DET,75,1982,bensoke01
18,Larry Bird,BOS,77,1982,birdla01
19,Otis Birdsong,NJN,37,1982,birdsot01
20,Rolando Blackman,DAL,82,1982,blackro01
21,Ray Blume,CHI,49,1982,blumera01
22,Alex Bradley,NYK,39,1982,bradlal02
23,Charles Bradley,BOS,51,1982,bradlch01
24,Dudley Bradley,PHO,64,1982,bradldu01
25,Brad Branson,CLE,10,1982,bransbr01
26,Mike Bratz,SAS,81,1982,bratzmi01
27,Jim Brewer,LAL,71,1982,breweji01
29,Ron Brewer,SAS,25,1982,brewero01
30,Ron Brewer,CLE,47,1982,brewero01
31,Junior Bridgeman,MIL,41,1982,bridgju01
32,Allan Bristow,DAL,82,1982,bristal01
33,Jim Brogan,SDC,63,1982,brogaji01
34,Michael Brooks,SDC,82,1982,brookmi01
35,Fred Brown,SEA,82,1982,brownfr01
36,Rickey Brown,GSW,82,1982,brownri01
37,Joe Bryant,SDC,75,1982,bryanjo01
38,Quinn Buckner,MIL,70,1982,bucknqu01
39,Roger Burkman,CHI,6,1982,burkmro01
41,David Burns,NJN,3,1982,burnsda01
42,David Burns,DEN,6,1982,burnsda01
43,Don Buse,IND,82,1982,busedo01
45,Kenny Carr,CLE,46,1982,carrke01
46,Kenny Carr,DET,28,1982,carrke01
47,M.L. Carr,BOS,56,1982,carrml01
48,Joe Barry Carroll,GSW,76,1982,carrojo01
49,Butch Carter,IND,75,1982,cartebu01
50,Reggie Carter,NYK,75,1982,cartere01
51,Bill Cartwright,NYK,72,1982,cartwbi01
52,Harvey Catchings,MIL,80,1982,catchha01
53,Bobby Cattage,UTA,49,1982,cattabo01
54,Tom Chambers,SDC,81,1982,chambto01
55,Maurice Cheeks,PHI,79,1982,cheekma01
56,Jim Chones,WSB,59,1982,choneji01
57,Don Collins,WSB,79,1982,collido02
58,Darwin Cook,NJN,82,1982,cookda01
59,Jeff Cook,PHO,76,1982,cookje01
60,Joe Cooper,NJN,1,1982,coopejo01
61,Michael Cooper,LAL,76,1982,coopemi01
62,Wayne Cooper,DAL,76,1982,coopewa01
63,Hollis Copeland,NYK,18,1982,copelho01
64,Dave Corzine,SAS,82,1982,corzida01
66,Charlie Criss,ATL,27,1982,crissch01
67,Charlie Criss,SDC,28,1982,crissch01
68,Geoff Crompton,MIL,35,1982,crompge01
69,Pat Cummings,MIL,78,1982,cummipa01
70,Earl Cureton,PHI,66,1982,curetea01
71,Bob Dandridge,MIL,11,1982,dandrbo01
72,Adrian Dantley,UTA,81,1982,dantlad01
73,Brad Davis,DAL,82,1982,davisbr01
74,Charles Davis,WSB,54,1982,davisch02
75,Johnny Davis,IND,82,1982,davisjo01
76,Ron Davis,SDC,7,1982,davisro01
77,Walter Davis,PHO,55,1982,daviswa03
78,Darryl Dawkins,PHI,48,1982,dawkida01
79,Larry Demic,NYK,48,1982,demicla01
80,Kenny Dennard,KCK,30,1982,dennake01
81,Coby Dietrick,CHI,74,1982,dietrco01
82,Mickey Dillard,CLE,33,1982,dillami01
83,James Donaldson,SEA,82,1982,donalja01
84,John Douglas,SDC,64,1982,dougljo01
85,Leon Douglas,KCK,63,1982,douglle01
86,John Drew,ATL,70,1982,drewjo01
87,Larry Drew,KCK,81,1982,drewla01
88,Terry Duerod,BOS,21,1982,duerote01
89,Mike Dunleavy,HOU,70,1982,dunlemi01
90,T.R. Dunn,DEN,82,1982,dunntr01
91,John Duren,UTA,79,1982,durenjo01
92,Craig Dykema,PHO,32,1982,dykemcr01
93,Franklin Edwards,PHI,42,1982,edwarfr01
94,James Edwards,CLE,77,1982,edwarja01
95,Len Elmore,NJN,81,1982,elmorle01
96,Alex English,DEN,82,1982,englial01
97,Julius Erving,PHI,81,1982,ervinju01
99,Mike Evans,MIL,14,1982,evansmi01
100,Mike Evans,CLE,8,1982,evansmi01
101,Eric Fernsten,BOS,43,1982,fernser01
102,Chris Ford,BOS,76,1982,fordch01
103,Don Ford,CLE,21,1982,forddo01
104,Phil Ford,KCK,72,1982,fordph01
105,World B. Free,GSW,78,1982,freewo01
106,Mike Gale,GSW,75,1982,galemi01
