,Player,Tm,G,Year,ID
0,Shareef Abdur-Rahim,SAC,72,2006,abdursh01
1,Alex Acker,DET,5,2006,ackeral01
2,Malik Allen,CHI,54,2006,allenma01
3,Ray Allen,SEA,78,2006,allenra02
4,Tony Allen,BOS,51,2006,allento01
5,Rafer Alston,HOU,63,2006,alstora01
6,Chris Andersen,NOK,32,2006,anderch01
7,Alan Anderson,CHA,36,2006,anderal01
9,Derek Anderson,HOU,20,2006,anderde01
10,Derek Anderson,MIA,23,2006,anderde01
11,Shandon Anderson,MIA,48,2006,andersh01
12,Martynas Andriuskevicius,CLE,6,2006,andrima01
13,Carmelo Anthony,DEN,80,2006,anthoca01
14,Rafael Araujo,TOR,52,2006,araujra01
15,Gilbert Arenas,WAS,80,2006,arenagi01
17,Trevor Ariza,NYK,36,2006,arizatr01
18,Trevor Ariza,ORL,21,2006,arizatr01
19,Darrell Armstrong,DAL,62,2006,armstda01
21,Carlos Arroyo,DET,50,2006,arroyca01
22,Carlos Arroyo,ORL,27,2006,arroyca01
24,Chucky Atkins,WAS,28,2006,atkinch01
25,Chucky Atkins,MEM,43,2006,atkinch01
26,Stacey Augmon,ORL,36,2006,augmost01
27,Vin Baker,LAC,8,2006,bakervi01
29,Marcus Banks,BOS,18,2006,banksma01
30,Marcus Banks,MIN,40,2006,banksma01
31,Leandro Barbosa,PHO,57,2006,barbole01
33,Matt Barnes,NYK,6,2006,barnema02
34,Matt Barnes,PHI,50,2006,barnema02
36,Andre Barrett,PHO,2,2006,barrean01
37,Andre Barrett,TOR,17,2006,barrean01
38,Earl Barron,MIA,8,2006,barroea01
39,Brent Barry,SAS,74,2006,barrybr01
40,Jon Barry,HOU,20,2006,barryjo01
41,Eddie Basden,CHI,19,2006,basdeed01
42,Brandon Bass,NOK,29,2006,bassbr01
43,Esteban Batista,ATL,57,2006,batises01
44,Tony Battie,ORL,82,2006,battito01
45,Shane Battier,MEM,81,2006,battish01
47,Lonny Baxter,HOU,23,2006,baxtelo01
48,Lonny Baxter,CHA,18,2006,baxtelo01
49,Charlie Bell,MIL,59,2006,bellch01
50,Raja Bell,PHO,79,2006,bellra01
51,Jonathan Bender,IND,2,2006,bendejo01
52,Mike Bibby,SAC,82,2006,bibbymi01
53,Andris Biedrins,GSW,68,2006,biedran01
54,Chauncey Billups,DET,81,2006,billuch01
55,Steve Blake,POR,68,2006,blakest01
56,Andray Blatche,WAS,29,2006,blatcan01
58,Mark Blount,BOS,39,2006,blounma01
59,Mark Blount,MIN,42,2006,blounma01
61,Keith Bogans,CHA,39,2006,boganke01
62,Keith Bogans,HOU,33,2006,boganke01
63,Andrew Bogut,MIL,82,2006,bogutan01
64,Matt Bonner,TOR,78,2006,bonnema01
65,Calvin Booth,WAS,33,2006,boothca01
66,Carlos Boozer,UTA,33,2006,boozeca01
67,Chris Bosh,TOR,70,2006,boshch01
68,Bruce Bowen,SAS,82,2006,bowenbr01
69,Ryan Bowen,HOU,68,2006,bowenry01
70,Earl Boykins,DEN,60,2006,boykiea01
71,Michael Bradley,PHI,46,2006,bradlmi01
72,Elton Brand,LAC,79,2006,brandel01
73,Primoz Brezec,CHA,79,2006,brezepr01
74,Devin Brown,UTA,81,2006,brownde02
