,Player,Tm,G,Year,ID
1,Alaa Abdelnaby,MIL,12,1993,abdelal01
2,Alaa Abdelnaby,BOS,63,1993,abdelal01
3,Mahmoud Abdul-Rauf,DEN,81,1993,abdulma02
5,Mark Acres,HOU,6,1993,acresma01
6,Mark Acres,WSB,12,1993,acresma01
7,Michael Adams,WSB,70,1993,adamsmi01
8,Rafael Addison,NJN,68,1993,addisra01
9,Mark Aguirre,DET,51,1993,aguirma01
10,Danny Ainge,PHO,80,1993,aingeda01
11,Victor Alexander,GSW,72,1993,alexavi01
12,Eric Anderson,NYK,16,1993,anderer01
13,Kenny Anderson,NJN,55,1993,anderke01
14,Nick Anderson,ORL,79,1993,anderni01
15,Ron Anderson,PHI,69,1993,anderro01
16,Willie Anderson,SAS,38,1993,anderwi01
17,Greg Anthony,NYK,70,1993,anthogr01
18,B.J. Armstrong,CHI,82,1993,armstbj01
20,Vincent Askew,SAC,9,1993,askewvi01
21,Vincent Askew,SEA,64,1993,askewvi01
22,Keith Askins,MIA,69,1993,askinke01
23,Stacey Augmon,ATL,73,1993,augmost01
24,Isaac Austin,UTA,46,1993,austiis01
25,Anthony Avent,MIL,82,1993,aventan01
26,John Bagley,BOS,10,1993,baglejo01
27,Thurl Bailey,MIN,70,1993,baileth01
28,Steve Bardo,DAL,23,1993,bardost01
29,Charles Barkley,PHO,76,1993,barklch01
30,Dana Barros,SEA,69,1993,barroda01
31,Jon Barry,MIL,47,1993,barryjo01
32,John Battle,CLE,41,1993,battljo01
33,Kenny Battle,BOS,3,1993,battlke01
34,William Bedford,SAS,16,1993,bedfowi01
36,Benoit Benjamin,SEA,31,1993,benjabe01
37,Benoit Benjamin,LAL,28,1993,benjabe01
38,Tony Bennett,CHH,75,1993,benneto01
39,David Benoit,UTA,82,1993,benoida01
40,Rolando Blackman,NYK,60,1993,blackro01
41,Alex Blackwell,LAL,27,1993,blackal01
42,Lance Blanks,MIN,61,1993,blankla01
43,Ricky Blanton,CHI,2,1993,blantri01
44,Mookie Blaylock,ATL,80,1993,blaylmo01
45,Muggsy Bogues,CHH,81,1993,boguemu01
46,Manute Bol,PHI,58,1993,bolma01
47,Walter Bond,DAL,74,1993,bondwa01
48,Anthony Bonner,SAC,70,1993,bonnean01
49,Anthony Bowie,ORL,77,1993,bowiean01
50,Sam Bowie,NJN,79,1993,bowiesa01
51,Terrell Brandon,CLE,82,1993,brandte01
52,Randy Breuer,ATL,12,1993,breuera01
53,Frank Brickowski,MIL,66,1993,brickfr01
54,Kevin Brooks,DEN,55,1993,brookke01
55,Scott Brooks,HOU,82,1993,brooksc01
56,Chucky Brown,NJN,77,1993,brownch01
57,Dee Brown,BOS,80,1993,brownde01
58,Mike Brown,UTA,82,1993,brownmi01
59,Randy Brown,SAC,75,1993,brownra02
60,Mark Bryant,POR,80,1993,bryanma01
61,Jud Buechler,GSW,70,1993,buechju01
62,Matt Bullard,HOU,79,1993,bullama01
63,Willie Burton,MIA,26,1993,burtowi01
64,Steve Burtt,WSB,4,1993,burttst01
65,Michael Cage,SEA,82,1993,cagemi01
66,Dexter Cambridge,DAL,53,1993,cambrde01
67,Elden Campbell,LAL,79,1993,campbel01
68,Tony Campbell,NYK,58,1993,campbto01
69,Antoine Carr,SAS,71,1993,carran01
70,Bill Cartwright,CHI,63,1993,cartwbi01
71,Terry Catledge,ORL,21,1993,catlete01
72,Duane Causwell,SAC,55,1993,causwdu01
73,Cedric Ceballos,PHO,74,1993,cebalce01
74,Tom Chambers,PHO,73,1993,chambto01
75,Rex Chapman,WSB,60,1993,chapmre01
76,Maurice Cheeks,NJN,35,1993,cheekma01
77,Pete Chilcutt,SAC,59,1993,chilcpe01
78,Doug Christie,LAL,23,1993,chrisdo01
79,Derrick Coleman,NJN,76,1993,colemde01
80,Bimbo Coles,MIA,81,1993,colesbi01
