,Player,Tm,G,Year,ID
0,Paul Arizin,PHW,68,1958,arizipa01
1,Dick Atha,DET,18,1958,athadi01
2,Ernie Beck,PHW,71,1958,becker01
3,Al Bianchi,SYR,69,1958,biancal01
4,Doug Bolstorff,DET,3,1958,bolstdo01
5,Carl Braun,NYK,71,1958,braunca01
6,George Brown,MNL,1,1958,brownge01
7,Bob Burrow,MNL,14,1958,burrobo01
8,Nat Clifton,DET,68,1958,cliftna01
9,Jack Coleman,STL,72,1958,colemja01
10,Ed Conlin,SYR,60,1958,conlied01
11,Larry Costello,SYR,72,1958,costela01
12,Bob Cousy,BOS,65,1958,cousybo01
14,Walt Davis,PHW,35,1958,daviswa01
15,Walt Davis,STL,26,1958,daviswa01
16,George Dempsey,PHW,67,1958,dempsge01
17,Corky Devlin,MNL,70,1958,devlico01
18,Dick Duckett,CIN,34,1958,duckedi01
19,Walter Dukes,DET,72,1958,dukeswa01
20,Pat Dunn,PHW,28,1958,dunnpa01
21,Bill Ebben,DET,8,1958,ebbenbi01
22,Bo Erias,MNL,18,1958,eriasbo01
23,Ray Felix,NYK,72,1958,felixra01
24,Ed Fleming,MNL,72,1958,flemied01
25,Larry Foust,MNL,72,1958,foustla01
26,Larry Friend,NYK,44,1958,frienla01
27,Harry Gallatin,DET,72,1958,gallaha01
28,Dick Garmaker,MNL,68,1958,garmadi01
29,Jack George,PHW,72,1958,georgja01
30,Tom Gola,PHW,59,1958,golato01
31,Joe Graboski,PHW,72,1958,grabojo01
32,Richie Guerin,NYK,63,1958,gueriri01
33,Cliff Hagan,STL,70,1958,hagancl01
34,Bob Harrison,SYR,72,1958,harribo02
35,Tom Heinsohn,BOS,69,1958,heinsto01
37,Joe Holup,SYR,16,1958,holupjo01
38,Joe Holup,DET,37,1958,holupjo01
39,Bob Hopkins,SYR,69,1958,hopkibo01
40,Bob Houbregs,DET,17,1958,houbrbo01
41,Hot Rod Hundley,MNL,65,1958,hundlho01
42,Mel Hutchins,NYK,18,1958,hutchme01
43,McCoy Ingram,MNL,24,1958,ingramc01
44,Neil Johnston,PHW,71,1958,johnsne01
45,Sam Jones,BOS,56,1958,jonessa01
47,Phil Jordon,NYK,12,1958,jordoph01
48,Phil Jordon,DET,46,1958,jordoph01
49,Billy Kenville,DET,35,1958,kenvibi01
50,Red Kerr,SYR,72,1958,kerrre01
51,George King,CIN,63,1958,kingge01
52,Jim Krebs,MNL,68,1958,krebsji01
53,Slick Leonard,MNL,66,1958,leonasl01
54,Earl Lloyd,SYR,61,1958,lloydea01
55,Jim Loscutoff,BOS,5,1958,loscuji01
56,Clyde Lovellette,CIN,71,1958,lovelcl01
57,Ed Macauley,STL,72,1958,macaued01
59,Tom Marshall,DET,9,1958,marshto01
60,Tom Marshall,CIN,29,1958,marshto01
61,Slater Martin,STL,60,1958,martisl01
62,Brendan McCann,NYK,36,1958,mccanbr01
63,Dick McGuire,DET,69,1958,mcguidi01
64,Jack McMahon,STL,72,1958,mcmahja01
65,Monk Meineke,CIN,67,1958,meinemo01
66,Vern Mikkelsen,MNL,72,1958,mikkeve01
67,Red Morrison,STL,13,1958,morrire01
68,Willie Naulls,NYK,68,1958,naullwi01
69,Jack Nichols,BOS,69,1958,nichoja01
70,Chuck Noble,DET,61,1958,noblech01
71,Togo Palazzi,SYR,67,1958,palazto01
72,Med Park,STL,71,1958,parkme01
73,Worthy Patterson,STL,4,1958,pattewo01
74,Jerry Paulson,CIN,6,1958,paulsje01
75,Jim Paxson,CIN,67,1958,paxsoji01
76,Bob Pettit,STL,70,1958,pettibo01
77,Andy Phillip,BOS,70,1958,phillan01
78,Dave Piontek,CIN,71,1958,piontda01
79,Ray Radziszewski,PHW,1,1958,radzira01
80,Frank Ramsey,BOS,69,1958,ramsefr01
81,Richie Regan,CIN,72,1958,reganri01
82,Dick Ricketts,CIN,72,1958,rickedi01
83,Arnie Risen,BOS,63,1958,risenar01
84,Lennie Rosenbluth,PHW,53,1958,rosenle01
85,Bill Russell,BOS,69,1958,russebi01
86,Woody Sauldsberry,PHW,71,1958,sauldwo01
87,Dolph Schayes,SYR,72,1958,schaydo01
88,Dick Schnittker,MNL,50,1958,schnidi01
89,Kenny Sears,NYK,72,1958,searske01
91,Frank Selvy,STL,26,1958,selvyfr01
92,Frank Selvy,MNL,12,1958,selvyfr01
93,Paul Seymour,SYR,64,1958,seymopa01
94,Chuck Share,STL,72,1958,sharech01
95,Bill Sharman,BOS,63,1958,sharmbi01
96,Ron Shavlik,NYK,1,1958,shavlro01
97,Gene Shue,DET,63,1958,shuege01
98,Ron Sobie,NYK,55,1958,sobiero01
99,Guy Sparrow,NYK,72,1958,sparrgu01
101,Art Spoelstra,MNL,50,1958,spoelar01
102,Art Spoelstra,NYK,17,1958,spoelar01
103,Maurice Stokes,CIN,63,1958,stokema01
104,Bill Thieben,DET,27,1958,thiebbi01
105,Lou Tsioropoulos,BOS,70,1958,tsiorlo01
106,Jack Twyman,CIN,72,1958,twymaja01
107,Charlie Tyra,NYK,68,1958,tyrach01
108,Jim Walsh,PHW,10,1958,walshji01
109,Win Wilfong,STL,71,1958,wilfowi01
110,George Yardley,DET,72,1958,yardlge01
