,Player,Tm,G,Year,ID
0,Stacey Arceneaux,STL,7,1962,arcenst01
1,Paul Arizin,PHW,78,1962,arizipa01
2,Al Attles,PHW,75,1962,attleal01
3,Elgin Baylor,LAL,48,1962,bayloel01
4,Walt Bellamy,CHP,79,1962,bellawa01
5,Al Bianchi,SYR,80,1962,biancal01
6,George Blaney,NYK,36,1962,blanege01
7,Bucky Bockhorn,CIN,80,1962,bockhbu01
8,George Bon Salle,CHP,3,1962,bonsage01
9,Bob Boozer,CIN,79,1962,boozebo01
10,Carl Braun,BOS,48,1962,braunca01
11,Joe Buckhalter,CIN,63,1962,buckhjo01
12,Cleveland Buckner,NYK,62,1962,buckncl01
13,Dave Budd,NYK,79,1962,buddda01
14,Ed Burton,NYK,8,1962,burtoed01
15,Donnie Butcher,NYK,47,1962,butchdo01
17,Al Butler,BOS,5,1962,butleal01
18,Al Butler,NYK,54,1962,butleal01
20,Barney Cable,CHP,15,1962,cableba01
21,Barney Cable,STL,52,1962,cableba01
22,Howie Carl,CHP,31,1962,carlho01
23,Wilt Chamberlain,PHW,80,1962,chambwi01
24,Ed Conlin,PHW,70,1962,conlied01
25,Larry Costello,SYR,63,1962,costela01
26,Bob Cousy,BOS,75,1962,cousybo01
27,Jimmy Darrow,STL,5,1962,darroji01
28,Ralph Davis,CHP,77,1962,davisra01
30,Archie Dees,CHP,13,1962,deesar01
31,Archie Dees,STL,8,1962,deesar01
32,Walter Dukes,DET,77,1962,dukeswa01
33,Johnny Egan,DET,58,1962,eganjo01
34,Rich Eichhorst,STL,1,1962,eichhdi01
35,Wayne Embry,CIN,75,1962,embrywa01
36,Ray Felix,LAL,80,1962,felixra01
37,Al Ferrari,STL,79,1962,ferraal01
38,Bob Ferry,DET,80,1962,ferrybo01
39,Larry Foust,STL,57,1962,foustla01
40,Dave Gambee,SYR,80,1962,gambeda01
41,Tom Gola,PHW,60,1962,golato01
43,Joe Graboski,STL,3,1962,grabojo01
44,Joe Graboski,CHP,12,1962,grabojo01
45,Joe Graboski,SYR,23,1962,grabojo01
46,Johnny Green,NYK,80,1962,greenjo01
48,Si Green,STL,14,1962,greensi01
49,Si Green,CHP,57,1962,greensi01
50,Hal Greer,SYR,71,1962,greerha01
51,Gene Guarilia,BOS,45,1962,guarige01
52,Richie Guerin,NYK,78,1962,gueriri01
53,Cliff Hagan,STL,77,1962,hagancl01
54,Swede Halbrook,SYR,64,1962,halbrsw01
56,Vern Hatton,CHP,15,1962,hattove01
57,Vern Hatton,STL,25,1962,hattove01
58,Tom Hawkins,LAL,79,1962,hawkito01
59,Tom Heinsohn,BOS,79,1962,heinsto01
