,Player,Tm,G,Year,ID
0,Paul Arizin,PHW,70,1959,arizipa01
1,Elgin Baylor,MNL,70,1959,bayloel01
2,Ernie Beck,PHW,70,1959,becker01
3,Al Bianchi,SYR,72,1959,biancal01
4,Jerry Bird,NYK,11,1959,birdje01
5,Bucky Bockhorn,CIN,71,1959,bockhbu01
6,Carl Braun,NYK,72,1959,braunca01
7,Pete Brennan,NYK,16,1959,brennpe01
8,Barney Cable,DET,31,1959,cableba01
9,Gene Conley,BOS,50,1959,conlege01
11,Ed Conlin,SYR,57,1959,conlied01
12,Ed Conlin,DET,15,1959,conlied01
13,Larry Costello,SYR,70,1959,costela01
14,Bob Cousy,BOS,65,1959,cousybo01
15,Archie Dees,CIN,68,1959,deesar01
17,George Dempsey,PHW,23,1959,dempsge01
18,George Dempsey,SYR,34,1959,dempsge01
19,Connie Dierking,SYR,64,1959,dierkco01
20,Walter Dukes,DET,72,1959,dukeswa01
21,Boo Ellis,MNL,72,1959,ellisbo01
22,Wayne Embry,CIN,66,1959,embrywa01
23,Dick Farley,DET,70,1959,farledi01
24,Mike Farmer,NYK,72,1959,farmemi01
25,Ray Felix,NYK,72,1959,felixra01
26,Al Ferrari,STL,72,1959,ferraal01
27,Ed Fleming,MNL,71,1959,flemied01
28,Larry Foust,MNL,72,1959,foustla01
29,Dave Gambee,STL,2,1959,gambeda01
30,Dick Garmaker,MNL,72,1959,garmadi01
32,Jack George,PHW,46,1959,georgja01
33,Jack George,NYK,25,1959,georgja01
34,Tom Gola,PHW,64,1959,golato01
35,Joe Graboski,PHW,72,1959,grabojo01
37,Si Green,CIN,20,1959,greensi01
38,Si Green,STL,26,1959,greensi01
39,Hal Greer,SYR,68,1959,greerha01
40,Richie Guerin,NYK,71,1959,gueriri01
41,Cliff Hagan,STL,72,1959,hagancl01
42,Steve Hamilton,MNL,67,1959,hamilst01
44,Vern Hatton,CIN,22,1959,hattove01
45,Vern Hatton,PHW,42,1959,hattove01
46,Tom Heinsohn,BOS,66,1959,heinsto01
47,Joe Holup,DET,68,1959,holupjo01
48,Bob Hopkins,SYR,67,1959,hopkibo01
49,Hot Rod Hundley,MNL,71,1959,hundlho01
50,Andy Johnson,PHW,67,1959,johnsan01
51,Neil Johnston,PHW,28,1959,johnsne01
52,K.C. Jones,BOS,49,1959,joneskc01
53,Sam Jones,BOS,71,1959,jonessa01
54,Phil Jordon,DET,72,1959,jordoph01
55,Tommy Kearns,SYR,1,1959,kearnto01
56,Red Kerr,SYR,72,1959,kerrre01
57,Jim Krebs,MNL,72,1959,krebsji01
58,Slick Leonard,MNL,58,1959,leonasl01
59,Earl Lloyd,DET,72,1959,lloydea01
60,Jim Loscutoff,BOS,66,1959,loscuji01
61,Clyde Lovellette,STL,70,1959,lovelcl01
62,Ed Macauley,STL,14,1959,macaued01
63,Tom Marshall,CIN,18,1959,marshto01
64,Slater Martin,STL,71,1959,martisl01
65,Brendan McCann,NYK,1,1959,mccanbr01
66,Johnny McCarthy,CIN,47,1959,mccarjo01
67,Dick McGuire,DET,71,1959,mcguidi01
68,Jack McMahon,STL,72,1959,mcmahja01
69,Shellie McMillon,DET,48,1959,mcmilsh01
70,Vern Mikkelsen,MNL,72,1959,mikkeve01
71,Willie Naulls,NYK,68,1959,naullwi01
72,Chuck Noble,DET,65,1959,noblech01
73,Togo Palazzi,SYR,71,1959,palazto01
74,Jim Palmer,CIN,67,1959,palmeji01
76,Med Park,STL,29,1959,parkme01
77,Med Park,CIN,33,1959,parkme01
78,Jack Parr,CIN,66,1959,parrja01
79,Bob Pettit,STL,72,1959,pettibo01
80,Dave Piontek,CIN,72,1959,piontda01
81,Frank Ramsey,BOS,72,1959,ramsefr01
82,Hub Reed,STL,65,1959,reedhu01
83,Guy Rodgers,PHW,45,1959,rodgegu01
85,Phil Rollins,PHW,23,1959,rolliph01
86,Phil Rollins,CIN,21,1959,rolliph01
87,Lennie Rosenbluth,PHW,29,1959,rosenle01
88,Bill Russell,BOS,70,1959,russebi01
89,Woody Sauldsberry,PHW,72,1959,sauldwo01
90,Dolph Schayes,SYR,72,1959,schaydo01
91,Kenny Sears,NYK,71,1959,searske01
92,Frank Selvy,NYK,68,1959,selvyfr01
93,Paul Seymour,SYR,21,1959,seymopa01
94,Chuck Share,STL,72,1959,sharech01
95,Bill Sharman,BOS,72,1959,sharmbi01
96,Gene Shue,DET,72,1959,shuege01
97,Ron Sobie,NYK,50,1959,sobiero01
99,Guy Sparrow,NYK,44,1959,sparrgu01
100,Guy Sparrow,PHW,23,1959,sparrgu01
101,Larry Staverman,CIN,57,1959,stavela01
102,Bennie Swain,BOS,58,1959,swainbe01
103,Lou Tsioropoulos,BOS,35,1959,tsiorlo01
104,Jack Twyman,CIN,72,1959,twymaja01
105,Charlie Tyra,NYK,69,1959,tyrach01
106,Win Wilfong,STL,63,1959,wilfowi01
108,George Yardley,DET,46,1959,yardlge01
109,George Yardley,SYR,15,1959,yardlge01
