,Player,Tm,G,Year,ID
0,Zaid Abdul-Aziz,BUF,22,1977,abdulza01
1,Kareem Abdul-Jabbar,LAL,82,1977,abdulka01
2,Tom Abernethy,LAL,70,1977,abernto01
3,Alvan Adams,PHO,72,1977,adamsal01
4,Don Adams,BUF,77,1977,adamsdo01
5,Lucius Allen,LAL,78,1977,allenlu01
6,Jerome Anderson,IND,27,1977,anderje01
7,Tiny Archibald,NYN,34,1977,architi01
8,Jim Ard,BOS,63,1977,ardji01
9,Bird Averitt,BUF,75,1977,averibi01
10,Dennis Awtrey,PHO,72,1977,awtrede01
12,Mike Bantom,SEA,44,1977,bantomi01
13,Mike Bantom,NYN,33,1977,bantomi01
14,Tom Barker,ATL,59,1977,barketo01
15,Marvin Barnes,DET,53,1977,barnema01
16,Jim Barnett,PHI,16,1977,barneji02
17,Norton Barnhill,SEA,4,1977,barnhno01
18,Mike Barr,KCK,73,1977,barrmi01
19,Rick Barry,GSW,79,1977,barryri01
20,Tim Bassett,NYN,76,1977,basseti01
21,Butch Beard,NYK,70,1977,beardbu01
22,Byron Beck,DEN,53,1977,beckby01
23,Ron Behagen,NOJ,60,1977,behagro01
24,Mel Bennett,IND,67,1977,benneme01
25,Henry Bibby,PHI,81,1977,bibbyhe01
26,Bob Bigelow,KCK,29,1977,bigelbo01
27,Dave Bing,WSB,64,1977,bingda01
28,Tom Boerwinkle,CHI,82,1977,boerwto01
29,Ron Boone,KCK,82,1977,boonero01
30,Tom Boswell,BOS,70,1977,bosweto01
31,Freddie Boyd,NOJ,47,1977,boydfr01
32,Bill Bradley,NYK,67,1977,bradlbi01
33,Jim Brewer,CLE,81,1977,breweji01
34,Junior Bridgeman,MIL,82,1977,bridgju01
35,Allan Bristow,SAS,82,1977,bristal01
37,Gary Brokaw,MIL,41,1977,brokaga01
38,Gary Brokaw,CLE,39,1977,brokaga01
39,Fred Brown,SEA,72,1977,brownfr01
40,John Brown,ATL,77,1977,brownjo01
41,Roger Brown,DET,43,1977,brownro02
42,Joe Bryant,PHI,61,1977,bryanjo01
43,Quinn Buckner,MIL,79,1977,bucknqu01
44,Ticky Burden,NYK,61,1977,burdeti01
45,Tom Burleson,SEA,82,1977,burleto01
46,Don Buse,IND,81,1977,busedo01
47,Corky Calhoun,POR,70,1977,calhoco01
49,Mack Calvin,LAL,12,1977,calvima01
50,Mack Calvin,SAS,35,1977,calvima01
51,Mack Calvin,DEN,29,1977,calvima01
52,Austin Carr,CLE,82,1977,carrau01
53,M.L. Carr,DET,82,1977,carrml01
55,Fred Carter,PHI,14,1977,cartefr01
56,Fred Carter,MIL,47,1977,cartefr01
57,Cornelius Cash,DET,6,1977,cashco01
58,Harvey Catchings,PHI,53,1977,catchha01
59,Don Chaney,LAL,81,1977,chanedo01
60,Ken Charles,ATL,82,1977,charlke01
61,Phil Chenier,WSB,78,1977,cheniph01
62,Jim Chones,CLE,82,1977,choneji01
63,Jim Cleamons,CLE,60,1977,cleamji01
64,E.C. Coleman,NOJ,77,1977,colemec01
65,Doug Collins,PHI,58,1977,collido01
66,Norm Cook,BOS,25,1977,cookno01
67,Dave Cowens,BOS,50,1977,cowenda01
68,Mike D'Antoni,SAS,2,1977,dantomi01
69,Louie Dampier,SAS,80,1977,dampilo01
70,Bob Dandridge,MIL,70,1977,dandrbo01
71,Mel Daniels,NYN,11,1977,danieme01
72,Adrian Dantley,BUF,77,1977,dantlad01
73,Dwight Davis,GSW,33,1977,davisdw01
74,Johnny Davis,POR,79,1977,davisjo01
76,Mel Davis,NYK,22,1977,davisme01
77,Mel Davis,NYN,34,1977,davisme01
78,Mickey Davis,MIL,19,1977,davismi02
