,Player,Tm,G,Year,ID
0,Zaid Abdul-Aziz,HOU,48,1973,abdulza01
1,Kareem Abdul-Jabbar,MIL,76,1973,abdulka01
3,Don Adams,ATL,4,1973,adamsdo01
4,Don Adams,DET,70,1973,adamsdo01
5,Rick Adelman,POR,76,1973,adelmri01
6,Lucius Allen,MIL,80,1973,allenlu01
7,Tiny Archibald,KCO,80,1973,architi01
9,Dennis Awtrey,PHI,3,1973,awtrede01
10,Dennis Awtrey,CHI,79,1973,awtrede01
11,Dick Barnett,NYK,51,1973,barnedi01
12,Jim Barnett,GSW,82,1973,barneji02
13,Rick Barry,GSW,82,1973,barryri01
14,Butch Beard,SEA,73,1973,beardbu01
15,Walt Bellamy,ATL,74,1973,bellawa01
16,Henry Bibby,NYK,55,1973,bibbyhe01
17,Dave Bing,DET,82,1973,bingda01
19,John Block,PHI,48,1973,blockjo01
20,John Block,KCO,25,1973,blockjo01
21,Tom Boerwinkle,CHI,8,1973,boerwto01
22,Freddie Boyd,PHI,82,1973,boydfr01
23,Steve Bracey,ATL,70,1973,bracest01
24,Bill Bradley,NYK,82,1973,bradlbi01
26,Bill Bridges,PHI,10,1973,bridgbi01
27,Bill Bridges,LAL,72,1973,bridgbi01
28,John Brisker,SEA,70,1973,briskjo01
29,Fred Brown,SEA,79,1973,brownfr01
30,Roger Brown,LAL,1,1973,brownro02
31,Corky Calhoun,PHO,82,1973,calhoco01
32,Austin Carr,CLE,82,1973,carrau01
33,Fred Carter,PHI,81,1973,cartefr01
34,Wilt Chamberlain,LAL,82,1973,chambwi01
35,Don Chaney,BOS,79,1973,chanedo01
36,Phil Chenier,BAL,71,1973,cheniph01
37,Bob Christian,ATL,55,1973,chrisbo01
38,Archie Clark,BAL,39,1973,clarkar01
39,Jim Cleamons,CLE,80,1973,cleamji01
40,Barry Clemens,CLE,72,1973,clemeba01
42,Mel Counts,PHI,7,1973,countme01
43,Mel Counts,LAL,59,1973,countme01
44,Dave Cowens,BOS,82,1973,cowenda01
46,Pete Cross,KCO,3,1973,crosspe01
47,Pete Cross,SEA,26,1973,crosspe01
48,Dick Cunningham,MIL,72,1973,cunnidi01
49,Bob Dandridge,MIL,73,1973,dandrbo01
50,Bob Davis,POR,9,1973,davisbo01
52,Charlie Davis,CLE,6,1973,davisch01
53,Charlie Davis,POR,69,1973,davisch01
54,Dwight Davis,CLE,81,1973,davisdw01
55,Jim Davis,DET,73,1973,davisji01
56,Mickey Davis,MIL,74,1973,davismi02
57,Mike Davis,BAL,13,1973,davismi01
58,Dave DeBusschere,NYK,77,1973,debusda01
59,Terry Dischinger,POR,63,1973,dischte01
61,Terry Driscoll,BAL,1,1973,driscte01
62,Terry Driscoll,MIL,59,1973,driscte01
63,Charles Dudley,SEA,12,1973,dudlech01
64,Ken Durrett,KCO,8,1973,durreke01
65,Joe Ellis,GSW,74,1973,ellisjo01
67,Leroy Ellis,LAL,10,1973,ellisle01
68,Leroy Ellis,PHI,69,1973,ellisle01
69,Scott English,PHO,29,1973,englisc01
70,Keith Erickson,LAL,76,1973,erickke01
71,Hank Finkel,BOS,76,1973,finkeha01
72,Chris Ford,DET,74,1973,fordch01
73,Fred Foster,DET,63,1973,fostefr01
74,Harold Fox,BUF,10,1973,foxha01
75,Jim Fox,SEA,74,1973,foxji01
76,Walt Frazier,NYK,78,1973,fraziwa01
77,Dick Garrett,BUF,78,1973,garredi01
78,Rowland Garrett,CHI,35,1973,garrero01
79,John Gianelli,NYK,52,1973,gianejo01
81,Dick Gibbs,HOU,1,1973,gibbsdi01
82,Dick Gibbs,KCO,66,1973,gibbsdi01
83,Herm Gilliam,ATL,76,1973,gillihe01
84,Gail Goodrich,LAL,76,1973,goodrga01
85,Travis Grant,LAL,33,1973,granttr01
86,Johnny Green,KCO,66,1973,greenjo01
87,Lamar Green,PHO,80,1973,greenla01
88,Luther Green,PHI,5,1973,greenlu01
89,Hal Greer,PHI,38,1973,greerha01
90,Gary Gregor,MIL,9,1973,gregoga01
91,Matt Guokas,KCO,79,1973,guokama02
92,Happy Hairston,LAL,28,1973,hairsha01
94,Jeff Halliburton,ATL,24,1973,hallije01
95,Jeff Halliburton,PHI,31,1973,hallije01
96,Clem Haskins,PHO,77,1973,haskicl01
97,John Havlicek,BOS,80,1973,havlijo01
98,Connie Hawkins,PHO,75,1973,hawkico01
99,Elvin Hayes,BAL,81,1973,hayesel01
100,Spencer Haywood,SEA,77,1973,haywosp01
102,Walt Hazzard,BUF,9,1973,abdulma01
103,Walt Hazzard,GSW,46,1973,abdulma01
105,Gar Heard,SEA,3,1973,heardga01
106,Gar Heard,CHI,78,1973,heardga01
107,Bill Hewitt,BUF,73,1973,hewitbi01
108,Fred Hilton,BUF,59,1973,hiltofr01
109,Lou Hudson,ATL,75,1973,hudsolo01
110,John Hummer,BUF,66,1973,hummejo01
111,Phil Jackson,NYK,80,1973,jacksph01
112,Charles Johnson,GSW,70,1973,johnsch01
113,George Johnson,HOU,19,1973,johnsge01
114,George Johnson,GSW,56,1973,johnsge02
115,Gus Johnson,PHO,21,1973,johnsgu01
116,John Johnson,CLE,82,1973,johnsjo01
117,Ollie Johnson,POR,78,1973,johnsol01
118,Wali Jones,MIL,27,1973,joneswa02
119,Bob Kauffman,BUF,77,1973,kauffbo01
120,Toby Kimball,KCO,67,1973,kimbato01
121,Jim King,CHI,65,1973,kingji01
122,Don Kojis,KCO,77,1973,kojisdo01
123,Howard Komives,BUF,67,1973,komivho01
124,Steve Kuberski,BOS,78,1973,kuberst01
125,Sam Lacey,KCO,79,1973,laceysa01
126,Bob Lanier,DET,81,1973,laniebo01
127,Stu Lantz,DET,51,1973,lantzst01
128,Mo Layton,PHO,65,1973,laytomo01
129,Manny Leaks,PHI,82,1973,leaksma01
130,Clyde Lee,GSW,66,1973,leecl01
131,Russ Lee,MIL,46,1973,leeru01
132,Kevin Loughery,PHI,32,1973,loughke01
133,Bob Love,CHI,82,1973,lovebo01
134,Stan Love,BAL,72,1973,lovest01
135,Jerry Lucas,NYK,71,1973,lucasje01
136,Pete Maravich,ATL,79,1973,maravpe01
137,Jack Marin,HOU,81,1973,marinja01
138,Harvey Marlatt,DET,7,1973,marlaha01
139,LaRue Martin,POR,77,1973,martila01
140,Eddie Mast,ATL,42,1973,masted01
142,Don May,ATL,32,1973,maydo01
143,Don May,PHI,26,1973,maydo01
144,Bob McAdoo,BUF,80,1973,mcadobo01
145,Paul McCracken,HOU,24,1973,mccrapa01
146,Jim McDaniels,SEA,68,1973,mcdanji01
147,Jon McGlocklin,MIL,80,1973,mcglojo01
149,Kenny McIntosh,CHI,3,1973,mcintke01
150,Kenny McIntosh,SEA,56,1973,mcintke01
152,Stan McKenzie,POR,7,1973,mckenst01
153,Stan McKenzie,HOU,26,1973,mckenst01
154,Jim McMillian,LAL,81,1973,mcmilji01
155,Eric McWilliams,HOU,44,1973,mcwiler01
156,Cliff Meely,HOU,82,1973,meelycl01
157,Dean Meminger,NYK,80,1973,meminde01
159,John Mengelt,KCO,12,1973,mengejo01
160,John Mengelt,DET,67,1973,mengejo01
161,Mark Minor,BOS,4,1973,minorma01
162,Earl Monroe,NYK,75,1973,monroea01
163,Otto Moore,HOU,82,1973,mooreot01
164,Erwin Mueller,DET,21,1973,mueller01
165,Jeff Mullins,GSW,81,1973,mullije01
166,Calvin Murphy,HOU,77,1973,murphca01
167,Bob Nash,DET,36,1973,nashbo01
168,Lloyd Neal,POR,82,1973,nealll01
169,Don Nelson,BOS,72,1973,nelsodo01
170,Mike Newlin,HOU,82,1973,newlimi01
171,Willie Norwood,DET,79,1973,norwowi01
172,Steve Patterson,CLE,62,1973,pattest01
173,Tom Patterson,BAL,23,1973,patteto01
174,Curtis Perry,MIL,67,1973,perrycu01
175,Geoff Petrie,POR,79,1973,petrige01
176,Howard Porter,CHI,43,1973,porteho01
177,Kevin Porter,BAL,71,1973,porteke01
178,Bob Portman,GSW,32,1973,portmbo01
179,Jim Price,LAL,59,1973,priceji01
180,Mike Price,PHI,57,1973,pricemi01
181,Luther Rackley,NYK,1,1973,rackllu01
182,Mike Ratliff,KCO,58,1973,ratlimi01
183,Clifford Ray,CHI,73,1973,raycl01
184,Willis Reed,NYK,69,1973,reedwi01
185,Tom Riker,NYK,14,1973,rikerto01
186,Pat Riley,LAL,55,1973,rileypa01
187,Ron Riley,KCO,74,1973,rileyro01
188,Rich Rinaldi,BAL,33,1973,rinalri01
189,Mike Riordan,BAL,82,1973,riordmi01
190,Rick Roberson,CLE,62,1973,roberri01
191,Oscar Robertson,MIL,73,1973,roberos01
193,Flynn Robinson,LAL,6,1973,robinfl01
194,Flynn Robinson,BAL,38,1973,robinfl01
195,Curtis Rowe,DET,81,1973,rowecu01
197,Bob Rule,PHI,3,1973,rulebo01
198,Bob Rule,CLE,49,1973,rulebo01
199,Cazzie Russell,GSW,80,1973,russeca01
200,Frank Russell,CHI,23,1973,russefr01
201,Tom Sanders,BOS,59,1973,sandeto01
202,Frank Schade,KCO,9,1973,schadfr01
203,Dale Schlueter,PHI,78,1973,schluda01
204,Charlie Scott,PHO,81,1973,scottch01
205,Sam Sibert,KCO,5,1973,sibersa01
206,Paul Silas,BOS,80,1973,silaspa01
207,Jerry Sloan,CHI,69,1973,sloanje01
208,Bingo Smith,CLE,73,1973,smithbi02
209,Elmore Smith,BUF,76,1973,smithel01
211,Greg Smith,HOU,4,1973,smithgr01
212,Greg Smith,POR,72,1973,smithgr01
213,Randy Smith,BUF,82,1973,smithra01
214,William Smith,POR,8,1973,smithwi01
215,Dick Snyder,SEA,82,1973,snydedi01
217,Dave Sorenson,CLE,10,1973,sorenda01
218,Dave Sorenson,PHI,48,1973,sorenda01
219,Bud Stallworth,SEA,77,1973,stallbu01
220,Dave Stallworth,BAL,73,1973,stallda01
221,Larry Steele,POR,66,1973,steella01
222,Paul Stovall,PHO,25,1973,stovapa01
223,Chuck Terry,MIL,67,1973,terrych01
224,Justus Thigpen,DET,18,1973,thigpju01
225,Nate Thurmond,GSW,79,1973,thurmna01
226,Rudy Tomjanovich,HOU,81,1973,tomjaru01
227,George Trapp,ATL,77,1973,trappge01
229,John Trapp,LAL,5,1973,trappjo01
230,John Trapp,PHI,39,1973,trappjo01
231,John Tresvant,BAL,55,1973,tresvjo01
232,John Tschogl,ATL,10,1973,tschojo01
234,Bill Turner,POR,2,1973,turnebi01
235,Bill Turner,LAL,19,1973,turnebi01
236,Wes Unseld,BAL,79,1973,unselwe01
237,Dick Van Arsdale,PHO,81,1973,vanardi01
239,Tom Van Arsdale,KCO,49,1973,vanarto01
240,Tom Van Arsdale,PHI,30,1973,vanarto01
241,Norm Van Lier,CHI,80,1973,vanlino01
242,Neal Walk,PHO,81,1973,walkne01
243,Chet Walker,CHI,79,1973,walkech01
244,Jimmy Walker,HOU,81,1973,walkeji01
246,Cornell Warner,BUF,4,1973,warneco01
247,Cornell Warner,CLE,68,1973,warneco01
248,John Warren,CLE,40,1973,warrejo01
249,Jim Washington,ATL,75,1973,washiji01
250,Bob Weiss,CHI,82,1973,weissbo01
252,Walt Wesley,CLE,12,1973,weslewa01
253,Walt Wesley,PHO,45,1973,weslewa01
254,Jerry West,LAL,69,1973,westje01
255,Paul Westphal,BOS,60,1973,westppa01
256,John Wetzel,ATL,28,1973,wetzejo01
257,Jo Jo White,BOS,82,1973,whitejo01
258,Sidney Wicks,POR,80,1973,wickssi01
259,Lenny Wilkens,CLE,75,1973,wilkele01
260,Art Williams,BOS,81,1973,williar01
261,Nate Williams,KCO,80,1973,willina01
262,Ron Williams,GSW,73,1973,williro01
263,Lee Winfield,SEA,53,1973,winfile01
264,Harthorne Wingo,NYK,13,1973,wingoha01
266,Dave Wohl,POR,22,1973,wohlda01
267,Dave Wohl,BUF,56,1973,wohlda01
268,Joby Wright,SEA,77,1973,wrighjo01
