,Player,Tm,G,Year,ID
0,Alaa Abdelnaby,POR,71,1992,abdelal01
1,Mahmoud Abdul-Rauf,DEN,81,1992,abdulma02
2,Mark Acres,ORL,68,1992,acresma01
3,Michael Adams,WSB,78,1992,adamsmi01
4,Rafael Addison,NJN,76,1992,addisra01
5,Mark Aguirre,DET,75,1992,aguirma01
6,Danny Ainge,POR,81,1992,aingeda01
7,Victor Alexander,GSW,80,1992,alexavi01
8,Greg Anderson,DEN,82,1992,andergr01
9,Kenny Anderson,NJN,64,1992,anderke01
10,Nick Anderson,ORL,60,1992,anderni01
11,Ron Anderson,PHI,82,1992,anderro01
12,Willie Anderson,SAS,57,1992,anderwi01
14,Michael Ansley,PHI,8,1992,anslemi01
15,Michael Ansley,CHH,2,1992,anslemi01
16,Greg Anthony,NYK,82,1992,anthogr01
17,B.J. Armstrong,CHI,82,1992,armstbj01
18,Vincent Askew,GSW,80,1992,askewvi01
19,Keith Askins,MIA,59,1992,askinke01
20,Stacey Augmon,ATL,82,1992,augmost01
21,Isaac Austin,UTA,31,1992,austiis01
22,Milos Babic,MIA,9,1992,babicmi01
23,John Bagley,BOS,73,1992,baglejo01
25,Thurl Bailey,UTA,13,1992,baileth01
26,Thurl Bailey,MIN,71,1992,baileth01
27,Steve Bardo,SAS,1,1992,bardost01
28,Charles Barkley,PHI,75,1992,barklch01
29,Dana Barros,SEA,75,1992,barroda01
30,John Battle,CLE,76,1992,battljo01
32,Kenny Battle,BOS,8,1992,battlke01
33,Kenny Battle,GSW,8,1992,battlke01
34,William Bedford,DET,32,1992,bedfowi01
35,Benoit Benjamin,SEA,63,1992,benjabe01
37,Winston Bennett,CLE,52,1992,bennewi01
38,Winston Bennett,MIA,2,1992,bennewi01
39,David Benoit,UTA,77,1992,benoida01
40,Larry Bird,BOS,45,1992,birdla01
41,Rolando Blackman,DAL,75,1992,blackro01
42,Lance Blanks,DET,43,1992,blankla01
43,Mookie Blaylock,NJN,72,1992,blaylmo01
44,Muggsy Bogues,CHH,82,1992,boguemu01
45,Manute Bol,PHI,71,1992,bolma01
46,Anthony Bonner,SAC,79,1992,bonnean01
47,Anthony Bowie,ORL,52,1992,bowiean01
48,Sam Bowie,NJN,71,1992,bowiesa01
49,Terrell Brandon,CLE,82,1992,brandte01
50,Randy Breuer,MIN,67,1992,breuera01
51,Frank Brickowski,MIL,65,1992,brickfr01
52,Kevin Brooks,DEN,37,1992,brookke01
53,Scott Brooks,MIN,82,1992,brooksc01
55,Chucky Brown,CLE,6,1992,brownch01
56,Chucky Brown,LAL,36,1992,brownch01
57,Dee Brown,BOS,31,1992,brownde01
58,Mike Brown,UTA,82,1992,brownmi01
59,Myron Brown,MIN,4,1992,brownmy01
60,Randy Brown,SAC,56,1992,brownra02
62,Tony Brown,LAC,22,1992,brownto01
63,Tony Brown,SEA,35,1992,brownto01
64,Mark Bryant,POR,56,1992,bryanma01
66,Jud Buechler,NJN,2,1992,buechju01
67,Jud Buechler,SAS,11,1992,buechju01
68,Jud Buechler,GSW,15,1992,buechju01
69,Matt Bullard,HOU,80,1992,bullama01
70,Willie Burton,MIA,68,1992,burtowi01
71,Steve Burtt,PHO,31,1992,burttst01
72,Michael Cage,SEA,82,1992,cagemi01
73,Demetrius Calip,LAL,7,1992,calipde01
74,Elden Campbell,LAL,81,1992,campbel01
75,Tony Campbell,MIN,78,1992,campbto01
76,Antoine Carr,SAS,81,1992,carran01
77,Bill Cartwright,CHI,64,1992,cartwbi01
78,Terry Catledge,ORL,78,1992,catlete01
79,Duane Causwell,SAC,80,1992,causwdu01
80,Cedric Ceballos,PHO,64,1992,cebalce01
81,Tom Chambers,PHO,69,1992,chambto01
