,Player,Tm,G,Year,ID
0,Zaid Abdul-Aziz,MIL,80,1970,abdulza01
1,Kareem Abdul-Jabbar,MIL,82,1970,abdulka01
2,Rick Adelman,SDR,35,1970,adelmri01
3,Lucius Allen,SEA,81,1970,allenlu01
4,Wally Anderzunas,CIN,44,1970,anderwa01
5,John Arthurs,MIL,11,1970,arthujo01
6,Al Attles,SFW,45,1970,attleal01
7,Jim Barnes,BOS,77,1970,barneji01
8,Dick Barnett,NYK,82,1970,barnedi01
9,Jim Barnett,SDR,80,1970,barneji02
10,Johnny Baum,CHI,3,1970,baumjo01
11,Elgin Baylor,LAL,54,1970,bayloel01
12,Butch Beard,ATL,72,1970,beardbu01
14,Walt Bellamy,DET,56,1970,bellawa01
15,Walt Bellamy,ATL,23,1970,bellawa01
16,Dave Bing,DET,70,1970,bingda01
17,John Block,SDR,82,1970,blockjo01
18,Tom Boerwinkle,CHI,81,1970,boerwto01
19,Bob Boozer,SEA,82,1970,boozebo01
20,Nate Bowman,NYK,81,1970,bowmana01
21,Bill Bradley,NYK,67,1970,bradlbi01
22,Bill Bridges,ATL,82,1970,bridgbi01
23,Em Bryant,BOS,71,1970,bryanem01
24,Joe Caldwell,ATL,82,1970,caldwjo01
25,Fred Carter,BAL,76,1970,cartefr01
26,Wilt Chamberlain,LAL,12,1970,chambwi01
27,Jerry Chambers,PHO,79,1970,chambje01
28,Don Chaney,BOS,63,1970,chanedo01
29,Len Chappell,MIL,75,1970,chapple01
30,Archie Clark,PHI,76,1970,clarkar01
31,Barry Clemens,SEA,78,1970,clemeba01
32,Mel Counts,LAL,81,1970,countme01
33,Bob Cousy,CIN,7,1970,cousybo01
34,Freddie Crawford,MIL,77,1970,crawffr01
35,Billy Cunningham,PHI,81,1970,cunnibi01
36,Dick Cunningham,MIL,60,1970,cunnidi01
37,Bob Dandridge,MIL,81,1970,dandrbo01
38,Jim Davis,ATL,82,1970,davisji01
39,Mike Davis,BAL,56,1970,davismi01
40,Dave DeBusschere,NYK,79,1970,debusda01
41,Connie Dierking,CIN,76,1970,dierkco01
42,Terry Dischinger,DET,75,1970,dischte01
43,Johnny Egan,LAL,72,1970,eganjo01
44,Joe Ellis,SFW,76,1970,ellisjo01
45,Leroy Ellis,BAL,72,1970,ellisle01
