,Player,Tm,G,Year,ID
0,Forest Able,SYR,1.0,1957,ablefo01
1,Paul Arizin,PHW,71.0,1957,arizipa01
2,Bob Armstrong,PHW,19.0,1957,armstbo01
3,Jim Baechtold,NYK,45.0,1957,baechji01
4,John Barber,STL,5.0,1957,barbejo01
5,Ernie Beck,PHW,72.0,1957,becker01
6,Irv Bemoras,STL,62.0,1957,bemorir01
7,Gary Bergen,NYK,6.0,1957,bergega01
8,Al Bianchi,SYR,68.0,1957,biancal01
9,Carl Braun,NYK,72.0,1957,braunca01
10,Bob Burrow,ROC,67.0,1957,burrobo01
11,Nat Clifton,NYK,71.0,1957,cliftna01
12,Jack Coleman,STL,72.0,1957,colemja01
13,Ed Conlin,SYR,71.0,1957,conlied01
14,Larry Costello,PHW,72.0,1957,costela01
15,Bob Cousy,BOS,64.0,1957,cousybo01
16,Walt Davis,PHW,65.0,1957,daviswa01
17,George Dempsey,PHW,71.0,1957,dempsge01
18,Corky Devlin,FTW,71.0,1957,devlico01
19,Walter Dukes,MNL,71.0,1957,dukeswa01
20,Ray Felix,NYK,72.0,1957,felixra01
21,Ed Fleming,ROC,51.0,1957,flemied01
22,Larry Foust,FTW,61.0,1957,foustla01
23,Harry Gallatin,NYK,72.0,1957,gallaha01
24,Dick Garmaker,MNL,72.0,1957,garmadi01
25,Jack George,PHW,67.0,1957,georgja01
26,Joe Graboski,PHW,72.0,1957,grabojo01
27,Si Green,ROC,13.0,1957,greensi01
28,Richie Guerin,NYK,72.0,1957,gueriri01
29,Cliff Hagan,STL,67.0,1957,hagancl01
31,Alex Hannum,FTW,,1957,hannual01
32,Alex Hannum,STL,,1957,hannual01
34,Bob Harrison,STL,,1957,harribo02
35,Bob Harrison,SYR,,1957,harribo02
36,Tom Heinsohn,BOS,72.0,1957,heinsto01
37,Dick Hemric,BOS,67.0,1957,hemridi01
38,Larry Hennessy,SYR,21.0,1957,hennela01
40,Lew Hitch,ROC,30.0,1957,hitchle01
41,Lew Hitch,PHW,38.0,1957,hitchle01
42,Joe Holup,SYR,71.0,1957,holupjo01
43,Bob Hopkins,SYR,62.0,1957,hopkibo01
44,Bob Houbregs,FTW,60.0,1957,houbrbo01
45,Mel Hutchins,FTW,72.0,1957,hutchme01
46,Neil Johnston,PHW,69.0,1957,johnsne01
47,Phil Jordon,NYK,9.0,1957,jordoph01
48,Ed Kalafat,MNL,65.0,1957,kalafed01
49,Billy Kenville,FTW,71.0,1957,kenvibi01
50,Red Kerr,SYR,72.0,1957,kerrre01
51,Hal Lear,PHW,3.0,1957,learha01
52,Slick Leonard,MNL,72.0,1957,leonasl01
53,Earl Lloyd,SYR,72.0,1957,lloydea01
54,Jim Loscutoff,BOS,70.0,1957,loscuji01
55,Clyde Lovellette,MNL,69.0,1957,lovelcl01
56,Ed Macauley,STL,72.0,1957,macaued01
57,Tom Marshall,ROC,40.0,1957,marshto01
59,Slater Martin,NYK,13.0,1957,martisl01
60,Slater Martin,STL,53.0,1957,martisl01
61,Johnny McCarthy,ROC,72.0,1957,mccarjo01
62,Dick McGuire,NYK,72.0,1957,mcguidi01
63,Jack McMahon,STL,72.0,1957,mcmahja01
64,Chuck Mencel,MNL,72.0,1957,mencech01
65,Vern Mikkelsen,MNL,72.0,1957,mikkeve01
66,Jackie Moore,PHW,57.0,1957,mooreja01
68,Willie Naulls,STL,19.0,1957,naullwi01
69,Willie Naulls,NYK,52.0,1957,naullwi01
70,Jack Nichols,BOS,61.0,1957,nichoja01
71,Chuck Noble,FTW,54.0,1957,noblech01
73,Togo Palazzi,BOS,21.0,1957,palazto01
74,Togo Palazzi,SYR,42.0,1957,palazto01
75,Med Park,STL,66.0,1957,parkme01
76,Jim Paxson,MNL,71.0,1957,paxsoji01
77,Bob Pettit,STL,71.0,1957,pettibo01
78,Andy Phillip,BOS,67.0,1957,phillan01
79,Dave Piontek,ROC,71.0,1957,piontda01
80,Frank Ramsey,BOS,35.0,1957,ramsefr01
81,Jim Ray,SYR,4.0,1957,rayji01
82,Richie Regan,ROC,71.0,1957,reganri01
83,Dick Ricketts,ROC,72.0,1957,rickedi01
84,Arnie Risen,BOS,43.0,1957,risenar01
85,Red Rocha,FTW,72.0,1957,rochare01
86,Dick Rosenthal,FTW,18.0,1957,rosendi01
87,Bill Russell,BOS,48.0,1957,russebi01
88,Don Savage,SYR,5.0,1957,savagdo01
89,Bob Schafer,SYR,11.0,1957,schafbo01
90,Dolph Schayes,SYR,72.0,1957,schaydo01
91,Dick Schnittker,MNL,70.0,1957,schnidi01
92,Kenny Sears,NYK,72.0,1957,searske01
93,Paul Seymour,SYR,65.0,1957,seymopa01
94,Chuck Share,STL,72.0,1957,sharech01
95,Bill Sharman,BOS,67.0,1957,sharmbi01
96,Ron Shavlik,NYK,7.0,1957,shavlro01
97,Gene Shue,FTW,72.0,1957,shuege01
98,Whitey Skoog,MNL,23.0,1957,skoogwh01
99,Ron Sobie,NYK,71.0,1957,sobiero01
101,Odie Spears,FTW,,1957,spearod01
102,Odie Spears,STL,,1957,spearod01
103,Art Spoelstra,ROC,69.0,1957,spoelar01
104,Norm Stewart,STL,5.0,1957,stewano01
105,Maurice Stokes,ROC,72.0,1957,stokema01
106,Bill Thieben,FTW,58.0,1957,thiebbi01
107,Lou Tsioropoulos,BOS,52.0,1957,tsiorlo01
108,Jim Tucker,SYR,9.0,1957,tuckeji01
109,Jack Twyman,ROC,72.0,1957,twymaja01
110,Bobby Wanzer,ROC,21.0,1957,wanzebo01
111,Bob Williams,MNL,4.0,1957,willibo01
112,George Yardley,FTW,72.0,1957,yardlge01
