,Player,Tm,G,Year,ID
0,Kareem Abdul-Jabbar,LAL,79,1985,abdulka01
1,Alvan Adams,PHO,82,1985,adamsal01
2,Mark Aguirre,DAL,80,1985,aguirma01
3,Danny Ainge,BOS,75,1985,aingeda01
4,Chuck Aleksinas,GSW,74,1985,aleksch01
5,J.J. Anderson,UTA,44,1985,anderjj01
6,Ron Anderson,CLE,36,1985,anderro01
7,John Bagley,CLE,81,1985,baglejo01
8,James Bailey,NYK,74,1985,baileja01
9,Thurl Bailey,UTA,80,1985,baileth01
10,Greg Ballard,WSB,82,1985,ballagr01
11,Gene Banks,SAS,82,1985,banksge01
12,Ken Bannister,NYK,75,1985,bannike01
13,Charles Barkley,PHI,82,1985,barklch01
14,Kent Benson,DET,72,1985,bensoke01
15,Larry Bird,BOS,80,1985,birdla01
16,Otis Birdsong,NJN,56,1985,birdsot01
17,Rolando Blackman,DAL,81,1985,blackro01
18,Cory Blackwell,SEA,60,1985,blackco01
19,Sam Bowie,POR,76,1985,bowiesa01
20,Dudley Bradley,WSB,73,1985,bradldu01
21,Mike Bratz,GSW,56,1985,bratzmi01
22,Randy Breuer,MIL,78,1985,breuera01
24,Ron Brewer,SAS,9,1985,brewero01
25,Ron Brewer,NJN,11,1985,brewero01
26,Frank Brickowski,SEA,78,1985,brickfr01
27,Junior Bridgeman,LAC,80,1985,bridgju01
28,Rickey Brown,ATL,69,1985,brownri01
29,Tony Brown,IND,82,1985,brownto01
30,Wallace Bryant,DAL,56,1985,bryanwa01
31,Quinn Buckner,BOS,75,1985,bucknqu01
32,Steve Burtt,GSW,47,1985,burttst01
33,Don Buse,KCK,65,1985,busedo01
34,Michael Cage,LAC,75,1985,cagemi01
35,Tony Campbell,DET,56,1985,campbto01
36,Rick Carlisle,BOS,38,1985,carliri01
37,Antoine Carr,ATL,62,1985,carran01
38,Kenny Carr,POR,48,1985,carrke01
39,M.L. Carr,BOS,47,1985,carrml01
40,Butch Carter,NYK,69,1985,cartebu01
41,Howard Carter,DAL,11,1985,carteho01
42,Harvey Catchings,LAC,70,1985,catchha01
43,Ron Cavenall,NYK,53,1985,cavenro01
44,Tom Chambers,SEA,81,1985,chambto01
45,Maurice Cheeks,PHI,78,1985,cheekma01
46,Carlos Clark,BOS,62,1985,clarkca01
47,Don Collins,WSB,11,1985,collido02
48,Steve Colter,POR,78,1985,coltest01
49,Lester Conner,GSW,79,1985,connele01
50,Darwin Cook,NJN,58,1985,cookda01
52,Jeff Cook,CLE,18,1985,cookje01
53,Jeff Cook,SAS,54,1985,cookje01
54,Joe Cooper,SEA,3,1985,coopejo01
55,Michael Cooper,LAL,82,1985,coopemi01
56,Wayne Cooper,DEN,80,1985,coopewa01
57,Dave Corzine,CHI,82,1985,corzida01
58,Charlie Criss,ATL,4,1985,crissch01
59,Pat Cummings,NYK,63,1985,cummipa01
60,Terry Cummings,MIL,79,1985,cummite01
61,Earl Cureton,DET,81,1985,curetea01
62,Quintin Dailey,CHI,79,1985,dailequ01
63,Adrian Dantley,UTA,55,1985,dantlad01
64,Brad Davis,DAL,82,1985,davisbr01
66,Charles Davis,WSB,4,1985,davisch02
67,Charles Davis,MIL,57,1985,davisch02
68,Johnny Davis,CLE,76,1985,davisjo01
69,Walter Davis,PHO,23,1985,daviswa03
70,Darryl Dawkins,NJN,39,1985,dawkida01
71,Darren Daye,WSB,80,1985,dayeda01
72,James Donaldson,LAC,82,1985,donalja01
73,John Drew,UTA,19,1985,drewjo01
74,Larry Drew,KCK,72,1985,drewla01
75,Clyde Drexler,POR,80,1985,drexlcl01
76,Mike Dunleavy,MIL,19,1985,dunlemi01
77,T.R. Dunn,DEN,81,1985,dunntr01
78,Devin Durrant,IND,59,1985,durrade01
79,Mark Eaton,UTA,82,1985,eatonma01
80,Jerry Eaves,ATL,3,1985,eavesje01
81,Kenton Edelin,IND,10,1985,edelike01
82,Franklin Edwards,LAC,16,1985,edwarfr01
83,James Edwards,PHO,70,1985,edwarja01
84,Craig Ehlo,HOU,45,1985,ehlocr01
85,Dale Ellis,DAL,72,1985,ellisda01
87,Chris Engler,NJN,7,1985,englech01
88,Chris Engler,CHI,3,1985,englech01
89,Chris Engler,MIL,1,1985,englech01
90,Alex English,DEN,81,1985,englial01
91,Julius Erving,PHI,78,1985,ervinju01
92,Mike Evans,DEN,81,1985,evansmi01
93,Kenny Fields,MIL,51,1985,fieldke01
94,Vern Fleming,IND,80,1985,flemive01
95,Sleepy Floyd,GSW,82,1985,floydsl01
96,Phil Ford,HOU,25,1985,fordph01
97,Rod Foster,PHO,79,1985,fostero01
98,World B. Free,CLE,71,1985,freewo01
99,Bill Garnett,IND,65,1985,garnebi02
100,George Gervin,SAS,72,1985,gervige01
101,Artis Gilmore,SAS,81,1985,gilmoar01
102,Mike Glenn,ATL,60,1985,glennmi01
103,Mike Gminski,NJN,81,1985,gminsmi01
104,Lancaster Gordon,LAC,63,1985,gordola01
105,Stewart Granger,ATL,9,1985,grangst01
106,Butch Graves,CLE,4,1985,gravebu01
107,Stuart Gray,IND,52,1985,grayst01
108,Rickey Green,UTA,77,1985,greenri01
109,Sidney Green,CHI,48,1985,greensi02
110,Dave Greenwood,CHI,61,1985,greenda01
111,Kevin Grevey,MIL,78,1985,greveke01
112,Darrell Griffith,UTA,78,1985,griffda01
113,Ernie Grunfeld,NYK,69,1985,grunfer01
114,Bob Hansen,UTA,54,1985,hansebo01
115,Bill Hanzlik,DEN,80,1985,hanzlbi01
116,Derek Harper,DAL,82,1985,harpede01
117,Scott Hastings,ATL,64,1985,hastisc01
118,Steve Hayes,PHI,11,1985,hayesst01
119,Gerald Henderson,SEA,79,1985,hendege01
120,Rod Higgins,CHI,68,1985,higgiro01
121,Roy Hinson,CLE,76,1985,hinsoro01
122,Craig Hodges,MIL,82,1985,hodgecr01
123,Lionel Hollins,HOU,80,1985,hollili01
124,Mike Holton,PHO,74,1985,holtomi01
125,Phil Hubbard,CLE,76,1985,hubbaph01
126,Jay Humphries,PHO,80,1985,humphja01
127,Geoff Huston,CLE,8,1985,hustoge01
129,Marc Iavaroni,PHI,12,1985,iavarma01
130,Marc Iavaroni,SAS,57,1985,iavarma01
131,Dan Issel,DEN,77,1985,isselda01
132,Ralph Jackson,IND,1,1985,jacksra01
133,Clemon Johnson,PHI,58,1985,johnscl01
134,Dennis Johnson,BOS,80,1985,johnsde01
135,Eddie Johnson,ATL,73,1985,johnsed02
136,Eddie Johnson,KCK,82,1985,johnsed03
137,Frank Johnson,WSB,46,1985,johnsfr01
138,George Johnson,NJN,65,1985,johnsge02
139,George Johnson,PHI,55,1985,johnsge03
140,Magic Johnson,LAL,77,1985,johnsma02
141,Marques Johnson,LAC,72,1985,johnsma01
142,Mickey Johnson,GSW,66,1985,johnsmi01
143,Steve Johnson,CHI,74,1985,johnsst03
144,Vinnie Johnson,DET,82,1985,johnsvi01
145,Bobby Jones,PHI,80,1985,jonesbo01
146,Caldwell Jones,CHI,42,1985,jonesca01
147,Charles Jones,PHO,78,1985,jonesch02
149,Charles Jones,CHI,3,1985,jonesch01
150,Charles Jones,WSB,28,1985,jonesch01
151,Earl Jones,LAL,2,1985,jonesea01
153,Edgar Jones,SAS,18,1985,jonesed01
154,Edgar Jones,CLE,26,1985,jonesed01
155,Major Jones,DET,47,1985,jonesma01
156,Ozell Jones,SAS,67,1985,jonesoz01
157,Michael Jordan,CHI,82,1985,jordami01
158,Rich Kelley,UTA,77,1985,kelleri01
159,Clark Kellogg,IND,77,1985,kellocl01
160,Greg Kelser,IND,10,1985,kelsegr01
161,Jerome Kersey,POR,77,1985,kerseje01
162,Albert King,NJN,42,1985,kingal01
163,Bernard King,NYK,55,1985,kingbe01
164,Reggie King,SEA,60,1985,kingre01
165,Greg Kite,BOS,55,1985,kitegr01
167,Billy Knight,KCK,16,1985,knighbi01
168,Billy Knight,SAS,52,1985,knighbi01
169,Joe Kopicki,DEN,42,1985,kopicjo01
170,Mitch Kupchak,LAL,58,1985,kupchmi01
