,Player,Tm,G,Year,ID
0,Zaid Abdul-Aziz,SEA,27,1976,abdulza01
1,Kareem Abdul-Jabbar,LAL,82,1976,abdulka01
2,Alvan Adams,PHO,80,1976,adamsal01
3,Don Adams,BUF,56,1976,adamsdo01
4,Lucius Allen,LAL,76,1976,allenlu01
5,Dan Anderson,POR,52,1976,anderda02
6,Jerome Anderson,BOS,22,1976,anderje01
7,Tiny Archibald,KCK,78,1976,architi01
8,Jim Ard,BOS,81,1976,ardji01
9,Dennis Awtrey,PHO,74,1976,awtrede01
10,Gus Bailey,HOU,30,1976,bailegu01
12,Mike Bantom,PHO,7,1976,bantomi01
13,Mike Bantom,SEA,66,1976,bantomi01
14,Jim Barnett,NYK,71,1976,barneji02
15,Rick Barry,GSW,81,1976,barryri01
16,Jerry Baskerville,PHI,21,1976,baskeje01
18,Butch Beard,CLE,15,1976,beardbu01
19,Butch Beard,NYK,60,1976,beardbu01
20,Ron Behagen,NOJ,66,1976,behagro01
21,Dennis Bell,NYK,10,1976,bellde01
22,Leon Benbow,CHI,76,1976,benbole01
23,Henry Bibby,NOJ,79,1976,bibbyhe01
24,Bob Bigelow,KCK,31,1976,bigelbo01
25,Dave Bing,WSB,82,1976,bingda01
26,John Block,CHI,2,1976,blockjo01
27,Tom Boerwinkle,CHI,74,1976,boerwto01
28,Tom Boswell,BOS,35,1976,bosweto01
30,Freddie Boyd,PHI,6,1976,boydfr01
31,Freddie Boyd,NOJ,30,1976,boydfr01
32,Bill Bradley,NYK,82,1976,bradlbi01
33,Jim Brewer,CLE,82,1976,breweji01
34,Junior Bridgeman,MIL,81,1976,bridgju01
35,Gary Brokaw,MIL,75,1976,brokaga01
36,Fred Brown,SEA,76,1976,brownfr01
37,John Brown,ATL,75,1976,brownjo01
38,Roger Brown,DET,29,1976,brownro02
39,Joe Bryant,PHI,75,1976,bryanjo01
40,Tom Burleson,SEA,82,1976,burleto01
41,Corky Calhoun,LAL,76,1976,calhoco01
42,Al Carlson,SEA,28,1976,carlsal01
43,Austin Carr,CLE,65,1976,carrau01
44,Fred Carter,PHI,82,1976,cartefr01
45,Harvey Catchings,PHI,75,1976,catchha01
46,Ken Charles,BUF,81,1976,charlke01
47,Phil Chenier,WSB,80,1976,cheniph01
48,Jim Chones,CLE,82,1976,choneji01
49,Archie Clark,DET,79,1976,clarkar01
50,Jim Cleamons,CLE,82,1976,cleamji01
51,Barry Clemens,POR,49,1976,clemeba01
52,E.C. Coleman,NOJ,67,1976,colemec01
53,Doug Collins,PHI,77,1976,collido01
54,Mel Counts,NOJ,30,1976,countme01
55,Dave Cowens,BOS,78,1976,cowenda01
56,Jim Creighton,ATL,32,1976,creigji01
57,Billy Cunningham,PHI,20,1976,cunnibi01
58,Mike D'Antoni,KCK,9,1976,dantomi01
59,Bob Dandridge,MIL,73,1976,dandrbo01
60,Dwight Davis,GSW,72,1976,davisdw01
61,Mel Davis,NYK,42,1976,davisme01
62,Mickey Davis,MIL,45,1976,davismi02
63,Darryl Dawkins,PHI,37,1976,dawkida01
64,Rod Derline,SEA,49,1976,derliro01
65,Henry Dickerson,DET,17,1976,dickehe01
66,Derrek Dickey,GSW,79,1976,dickede01
67,Ernie DiGregorio,BUF,67,1976,digreer01
68,John Drew,ATL,77,1976,drewjo01
69,Charles Dudley,GSW,82,1976,dudlech01
70,Dennis DuVal,ATL,13,1976,duvalde01
71,Al Eberhard,DET,81,1976,eberhal01
72,Leroy Ellis,PHI,29,1976,ellisle01
73,Keith Erickson,PHO,74,1976,erickke01
75,Eric Fernsten,CLE,4,1976,fernser01
76,Eric Fernsten,CHI,33,1976,fernser01
77,Larry Fogle,NYK,2,1976,foglela01
78,Chris Ford,DET,82,1976,fordch01
79,Don Ford,LAL,76,1976,forddo01
80,Jim Fox,MIL,70,1976,foxji01
81,Walt Frazier,NYK,59,1976,fraziwa01
82,World B. Free,PHI,71,1976,freewo01
83,Donnie Freeman,LAL,64,1976,freemdo01
