,Player,Tm,G,Year,ID
0,Paul Arizin,PHW,65,1951,arizipa01
1,Curly Armstrong,FTW,38,1951,armstcu01
2,Cliff Barker,INO,56,1951,barkecl01
3,Leo Barnhorst,INO,68,1951,barnhle01
4,Ed Bartels,WSC,17,1951,barteed01
6,Ed Beach,MNL,11,1951,beached01
7,Ed Beach,TRI,1,1951,beached01
8,Ralph Beard,INO,66,1951,beardra01
9,Leon Blevins,INO,2,1951,blevile01
10,Nelson Bobb,PHW,53,1951,bobbne01
11,Ike Borsavage,PHW,24,1951,borsaik01
12,Vince Boryla,NYK,66,1951,borylvi01
14,Harry Boykoff,BOS,32,1951,boykoha01
15,Harry Boykoff,TRI,16,1951,boykoha01
16,Frankie Brian,TRI,68,1951,brianfr01
17,Walt Budko,BLB,64,1951,budkowa01
18,Art Burris,FTW,33,1951,burriar01
20,Tommy Byrnes,BLB,16,1951,byrneto01
21,Tommy Byrnes,WSC,12,1951,byrneto01
22,Tommy Byrnes,TRI,19,1951,byrneto01
23,Gerry Calabrese,SYR,46,1951,calabge01
24,Bill Calhoun,ROC,66,1951,calhobi01
25,Don Carlson,BLB,9,1951,carlsdo01
27,Bob Carpenter,FTW,21,1951,carpebo01
28,Bob Carpenter,TRI,35,1951,carpebo01
29,Al Cervi,SYR,53,1951,cervial01
30,Leroy Chollet,SYR,14,1951,chollle01
31,Cal Christensen,TRI,67,1951,chrisca01
32,Nat Clifton,NYK,65,1951,cliftna01
33,Bill Closs,PHW,65,1951,clossbi01
34,Jack Coleman,ROC,67,1951,colemja01
35,Chuck Cooper,BOS,66,1951,coopech01
37,Ray Corley,BLB,16,1951,corlera01
38,Ray Corley,TRI,18,1951,corlera01
39,Bob Cousy,BOS,69,1951,cousybo01
40,Bob Davies,ROC,63,1951,daviebo01
41,Hank DeZonie,TRI,5,1951,dezonha01
42,Joe Dolhon,BLB,13,1951,dolhojo01
43,Bob Donham,BOS,68,1951,donhabo01
44,Andy Duncan,BOS,14,1951,duncaan01
45,Dike Eddleman,TRI,68,1951,eddledi01
46,Ray Ellefson,NYK,3,1951,ellefra01
47,Arnie Ferrin,MNL,68,1951,ferriar01
48,Larry Foust,FTW,68,1951,foustla01
49,Joe Fulks,PHW,66,1951,fulksjo01
50,Bill Gabor,SYR,61,1951,gaborbi01
51,Harry Gallatin,NYK,66,1951,gallaha01
52,Vern Gardner,PHW,61,1951,gardnve01
53,Ed Gayda,TRI,15,1951,gaydaed01
54,Chuck Gilmur,WSC,16,1951,gilmuch01
55,Bud Grant,MNL,61,1951,grantbu01
56,Alex Groza,INO,66,1951,grozaal01
58,Chick Halbert,WSC,35,1951,halbech01
59,Chick Halbert,BLB,33,1951,halbech01
60,Bruce Hale,INO,26,1951,halebr01
61,Alex Hannum,SYR,63,1951,hannual01
63,John Hargis,FTW,14,1951,hargijo01
64,John Hargis,TRI,15,1951,hargijo01
66,Bob Harris,FTW,12,1951,harribo01
67,Bob Harris,BOS,44,1951,harribo01
68,Bob Harrison,MNL,68,1951,harribo02
69,Billy Hassett,BLB,31,1951,hassebi01
71,Kleggie Hermsen,TRI,48,1951,hermskl01
72,Kleggie Hermsen,BOS,23,1951,hermskl01
73,Sonny Hertzberg,BOS,65,1951,hertzso01
74,Paul Hoffman,BLB,41,1951,hoffmpa01
75,Joe Holland,INO,67,1951,hollajo01
76,Red Holzman,ROC,68,1951,holzmre01
77,Joe Hutton,MNL,60,1951,huttojo01
79,Gene James,NYK,6,1951,jamesge01
80,Gene James,BLB,42,1951,jamesge01
81,Tony Jaros,MNL,63,1951,jarosto01
82,Arnie Johnson,ROC,68,1951,johnsar01
83,Ralph Johnson,FTW,68,1951,johnsra01
84,Wah Wah Jones,INO,22,1951,joneswa01
86,Noble Jorgensen,TRI,22,1951,jorgeno01
87,Noble Jorgensen,SYR,41,1951,jorgeno01
88,George Kaftan,NYK,61,1951,kaftage01
89,Jack Kerris,FTW,68,1951,kerrija01
90,Duane Klueh,FTW,61,1951,kluehdu01
92,Frank Kudelka,WSC,35,1951,kudelfr01
93,Frank Kudelka,BOS,27,1951,kudelfr01
94,Tony Lavelli,NYK,30,1951,lavelto01
95,Bob Lavoy,INO,63,1951,lavoybo01
96,Ed Leede,BOS,57,1951,leedeed01
97,Ron Livingstone,PHW,63,1951,livinro01
98,Earl Lloyd,WSC,7,1951,lloydea01
100,Don Lofgran,SYR,47,1951,lofgrdo01
101,Don Lofgran,INO,14,1951,lofgrdo01
102,John Logan,TRI,30,1951,loganjo01
103,Ray Lumpp,NYK,64,1951,lumppra01
104,Ed Macauley,BOS,68,1951,macaued01
105,Johnny Macknowski,SYR,58,1951,macknjo01
106,Norm Mager,BLB,24,1951,magerno01
108,John Mahnken,BOS,46,1951,mahnkjo01
109,John Mahnken,INO,12,1951,mahnkjo01
110,Slater Martin,MNL,68,1951,martisl01
111,Ariel Maughan,WSC,35,1951,maughar01
112,Dick McGuire,NYK,64,1951,mcguidi01
114,Bones McKinney,WSC,10,1951,mckinbo01
