,Player,Tm,G,Year,ID
0,Alaa Abdelnaby,BOS,13,1994,abdelal01
1,Mahmoud Abdul-Rauf,DEN,80,1994,abdulma02
2,Michael Adams,WSB,70,1994,adamsmi01
3,Mark Aguirre,LAC,39,1994,aguirma01
4,Danny Ainge,PHO,68,1994,aingeda01
6,Gary Alexander,MIA,4,1994,alexaga01
7,Gary Alexander,CLE,7,1994,alexaga01
8,Victor Alexander,GSW,69,1994,alexavi01
9,Eric Anderson,NYK,11,1994,anderer01
10,Greg Anderson,DET,77,1994,andergr01
11,Kenny Anderson,NJN,82,1994,anderke01
12,Nick Anderson,ORL,81,1994,anderni01
14,Ron Anderson,NJN,11,1994,anderro01
15,Ron Anderson,WSB,10,1994,anderro01
16,Willie Anderson,SAS,80,1994,anderwi01
17,Greg Anthony,NYK,80,1994,anthogr01
18,B.J. Armstrong,CHI,82,1994,armstbj01
19,Vincent Askew,SEA,80,1994,askewvi01
20,Keith Askins,MIA,37,1994,askinke01
21,Stacey Augmon,ATL,82,1994,augmost01
22,Isaac Austin,PHI,14,1994,austiis01
24,Anthony Avent,MIL,33,1994,aventan01
25,Anthony Avent,ORL,41,1994,aventan01
26,John Bagley,ATL,3,1994,baglejo01
27,Thurl Bailey,MIN,79,1994,baileth01
28,Vin Baker,MIL,82,1994,bakervi01
29,Charles Barkley,PHO,65,1994,barklch01
30,Dana Barros,PHI,81,1994,barroda01
31,Jon Barry,MIL,72,1994,barryjo01
32,John Battle,CLE,51,1994,battljo01
33,Benoit Benjamin,NJN,77,1994,benjabe01
34,Tony Bennett,CHH,74,1994,benneto01
35,David Benoit,UTA,55,1994,benoida01
36,Rolando Blackman,NYK,55,1994,blackro01
37,Mookie Blaylock,ATL,81,1994,blaylmo01
38,Corie Blount,CHI,67,1994,blounco01
39,Muggsy Bogues,CHH,77,1994,boguemu01
41,Manute Bol,MIA,8,1994,bolma01
42,Manute Bol,WSB,2,1994,bolma01
43,Manute Bol,PHI,4,1994,bolma01
44,Walter Bond,UTA,56,1994,bondwa01
45,Anthony Bonner,NYK,73,1994,bonnean01
46,Anthony Bowie,ORL,70,1994,bowiean01
47,Sam Bowie,LAL,25,1994,bowiesa01
48,Shawn Bradley,PHI,49,1994,bradlsh01
49,Terrell Brandon,CLE,73,1994,brandte01
50,Randy Breuer,SAC,26,1994,breuera01
52,Frank Brickowski,MIL,43,1994,brickfr01
53,Frank Brickowski,CHH,28,1994,brickfr01
54,Kevin Brooks,DEN,34,1994,brookke01
55,Scott Brooks,HOU,73,1994,brooksc01
56,Chucky Brown,DAL,1,1994,brownch01
57,Dee Brown,BOS,77,1994,brownde01
58,Mike Brown,MIN,82,1994,brownmi01
59,P.J. Brown,NJN,79,1994,brownpj01
60,Randy Brown,SAC,61,1994,brownra02
61,Mark Bryant,POR,79,1994,bryanma01
62,Jud Buechler,GSW,36,1994,buechju01
63,Matt Bullard,HOU,65,1994,bullama01
64,Evers Burns,SAC,23,1994,burnsev01
65,Scott Burrell,CHH,51,1994,burresc01
66,Willie Burton,MIA,53,1994,burtowi01
67,Mitchell Butler,WSB,75,1994,butlemi02
68,Michael Cage,SEA,82,1994,cagemi01
69,Elden Campbell,LAL,76,1994,campbel01
71,Tony Campbell,NYK,22,1994,campbto01
72,Tony Campbell,DAL,41,1994,campbto01
73,Antoine Carr,SAS,34,1994,carran01
74,Bill Cartwright,CHI,42,1994,cartwbi01
75,Sam Cassell,HOU,66,1994,cassesa01
76,Duane Causwell,SAC,41,1994,causwdu01
77,Cedric Ceballos,PHO,53,1994,cebalce01
78,Tom Chambers,UTA,80,1994,chambto01
79,Rex Chapman,WSB,60,1994,chapmre01
80,Calbert Cheaney,WSB,65,1994,cheanca01
82,Pete Chilcutt,SAC,46,1994,chilcpe01
83,Pete Chilcutt,DET,30,1994,chilcpe01
84,Doug Christie,LAL,65,1994,chrisdo01
85,Ben Coleman,DET,9,1994,colembe01
86,Derrick Coleman,NJN,77,1994,colemde01
87,Bimbo Coles,MIA,76,1994,colesbi01
89,Marty Conlon,CHH,16,1994,conloma01
90,Marty Conlon,WSB,14,1994,conloma01
91,Lester Conner,IND,11,1994,connele01
93,Anthony Cook,ORL,2,1994,cookan01
94,Anthony Cook,MIL,23,1994,cookan01
95,Duane Cooper,PHO,23,1994,coopedu01
96,Tyrone Corbin,UTA,82,1994,corbity01
97,Chris Corchiani,BOS,51,1994,corchch01
99,Joe Courtney,PHO,33,1994,courtjo01
100,Joe Courtney,MIL,19,1994,courtjo01
101,John Crotty,UTA,45,1994,crottjo01
102,Terry Cummings,SAS,59,1994,cummite01
103,Earl Cureton,HOU,2,1994,curetea01
104,Dell Curry,CHH,82,1994,curryde01
105,Michael Curry,PHI,10,1994,currymi01
106,Lloyd Daniels,SAS,65,1994,daniell01
107,Brad Daugherty,CLE,50,1994,daughbr01
108,Antonio Davis,IND,81,1994,davisan01
109,Brian Davis,MIN,68,1994,davisbr02
110,Dale Davis,IND,66,1994,davisda01
111,Hubert Davis,NYK,56,1994,davishu01
112,Terry Davis,DAL,15,1994,daviste01
113,Johnny Dawkins,PHI,72,1994,dawkijo01
114,Todd Day,MIL,76,1994,dayto01
115,Terry Dehere,LAC,64,1994,deherte01
116,Vinny Del Negro,SAS,77,1994,delnevi01
117,Bison Dele,DEN,80,1994,delebi01
118,Dell Demps,GSW,2,1994,dempsde01
119,Vlade Divac,LAL,79,1994,divacvl01
120,Sherman Douglas,BOS,78,1994,douglsh01
121,Greg Dreiling,DAL,54,1994,dreilgr01
122,Clyde Drexler,POR,68,1994,drexlcl01
123,Kevin Duckworth,WSB,69,1994,duckwke01
124,Chris Dudley,POR,6,1994,dudlech02
125,Joe Dumars,DET,69,1994,dumarjo01
126,Acie Earl,BOS,74,1994,earlac01
127,Bill Edwards,PHI,3,1994,edwarbi01
128,Blue Edwards,MIL,82,1994,edwarbl01
