,Player,Tm,G,Year,ID
0,Mahmoud Abdul-Rauf,DEN,57,1996,abdulma02
1,Michael Adams,CHH,21,1996,adamsmi01
2,Rafael Addison,CHH,53,1996,addisra01
3,Cory Alexander,SAS,60,1996,alexaco01
4,Jerome Allen,MIN,41,1996,allenje01
5,Derrick Alston,PHI,73,1996,alstode01
6,John Amaechi,CLE,28,1996,amaecjo01
7,Ashraf Amaya,VAN,54,1996,amayaas01
8,Greg Anderson,SAS,46,1996,andergr01
10,Kenny Anderson,NJN,31,1996,anderke01
11,Kenny Anderson,CHH,38,1996,anderke01
12,Nick Anderson,ORL,77,1996,anderni01
14,Willie Anderson,TOR,49,1996,anderwi01
15,Willie Anderson,NYK,27,1996,anderwi01
16,Greg Anthony,VAN,69,1996,anthogr01
17,B.J. Armstrong,GSW,82,1996,armstbj01
18,Darrell Armstrong,ORL,13,1996,armstda01
19,Vincent Askew,SEA,69,1996,askewvi01
20,Keith Askins,MIA,75,1996,askinke01
21,Stacey Augmon,ATL,77,1996,augmost01
22,Anthony Avent,VAN,71,1996,aventan01
23,Vin Baker,MIL,82,1996,bakervi01
24,Steve Bardo,DET,9,1996,bardost01
25,Charles Barkley,PHO,71,1996,barklch01
26,Dana Barros,BOS,80,1996,barroda01
27,Brent Barry,LAC,79,1996,barrybr01
28,Jon Barry,GSW,68,1996,barryjo01
29,Corey Beck,CHH,5,1996,beckco01
31,Benoit Benjamin,VAN,13,1996,benjabe01
32,Benoit Benjamin,MIL,70,1996,benjabe01
33,Elmer Bennett,PHI,8,1996,benneel01
34,Mario Bennett,PHO,19,1996,bennema01
35,David Benoit,UTA,81,1996,benoida01
36,Travis Best,IND,59,1996,besttr01
37,Mookie Blaylock,ATL,81,1996,blaylmo01
38,Corie Blount,LAL,57,1996,blounco01
39,Muggsy Bogues,CHH,6,1996,boguemu01
40,Anthony Bonner,ORL,4,1996,bonnean01
41,Melvin Booker,HOU,11,1996,bookeme01
42,Anthony Bowie,ORL,74,1996,bowiean01
43,Donnie Boyce,ATL,8,1996,boycedo01
45,Shawn Bradley,PHI,12,1996,bradlsh01
46,Shawn Bradley,NJN,67,1996,bradlsh01
47,Marques Bragg,MIN,53,1996,braggma01
48,Terrell Brandon,CLE,75,1996,brandte01
49,Tim Breaux,HOU,54,1996,breauti01
50,Frank Brickowski,SEA,63,1996,brickfr01
51,Scott Brooks,DAL,69,1996,brooksc01
52,Chucky Brown,HOU,82,1996,brownch01
53,Dee Brown,BOS,65,1996,brownde01
54,Mike Brown,PHI,9,1996,brownmi01
55,P.J. Brown,NJN,81,1996,brownpj01
56,Randy Brown,CHI,68,1996,brownra02
57,Mark Bryant,HOU,71,1996,bryanma01
58,Jud Buechler,CHI,74,1996,buechju01
59,Matt Bullard,ATL,46,1996,bullama01
60,Scott Burrell,CHH,20,1996,burresc01
61,Junior Burrough,BOS,61,1996,burroju01
62,Mitchell Butler,WSB,61,1996,butlemi02
63,Jason Caffey,CHI,57,1996,caffeja01
64,Michael Cage,CLE,82,1996,cagemi01
65,Adrian Caldwell,IND,51,1996,caldwad01
66,Elden Campbell,LAL,82,1996,campbel01
67,Antoine Carr,UTA,80,1996,carran01
68,Chris Carr,PHO,60,1996,carrch01
69,Sam Cassell,HOU,61,1996,cassesa01
70,Duane Causwell,SAC,73,1996,causwdu01
71,Cedric Ceballos,LAL,78,1996,cebalce01
