,Player,Tm,G,Year,ID
0,Alex Abrines,OKC,68,2017,abrinal01
2,Quincy Acy,DAL,6,2017,acyqu01
3,Quincy Acy,BRK,32,2017,acyqu01
4,Steven Adams,OKC,80,2017,adamsst01
5,Arron Afflalo,SAC,61,2017,afflaar01
6,Alexis Ajinca,NOP,39,2017,ajincal01
7,Cole Aldrich,MIN,62,2017,aldrico01
8,LaMarcus Aldridge,SAS,72,2017,aldrila01
9,Lavoy Allen,IND,61,2017,allenla01
10,Tony Allen,MEM,71,2017,allento01
11,Al-Farouq Aminu,POR,61,2017,aminual01
12,Chris Andersen,CLE,12,2017,anderch01
13,Alan Anderson,LAC,30,2017,anderal01
15,Justin Anderson,DAL,51,2017,anderju01
16,Justin Anderson,PHI,24,2017,anderju01
17,Kyle Anderson,SAS,72,2017,anderky01
18,Ryan Anderson,HOU,72,2017,anderry01
19,Giannis Antetokounmpo,MIL,80,2017,antetgi01
20,Carmelo Anthony,NYK,74,2017,anthoca01
21,Joel Anthony,SAS,19,2017,anthojo01
22,Trevor Ariza,HOU,80,2017,arizatr01
23,Darrell Arthur,DEN,41,2017,arthuda01
24,Omer Asik,NOP,31,2017,asikom01
25,D.J. Augustin,ORL,78,2017,augusdj01
26,Luke Babbitt,MIA,68,2017,babbilu01
27,Ron Baker,NYK,52,2017,bakerro01
28,Wade Baldwin,MEM,33,2017,baldwwa01
29,Leandro Barbosa,PHO,67,2017,barbole01
30,J.J. Barea,DAL,35,2017,bareajo01
31,Harrison Barnes,DAL,79,2017,barneha02
33,Matt Barnes,SAC,54,2017,barnema02
34,Matt Barnes,GSW,20,2017,barnema02
35,Will Barton,DEN,60,2017,bartowi01
36,Brandon Bass,LAC,52,2017,bassbr01
37,Nicolas Batum,CHO,77,2017,batumni01
38,Jerryd Bayless,PHI,3,2017,bayleje01
39,Aron Baynes,DET,75,2017,baynear01
40,Kent Bazemore,ATL,73,2017,bazemke01
41,Bradley Beal,WAS,77,2017,bealbr01
42,Malik Beasley,DEN,22,2017,beaslma01
43,Michael Beasley,MIL,56,2017,beaslmi01
44,Marco Belinelli,CHO,74,2017,belinma01
45,DeAndre' Bembry,ATL,38,2017,bembrde01
46,Dragan Bender,PHO,43,2017,bendedr01
47,Anthony Bennett,BRK,23,2017,bennean01
48,Ben Bentil,DAL,3,2017,bentibe01
49,Davis Bertans,SAS,67,2017,bertada01
50,Patrick Beverley,HOU,67,2017,beverpa01
51,Bismack Biyombo,ORL,81,2017,biyombi01
52,Nemanja Bjelica,MIN,65,2017,bjeline01
53,Tarik Black,LAL,67,2017,blackta01
54,Eric Bledsoe,PHO,66,2017,bledser01
56,Bojan Bogdanovic,BRK,55,2017,bogdabo02
57,Bojan Bogdanovic,WAS,26,2017,bogdabo02
59,Andrew Bogut,DAL,26,2017,bogutan01
60,Andrew Bogut,CLE,1,2017,bogutan01
61,Joel Bolomboy,UTA,12,2017,bolomjo01
62,Devin Booker,PHO,78,2017,bookede01
63,Trevor Booker,BRK,71,2017,booketr01
64,Avery Bradley,BOS,55,2017,bradlav01
66,Corey Brewer,HOU,58,2017,breweco01
67,Corey Brewer,LAL,24,2017,breweco01
68,Malcolm Brogdon,MIL,75,2017,brogdma01
69,Aaron Brooks,IND,65,2017,brookaa01
71,Anthony Brown,NOP,9,2017,brownan02
72,Anthony Brown,ORL,2,2017,brownan02
73,Bobby Brown,HOU,25,2017,brownbo02
74,Jaylen Brown,BOS,78,2017,brownja02
75,Nicolas Brussino,DAL,54,2017,brussni01
76,Reggie Bullock,DET,31,2017,bullore01
77,Trey Burke,WAS,57,2017,burketr01
78,Alec Burks,UTA,42,2017,burksal01
79,Jimmy Butler,CHI,76,2017,butleji01
80,Bruno Caboclo,TOR,9,2017,cabocbr01
82,Jose Calderon,LAL,24,2017,caldejo01
83,Jose Calderon,ATL,17,2017,caldejo01
84,Kentavious Caldwell-Pope,DET,76,2017,caldwke01
85,Isaiah Canaan,CHI,39,2017,canaais01
86,Clint Capela,HOU,65,2017,capelca01
87,DeMarre Carroll,TOR,72,2017,carrode01
88,Vince Carter,MEM,73,2017,cartevi01
89,Michael Carter-Williams,CHI,45,2017,cartemi01
91,Omri Casspi,SAC,22,2017,casspom01
92,Omri Casspi,NOP,1,2017,casspom01
93,Omri Casspi,MIN,13,2017,casspom01
94,Willie Cauley-Stein,SAC,75,2017,caulewi01
95,Tyson Chandler,PHO,47,2017,chandty01
96,Wilson Chandler,DEN,71,2017,chandwi01
97,Marquese Chriss,PHO,82,2017,chrisma01
98,Rakeem Christmas,IND,29,2017,chrisra01
99,Semaj Christon,OKC,64,2017,chrisse01
100,Ian Clark,GSW,77,2017,clarkia01
101,Jordan Clarkson,LAL,82,2017,clarkjo01
102,Norris Cole,OKC,13,2017,coleno01
103,Darren Collison,SAC,68,2017,collida01
104,Nick Collison,OKC,20,2017,collini01
105,Mike Conley,MEM,69,2017,conlemi01
106,Pat Connaughton,POR,39,2017,connapa01
108,Quinn Cook,DAL,5,2017,cookqu01
109,Quinn Cook,NOP,9,2017,cookqu01
111,DeMarcus Cousins,SAC,55,2017,couside01
112,DeMarcus Cousins,NOP,17,2017,couside01
113,Robert Covington,PHI,67,2017,covinro01
114,Allen Crabbe,POR,79,2017,crabbal01
115,Jamal Crawford,LAC,82,2017,crawfja01
116,Jordan Crawford,NOP,19,2017,crawfjo02
117,Jae Crowder,BOS,72,2017,crowdja01
118,Dante Cunningham,NOP,66,2017,cunnida01
119,Seth Curry,DAL,70,2017,curryse01
120,Stephen Curry,GSW,79,2017,curryst01
121,Troy Daniels,MEM,67,2017,danietr01
122,Anthony Davis,NOP,75,2017,davisan02
123,Deyonta Davis,MEM,36,2017,davisde01
124,Ed Davis,POR,46,2017,davised01
125,Dewayne Dedmon,SAS,76,2017,dedmode01
126,Sam Dekker,HOU,77,2017,dekkesa01
127,Malcolm Delaney,ATL,73,2017,delanma01
128,Matthew Dellavedova,MIL,76,2017,dellama01
129,Luol Deng,LAL,56,2017,denglu01
130,DeMar DeRozan,TOR,74,2017,derozde01
131,Cheick Diallo,NOP,17,2017,diallch01
132,Boris Diaw,UTA,73,2017,diawbo01
133,Gorgui Dieng,MIN,82,2017,dienggo01
134,Spencer Dinwiddie,BRK,59,2017,dinwisp01
135,Toney Douglas,MEM,24,2017,douglto01
136,Goran Dragic,MIA,73,2017,dragigo01
137,Andre Drummond,DET,81,2017,drumman01
138,Jared Dudley,PHO,64,2017,dudleja01
140,Mike Dunleavy,CLE,23,2017,dunlemi02
141,Mike Dunleavy,ATL,30,2017,dunlemi02
142,Kris Dunn,MIN,78,2017,dunnkr01
143,Kevin Durant,GSW,62,2017,duranke01
144,Jarell Eddie,PHO,5,2017,eddieja01
145,Henry Ellenson,DET,19,2017,ellenhe01
146,Wayne Ellington,MIA,62,2017,ellinwa01
147,Monta Ellis,IND,74,2017,ellismo01
148,Joel Embiid,PHI,31,2017,embiijo01
149,James Ennis,MEM,64,2017,ennisja01
151,Tyler Ennis,HOU,31,2017,ennisty01
152,Tyler Ennis,LAL,22,2017,ennisty01
154,Tyreke Evans,NOP,26,2017,evansty01
155,Tyreke Evans,SAC,14,2017,evansty01
156,Dante Exum,UTA,66,2017,exumda01
157,Kenneth Faried,DEN,61,2017,farieke01
158,Jordan Farmar,SAC,2,2017,farmajo01
159,Derrick Favors,UTA,50,2017,favorde01
160,Kay Felder,CLE,42,2017,feldeka01
161,Cristiano Felicio,CHI,66,2017,feliccr01
162,Raymond Felton,LAC,80,2017,feltora01
164,Yogi Ferrell,BRK,10,2017,ferreyo01
165,Yogi Ferrell,DAL,36,2017,ferreyo01
166,Dorian Finney-Smith,DAL,81,2017,finnedo01
167,Bryn Forbes,SAS,36,2017,forbebr01
168,Evan Fournier,ORL,68,2017,fournev01
169,Randy Foye,BRK,69,2017,foyera01
170,Tim Frazier,NOP,65,2017,fraziti01
171,Channing Frye,CLE,74,2017,fryech01
172,Danilo Gallinari,DEN,63,2017,gallida01
174,Langston Galloway,NOP,55,2017,gallola01
175,Langston Galloway,SAC,19,2017,gallola01
176,Patricio Garino,ORL,5,2017,garinpa01
177,Marc Gasol,MEM,74,2017,gasolma01
178,Pau Gasol,SAS,64,2017,gasolpa01
179,Rudy Gay,SAC,30,2017,gayru01
180,Michael Gbinije,DET,9,2017,gbinimi01
181,Alonzo Gee,DEN,13,2017,geeal01
182,Paul George,IND,75,2017,georgpa01
183,Marcus Georges-Hunt,ORL,5,2017,georgma01
184,Jonathan Gibson,DAL,17,2017,gibsojo01
186,Taj Gibson,CHI,55,2017,gibsota01
187,Taj Gibson,OKC,23,2017,gibsota01
188,Manu Ginobili,SAS,69,2017,ginobma01
189,Rudy Gobert,UTA,81,2017,goberru01
191,Archie Goodwin,NOP,3,2017,goodwar01
192,Archie Goodwin,BRK,12,2017,goodwar01
193,Aaron Gordon,ORL,80,2017,gordoaa01
194,Eric Gordon,HOU,75,2017,gordoer01
195,Marcin Gortat,WAS,82,2017,gortama01
196,Treveon Graham,CHO,27,2017,grahatr01
198,Jerami Grant,PHI,2,2017,grantje01
199,Jerami Grant,OKC,78,2017,grantje01
200,Jerian Grant,CHI,63,2017,grantje02
201,Danny Green,SAS,68,2017,greenda02
202,Draymond Green,GSW,76,2017,greendr01
203,Gerald Green,BOS,47,2017,greenge01
204,JaMychal Green,MEM,77,2017,greenja01
205,Jeff Green,ORL,69,2017,greenje02
206,Blake Griffin,LAC,61,2017,griffbl01
207,Justin Hamilton,BRK,64,2017,hamilju01
208,A.J. Hammons,DAL,22,2017,hammoaj01
209,Tim Hardaway,ATL,79,2017,hardati02
210,James Harden,HOU,81,2017,hardeja01
211,Maurice Harkless,POR,77,2017,harklma01
212,Justin Harper,PHI,3,2017,harpeju01
213,Montrezl Harrell,HOU,58,2017,harremo01
214,Devin Harris,DAL,65,2017,harride01
215,Gary Harris,DEN,57,2017,harriga01
216,Joe Harris,BRK,52,2017,harrijo01
217,Manny Harris,DAL,4,2017,harrima01
218,Tobias Harris,DET,82,2017,harrito02
219,Aaron Harrison,CHO,5,2017,harriaa01
220,Andrew Harrison,MEM,72,2017,harrian01
221,Udonis Haslem,MIA,16,2017,hasleud01
223,Spencer Hawes,CHO,35,2017,hawessp01
224,Spencer Hawes,MIL,19,2017,hawessp01
225,Gordon Hayward,UTA,73,2017,haywago01
226,Gerald Henderson,PHI,72,2017,hendege02
227,John Henson,MIL,58,2017,hensojo01
228,Juan Hernangomez,DEN,62,2017,hernaju01
229,Willy Hernangomez,NYK,72,2017,hernawi01
230,Mario Hezonja,ORL,65,2017,hezonma01
232,Roy Hibbert,CHO,42,2017,hibbero01
233,Roy Hibbert,DEN,6,2017,hibbero01
235,Buddy Hield,NOP,57,2017,hieldbu01
236,Buddy Hield,SAC,25,2017,hieldbu01
237,Nene Hilario,HOU,67,2017,hilarne01
238,George Hill,UTA,49,2017,hillge01
239,Jordan Hill,MIN,7,2017,hilljo01
240,Solomon Hill,NOP,80,2017,hillso01
241,Darrun Hilliard,DET,39,2017,hillida01
242,Jrue Holiday,NOP,67,2017,holidjr01
243,Justin Holiday,NYK,82,2017,holidju01
244,Rondae Hollis-Jefferson,BRK,78,2017,holliro01
245,Richaun Holmes,PHI,57,2017,holmeri01
246,Rodney Hood,UTA,59,2017,hoodro01
247,Al Horford,BOS,68,2017,horfoal01
248,Danuel House,WAS,1,2017,houseda01
249,Dwight Howard,ATL,74,2017,howardw01
250,Marcelo Huertas,LAL,23,2017,huertma01
251,Josh Huestis,OKC,2,2017,huestjo01
252,Kris Humphries,ATL,56,2017,humphkr01
