,Player,Tm,G,Year,ID
81,Adrian Dantley,DAL,45,1990,dantlad01
82,Brad Daugherty,CLE,41,1990,daughbr01
83,Brad Davis,DAL,73,1990,davisbr01
84,Charles Davis,CHI,53,1990,davisch02
85,Terry Davis,MIA,63,1990,daviste01
86,Walter Davis,DEN,69,1990,daviswa03
87,Johnny Dawkins,PHI,81,1990,dawkijo01
88,Vinny Del Negro,SAC,76,1990,delnevi01
89,Byron Dinkins,HOU,33,1990,dinkiby01
90,Vlade Divac,LAL,82,1990,divacvl01
91,James Donaldson,DAL,73,1990,donalja01
92,Sherman Douglas,MIA,81,1990,douglsh01
93,Terry Dozier,CHH,9,1990,doziete01
94,Greg Dreiling,IND,49,1990,dreilgr01
95,Larry Drew,LAL,80,1990,drewla01
96,Clyde Drexler,POR,73,1990,drexlcl01
97,Kevin Duckworth,POR,82,1990,duckwke01
99,Chris Dudley,CLE,37,1990,dudlech02
100,Chris Dudley,NJN,27,1990,dudlech02
101,Joe Dumars,DET,75,1990,dumarjo01
102,Mike Dunleavy,MIL,5,1990,dunlemi01
103,T.R. Dunn,DEN,65,1990,dunntr01
104,Ledell Eackles,WSB,78,1990,eacklle01
105,Mark Eaton,UTA,82,1990,eatonma01
106,Blue Edwards,UTA,82,1990,edwarbl01
107,James Edwards,DET,82,1990,edwarja01
108,Jay Edwards,LAC,4,1990,edwarja02
109,Kevin Edwards,MIA,78,1990,edwarke01
110,Craig Ehlo,CLE,81,1990,ehlocr01
111,Sean Elliott,SAS,81,1990,elliose01
112,Dale Ellis,SEA,55,1990,ellisda01
113,Pervis Ellison,SAC,34,1990,ellispe01
114,Alex English,DEN,80,1990,englial01
115,Patrick Ewing,NYK,82,1990,ewingpa01
116,Jim Farmer,SEA,38,1990,farmeji01
117,Duane Ferrell,ATL,14,1990,ferredu01
118,Vern Fleming,IND,82,1990,flemive01
119,Sleepy Floyd,HOU,82,1990,floydsl01
120,Tellis Frank,MIA,77,1990,frankte01
121,Corey Gaines,PHI,9,1990,gaineco01
122,Kevin Gamble,BOS,71,1990,gamblke01
124,Winston Garland,GSW,51,1990,garlawi01
125,Winston Garland,LAC,28,1990,garlawi01
126,Tom Garrick,LAC,73,1990,garrito01
127,Kenny Gattison,CHH,63,1990,gattike01
128,Derrick Gervin,NJN,21,1990,gervide01
130,Armen Gilliam,PHO,16,1990,gilliar01
131,Armen Gilliam,CHH,60,1990,gilliar01
132,Mike Gminski,PHI,81,1990,gminsmi01
133,Gary Grant,LAC,44,1990,grantga01
134,Greg Grant,PHO,67,1990,grantgr01
135,Harvey Grant,WSB,81,1990,grantha01
136,Horace Grant,CHI,80,1990,grantho01
138,Stuart Gray,CHH,39,1990,grayst01
139,Stuart Gray,NYK,19,1990,grayst01
140,Jeff Grayer,MIL,71,1990,grayeje01
141,A.C. Green,LAL,82,1990,greenac01
142,Rickey Green,IND,69,1990,greenri01
143,Sidney Green,ORL,73,1990,greensi02
144,Dave Greenwood,DET,37,1990,greenda01
145,Darrell Griffith,UTA,82,1990,griffda01
146,Scott Haffner,MIA,43,1990,haffnsc01
148,Jack Haley,CHI,11,1990,haleyja01
149,Jack Haley,NJN,56,1990,haleyja01
150,Tom Hammonds,WSB,61,1990,hammoto01
151,Bob Hansen,UTA,81,1990,hansebo01
152,Bill Hanzlik,DEN,81,1990,hanzlbi01
153,Tim Hardaway,GSW,79,1990,hardati01
154,Derek Harper,DAL,82,1990,harpede01
156,Ron Harper,CLE,7,1990,harpero01
157,Ron Harper,LAC,28,1990,harpero01
158,Steve Harris,LAC,15,1990,harrist01
159,Scott Hastings,DET,40,1990,hastisc01
160,Hersey Hawkins,PHI,82,1990,hawkihe01
162,Gerald Henderson,MIL,11,1990,hendege01
163,Gerald Henderson,DET,46,1990,hendege01
165,Mike Higgins,LAL,6,1990,higgimi01
166,Mike Higgins,DEN,5,1990,higgimi01
167,Rod Higgins,GSW,82,1990,higgiro01
168,Roy Hinson,NJN,25,1990,hinsoro01
169,Craig Hodges,CHI,63,1990,hodgecr01
170,Mike Holton,CHH,16,1990,holtomi01
171,Dave Hoppen,CHH,10,1990,hoppeda01
172,Dennis Hopson,NJN,79,1990,hopsode01
173,Tito Horford,MIL,35,1990,horfoti01
174,Jeff Hornacek,PHO,67,1990,hornaje01
175,Ed Horton,WSB,45,1990,hortoed01
176,Eddie Hughes,DEN,60,1990,hugheed01
177,Jay Humphries,MIL,81,1990,humphja01
178,Byron Irvin,POR,50,1990,irvinby01
179,Jaren Jackson,NJN,28,1990,jacksja01
180,Mark Jackson,NYK,82,1990,jacksma01
181,Michael Jackson,SAC,17,1990,jacksmi02
182,Avery Johnson,SEA,53,1990,johnsav01
183,Buck Johnson,HOU,82,1990,johnsbu01
184,Dennis Johnson,BOS,75,1990,johnsde01
185,Eddie Johnson,PHO,64,1990,johnsed03
186,Eric Johnson,UTA,48,1990,johnser01
187,Kevin Johnson,PHO,74,1990,johnske02
188,Magic Johnson,LAL,79,1990,johnsma02
189,Marques Johnson,GSW,10,1990,johnsma01
191,Steve Johnson,MIN,4,1990,johnsst03
192,Steve Johnson,SEA,21,1990,johnsst03
193,Vinnie Johnson,DET,82,1990,johnsvi01
195,Nate Johnston,UTA,6,1990,johnsna01
196,Nate Johnston,POR,15,1990,johnsna01
197,Anthony Jones,DAL,66,1990,jonesan01
198,Caldwell Jones,SAS,72,1990,jonesca01
199,Charles Jones,WSB,81,1990,jonesch01
200,Michael Jordan,CHI,82,1990,jordami01
201,Shawn Kemp,SEA,81,1990,kempsh01
202,Tim Kempton,DEN,71,1990,kemptti01
203,Steve Kerr,CLE,78,1990,kerrst01
204,Jerome Kersey,POR,82,1990,kerseje01
206,Randolph Keys,CLE,48,1990,keysra01
207,Randolph Keys,CHH,32,1990,keysra01
208,Stan Kimbrough,DET,10,1990,kimbrst01
209,Bernard King,WSB,82,1990,kingbe01
210,Stacey King,CHI,82,1990,kingst01
211,Greg Kite,SAC,71,1990,kitegr01
212,Joe Kleine,BOS,81,1990,kleinjo01
213,Jon Koncak,ATL,54,1990,koncajo01
214,Frank Kornet,MIL,57,1990,kornefr01
215,Larry Krystkowiak,MIL,16,1990,krystla01
216,Bill Laimbeer,DET,81,1990,laimbbi01
217,Jerome Lane,DEN,67,1990,laneje01
218,Andrew Lang,PHO,74,1990,langan01
219,Jeff Lebo,SAS,4,1990,leboje01
220,Eric Leckner,UTA,77,1990,leckner01
221,Tim Legler,PHO,11,1990,legleti01
222,Gary Leonard,MIN,22,1990,leonaga01
224,Jim Les,UTA,1,1990,lesji01
225,Jim Les,LAC,6,1990,lesji01
226,Clifford Lett,CHI,4,1990,lettcl01
227,Fat Lever,DEN,79,1990,leverfa01
228,Cliff Levingston,ATL,75,1990,levincl01
230,Ralph Lewis,DET,4,1990,lewisra01
231,Ralph Lewis,CHH,3,1990,lewisra01
232,Reggie Lewis,BOS,79,1990,lewisre01
233,Todd Lichti,DEN,79,1990,lichtto01
234,Alton Lister,GSW,3,1990,listeal01
236,Lewis Lloyd,PHI,2,1990,lloydle01
237,Lewis Lloyd,HOU,19,1990,lloydle01
239,Brad Lohaus,MIN,28,1990,lohaubr01
240,Brad Lohaus,MIL,52,1990,lohaubr01
241,Grant Long,MIA,81,1990,longgr01
242,John Long,ATL,48,1990,longjo01
243,Sidney Lowe,MIN,80,1990,lowesi01
244,John Lucas,HOU,49,1990,lucasjo01
245,Rick Mahorn,PHI,75,1990,mahorri01
246,Dan Majerle,PHO,73,1990,majerda01
247,Jeff Malone,WSB,75,1990,malonje01
248,Karl Malone,UTA,82,1990,malonka01
249,Moses Malone,ATL,81,1990,malonmo01
250,Danny Manning,LAC,71,1990,mannida01
251,Roy Marble,ATL,24,1990,marblro01
252,Sarunas Marciulionis,GSW,75,1990,marcisa01
253,Jeff Martin,LAC,69,1990,martije01
254,Anthony Mason,NJN,21,1990,masonan01
255,Wes Matthews,ATL,1,1990,matthwe01
257,Vernon Maxwell,SAS,49,1990,maxweve01
258,Vernon Maxwell,HOU,30,1990,maxweve01
259,Bob McCann,DAL,10,1990,mccanbo01
260,Mel McCants,LAL,13,1990,mccanme01
261,George McCloud,IND,44,1990,mccloge01
262,Tim McCormick,HOU,18,1990,mccorti01
263,Rodney McCray,SAC,82,1990,mccraro01
264,Xavier McDaniel,SEA,69,1990,mcdanxa01
265,Mike McGee,PHO,14,1990,mcgeemi01
266,Kevin McHale,BOS,82,1990,mchalke01
267,Derrick McKey,SEA,80,1990,mckeyde01
268,Carlton McKinney,LAC,7,1990,mckinca01
269,Nate McMillan,SEA,82,1990,mcmilna01
270,Mark McNamara,LAL,33,1990,mcnamma01
271,Scott Meents,SEA,26,1990,meentsc01
272,Reggie Miller,IND,82,1990,millere01
273,Sam Mitchell,MIN,80,1990,mitchsa01
274,Paul Mokeski,CLE,38,1990,mokespa01
275,Johnny Moore,SAS,53,1990,moorejo01
276,Chris Morris,NJN,80,1990,morrich01
277,Mike Morrison,PHO,36,1990,morrimi01
278,John Morton,CLE,37,1990,mortojo01
279,Chris Mullin,GSW,78,1990,mullich01
280,Tod Murphy,MIN,82,1990,murphto01
282,Pete Myers,NYK,24,1990,myerspe01
283,Pete Myers,NJN,28,1990,myerspe01
284,Larry Nance,CLE,62,1990,nancela01
285,Calvin Natt,IND,14,1990,nattca01
286,Ed Nealy,CHI,46,1990,nealyed01
287,Chuck Nevitt,HOU,3,1990,nevitch01
288,Johnny Newman,NYK,80,1990,newmajo01
289,Kurt Nimphius,PHI,38,1990,nimphku01
290,Dyron Nix,IND,20,1990,nixdy01
291,Ken Norman,LAC,70,1990,normake01
292,Charles Oakley,NYK,61,1990,oaklech01
293,Hakeem Olajuwon,HOU,82,1990,olajuha01
295,Jawann Oldham,ORL,3,1990,oldhaja01
296,Jawann Oldham,LAL,3,1990,oldhaja01
297,Jose Ortiz,UTA,13,1990,ortizjo01
298,Robert Parish,BOS,79,1990,parisro01
299,Zarko Paspalj,SAS,28,1990,paspaza01
300,Jim Paxson,BOS,72,1990,paxsoji02
301,John Paxson,CHI,82,1990,paxsojo01
302,Kenny Payne,PHI,35,1990,payneke01
303,Will Perdue,CHI,77,1990,perduwi01
304,Sam Perkins,DAL,76,1990,perkisa01
305,Tim Perry,PHO,60,1990,perryti01
306,Chuck Person,IND,77,1990,persoch01
307,Jim Petersen,GSW,43,1990,peterji01
308,Drazen Petrovic,POR,77,1990,petrodr01
309,Ricky Pierce,MIL,59,1990,piercri01
310,Ed Pinckney,BOS,77,1990,pincked01
311,Scottie Pippen,CHI,82,1990,pippesc01
312,Olden Polynice,SEA,79,1990,polynol01
313,Terry Porter,POR,80,1990,portete01
314,Paul Pressey,MIL,57,1990,presspa01
315,Harold Pressley,SAC,72,1990,pressha01
316,Mark Price,CLE,73,1990,pricema01
317,Brian Quinnett,NYK,31,1990,quinnbr01
319,Kurt Rambis,CHH,16,1990,rambiku01
320,Kurt Rambis,PHO,58,1990,rambiku01
321,Blair Rasmussen,DEN,81,1990,rasmubl01
322,J.R. Reid,CHH,82,1990,reidjr01
324,Robert Reid,POR,12,1990,reidro01
325,Robert Reid,CHH,60,1990,reidro01
326,Jerry Reynolds,ORL,67,1990,reynoje01
327,Glen Rice,MIA,77,1990,ricegl01
328,Pooh Richardson,MIN,82,1990,richapo01
329,Mitch Richmond,GSW,78,1990,richmmi01
330,David Rivers,LAC,52,1990,riverda01
331,Doc Rivers,ATL,48,1990,riverdo01
332,Fred Roberts,MIL,82,1990,roberfr01
333,Alvin Robertson,MIL,81,1990,roberal01
334,Clifford Robinson,POR,82,1990,robincl02
335,David Robinson,SAS,82,1990,robinda01
336,Dennis Rodman,DET,82,1990,rodmade01
337,Tree Rollins,CLE,48,1990,rollitr01
338,Doug Roth,WSB,42,1990,rothdo01
339,Scott Roth,MIN,71,1990,rothsc01
340,Jim Rowinski,MIA,14,1990,rowinji01
341,Brian Rowsom,CHH,44,1990,rowsobr01
342,Donald Royal,MIN,66,1990,royaldo01
343,Delaney Rudd,UTA,77,1990,ruddde01
344,John Salley,DET,82,1990,sallejo01
345,Ralph Sampson,SAC,26,1990,sampsra01
346,Jeff Sanders,CHI,31,1990,sandeje01
347,Mike Sanders,IND,82,1990,sandemi01
348,Danny Schayes,DEN,53,1990,schayda01
349,Detlef Schrempf,IND,78,1990,schrede01
350,Byron Scott,LAL,77,1990,scottby01
351,Rony Seikaly,MIA,74,1990,seikaro01
353,Brad Sellers,SEA,45,1990,sellebr01
354,Brad Sellers,MIN,14,1990,sellebr01
355,Charles Shackleford,NJN,70,1990,shackch01
356,John Shasky,GSW,14,1990,shaskjo01
357,Purvis Short,NJN,82,1990,shortpu01
358,Dexter Shouse,PHI,3,1990,shousde01
360,Jerry Sichting,CHH,34,1990,sichtje01
361,Jerry Sichting,MIL,1,1990,sichtje01
362,Jack Sikma,MIL,71,1990,sikmaja01
363,Scott Skiles,ORL,70,1990,skilesc01
364,Charles Smith,LAC,78,1990,smithch01
365,Charles Smith,BOS,60,1990,smithch02
366,Derek Smith,PHI,75,1990,smithde02
368,Kenny Smith,SAC,46,1990,smithke01
369,Kenny Smith,ATL,33,1990,smithke01
370,Larry Smith,HOU,74,1990,smithla01
371,Michael Smith,BOS,65,1990,smithmi01
372,Otis Smith,ORL,65,1990,smithot01
373,Rik Smits,IND,82,1990,smitsri01
374,Mike Smrek,GSW,13,1990,smrekmi01
375,Rory Sparrow,MIA,82,1990,sparrro01
376,John Stockton,UTA,78,1990,stockjo01
377,Greg Stokes,SAC,11,1990,stokegr01
379,Rod Strickland,NYK,51,1990,stricro02
380,Rod Strickland,SAS,31,1990,stricro02
381,Jon Sundvold,MIA,63,1990,sundvjo01
382,Roy Tarpley,DAL,45,1990,tarplro01
383,Jay Taylor,NJN,17,1990,tayloja01
384,Leonard Taylor,GSW,10,1990,taylole01
385,Terry Teagle,GSW,82,1990,teaglte01
386,Reggie Theus,ORL,76,1990,theusre01
387,Isiah Thomas,DET,81,1990,thomais01
388,Billy Thompson,MIA,79,1990,thompbi01
389,LaSalle Thompson,IND,82,1990,thompla01
390,Mychal Thompson,LAL,70,1990,thompmy01
391,Bob Thornton,PHI,56,1990,thornbo01
392,Otis Thorpe,HOU,82,1990,thorpot01
393,Sedale Threatt,SEA,65,1990,threase01
394,Wayman Tisdale,SAC,79,1990,tisdawa01
395,Tom Tolbert,GSW,70,1990,tolbeto01
397,Sedric Toney,ATL,32,1990,toneyse01
398,Sedric Toney,SAC,32,1990,toneyse01
399,Kelly Tripucka,CHH,79,1990,tripuke01
400,Trent Tucker,NYK,81,1990,tucketr01
402,Andre Turner,LAC,3,1990,turnean01
403,Andre Turner,CHH,8,1990,turnean01
404,Henry Turner,SAC,36,1990,turnehe02
405,Jeff Turner,ORL,60,1990,turneje01
406,Melvin Turpin,WSB,59,1990,turpime01
408,Kelvin Upshaw,BOS,14,1990,upshake01
409,Kelvin Upshaw,DAL,3,1990,upshake01
410,Kelvin Upshaw,GSW,23,1990,upshake01
411,Kiki Vandeweghe,NYK,22,1990,vandeki01
413,Jay Vincent,PHI,17,1990,vinceja01
414,Jay Vincent,LAL,24,1990,vinceja01
415,Sam Vincent,ORL,63,1990,vincesa01
416,Gary Voce,CLE,1,1990,vocega01
417,Alexander Volkov,ATL,72,1990,volkoal01
418,Mark Wade,DAL,1,1990,wadema01
419,Darrell Walker,WSB,81,1990,walkeda01
420,Kenny Walker,NYK,68,1990,walkeke01
421,Spud Webb,ATL,82,1990,webbsp01
423,Chris Welp,SAS,13,1990,welpch01
424,Chris Welp,GSW,14,1990,welpch01
425,Bill Wennington,DAL,60,1990,wennibi01
426,Doug West,MIN,52,1990,westdo01
427,Mark West,PHO,82,1990,westma01
428,Randy White,DAL,55,1990,whitera01
429,Mitchell Wiggins,HOU,66,1990,wiggimi01
430,Morlon Wiley,ORL,40,1990,wileymo01
431,Dominique Wilkins,ATL,80,1990,wilkido01
432,Eddie Lee Wilkins,NYK,79,1990,wilkied01
433,Gerald Wilkins,NYK,82,1990,wilkige01
434,Buck Williams,POR,82,1990,willibu01
435,Herb Williams,DAL,81,1990,willihe01
436,Hot Rod Williams,CLE,82,1990,williho01
437,John Williams,WSB,18,1990,willijo02
439,Micheal Williams,PHO,6,1990,willimi02
440,Micheal Williams,CHH,22,1990,willimi02
442,Mike Williams,SAC,16,1990,willimi03
443,Mike Williams,ATL,5,1990,willimi03
445,Reggie Williams,LAC,5,1990,willire01
446,Reggie Williams,CLE,32,1990,willire01
447,Reggie Williams,SAS,10,1990,willire01
448,Kevin Willis,ATL,81,1990,willike02
449,David Wingate,SAS,78,1990,wingada01
450,Randy Wittman,IND,61,1990,wittmra01
451,Joe Wolf,LAC,77,1990,wolfjo01
452,Leon Wood,NJN,28,1990,woodle01
453,Mike Woodson,HOU,61,1990,woodsmi01
454,Orlando Woolridge,LAL,62,1990,woolror01
455,Haywoode Workman,ATL,6,1990,workmha01
456,James Worthy,LAL,80,1990,worthja01
457,Danny Young,POR,82,1990,youngda01
458,Michael Young,LAC,45,1990,youngmi01
