,Player,Tm,G,Year,ID
0,Mahmoud Abdul-Rauf,VAN,41,2001,abdulma02
1,Tariq Abdul-Wahad,DEN,29,2001,abdulta01
2,Shareef Abdur-Rahim,VAN,81,2001,abdursh01
3,Cory Alexander,ORL,26,2001,alexaco01
5,Courtney Alexander,DAL,38,2001,alexaco02
6,Courtney Alexander,WAS,27,2001,alexaco02
7,Ray Allen,MIL,82,2001,allenra02
8,Rafer Alston,MIL,37,2001,alstora01
9,John Amaechi,ORL,82,2001,amaecjo01
10,Derek Anderson,SAS,82,2001,anderde01
11,Kenny Anderson,BOS,33,2001,anderke01
12,Nick Anderson,SAC,21,2001,anderni01
13,Shandon Anderson,HOU,82,2001,andersh01
14,Greg Anthony,POR,58,2001,anthogr01
15,Darrell Armstrong,ORL,75,2001,armstda01
16,Chucky Atkins,DET,81,2001,atkinch01
17,Stacey Augmon,POR,66,2001,augmost01
18,Isaac Austin,VAN,52,2001,austiis01
19,William Avery,MIN,55,2001,averywi01
20,Dalibor Bagaric,CHI,35,2001,bagarda01
21,Vin Baker,SEA,76,2001,bakervi01
22,Erick Barkley,POR,8,2001,barkler01
23,Dana Barros,DET,60,2001,barroda01
24,Brent Barry,SEA,67,2001,barrybr01
25,Jon Barry,SAC,62,2001,barryjo01
26,Tony Battie,BOS,40,2001,battito01
27,Raja Bell,PHI,5,2001,bellra01
28,Jonathan Bender,IND,59,2001,bendejo01
29,Corey Benjamin,CHI,65,2001,benjaco01
30,David Benoit,UTA,49,2001,benoida01
31,Travis Best,IND,77,2001,besttr01
32,Mike Bibby,VAN,82,2001,bibbymi01
33,Chauncey Billups,MIN,77,2001,billuch01
34,Mookie Blaylock,GSW,69,2001,blaylmo01
36,Corie Blount,PHO,30,2001,blounco01
37,Corie Blount,GSW,38,2001,blounco01
38,Mark Blount,BOS,64,2001,blounma01
39,Muggsy Bogues,TOR,3,2001,boguemu01
40,Etdrick Bohannon,CLE,6,2001,bohanet01
42,Calvin Booth,WAS,40,2001,boothca01
43,Calvin Booth,DAL,15,2001,boothca01
