,Player,Tm,G,Year,ID
0,Alex Abrines,OKC,75,2018,abrinal01
1,Quincy Acy,BRK,70,2018,acyqu01
2,Steven Adams,OKC,76,2018,adamsst01
3,Bam Adebayo,MIA,69,2018,adebaba01
4,Arron Afflalo,ORL,53,2018,afflaar01
5,Cole Aldrich,MIN,21,2018,aldrico01
6,LaMarcus Aldridge,SAS,75,2018,aldrila01
7,Jarrett Allen,BRK,72,2018,allenja01
8,Kadeem Allen,BOS,18,2018,allenka01
9,Tony Allen,NOP,22,2018,allento01
10,Al-Farouq Aminu,POR,69,2018,aminual01
11,Justin Anderson,PHI,38,2018,anderju01
12,Kyle Anderson,SAS,74,2018,anderky01
13,Ryan Anderson,HOU,66,2018,anderry01
14,Ike Anigbogu,IND,11,2018,anigbik01
15,Giannis Antetokounmpo,MIL,75,2018,antetgi01
16,Carmelo Anthony,OKC,78,2018,anthoca01
17,OG Anunoby,TOR,74,2018,anunoog01
18,Ryan Arcidiacono,CHI,24,2018,arcidry01
19,Trevor Ariza,HOU,67,2018,arizatr01
20,Darrell Arthur,DEN,19,2018,arthuda01
21,Jamel Artis,ORL,15,2018,artisja01
23,Omer Asik,NOP,14,2018,asikom01
24,Omer Asik,CHI,4,2018,asikom01
25,D.J. Augustin,ORL,75,2018,augusdj01
27,Luke Babbitt,ATL,37,2018,babbilu01
28,Luke Babbitt,MIA,13,2018,babbilu01
29,Dwayne Bacon,CHO,53,2018,bacondw01
30,Ron Baker,NYK,29,2018,bakerro01
31,Wade Baldwin,POR,7,2018,baldwwa01
32,Lonzo Ball,LAL,52,2018,balllo01
33,J.J. Barea,DAL,69,2018,bareajo01
34,Harrison Barnes,DAL,77,2018,barneha02
35,Will Barton,DEN,81,2018,bartowi01
36,Nicolas Batum,CHO,64,2018,batumni01
37,Jerryd Bayless,PHI,39,2018,bayleje01
38,Aron Baynes,BOS,81,2018,baynear01
39,Kent Bazemore,ATL,65,2018,bazemke01
40,Bradley Beal,WAS,82,2018,bealbr01
41,Malik Beasley,DEN,62,2018,beaslma01
42,Michael Beasley,NYK,74,2018,beaslmi01
44,Marco Belinelli,ATL,52,2018,belinma01
45,Marco Belinelli,PHI,28,2018,belinma01
46,Jordan Bell,GSW,57,2018,belljo01
47,DeAndre' Bembry,ATL,26,2018,bembrde01
48,Dragan Bender,PHO,82,2018,bendedr01
49,Davis Bertans,SAS,77,2018,bertada01
50,Patrick Beverley,LAC,11,2018,beverpa01
51,Khem Birch,ORL,42,2018,birchkh01
52,Jabari Bird,BOS,13,2018,birdja01
53,Bismack Biyombo,ORL,82,2018,biyombi01
54,Nemanja Bjelica,MIN,67,2018,bjeline01
55,Tarik Black,HOU,51,2018,blackta01
56,Antonio Blakeney,CHI,19,2018,blakean01
58,Eric Bledsoe,PHO,3,2018,bledser01
59,Eric Bledsoe,MIL,71,2018,bledser01
60,Vander Blue,LAL,5,2018,blueva01
61,Bogdan Bogdanovic,SAC,78,2018,bogdabo01
62,Bojan Bogdanovic,IND,80,2018,bogdabo02
63,Andrew Bogut,LAL,24,2018,bogutan01
64,Joel Bolomboy,MIL,6,2018,bolomjo01
65,Devin Booker,PHO,54,2018,bookede01
67,Trevor Booker,BRK,18,2018,booketr01
68,Trevor Booker,PHI,33,2018,booketr01
69,Trevor Booker,IND,17,2018,booketr01
70,Chris Boucher,GSW,1,2018,bouchch01
72,Avery Bradley,DET,40,2018,bradlav01
73,Avery Bradley,LAC,6,2018,bradlav01
74,Tony Bradley,UTA,9,2018,bradlto01
76,Corey Brewer,LAL,54,2018,breweco01
77,Corey Brewer,OKC,18,2018,breweco01
78,Malcolm Brogdon,MIL,48,2018,brogdma01
79,Aaron Brooks,MIN,32,2018,brookaa01
80,Dillon Brooks,MEM,82,2018,brookdi01
81,MarShon Brooks,MEM,7,2018,brookma01
82,Anthony Brown,MIN,1,2018,brownan02
83,Bobby Brown,HOU,20,2018,brownbo02
84,Jaylen Brown,BOS,70,2018,brownja02
85,Lorenzo Brown,TOR,14,2018,brownlo01
86,Markel Brown,HOU,4,2018,brownma02
87,Sterling Brown,MIL,54,2018,brownst02
88,Nicolas Brussino,ATL,4,2018,brussni01
89,Thomas Bryant,LAL,15,2018,bryanth01
90,Reggie Bullock,DET,62,2018,bullore01
91,Trey Burke,NYK,36,2018,burketr01
92,Alec Burks,UTA,64,2018,burksal01
93,Jimmy Butler,MIN,59,2018,butleji01
94,Dwight Buycks,DET,29,2018,buyckdw01
96,Bruno Caboclo,TOR,2,2018,cabocbr01
97,Bruno Caboclo,SAC,10,2018,cabocbr01
98,Jose Calderon,CLE,57,2018,caldejo01
99,Kentavious Caldwell-Pope,LAL,74,2018,caldwke01
101,Isaiah Canaan,HOU,1,2018,canaais01
102,Isaiah Canaan,PHO,19,2018,canaais01
103,Clint Capela,HOU,74,2018,capelca01
104,DeMarre Carroll,BRK,73,2018,carrode01
105,Vince Carter,SAC,58,2018,cartevi01
106,Michael Carter-Williams,CHO,52,2018,cartemi01
107,Alex Caruso,LAL,37,2018,carusal01
108,Omri Casspi,GSW,53,2018,casspom01
109,Willie Cauley-Stein,SAC,73,2018,caulewi01
110,Tyler Cavanaugh,ATL,39,2018,cavanty01
111,Mario Chalmers,MEM,66,2018,chalmma01
112,Tyson Chandler,PHO,46,2018,chandty01
113,Wilson Chandler,DEN,74,2018,chandwi01
114,Marquese Chriss,PHO,72,2018,chrisma01
115,Ian Clark,NOP,74,2018,clarkia01
117,Jordan Clarkson,LAL,53,2018,clarkjo01
118,Jordan Clarkson,CLE,28,2018,clarkjo01
119,Gian Clavell,DAL,7,2018,clavegi01
121,Antonius Cleveland,DAL,13,2018,clevean01
122,Antonius Cleveland,ATL,4,2018,clevean01
123,John Collins,ATL,74,2018,collijo01
124,Zach Collins,POR,66,2018,colliza01
125,Kyle Collinsworth,DAL,32,2018,colliky01
126,Darren Collison,IND,69,2018,collida01
127,Nick Collison,OKC,15,2018,collini01
128,Mike Conley,MEM,12,2018,conlemi01
129,Pat Connaughton,POR,82,2018,connapa01
130,Quinn Cook,GSW,33,2018,cookqu01
131,Charles Cooke,NOP,13,2018,cookech01
132,Jack Cooley,SAC,7,2018,cooleja01
133,Matt Costello,SAS,4,2018,costema01
134,DeMarcus Cousins,NOP,48,2018,couside01
135,Robert Covington,PHI,80,2018,covinro01
136,Allen Crabbe,BRK,75,2018,crabbal01
137,Torrey Craig,DEN,39,2018,craigto01
138,Jamal Crawford,MIN,80,2018,crawfja01
139,Jordan Crawford,NOP,5,2018,crawfjo02
141,Jae Crowder,CLE,53,2018,crowdja01
142,Jae Crowder,UTA,27,2018,crowdja01
144,Dante Cunningham,NOP,51,2018,cunnida01
145,Dante Cunningham,BRK,22,2018,cunnida01
146,Stephen Curry,GSW,51,2018,curryst01
147,Troy Daniels,PHO,79,2018,danietr01
148,Anthony Davis,NOP,75,2018,davisan02
149,Deyonta Davis,MEM,62,2018,davisde01
150,Ed Davis,POR,78,2018,davised01
151,Dewayne Dedmon,ATL,62,2018,dedmode01
152,Sam Dekker,LAC,73,2018,dekkesa01
153,Malcolm Delaney,ATL,54,2018,delanma01
154,Matthew Dellavedova,MIL,38,2018,dellama01
