,Player,Tm,G,Year,ID
1,Alex Acker,DET,7,2009,ackeral01
2,Alex Acker,LAC,18,2009,ackeral01
3,Hassan Adams,TOR,12,2009,adamsha01
4,Arron Afflalo,DET,74,2009,afflaar01
5,Maurice Ager,NJN,20,2009,agerma01
6,Blake Ahearn,SAS,3,2009,ahearbl01
7,Alexis Ajinca,CHA,31,2009,ajincal01
8,LaMarcus Aldridge,POR,81,2009,aldrila01
9,Joe Alexander,MIL,59,2009,alexajo01
10,Malik Allen,MIL,49,2009,allenma01
11,Ray Allen,BOS,79,2009,allenra02
12,Tony Allen,BOS,46,2009,allento01
13,Morris Almond,UTA,25,2009,almonmo01
15,Rafer Alston,HOU,48,2009,alstora01
16,Rafer Alston,ORL,29,2009,alstora01
17,Lou Amundson,PHO,76,2009,amundlo01
18,Chris Andersen,DEN,71,2009,anderch01
19,Ryan Anderson,NJN,66,2009,anderry01
20,Carmelo Anthony,DEN,66,2009,anthoca01
21,Joel Anthony,MIA,65,2009,anthojo01
22,Gilbert Arenas,WAS,2,2009,arenagi01
23,Trevor Ariza,LAL,82,2009,arizatr01
24,Hilton Armstrong,NOH,70,2009,armsthi01
25,Darrell Arthur,MEM,76,2009,arthuda01
27,Chucky Atkins,DEN,14,2009,atkinch01
28,Chucky Atkins,OKC,19,2009,atkinch01
29,D.J. Augustin,CHA,72,2009,augusdj01
30,Kelenna Azubuike,GSW,74,2009,azubuke01
31,Renaldo Balkman,DEN,53,2009,balkmre01
33,Marcus Banks,MIA,16,2009,banksma01
34,Marcus Banks,TOR,6,2009,banksma01
35,Leandro Barbosa,PHO,70,2009,barbole01
36,J.J. Barea,DAL,79,2009,bareajo01
37,Andrea Bargnani,TOR,78,2009,bargnan01
38,Matt Barnes,PHO,77,2009,barnema02
39,Brent Barry,HOU,56,2009,barrybr01
40,Brandon Bass,DAL,81,2009,bassbr01
41,Maceo Baston,IND,27,2009,bastoma01
42,Tony Battie,ORL,77,2009,battito01
43,Shane Battier,HOU,60,2009,battish01
44,Nicolas Batum,POR,79,2009,batumni01
45,Jerryd Bayless,POR,53,2009,bayleje01
46,Michael Beasley,MIA,81,2009,beaslmi01
47,Marco Belinelli,GSW,42,2009,belinma01
48,Charlie Bell,MIL,70,2009,bellch01
50,Raja Bell,PHO,22,2009,bellra01
51,Raja Bell,CHA,45,2009,bellra01
52,Mike Bibby,ATL,79,2009,bibbymi01
53,Andris Biedrins,GSW,62,2009,biedran01
55,Chauncey Billups,DET,2,2009,billuch01
56,Chauncey Billups,DEN,77,2009,billuch01
57,Steve Blake,POR,69,2009,blakest01
58,Andray Blatche,WAS,71,2009,blatcan01
59,Mark Blount,MIA,20,2009,blounma01
61,Keith Bogans,ORL,36,2009,boganke01
62,Keith Bogans,MIL,29,2009,boganke01
63,Andrew Bogut,MIL,36,2009,bogutan01
64,Matt Bonner,SAS,81,2009,bonnema01
65,Josh Boone,NJN,62,2009,boonejo01
67,Calvin Booth,MIN,1,2009,boothca01
68,Calvin Booth,SAC,7,2009,boothca01
69,Carlos Boozer,UTA,37,2009,boozeca01
70,Chris Bosh,TOR,77,2009,boshch01
71,Bruce Bowen,SAS,80,2009,bowenbr01
72,Ryan Bowen,NOH,21,2009,bowenry01
73,Elton Brand,PHI,29,2009,brandel01
74,Corey Brewer,MIN,15,2009,breweco01
75,Ronnie Brewer,UTA,81,2009,brewero02
76,Aaron Brooks,HOU,80,2009,brookaa01
77,Andre Brown,CHA,4,2009,brownan01
79,Bobby Brown,SAC,47,2009,brownbo02
80,Bobby Brown,MIN,21,2009,brownbo02
82,Dee Brown,WAS,17,2009,brownde03
83,Dee Brown,PHO,2,2009,brownde03
84,Devin Brown,NOH,63,2009,brownde02
85,Kwame Brown,DET,58,2009,brownkw01
87,Shannon Brown,CHA,30,2009,brownsh01
88,Shannon Brown,LAL,18,2009,brownsh01
89,Kobe Bryant,LAL,82,2009,bryanko01
90,Greg Buckner,MEM,63,2009,buckngr01
91,Caron Butler,WAS,67,2009,butleca01
92,Rasual Butler,NOH,82,2009,butlera01
93,Andrew Bynum,LAL,50,2009,bynuman01
94,Will Bynum,DET,57,2009,bynumwi01
95,Jose Calderon,TOR,68,2009,caldejo01
96,Marcus Camby,LAC,62,2009,cambyma01
97,Brian Cardinal,MIN,64,2009,cardibr01
98,Rodney Carney,MIN,67,2009,carnero01
100,Matt Carroll,CHA,34,2009,carroma01
101,Matt Carroll,DAL,21,2009,carroma01
102,Anthony Carter,DEN,78,2009,cartean01
103,Vince Carter,NJN,80,2009,cartevi01
104,Mario Chalmers,MIA,82,2009,chalmma01
105,Tyson Chandler,NOH,45,2009,chandty01
106,Wilson Chandler,NYK,82,2009,chandwi01
107,Speedy Claxton,ATL,2,2009,claxtsp01
108,Jarron Collins,UTA,26,2009,collija03
109,Jason Collins,MIN,31,2009,collija04
111,Mardy Collins,NYK,9,2009,collima01
112,Mardy Collins,LAC,39,2009,collima01
113,Nick Collison,OKC,71,2009,collini01
114,Mike Conley,MEM,82,2009,conlemi01
116,Brian Cook,ORL,21,2009,cookbr01
117,Brian Cook,HOU,9,2009,cookbr01
118,Daequan Cook,MIA,75,2009,cookda02
120,Jamal Crawford,NYK,11,2009,crawfja01
121,Jamal Crawford,GSW,54,2009,crawfja01
122,Joe Crawford,NYK,2,2009,crawfjo01
124,Javaris Crittenton,MEM,7,2009,crittja01
125,Javaris Crittenton,WAS,56,2009,crittja01
127,Austin Croshere,MIL,11,2009,croshau01
128,Austin Croshere,SAS,3,2009,croshau01
129,Eddy Curry,NYK,3,2009,curryed01
130,Samuel Dalembert,PHI,82,2009,dalemsa01
131,Erick Dampier,DAL,80,2009,dampier01
133,Antonio Daniels,WAS,13,2009,daniean01
134,Antonio Daniels,NOH,61,2009,daniean01
135,Marquis Daniels,IND,54,2009,daniema01
136,Jermareo Davidson,GSW,14,2009,davidje01
137,Baron Davis,LAC,65,2009,davisba01
138,Glen Davis,BOS,76,2009,davisgl01
139,Paul Davis,LAC,27,2009,davispa01
140,Ricky Davis,LAC,36,2009,davisri01
141,Luol Deng,CHI,49,2009,denglu01
143,Boris Diaw,PHO,22,2009,diawbo01
144,Boris Diaw,CHA,59,2009,diawbo01
145,Yakhouba Diawara,MIA,63,2009,diawaya01
